author_id,text,created_at.x,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,verified,location,url,username,created_at.y,name,description
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/p42O3UjL4G,2021-04-21T01:14:10.000Z,1384676801235099648,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/A3zfu1fGI2,2021-04-21T01:13:54.000Z,1384676737347473408,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/4xA2ZDKFWl,2021-04-21T02:23:00.000Z,1384694124562067463,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/IRmUuLxAC6,2021-04-21T02:22:51.000Z,1384694087459254275,und,1,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/evc6P0j3mw,2021-04-21T02:22:42.000Z,1384694048401891332,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/nRcRRJO4WU,2021-04-21T02:22:01.000Z,1384693875953094656,und,1,0,1,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/2ylsk6FcsF,2021-04-21T02:20:22.000Z,1384693460817563649,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/BnE4YaWwT5,2021-04-21T02:18:54.000Z,1384693093325316096,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/pNOhi1jne9,2021-04-21T02:18:03.000Z,1384692878568574978,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/EUpEbeN5Fi,2021-04-21T01:08:56.000Z,1384675484328513537,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/2IaGTMnC7s,2021-04-21T01:15:11.000Z,1384677060493328384,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/tJxvHXgRmJ,2021-04-21T01:14:42.000Z,1384676935037505539,und,0,0,1,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/oEkB4J5qnR,2021-04-21T01:14:23.000Z,1384676856348221444,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/3F8nuQj8a2,2021-04-21T01:03:07.000Z,1384674021418094595,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/YUYL86oC0M,2021-04-21T01:02:40.000Z,1384673909124083713,und,1,0,1,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/V6063mQKq2,2021-04-21T01:13:46.000Z,1384676700739473413,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/NOKJOmwYKI,2021-04-21T01:13:32.000Z,1384676643684421634,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/wSvHy0AI52 https://t.co/G6kg13ury2,2021-04-21T01:13:10.000Z,1384676549304229888,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/B15EVTWQlY https://t.co/HddQvi5SOF,2021-04-21T01:12:48.000Z,1384676460816998407,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/eldxsmA7FL https://t.co/fZPUnlOyZ6,2021-04-21T01:12:14.000Z,1384676317111767041,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/ZDKRKMEYyJ https://t.co/z8vm1A7Ys9,2021-04-21T01:11:41.000Z,1384676176170561536,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/r0CkR41Ezg https://t.co/ISLFAwLnBK,2021-04-21T01:10:59.000Z,1384676000127127554,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/ypjPULpY9a,2021-04-21T00:30:10.000Z,1384665730193498112,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/qvSLTFEKBn,2021-04-21T01:08:10.000Z,1384675292107714560,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/v8cPL606pr,2021-04-21T01:06:42.000Z,1384674925047427077,und,1,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/Dgl9bslr0w,2021-04-21T01:03:20.000Z,1384674075419693064,und,3,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/IW2RPxEFrV,2021-04-19T22:58:27.000Z,1384280262238818308,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/m71LNDMecy,2021-04-20T00:07:21.000Z,1384297600845709312,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/AF1b48sfPx https://t.co/t8okIZEyMi,2021-04-21T01:02:28.000Z,1384673858679197696,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/sKnaeLFxrp,2021-04-21T00:36:34.000Z,1384667338897825792,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/C8JdLSHfNx,2021-04-21T00:36:01.000Z,1384667204067680256,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/QtA59zAcrg,2021-04-21T00:32:16.000Z,1384666257958572033,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/30wTkQiqbA,2021-04-21T00:31:45.000Z,1384666126878130182,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/6aU3TbTRYn,2021-04-21T00:31:29.000Z,1384666059169488897,und,0,0,0,0,FALSE,chile,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
