author_id,text,id,lang,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,location,name,url,created_at.y,description,verified,username
1255939359557038080,@presidencia_cl @sebastianpinera @HernanLarrainF @LucasPalaciosC @juanjoseossasc https://t.co/JMu9KV6uQf,1384674843057172481,und,2021-04-21T01:06:23.000Z,0,0,0,0,"",Francisco,"",2020-04-30T19:17:52.000Z,"",FALSE,Francis59320797
1255939359557038080,@presidencia_cl @sebastianpinera https://t.co/JMu9KV6uQf,1384674814636474370,und,2021-04-21T01:06:16.000Z,0,0,0,0,"",Francisco,"",2020-04-30T19:17:52.000Z,"",FALSE,Francis59320797
1261116057877528577,@sschubiger @biobio @24HorasTVN @T13 @presidencia_cl @meganoticiascl @CNNChile @CHVNoticias @PamJiles Es ahora?,1384665447103180803,es,2021-04-21T00:29:03.000Z,0,1,0,0,"",Xuxa Álvarez 👾,"",2020-05-15T02:08:03.000Z,"Deportista, constructora y activista con la bicicleta como herramienta de lucha. Del 78,3% 🔥 Apruebo + CC 💜 Candidata a Concejala por Quilicura #TodosxlaXuxa",FALSE,XuxaAlvarez
1265795724,@presidencia_cl @sebastianpinera #RenunciaPiñera,1384692074830868480,und,2021-04-21T02:14:51.000Z,0,0,0,0,santiago,@fcoubilla,"",2013-03-14T00:37:36.000Z,"",FALSE,franciscoubill1
1283368639740207104,"@BartolodelPony @danielanto99 @sebastianpinera
Y MAFIA ASOCIADA
@min_interior
@RodrigoDelgadoM
VAN A SOLTAR CON TODA LA FURIA
A SUS PERKINS Y PERROS DE PRESA
@Carabdechile
Y  SUS SICARIOS Y BRAZO ARMADO
@Ejercito_Chile
Y FFAA
@GobiernodeChile
@presidencia_cl
MALDITOS MISERABLES DESGRACIADOS INFELICES",1384750037679419393,es,2021-04-21T06:05:11.000Z,0,0,0,0,"",Valdivia VIKTOR,"",2020-07-15T11:52:04.000Z,El decorar la jaula no te hace libre,FALSE,valdivia_viktor
1283368639740207104,"@FpvrPrensa @danielanto99 Y EL CRIMINAL PRINCIPAL
@sebastianpinera
ESCONDIDO COMO LA RATA, MISERABLE ASQUEROSA
E INFELIZ
QUE ES.
@GobiernodeChile
@presidencia_cl",1384700241211973635,es,2021-04-21T02:47:18.000Z,10,0,22,0,"",Valdivia VIKTOR,"",2020-07-15T11:52:04.000Z,El decorar la jaula no te hace libre,FALSE,valdivia_viktor
1283368639740207104,"@BosqueAzul1 @howdareyou2020 @latercera @GobiernodeChile
@sebastianpinera
Y MAFIA ASOCIADA
@jbellolio
MALDITOS MISERABLES DESGRACIADOS
INFELICES
@presidencia_cl",1384651747696709632,es,2021-04-20T23:34:36.000Z,1,0,1,0,"",Valdivia VIKTOR,"",2020-07-15T11:52:04.000Z,El decorar la jaula no te hace libre,FALSE,valdivia_viktor
1283368639740207104,"@rsumen @GobiernodeChile
@sebastianpinera
Y MAFIA ASOCIADA
@presidencia_cl
MALDITOS MISERABLES DESGRACIADOS INFELICES",1384636927274622977,es,2021-04-20T22:35:43.000Z,0,0,0,0,"",Valdivia VIKTOR,"",2020-07-15T11:52:04.000Z,El decorar la jaula no te hace libre,FALSE,valdivia_viktor
1283368639740207104,"@Enrique53904974 POR QUE EL presidente es un
EMPRESARIO
@sebastianpinera
Y MAFIA ASOCIADA
@GobiernodeChile
DESDE EL DÍA 1 DE ESTA PANDEMIA, A PRIORIZADO EL INTERÉS DE ELLOS...
UN PRESIDENTE CRIMINAL EN CONTRA DEL CIUDADANO COMÚN
@presidencia_cl",1384679340399595521,es,2021-04-21T01:24:15.000Z,0,0,0,0,"",Valdivia VIKTOR,"",2020-07-15T11:52:04.000Z,El decorar la jaula no te hace libre,FALSE,valdivia_viktor
1283368639740207104,"@adnradiochile ASÍ SOLUCIONAN TODO EN ESTE MALDITO
@GobiernodeChile
CON ESTUPIDECES QUE NO LE SIRVEN A NADIE
@sebastianpinera
Y MAFIA ASOCIADA
SE SIGUEN RIENDO EN. NUESTRAS CARAS
MALDITOS MISERABLES DESGRACIADOS
INFELICES
@presidencia_cl",1384638681621860354,es,2021-04-20T22:42:41.000Z,0,0,3,0,"",Valdivia VIKTOR,"",2020-07-15T11:52:04.000Z,El decorar la jaula no te hace libre,FALSE,valdivia_viktor
1283368639740207104,"@GWWolverine @sebastianpinera
GRANDISIMO DESCRITERIADO INMORAL SINVERGÜENZA MAFIOSO CORRUPTO DESCARADO
LADRON
SINVERGÜENZA
C O B A R D E...
NO SIQUIERA ERES CAPAZ DE DAR LA CARA
MALDITO MISERABLE
I N F E L I Z
@GobiernodeChile
@presidencia_cl",1384640915730575363,es,2021-04-20T22:51:34.000Z,3,0,5,0,"",Valdivia VIKTOR,"",2020-07-15T11:52:04.000Z,El decorar la jaula no te hace libre,FALSE,valdivia_viktor
1283368639740207104,"@GobiernodeChile
@sebastianpinera
Y MAFIA ASOCIADA
@presidencia_cl
MALDITOS MISERABLES DESGRACIADOS INFELICES
PAGARAN TODOS SUS CRIMENES DE UNA FORMA U OTRA 
#TerceRetiro10ciento",1384637262076465152,es,2021-04-20T22:37:03.000Z,0,0,0,0,"",Valdivia VIKTOR,"",2020-07-15T11:52:04.000Z,El decorar la jaula no te hace libre,FALSE,valdivia_viktor
1292970146479431688,"@presidencia_cl @sebastianpinera Que coordine el 3 Retiro  y no coloque trabas !!!! Que poca y nula conciencia tiene , como todos los días tiene puchero para la olla , que le preocupa los demás !!
#VariantePiñera",1384614109006626821,es,2021-04-20T21:05:03.000Z,0,0,0,1,"",Romiliojose,"",2020-08-10T23:45:01.000Z,"",FALSE,Romiliojose1
1297189173686874117,Piñera bienen por ti @sebastianpinera @GobiernodeChile @presidencia_cl https://t.co/dFNl7PmhFs,1384665211609681920,es,2021-04-21T00:28:06.000Z,0,0,0,0,"",Ricardo,"",2020-08-22T15:09:45.000Z,.....,FALSE,Ricardo47915597
1297189173686874117,"@GobiernodeChile @presidencia_cl son unos ctm por la ctm que tenga rabia
#TercerRetiro10xCientoAhora
Estoy sin pega a se uu año malditos culiaoo solo por cuidar los intereses de las afp",1384642485205536775,es,2021-04-20T22:57:48.000Z,0,0,0,0,"",Ricardo,"",2020-08-22T15:09:45.000Z,.....,FALSE,Ricardo47915597
129995269,#proscripcióndelpartidocomunista #IzquierdaMiserable #antichilenos @biobio @Mega @CHVNoticias @ElMercurio_cl @LATERCERA @CamaraDiputados @senadodechile @presidencia_cl @sebastianpinera @Cooperativa @bbcmundo  @elliberocl @el_dinamo @elmostrador @AgriculturaFM https://t.co/ja8ovsGYeY,1384631860685385729,und,2021-04-20T22:15:35.000Z,0,0,0,0,"",Violher,"",2010-04-06T01:01:58.000Z,Patriota. RECHAZO Del22queNoSeRinde,FALSE,violher2
1310968606994452482,"@sebastianpinera hijo de la perra!! @presidencia_cl miserable ctm si no hay tercer retiro hay violencia del pueblo perro conchetumadre miseeables metete tus bonos por la raja viejo sapo ql!!! 
#BonoClaseMediaRechazado #ElPeorPresidenteDeLaHistoria #Miserables",1384633633093431298,es,2021-04-20T22:22:38.000Z,0,0,0,0,"",Nico⚫⚪,"",2020-09-29T15:44:27.000Z,"Hincha del CSD. Colo Colo..⬜⬛⭐🤟🤓
persiguiendo mis sueños..⭐💕💪
Socio de Colo-Colo",FALSE,Nicolas54845316
1311581566045429761,"@bettyorozco12 @PamJiles @meganoticiascl @sebastianpinera @GobiernodeChile @voceriagobierno @presidencia_cl Hemos sidos gobernado por la izquierda y la derecha, y sólo he notado que, seguimos igual y peor, no soy ni de derecha, ni de izquierda, ninguna me identifica, pero si tengo claro que soy de la clase trabajadora, que todos los días debo levantarme temprano para traer el pan 3serR",1384634711235047430,es,2021-04-20T22:26:55.000Z,0,0,0,0,"",Boris Vergara,"",2020-10-01T08:20:57.000Z,Retroceder nunca rendirse jamás,FALSE,BorisVergara12
1311581566045429761,"@ErikaSi12550971 @PamJiles @meganoticiascl @sebastianpinera @GobiernodeChile @voceriagobierno @presidencia_cl Retire sus ojos entonces, y cuatro dedos de frente para entender el mensaje.... Y si va a opinar que sea algo respecto al mensaje...no por la ortografía... Saludos!",1384544654876684289,es,2021-04-20T16:29:03.000Z,0,0,0,0,"",Boris Vergara,"",2020-10-01T08:20:57.000Z,Retroceder nunca rendirse jamás,FALSE,BorisVergara12
1311581566045429761,@ErikaSi12550971 @PamJiles @meganoticiascl @sebastianpinera @GobiernodeChile @voceriagobierno @presidencia_cl Retire sus ojos entonces.... Y no opine en lo que nadie la a llamado.... Saludos!,1384543678392324105,es,2021-04-20T16:25:11.000Z,0,0,0,0,"",Boris Vergara,"",2020-10-01T08:20:57.000Z,Retroceder nunca rendirse jamás,FALSE,BorisVergara12
1311581566045429761,"@bettyorozco12 @PamJiles @meganoticiascl @sebastianpinera @GobiernodeChile @voceriagobierno @presidencia_cl Pero con el weon que estamos, estamos al borde de la quiebra y tal vez si le preguntas @PamJiles talvez les devuelve la deuda histórica,",1384614841583800330,es,2021-04-20T21:07:57.000Z,0,1,0,0,"",Boris Vergara,"",2020-10-01T08:20:57.000Z,Retroceder nunca rendirse jamás,FALSE,BorisVergara12
1311581566045429761,@JorgeHugoAliag1 @PamJiles @meganoticiascl @sebastianpinera @GobiernodeChile @voceriagobierno @presidencia_cl Hola Jorge y que clase de weon eres tu.....,1384506125559681032,es,2021-04-20T13:55:57.000Z,0,1,0,0,"",Boris Vergara,"",2020-10-01T08:20:57.000Z,Retroceder nunca rendirse jamás,FALSE,BorisVergara12
1313904357260308481,"#NoAlCorralitoDePiñera 
@Camara_cl 
@presidencia_cl 
@CNNChile 
@COMISIONDETRABAJO
PAREN LA CORRUPCION, SE ESTEN DISPARANDO EN LOS PIE.",1384608212440293376,es,2021-04-20T20:41:37.000Z,0,0,1,0,Chile,DAVID CARRASCO,"",2020-10-07T18:09:53.000Z,Deporte y recreación,FALSE,carrasco_arrue
1327622708197269504,"@presidencia_cl @sebastianpinera La cop25 era una buena oportunidad para decirle al mundo.
Estemos en alerta porqué lo que ocurra en Chile afectará a todo el mundo sin duda alguna.
La fosa de atacama no está en etapa de formación.
Ella ya está formada sujeta a cambios.",1384601790172258304,es,2021-04-20T20:16:06.000Z,0,0,0,0,"",Juan Melo,"",2020-11-14T14:42:08.000Z,Prevención y seguridad,FALSE,JuanMel52707397
1327622708197269504,"@presidencia_cl @sebastianpinera Preparación para futuras emergencias """"
En nuestro país (Chile)
Existen dos ministerios

A) ministerio de ciencia y tecnología.

B) ministerio del medio ambiente.

Vitales para la seguridad de la población del centro y norte de Chile.
( fosa de atacama)
Y no hacen nada.",1384599579560226822,es,2021-04-20T20:07:19.000Z,0,0,0,0,"",Juan Melo,"",2020-11-14T14:42:08.000Z,Prevención y seguridad,FALSE,JuanMel52707397
1327622708197269504,"@presidencia_cl @sebastianpinera Tienen la mejor tecnología de la historia humana y sólo la ocupan para hacer él mal.
Frente al litoral costero de Chile no hay zona de subducción.
Existe una deformación invertida resultante de dos grandes desplazamiento encontrados.
En su última etapas.",1384600413903724545,es,2021-04-20T20:10:37.000Z,0,0,0,0,"",Juan Melo,"",2020-11-14T14:42:08.000Z,Prevención y seguridad,FALSE,JuanMel52707397
134878989,Piñera ctm...!!! @presidencia_cl @sebastianpinera @ceciliamorel @jaimebellolio @juanjoseossasc @RodrigoDelgadoM Tribunal Constitucional #TercerRetiro10xCiento #TerceRetiro10ciento https://t.co/WZRzXcAkJP,1384642033315373060,es,2021-04-20T22:56:00.000Z,3,0,4,0,🇨🇱,"🇨🇱PIÑERA CTM...!!! 3er, 4to, 5to 10%...","",2010-04-19T18:19:55.000Z,"•QUIERO mi 3er 10%...!!!
•Asamblea Constituyente 
#AprueboNuevaConstitucion💪🔥ACAB🔥
•La @pepahoffmann, se caga a gonzalo müller con el chino torres..!!!🤣🤣🤣",FALSE,eduard_alvarez
136071990,Jaaaaaaaaaaaaaaa @sebastianpinera @presidencia_cl @chile_prensa https://t.co/bnVEIZdYZR,1384570304794615810,und,2021-04-20T18:10:59.000Z,0,0,0,0,Los Rios - Magallanes y BioBio,"Aus Valdivia, Chile 🇩🇪🇨🇱🇪🇸","",2010-04-22T23:42:13.000Z,"Valdiviano y tb magallánico de corazón, Of (R) Ejto. de Chile; partidario de 1 Chile Federal. /Ich bin aus Valdivia, Chile. Juan P. Deck Claramunt",FALSE,jotapevaldivia
1369601006221332481,@BorisVergara12 @PamJiles @meganoticiascl @sebastianpinera @GobiernodeChile @voceriagobierno @presidencia_cl A que te refieres niño.,1384509667024453635,es,2021-04-20T14:10:02.000Z,0,0,0,0,"",Jorge Hugo Aliaga Navarro,"",2021-03-10T10:48:46.000Z,Nada,FALSE,JorgeHugoAliag1
1377631354553262086,"@DptoExtranjeria @sebastianpinera @GobiernodeChile @presidencia_cl @min_interior @Sub_Interior ¡Una consulta importante! Hay un rumor, porque no encuentro la noticia oficial, que dice que en caso de algún documento que se haya subido mal (No apostillado, error de documento, una mala pasada por el internet), no habrá manera de subsanar, ¿Es cierto? ¡Gracias de antemano!",1384513744907214848,es,2021-04-20T14:26:14.000Z,0,0,0,0,Santiago de Chile.,Me dicen Marián.,"",2021-04-01T14:38:15.000Z,"¡Creo que soy una mujer con mucha suerte, porque todos los días logro ver la luz del sol! Cosas simples, pueden hacerme muy feliz... Los Doritos por ejemplo.",FALSE,MariangelaArcia
1383287155699568647,@presidencia_cl @sebastianpinera Señor Presidente necesito sacar a la brevedad a esa gente de mi casa que llevan más de un año con mi casa tomada. Esta en el tercer juzgado de letras de Villa Alemana quinta región. Y están paralizados los juicios de arriendo. Con juicio de precario,1384715688015810564,es,2021-04-21T03:48:41.000Z,0,0,1,0,"Valparaíso, Chile",Armando Urzua Ibáñez,"",2021-04-17T05:12:39.000Z,"",FALSE,urzua_ibanez
1383287155699568647,"@presidencia_cl @sebastianpinera Presidente, necesito me ayude con los juicios de arriendo debido a que se encuentra tomada mi casa en villa alemana Quinta región. Esta con un juicio de precario. Y estos tipos no están pagando los gastos de luz y agua. Esta en el tercer juzgado de letras de Villa Alemana.",1384714966180241411,es,2021-04-21T03:45:49.000Z,0,0,1,0,"Valparaíso, Chile",Armando Urzua Ibáñez,"",2021-04-17T05:12:39.000Z,"",FALSE,urzua_ibanez
1384592508848648199,@supernova_2020 @CNNChile @matiburgos @sebastianpinera @presidencia_cl No se atreven!!!! Van a salir a quemar y el gob se va a cagar.,1384636763130507264,es,2021-04-20T22:35:04.000Z,0,0,0,0,"",El Pitu,"",2021-04-20T19:39:23.000Z,"autonomo, feliz y sentido.",FALSE,ElPitu51467586
147667000,@presidencia_cl @sebastianpinera dando remedio pa los callos y tiene juanetes,1384638911692087299,es,2021-04-20T22:43:36.000Z,0,0,0,0,Santiago de Chile,Monchini78,"",2010-05-24T18:49:15.000Z,"",FALSE,Monchini78
152337861,@presidencia_cl QUE DESEPCION MAS GRANDE POR DIOS!!!!!,1384634033997500420,es,2021-04-20T22:24:13.000Z,0,0,0,0,santiago,yessica,"",2010-06-05T17:33:10.000Z,"",FALSE,yessicapamela
1563219932,"@EmbajadaEEUUcl,@miFBIHouston ,@SecBlinken ,@CIA ,@NSAGov ,@TheJusticeDept ,@DrEnriqueParis ,@presidencia_cl  @SubPrevDelito,CHILE: 04.20.2021  number 1 in purchases of anti-covid vaccines, see live kidnappings, hospital shootings and officials, vehicle thefts, fireworks https://t.co/Homws0Z24K",1384626130414678016,en,2021-04-20T21:52:49.000Z,0,0,0,0,"Santiago, Metropolitana de San",Weñe,"",2013-07-02T13:41:18.000Z,"Más de 20 años Observando en DDHH y No ha cambiado Chile, Se estudian los perfiles de instituciones, solo fines informativos",FALSE,luislopezfica
156789818,"@PamJiles @Pablo_Maltes Vamos abuelos ustedes nos pueden ayudar con el #TercerRetiro10xCiento #FuerzaAbuelaConTercerRetiro
#cacerolazocerronavia
El pueblo tiene hambre hoy @sebastianpinera @presidencia_cl con los míseros bonos no alcanza o acaso ustedes viven con cien lukas..!?",1384680820053626881,es,2021-04-21T01:30:08.000Z,5,0,8,0,"Cerro Navia, Chile",Carolina Carrillo,"",2010-06-17T23:23:01.000Z,soy la mujer mas feliz del mundo con mis bebes y mi amor... te amo eres lo mejor del mundo y ahora con mi Pedrito Máximo.,FALSE,carolitacarrill
1573429933,"Este gobierno no respeta a sus ciudadanos, no respeta las decisiones que toma el congreso, a pesar a la amplia mayoría que la aprobación de la ley alcanzo en el Senado. @sebastianpinera @presidencia_cl https://t.co/MFr21GlqZ0",1384688001792495618,es,2021-04-21T01:58:40.000Z,2,0,5,0,"",Álvaro Díaz Olivares,"",2013-07-06T18:42:48.000Z,"Hoy seré lo que ayer fui para mañana ser el mismo...

Trabajador Social y de corazón azul",FALSE,diazoal
