author_id,lang,created_at.x,text,id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,verified,description,created_at.y,url,name
118563806,es,2021-04-21T03:46:53.000Z,@baradit No hay plata en las AFP,1384715236331204608,0,0,0,0,GabyRosselinni,FALSE,"Casada,vieja piruja recontra bruja y sarcástica estoy contra toda autoridad , menos la de mi Amor",2010-03-01T02:36:56.000Z,"",Bárbara con rabia❤🌹👍🌷
1216058110504329217,es,2021-04-21T04:24:18.000Z,@baradit En San Miguel hubo pero poco. Este gobierno no da para más pero a esta altura no se si es bueno cambiar presidente. La pandemia lo salvó,1384724649880301569,0,0,0,0,turbisperonotu1,FALSE,"Chileno del sur, casi chilote, open mind, mi familia lo primero, en el corazón Japón y Kazajistán",2020-01-11T18:04:02.000Z,"",turbisperonoturbus
1257405848508182529,es,2021-04-21T04:53:42.000Z,"@vangelicaberned @baradit Es lo único q atino a pensar sabiendo q no da puntada sin hilo y con menos d un año d periodo no se salvaría d ningun juicio ppr todas las violaciones d DDHH ni los abusos, creo q busca amarrar a Chile en una nueva dictadura totalitarista y mas cruel q la anterior ..es peligroso",1384732050209611776,0,0,1,0,mauroleighton,FALSE,"autoreconstruccion desde el interior hasta todo lo q se ve ...  asi voy ... ..apruebo todo el rato, fuckrefachos, libertad a los presos políticos",2020-05-04T20:25:04.000Z,"",Mauroleighton
1257405848508182529,es,2021-04-21T03:50:03.000Z,"@baradit Yo creo q busca generar las condiciones d un nuevo estallido sabiendo q puede ser mas violento para asi hacer su propia versión de golpe blando y ""salvar"" a Chile del 'caos"" ... Ha demostrado ser macabro maquiavélico e inhumano y tener solo interes en aumentar su riqueza ..asco✨",1384716030140948485,0,1,4,0,mauroleighton,FALSE,"autoreconstruccion desde el interior hasta todo lo q se ve ...  asi voy ... ..apruebo todo el rato, fuckrefachos, libertad a los presos políticos",2020-05-04T20:25:04.000Z,"",Mauroleighton
1259227451453894657,es,2021-04-21T03:58:51.000Z,@baradit Y no olvidar a quienes pusieron sus cuerpos y están encarceladxs. No olvidar.,1384718247832993793,0,0,1,0,GrandiOrtiz,FALSE,"Escritor, parece.",2020-05-09T21:03:31.000Z,"",Vicente Ortiz Grandi
1260424585,es,2021-04-21T04:02:10.000Z,@baradit Mineros?.. bien gracias,1384719083027959812,0,0,0,0,omariquiquE,FALSE,kiosco del muelle A. Prat de iquique y con  empatía para todos mis clientes,2013-03-11T21:07:12.000Z,"",Omar pardo morales
1260431628,es,2021-04-21T04:07:01.000Z,@baradit así no más es.... fuerte y claro,1384720303390142478,0,0,0,0,ceciliarubilarz,FALSE,"soy lo que soy
una pajara rara
parte del pueblo
hija de obrero",2013-03-11T21:23:28.000Z,"",cecilia rubilar zapa
1266227994512613378,es,2021-04-21T03:41:39.000Z,@Reflex_Lib @baradit @cositaxrica Par de Infelices🤦‍♀️🤦‍♀️,1384713918375989249,0,0,2,0,Sol90368694,FALSE,"",2020-05-29T04:41:40.000Z,"",Sol
1276276299498229760,pt,2021-04-21T04:43:59.000Z,@Cutchile @baradit @Barbara_figue ¡¡¡  Apareciste   !!!!!!!!!!,1384729603940524033,0,0,0,0,Mauro484848,FALSE,"",2020-06-25T22:09:37.000Z,"",Mauricio
1283431535748751363,es,2021-04-21T05:49:24.000Z,@baradit Lo mas probable..De el y sus secuaces se puede esperar cualquier cosa😠😠😠😠😠😠,1384746066738827265,0,0,0,0,LukeSKY46045702,FALSE,Critica Social,2020-07-15T16:02:15.000Z,"",Luke SKYWALKER
1295021569241219073,es,2021-04-21T04:40:55.000Z,@baradit Puta k soy kemao....ni los perros ladraron....yo y mi vecino éramos los únicos wnes...será pk vivimos cerca de los pacos?🤔,1384728831550951424,0,0,0,0,Claudio32540854,FALSE,"Osornino, azul, papá, carpintero y mueblista por herencia. sin color político... pero derecha...NI cagando...ah...y ordinario",2020-08-16T15:36:28.000Z,"",Claudio V
1300996574345146368,es,2021-04-21T03:41:33.000Z,"@baradit @Javier84415969 Basta ya de gestión criminal de Piñera y su gobierno! ❌

Interpelamos a todas las fuerzas políticas a impulsar su destitución por su responsabilidad en la catástrofe sanitaria, social y económica

Firma 👉🏽 https://t.co/Hm2j0RvfFS 

#AcusacionConstitucionalAPiñera #FueraPiñera",1384713891033276418,0,0,0,0,territoriocons,FALSE,"Vecines de Cabildos y Asambleas Territoriales del #Distrito10 .
Autoconvocado, ciudadano, apartidista y solidario ¡Súmate!
#ListaDelMovimientoSocial",2020-09-02T03:18:56.000Z,https://t.co/9JWsHGhptu,Territorio_Constituyente
1306246310249590785,es,2021-04-21T05:02:18.000Z,"@baradit Cuanto dolor esta infligiendo a 🇨🇱 el hecho que #P1Ñ3R4 no haya renunciado ese 18O, Lo salvo un documento en complicidad con ciertos mutantes que ahora se visten con ropas de presidenciables
¿Verdad @gabrielboric ?",1384734213430202369,0,0,0,0,Julio82Palma,FALSE,Licenciado en Filosofía #φ #alboadicto #AprueboConvencionConstitucional,2020-09-16T14:59:36.000Z,https://t.co/24ieMbsNUW,PalmaJulio82
1324140213984264192,und,2021-04-21T04:47:16.000Z,@baradit https://t.co/nX2qJzK8BQ,1384730429551489025,0,0,0,0,CrisRey99460556,FALSE,"",2020-11-05T00:04:18.000Z,"",Cris Rey
1341678216,pt,2021-04-21T03:40:23.000Z,@baradit Que lindo como nos cuidan,1384713599650783232,0,0,0,0,Lettydemayo,FALSE,"",2013-04-10T11:40:03.000Z,"",LunaDeMayo
1350158893083668480,es,2021-04-21T05:41:46.000Z,@baradit Una respuesta de rabia desde el arte a esta vergüenza de Presidente.... https://t.co/T1wtZdOEbm,1384744144971702272,0,0,0,0,Eduardo46711009,FALSE,"",2021-01-15T19:12:36.000Z,"",Eduardo Olivares
1359549254986063873,und,2021-04-21T04:53:45.000Z,@primeralineare1 @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384732064063365123,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T04:48:32.000Z,@GaboPadilla8 @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384730751925723137,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T03:55:37.000Z,@PiensaPrensa @LuNiTorres20 @fiiresstone @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384717434104553472,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T04:03:38.000Z,@capucha_informa @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384719449908031488,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T04:36:08.000Z,@Venusiana__ @Chile_Alerta @FpvrPrensa @ChalecosAmarill @chileconvoca @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384727628347760645,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T04:51:39.000Z,@PiensaPrensa @capucha_informa @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384731532632469504,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T04:24:56.000Z,@NikolayOCDC @LavinJoaquin @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384724809758744579,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T04:00:34.000Z,@Shaka__8 @mac_cc9 @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384718678357327872,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T03:44:16.000Z,@Maritxu508 @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384714575866650625,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T03:40:06.000Z,@primeralineare1 @rvfradiopopular @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384713526984548355,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1359549254986063873,und,2021-04-21T03:48:35.000Z,@primeralineare1 @BugBay3 @piopiochile @PiensaPrensa @InterferenciaCL @baradit @patriciatraik @marcellapv @vagoilustrado @TejevientosFilm @FranGacitua2 @rvfradiopopular @Licomita @megamentirascl @ElMerculo_cl @Shilevision_CL @La1delpueblo @UPLaRadio @radiousach @primeralineapr   @Chileokulto @Chile_Alerta,1384715663072239621,0,0,0,0,Luther81957760,FALSE,#໐¢໓¢ #₲łⱠɆ₮₴J₳Ʉ₦Ɇ₴ #σρ𝔭𝒆ᵈᗝĤ𝕦ｎт 💔 🎧  Unete a la causa de exigir el #TercerRetiroDel10xCiento 👉 https://t.co/HGgPmkufTm 👊,2021-02-10T17:06:55.000Z,https://t.co/H0UWnREMsQ,▌│█║▌║▌║🔱 𝔰𝔠𝔥ü𝔩𝔢𝔯 사이코™💔🎧 🔱 ║▌║▌║█│▌
1372912314769408005,es,2021-04-21T04:07:24.000Z,"@baradit @Alexleguleyo @PSChile Jorge, mi abuelo me enseñó que para ser un hombre de verdad debía rodearme de seres humanos libres y valientes. Muchos nos sentíamos representados con tu opinión, pero bueno, cada uno decide y asume en donde se mete. Saludos narrador.",1384720397615173637,0,1,0,0,Alfredo18817684,FALSE,LA BATALLA ES RECUPERAR EL AGUA PARA TODOS!!!.,2021-03-19T14:06:47.000Z,"","TEJÓN MIELERO, A VECES FABIÁN 🔥🔥🔥🔥🔥🔥"
1372912314769408005,es,2021-04-21T03:44:41.000Z,"@baradit @Alexleguleyo La bancada de tu partido de derecha @PSChile no apoyarán una posible acusación constitucional. Donde terminaste Jorgito, es bastante vergonzoso.",1384714683056336896,0,1,0,0,Alfredo18817684,FALSE,LA BATALLA ES RECUPERAR EL AGUA PARA TODOS!!!.,2021-03-19T14:06:47.000Z,"","TEJÓN MIELERO, A VECES FABIÁN 🔥🔥🔥🔥🔥🔥"
1373740657341313026,es,2021-04-21T04:46:18.000Z,@baradit Asi las cosas Ossa estaria por un gobierno español y contra el vandalo pelirrojo de O'Higgins.,1384730186059587587,0,0,0,0,DinoSau56798844,FALSE,humor,2021-03-21T20:58:06.000Z,"",Dino Saurio
1382457745341825026,es,2021-04-21T04:48:19.000Z,"@baradit Fuerte, claro y contundente 💪",1384730693968801792,0,0,0,0,libertadesara,FALSE,"respiro, oigo, veo, percibo, opino, escribo, mis soles, mis niños, pie descalzo camino",2021-04-14T22:17:47.000Z,"",@Libertadesara
1384210598271983620,es,2021-04-21T03:44:22.000Z,"@baradit Es increíble como se burlan de la gente que dicen proteger, ayudar.. son unos ladrones de mierda #piñera chupalo",1384714601317769217,1,0,1,0,JosBascur3,FALSE,chuncho de la cuna al cajón💙❤️🤘🏼🦉,2021-04-19T18:21:49.000Z,"",José Bascur
143515010,es,2021-04-21T04:29:52.000Z,"@baradit Está defendiendo  a las Aseguradoras que están detrás de las AFP.Y con el 3er retiro quedaría en evidencia el desfalco del pozo millonario,que no existe ni Está invertido en inst.financieros sino desaparecido en paraísos fiscales con cuentas nombre de ladrones de cuello y corbata",1384726053822869505,0,0,0,0,luchitomariocl,FALSE,"",2010-05-13T17:42:23.000Z,"",Yamimoto Nokamina🈲🈸🈵🉐
149591641,es,2021-04-21T04:04:39.000Z,"@baradit Así es, hasta el último defenderá el negocio de su hermano y amigos 😔 🥺 el pueblo siempre jode",1384719708058947585,0,0,0,0,nvgq90,FALSE,#antofagastina #catlover #animelover #párvulos,2010-05-29T17:45:57.000Z,"",Nycole 💜
150328378,es,2021-04-21T03:40:37.000Z,@baradit Lo ara no dudes,1384713659675467777,0,0,1,0,DANNYDAZER,FALSE,"comunitymanager
-living club laflorida 
-todo.grabados 
productor 
-jamdownchile.",2010-05-31T17:19:15.000Z,"",Dannydazer
153966301,es,2021-04-21T03:43:53.000Z,"@Gergio30878879 @baradit @Cutchile Bueno que SICOPATA entienda que nosotros movemos este país !

Que entienda que nos está matando por covid o de hambre !

NO destruyamos nuestro país.. Somos mejores que ellos",1384714480391704577,0,1,0,0,javieraguirre93,FALSE,"No sueñes tu vida, vive tu sueño 🌠",2010-06-10T01:12:41.000Z,"",Javi ☀️
154258406,es,2021-04-21T03:39:41.000Z,"@baradit CHILEZUELA!!! En eso nos ha transformado... Piñera es psicópata, no siente empatía, nada. sólo le interesa él. Larrouler tb es psicópata.",1384713421346594816,0,0,0,0,Maercelvs,FALSE,The Knights demand that King Arthur bring them a shrubbery to get their permission to pass through a patch of woodland they guard.  Be seeing you!,2010-06-10T19:52:44.000Z,"",Be seeing you! 👌(I am not a number !)
193978513,und,2021-04-21T04:40:28.000Z,@baradit https://t.co/2MXpXZnLju,1384728721127579649,0,0,0,0,jpalvalazo,FALSE,Escritor chileno. Director Ejecutivo Fundación El Arte de Leer. Comenzó la venta del libro Dioses Ancestrales de la Mitología de Chile,2010-09-23T03:36:20.000Z,https://t.co/DJIfSZH1PL,Jpalvalazo
215047520,es,2021-04-21T03:41:38.000Z,"@LeChichon2 @baradit @NolbertoDiaz @fuentesilva Exacto!!! No están a la altura del momento que vivimos. Convocan para el 30, mmmm por qué será justo ese día ???? Ah, porque el 1 de mayo es el único día que aparecen y quieren brillar",1384713913707769856,0,0,1,0,GastroMariana,FALSE,Periodista gastronómica y escritora.,2010-11-12T21:37:41.000Z,"",mariana jara
2226610856,es,2021-04-21T04:00:04.000Z,@mauroleighton @baradit Yo tb creo que busca  que el pueblo se levante y justificar un auto golpe.,1384718554294099968,0,1,2,0,vangelicaberned,FALSE,"Tens, feminista racional, fans de la bondad, la inteligencia y la belleza, animalista, imperfecta y desordenada.",2013-12-02T12:47:41.000Z,"",Victoria 😽
2272327243,es,2021-04-21T04:19:51.000Z,"@baradit No sentimos nada... mejor por la chica 🐶, porque dos días seguidos de ruido sería demasiado",1384723533465587712,0,0,0,0,Issamallea,FALSE,"",2014-01-02T01:41:50.000Z,"",Issa
229097233,es,2021-04-21T04:24:02.000Z,@ruloxida @baradit No será esta vez https://t.co/1rsHFKMUKr,1384724583392038912,0,0,0,0,franja4,FALSE,"",2010-12-21T14:22:36.000Z,"",francisco ortiz YO APRUEBO Convencion Constituyent
233355724,es,2021-04-21T03:43:00.000Z,@baradit Tus ahorros en apv están intactos pintor de segunda 🤣,1384714256805941251,0,0,0,0,pmedina23,FALSE,"",2011-01-03T01:09:53.000Z,"",pablo medina soto
2360270456,es,2021-04-21T05:07:46.000Z,@baradit Lo acaban de decir en radio cooperativa,1384735591946989571,0,0,0,0,mcsdc53,FALSE,"Muy sarcástica ,humor negro, de izquierda hasta que llegue al patio de los callados",2014-02-25T01:12:30.000Z,"",Cristy #conelpuebloyparaelpueblo
2360270456,es,2021-04-21T05:06:50.000Z,@baradit Se retractaron,1384735356512260097,0,1,0,0,mcsdc53,FALSE,"Muy sarcástica ,humor negro, de izquierda hasta que llegue al patio de los callados",2014-02-25T01:12:30.000Z,"",Cristy #conelpuebloyparaelpueblo
244694613,es,2021-04-21T04:08:33.000Z,@baradit ENCUENTRE LAS DIFERENCIAS https://t.co/7qKLMhMPki,1384720689823985664,0,0,0,0,infiltrado7,FALSE,"Con todo contra la injusticia social, obrero de la construcción, poliglota e intelectual autodidacta.",2011-01-29T22:41:15.000Z,"",Roberto Alarcon
260498787,es,2021-04-21T04:41:27.000Z,@baradit karl marx tenia razón con sus planteamientos saludos,1384728966368538625,0,0,0,0,jalo__forever,FALSE,IQUIQUEÑO DE CORAZÓN,2011-03-04T00:33:24.000Z,"",juan antonio olguin
2765906836,es,2021-04-21T05:28:05.000Z,"@baradit @JorgePatricioCC Independiente del modelo mientras no se cambie la forma de pensar de las cabezas (políticos y empresarios) dificil q las cosas cambien, nuestra historia dice que siempre ha sido igual, todo para arriba poco y nada para abajo, aparte d que el estado es una caja pagadora sin fondos",1384740701905297408,0,0,0,0,CCaniucura,FALSE,Quien adopta más weones?? la derecha o la izquierda?? todos peleándose entre ello,2014-09-09T22:28:25.000Z,"",Claudio Caniucura
277032500,es,2021-04-21T03:39:59.000Z,@JorgePatricioCC @baradit Según la ley le sucede el presidente del senado y si ese no puede va el presidente de la cámara de diputados y si ese no puede le sigue el presidente de la corte suprema y tienen 10 días para hacer elecciones y tienen que ser en el domingo que le suceda algo así es.,1384713499838980096,0,0,0,0,AgustinRocker,FALSE,¿Alguien sabe por qué las ciruelas negras son rojas cuando están verdes?,2011-04-04T15:26:46.000Z,"",AGUSTIN
2875480607,es,2021-04-21T04:30:56.000Z,"@baradit Pasará a la historia como el presidente que prefirió defender una constitución rechazada por una amplísima mayoría ,en vez de ayudar al pueblo en medio de una enorme crisis, un tipo que manejó una nación tal y como si fuera una empresa , y si no fuera poco reprimió cual dictadura",1384726322744864770,0,0,0,0,mellado_jo,FALSE,"",2014-11-13T19:03:18.000Z,"",Jorge Mellado
3008742485,es,2021-04-21T04:36:18.000Z,@baradit @hernan_sr Ya no tiene calificativos para describirlo.,1384727672253726727,0,0,0,0,adelawilliamsig,FALSE,"",2015-01-31T23:21:58.000Z,"",Adela Williams
