author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,description,verified,created_at.y,location,username
4386550935,1384730903633711105,2021-04-21T04:49:09.000Z,es,@PaolaMeloCea @Maxmoranm @PSChile Esto de “estudiar” es típico de tibios como distractor; ya lo comprobaremos.,0,0,0,0,Miguel Avendaño,"","Ingeniero CI, dos máster, docente de educación superior por más de 30 años, buen lector, librepensador, con respeto a todas las personas y demás seres vivos.",FALSE,2015-12-05T20:32:30.000Z,"Santiago, Chile",maab8842
472991419,1384696807654006789,2021-04-21T02:33:40.000Z,es,"@barriobenavente @espinozacuellar @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile @Camara_cl @Senado_Chile No exactamente..! Tmb vi que antes del 2011/12 nadie alegaba nada.. Salvo el PC.. Y ademas muchos olvidan los amarres de la constitucion, los designados, el binominal q ellos c/ 30 le empataban a  57 x q no los doblaban.  Dando votos en el congreso a  derech",0,0,0,0,Mapnha del Mar,"",No somos seres humanos teniendo una experiencia espiritual... Somos seres espirituales teniendo una experiencia humana.,FALSE,2012-01-24T14:38:30.000Z,Santiago de Chile,vueltadpagina
47511512,1384705017811247106,2021-04-21T03:06:17.000Z,es,@PSChile y @PDC_Chile despues no vengan a llorar cuando a @sebastianpinera lo saquemos a pata en la raja. https://t.co/4VNnZbVcO1,0,0,0,0,Nicolas Silva,"",Adorador del maligno y drogadicto de los videojuegos. #APRUEBO #ConvencionConstitucional #MixtaNo,FALSE,2009-06-16T02:01:11.000Z,San Bernardo-Santiago,nico_silva93
475889385,1384737919253073926,2021-04-21T05:17:01.000Z,es,Con @sebastianpinera en el poder personas como está señora que se esconde para decir en cámara que no tiene plata para la micro no le pagan licencias ni recibe bonos ahora menos un retiro del 10%#AcusacionConstitucional @PSChile @PPD_Chile @DiputadosDC #ElPeorGobiernoDeLaHistoria https://t.co/iWpn1wN980,0,0,0,0,cristian Acuña,"","Chileno, PaMa de Fernando Tomás y papá de Emma Sofía, futuro Ing., objetivo y amigo de mis amigos....",FALSE,2012-01-27T15:05:49.000Z,"",apardocristian
475889385,1384713043649646592,2021-04-21T03:38:10.000Z,es,"@PSChile @DiputadosDC @PPD_Chile @udipopular @RNchile @evopoli salvaron este presidente y les dimos un tiempo pero no arreglaron las cosas, no critiquen el enojo de la gente xq lo verán en las calles y en las urnas uds perderán #NoDiganQueNoLoVieronVenir #AcusaciónConstitucional",0,0,0,0,cristian Acuña,"","Chileno, PaMa de Fernando Tomás y papá de Emma Sofía, futuro Ing., objetivo y amigo de mis amigos....",FALSE,2012-01-27T15:05:49.000Z,"",apardocristian
47807426,1384706916551741441,2021-04-21T03:13:50.000Z,es,"@chickacko_kakan No! La ""oposición"" @PDC_Chile y el @PSChile 
Anunciaron que protegerán a piñera otra vez",1,1,2,0,Kenof55,"","El sabio evoluciona, el necio se aferra a sus dogmas y muere con ellos, solo la lucha nos hará libres, adelante con todas las fuerzas de la historia.",FALSE,2009-06-17T01:33:27.000Z,Stgo. de Chile,eugeniofarias
488905532,1384696240026308611,2021-04-21T02:31:24.000Z,es,@barriobenavente @felipe_cariqueo @pada1616 @sebastianpinera @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile ya entonces hay que vivir bajo la anarquia!,0,1,0,0,Pablo Rozas,"","Me gusta la musica desde Vivaldi hasta Megadeth, entiendase musica: aqui no entra el rgtn. Amo a mi hija sobre todas las cosas.",FALSE,2012-02-10T23:57:33.000Z,"",prozgan
4894738683,1384707084604805129,2021-04-21T03:14:30.000Z,und,"@quinterosenador @SenadoresPS @PSChile @PS_Osorno @PS_LosLagos @JS_Chile @JSLosLagos @iigualdad @MujeresPS #cacerolazo #Estallido2021 #AcusacionConstitucionalAPiñeraAhora #AcusacionConstitucional 
#Chile #CaenLasAfp
#CaePiñeraAsesino",0,0,0,0,charly monsalve,"","",FALSE,2016-02-10T12:07:35.000Z,"",Lokillo_cm
4894738683,1384730403521638400,2021-04-21T04:47:09.000Z,und,@PaolaMeloCea @soytopher @PSChile https://t.co/daXwC92Cr9,0,0,0,0,charly monsalve,"","",FALSE,2016-02-10T12:07:35.000Z,"",Lokillo_cm
54432192,1384728356881637380,2021-04-21T04:39:01.000Z,es,Declaración del @PSChile ante la indolencia y descuido de quién debiera proteger a las y los chilenos #tercerRetiroyPiñerapalaCasa #PeorGobiernoDeLaHistoria #PeorPresidentedelaHistoria https://t.co/C5yAxACWL2,11,2,12,0,Paola Melo,https://t.co/RV9yqVMGv6,"Profesora📚, madre👩‍👧‍👦 socialista✊💜💚Candidata a la Concejalía x un Santiago participativo, inclusivo, Sustentable #ecologíacívica #SantiagoCaminaConmigo",FALSE,2009-07-07T03:13:47.000Z,"Stgo, Chile",PaolaMeloCea
550543993,1384706760871645187,2021-04-21T03:13:13.000Z,es,La @PDC_Chile y @PSChile vuelven a demostrar su nula capacidad de ser oposición https://t.co/gZGZqdzf5p,8,0,11,0,Duendecillo Cola 🏳️‍🌈,"","APERNADO SIN ASUNTO. Vivo, educo y palabreo. actitud queer y humanista",FALSE,2012-04-10T23:55:34.000Z,Copiapó Región de AtacamaChile,UnicornioOrange
57956632,1384725767762948096,2021-04-21T04:28:44.000Z,es,La postura del diputado Schilling (@dip_schilling) da vergüenza. La @bancadaPSchile y el propio @PSChile no pueden restarse de la #AcusaciónConstitucional en contra del Presidente perverso. O estás con el pueblo o con la tiranía de Piñera.,0,0,2,0,Daniel Jiménez,"","Periodista, Magíster en Comunicación Estratégica y Digital. Darinista. Alboadicto #SoyDonante",FALSE,2009-07-18T15:29:30.000Z,"",dani_jimenez
600269713,1384731674588684289,2021-04-21T04:52:12.000Z,es,El @PSChile que dice al respecto de las palabras del fascista Schilling?Cómo puede llamarse socialista esta mierda de político!! https://t.co/9pfea3jcoJ,4,3,3,0,AleShelby ✴️,"","Vamos por nuestra nueva Constitución construida por todos y con todos!! 
APRUEBO + CONVENCIÓN CONSTITUYENTE 
✊👩‍⚕️👩‍👦‍👦🎶📖🌊 Con el ❤ a la izquierda",FALSE,2012-06-05T17:22:45.000Z,"",AleZooReload
60799516,1384713870023999489,2021-04-21T03:41:28.000Z,es,"El gobierno niega a millones de familias de 🇨🇱 la posibilidad de enfrentar la crisis con sus propios ahorros, única alternativa ante apoyos del Estado insuficientes y con restricciones en su acceso

Piñera abandona al pueblo y gobierna para los ricos😡
#estallido2021
@PSChile https://t.co/uTv9iDARGE",1,0,1,0,Hortencia Hidalgo Constituyente,https://t.co/BB9791QGBr,"Candidata Constituyente Distrito 1. Aymara, Hija de la Madre Tierra, Ariqueña, Feminista #lalistadelapruebo",FALSE,2009-07-28T03:35:48.000Z,Arica - Chile,HortenciaXArica
635603928,1384691902759440384,2021-04-21T02:14:10.000Z,es,@LeoSotoChile Ojo con los de siempre los de Derecha disfrazdos de Centro Izquierda...@PDC_Chile @PSChile Si este gobierno es una mierda la oposición pasa rozando. 🤦‍♂️🤦‍♂️,0,0,0,0,Nos gobierna una ELITE de TARADOS,"","Cruzado de corazón
#GobiernoInepto 
#Elpeorgobiernodelahistoria",FALSE,2012-07-14T17:20:47.000Z,Santiago de Chile,garayuc
68050092,1384700295729586177,2021-04-21T02:47:31.000Z,es,"Los mismos maricones de siempre la @PDC_Chile y el @PSChile.
En las próximas elecciones ningún voto para estas ratas https://t.co/czwnaEHYUR",3,0,4,0,José Miguel🏴‍☠️,"","• Le saco fotos • Le veo monos, Malcolm & el chavo • Mi ♥ es del arvo canpion, de los The Red Devils & @alfaromeoracing • #SoyDonanteYCatLover",FALSE,2009-08-23T02:33:31.000Z,"Santiago, Chile",Ptuchini
704230111,1384715156475744256,2021-04-21T03:46:34.000Z,es,"@paulanarvaezo

Por qué el @PSChile no va apoyar la acusación constitucional contra @sebastianpinera?

🤔 https://t.co/yc6lENvJlF",0,0,0,0,Un mejor país para todos es posible..,"","",FALSE,2012-07-19T02:51:49.000Z,"",victornacho
730966262658957313,1384738618892247040,2021-04-21T05:19:48.000Z,es,@bettyflopy @Abuanylu @elmostrador @PSChile @PDC_Chile Y mucho menos de rn y udi,0,0,0,0,Ignacio disselkoen,"","",FALSE,2016-05-13T03:41:52.000Z,"Osorno, Chile",ignadissel
741044469789790210,1384711343425654787,2021-04-21T03:31:25.000Z,es,"#ParoNacional
#EstallidoSocial2021 
#TercerRetiro10MV 
@ProvosteYasna 
@PSChile 
@alvaroelizalde 
🔴Chile arde !!! 
Paro nacional !! 
Aceptamos la declaración d guerra
No más los amarillos DC y falsos socialistas.
Se han reído y abusado d todos.Ahora vamos por uds.FUERA PIÑERA",2,0,4,0,Paris Brunetti,"",Mi interés en la política y políticos son los hechos... no palabras. Si no te gusta...lo lamento..No protejo corruptos..de ningún color político...A denunciar..,FALSE,2016-06-09T23:09:04.000Z,/🇨🇭/🇨🇱,ParisBrunetti
75844881,1384703337728143363,2021-04-21T02:59:36.000Z,es,@rodrigo410 @PDC_Chile @PPD_Chile @PSChile @PCdeChile Traidores de mierda!! Cargarán en las próximas elecciones #EstallidoSocial #Cacerolazo #tercerretiroMV,0,0,0,0,Panxo #Apruebo,"","Alegre, escorpión, directo y amo mi familia. Britney Spears.   instagram/Panxolaxo5  #Apruebo #KPOP lovers!!",FALSE,2009-09-20T18:30:34.000Z,Chile,panxolaxo
75844881,1384700472737599489,2021-04-21T02:48:13.000Z,es,@marcelodiazd @elfrente_amplio Ya saben que los traidores @PSChile y @PDC_Chile no darán el apoyo.... Pero busquen acusar al maldito y a todos los wns,0,0,0,0,Panxo #Apruebo,"","Alegre, escorpión, directo y amo mi familia. Britney Spears.   instagram/Panxolaxo5  #Apruebo #KPOP lovers!!",FALSE,2009-09-20T18:30:34.000Z,Chile,panxolaxo
759893944486375428,1384732903045844995,2021-04-21T04:57:05.000Z,es,@AleZooReload @PSChile Cada vez mas amarillos estos wns!!! A no olvidar en las elecciones! 🤬🤬🤬🤬,0,0,0,0,🇷🇺 Franco - Drago🇷🇺,"","De izquierda ✊🏻
Una vez fui premio de un concurso de payas! 🙈 No me interesa el fútbol.
intento de investigador paranormal 👻
#Noesmipresidente",FALSE,2016-07-31T23:30:09.000Z,"",franco_felino
84976876,1384728834994487297,2021-04-21T04:40:55.000Z,es,@vmartinezl @PSChile @PDC_Chile Y por qué no lo hizo en el primer retiro? La constitución debería defenderla siempre no a veces.,0,0,1,0,Ricardo C,"","Dr. en Biología, U. de Chile. Científico C-3
#LaMarchaMásGrandeDeChile 🇨🇱
#Apruebo",FALSE,2009-10-25T01:01:13.000Z,Santiago de Chile,Ricky_k9
84976876,1384726309574696961,2021-04-21T04:30:53.000Z,es,"Si @PSChile y @PDC_Chile ya dijeron que no apoyarán una acusación constitucional contra el pirómano que está La Moneda, lo único que nos queda es avanzar hacia el #ParoNacional",1,1,2,0,Ricardo C,"","Dr. en Biología, U. de Chile. Científico C-3
#LaMarchaMásGrandeDeChile 🇨🇱
#Apruebo",FALSE,2009-10-25T01:01:13.000Z,Santiago de Chile,Ricky_k9
851170479574581249,1384735152849444864,2021-04-21T05:06:02.000Z,es,Mesa directiva del @PSChile solicita a su bancada estudiar Acusación Constitucional ✊🏽 https://t.co/F2ptiUhcRw,1,0,5,1,PS Valpo,"","Partido Socialista de Valparaíso.
El Comunal de Salvador Allende 👓
Presidente: @luis_smv
Secretaria Política: Ana Bell
Vicede la Mujer: @caceresallende",FALSE,2017-04-09T20:30:31.000Z,"Valparaíso, Chile",ps_valpo
853799315613118467,1384711603736748032,2021-04-21T03:32:27.000Z,es,"@thecliniccl SI hay falta,el Presidente de la República @sebastianpinera abandona a los ciudadanos y él  no cumple el mandato de proteger a los ciudadanos y con sus medidas deja en indefensión a estos,solo sigue E S P E C U L A N D O y SI tiene medios...@PDC_Chile @PSChile @ProvosteYasna .👊",0,0,4,0,Gabriel Jara,"","",FALSE,2017-04-17T02:36:34.000Z,"",Gabriel08804983
897616492132478976,1384691586513219589,2021-04-21T02:12:55.000Z,es,Si el @PSChile @PDC_Chile @PPD_Chile @partidoradical no apoyan la #acusaciónconstitucional es hora de q se vayan preparando para su muerte política xq va ser su último período en el congreso #AcusacionConstitucionalAPiñeraAhora #tercerRetiroyPiñerapalaCasa #Dictadura,0,0,0,0,Diego Villarroel,"","Estudiante de deretsho/ mapuche comunista colombiano financiado por maduro y la unión Soviética/ simio del arbo campion.

pd: te meo facho qlio sapo 🖕🐸🖕",FALSE,2017-08-16T00:30:23.000Z,"Santiago, Chile",villarroel095
897616492132478976,1384703197529485314,2021-04-21T02:59:03.000Z,es,Y el @PSChile que espera para apoyar la #acusaciónconstitucional ? Me daría vergüenza pertenecer a su militancia si el partido que se dice socialista no apoya al pueblo! #AcusacionConstitucionalAPiñeraAhora #tercerRetiroyPiñerapalaCasa #Dictadura https://t.co/EVltlvsM1y,0,0,0,0,Diego Villarroel,"","Estudiante de deretsho/ mapuche comunista colombiano financiado por maduro y la unión Soviética/ simio del arbo campion.

pd: te meo facho qlio sapo 🖕🐸🖕",FALSE,2017-08-16T00:30:23.000Z,"Santiago, Chile",villarroel095
954125117885419521,1384694191708573703,2021-04-21T02:23:16.000Z,und,@PSChile @PPD_Chile @PDC_Chile @partidoradical3 https://t.co/Soz0GmCJPX,0,0,0,0,Blanca Ewert,"",transparencia,FALSE,2018-01-18T22:55:29.000Z,"",BlancaEwert1
984654721,1384728632900325377,2021-04-21T04:40:07.000Z,es,Declaración Pública del @PSChile https://t.co/14uc1LirRG,0,0,0,0,Patricio,"","Padre de 1 bella hija, Militante Socialista, fanático de Colo Colo 🖤💖✊",FALSE,2012-12-02T13:40:50.000Z,"Pudahuel, Chile",patocamposz
99148340,1384708229213601792,2021-04-21T03:19:03.000Z,es,@BartolodelPony @PDC_Chile @PSChile Pero las bases de los partidos que han levando candidaturas no tienen la culpa de las opiniones de algunos diputados que hablan por sí solos !,0,1,0,0,CLAUDIO,"",apruebo,FALSE,2009-12-24T18:23:30.000Z,"Santiago, Metropolitana de Santiago",MoncadaclaudioQ
998456130,1384751998331981827,2021-04-21T06:12:58.000Z,und,@ZurdoCritico @DiegooneNicolas @DiputadosDC @PDC_Chile @PSChile @ximerincon @paulanarvaezo 😤😤😤😤,0,0,1,0,🌺🌺 Каролина🌷🌷,"",#PiñeraAsesino #PeorGobiernodelaHistoria#ParisAsesino #NoMasToqueDeQueda #estadoAsesino #TiranoDictador #ChileEnDictadura #RenunciaPiñera #Concepcion #jaleros,FALSE,2012-12-09T03:07:39.000Z,En la punta del cerro ,mmkakito
