author_id,id,text,created_at.x,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,url,created_at.y,name,verified,description
1384530476610818048,1384569962359001098,"@PatoFdez @RafaelHarvey3 un delincuente que apuñaló a un civil siendo alumno de la escuela militar. En esa ocasión y muchas otras lo salvó su papá, Coronel corrupto, amigo del corrupto de Fuente-Alba. un corrupto ex oficial te metió las bolas y tu dándolo como ícono. Cante cambalache...",2021-04-20T18:09:37.000Z,es,0,0,0,0,ZekeJae22812950,"",2021-04-20T15:32:55.000Z,Zeke Jaeger,FALSE,""
139449807,1384500444035260419,#Dignidad @PatoFdez https://t.co/WyDttBViGq,2021-04-20T13:33:23.000Z,und,2,0,3,0,carlosoberg,"",2010-05-02T17:05:31.000Z,Carlos,FALSE,"Padre, empresario tecnológico."
147702210,1384166202172342278,"[Link] Estudio pionero 20 años sobre pobreza en la infancia. @UniofOxford

@uchile @Mineduc @InnovaMineduc @Educacion2020 @UNICEFenEspanol @cepal_onu @JUNJI_Chile @Sename_gobierno @superarpobreza @BenitoBaranda @ignaciobriones_ @desbordes @HeraldoMunoz @SquellaAgustin @PatoFdez https://t.co/ByuAsoV0sc",2021-04-19T15:25:13.000Z,es,2,0,1,0,texidozlatar,https://t.co/Od89kSYo5V,2010-05-24T20:51:07.000Z,Alberto Texido,FALSE,"Arquitecto @UChile,DEA @ETSABarcelona,PhD @fadeu_uc.Académico @MundoFAU_UChile /exPresidente @colegioarq /@Purb/@cuartacompania/ @datalabU/@consejo_cpi/@achipyc"
1575042000,1384477714183344128,"@PatoFdez @lamaitealberdi NO dijo que se subía por primera vez a un avión, dijo que hacia su primer viaje !... quizás su primer viaje a los EEUU 🇺🇸 ¿porqué difundimos lo que queremos y no nos ajustamos a la verdad?",2021-04-20T12:03:04.000Z,es,0,0,1,0,claudiayagnam,https://t.co/mhMgbzIaxo,2013-07-07T12:35:21.000Z,ClaudiaYagnam,FALSE,Visual Artist
160376466,1384507989923672065,@PatoFdez Se te apretó el horto...,2021-04-20T14:03:22.000Z,es,0,0,0,0,vilchesr,"",2010-06-28T00:56:16.000Z,Renato Vilches,FALSE,"Emprendedor y Patriota.! Trrabajo y perseverancia  = resultados positivos..
Asesor deTelecomunicaciones. Hincha de Ñublense y Colocolino de corazón.."
161890889,1384338889255567363,@PatoFdez @lamaitealberdi Bravo por el Agente Topo!!!!!!!,2021-04-20T02:51:25.000Z,es,0,0,0,0,stgovenegas,https://t.co/gKL9QY8gWq,2010-07-02T01:58:43.000Z,Santiago Venegas,FALSE,"“Si tu opinión es distinta, defiendo el derecho a expresarla”,Voltaire. Ingeniero Civil Industrial @PUCV_CL MBA Iades / @LoyolaMaryland #VamosLaU"
1656677570,1384195803976138754,@PatoFdez @RafaelHarvey3 Quedará grabado para verlo después?,2021-04-19T17:22:51.000Z,es,0,0,1,0,ianmiquel,"",2013-08-09T02:13:05.000Z,Ian Miquel,FALSE,No atribuya a la conspiración lo que se pueda explicar por estupidez humana.
1718972040,1384443047405031424,@hacanales @PatoFdez @lamaitealberdi Pero no entienden nada . Es un agente ...y secreto. Las sabe todas . Es genial !!,2021-04-20T09:45:18.000Z,es,0,0,0,0,palaciosenelair,"",2013-09-01T13:14:00.000Z,Pedro  Palacios ,FALSE,Ciudadano ilustre de los sueños
183635686,1384326246243479552,@PatoFdez @lamaitealberdi Seco!!!,2021-04-20T02:01:11.000Z,es,0,0,0,0,MPazRivas,"",2010-08-27T14:12:12.000Z,MPaz Rivas,FALSE,Lápiz y papel
184604477,1384500759413264387,@PatoFdez @lamaitealberdi La mejor de la AMARILLAS de las suertes https://t.co/hW6kw1mgjP,2021-04-20T13:34:38.000Z,es,0,1,1,0,vius_fl,"",2010-08-30T00:42:33.000Z,Ampelmann 80%,FALSE,"NO + AFP  #NoAlTPP #TPP11  #11:11
#YoVotoApruebo #Apruebo"
1861413494,1384198673555357698,Recuerdas que lo hablamos hace mucho tiempo @PatoFdez ? https://t.co/0Xepcqrvsd,2021-04-19T17:34:15.000Z,es,0,0,2,0,PaulinaAstrozaS,https://t.co/Up8vmOn479,2013-09-13T18:45:38.000Z,Paulina Astroza,FALSE,"Abogada. Prof de Derecho Internacional y RRII #UdeC. Dra. Ciencias Políticas y Sociales (RRII), UC Lovaina, Bélgica. Opiniones personales"
187423010,1384296611921109002,@PatoFdez @RafaelHarvey3 Distrito 10,2021-04-20T00:03:25.000Z,es,0,0,0,0,Gainza2037,"",2010-09-06T05:10:09.000Z,Ma Gabriela Sarrás,FALSE,"Unidad Unidad unidad  por la Naturaleza, Por el derecho al ocio... madre de Amaro y Ámbar   y ya tengo Santos en la Corte. La información es mi debilidad!!"
187423010,1384295647277305862,@PatoFdez @RafaelHarvey3 donde esta el link para verlo,2021-04-19T23:59:35.000Z,es,0,0,0,0,Gainza2037,"",2010-09-06T05:10:09.000Z,Ma Gabriela Sarrás,FALSE,"Unidad Unidad unidad  por la Naturaleza, Por el derecho al ocio... madre de Amaro y Ámbar   y ya tengo Santos en la Corte. La información es mi debilidad!!"
187423010,1384294722055802883,"@MARCELOSILBA @PatoFdez @RafaelHarvey3 si pero la figura dice retiro igual , le coartaron su vida profesional y privada , tiene todo nuestro apoyo",2021-04-19T23:55:55.000Z,es,0,0,1,0,Gainza2037,"",2010-09-06T05:10:09.000Z,Ma Gabriela Sarrás,FALSE,"Unidad Unidad unidad  por la Naturaleza, Por el derecho al ocio... madre de Amaro y Ámbar   y ya tengo Santos en la Corte. La información es mi debilidad!!"
207272161,1384521475860926464,"@CRdeGR @GalindoCPonce1 @PatoFdez @lamaitealberdi Se puede salir del pais si vas a residir en otro pais o si tu salida tiene importancia para el pais, quizás no para todos, pero considero muy buena señal que se haya permitido este viaje ya que incentiva una industria que en Chile esta moribunda. Debemos apoyar estos productos.",2021-04-20T14:56:57.000Z,es,0,0,2,1,Samy_y_rapero,"",2010-10-24T23:14:13.000Z,Samy,FALSE,""
215861607,1384368379851591684,"@gmanen Los tres....con ese nivel de constituyentes no tendremos buenos resultados con rabia, resentimiento,desinformados, arrogáncia.
Necesitamos #dialogo #sensatez #laconstitucion debe ser de todos y no un botín
@cbellolio 
@PatoFdez",2021-04-20T04:48:36.000Z,es,0,0,0,0,RUBENOVRIV,"",2010-11-15T03:28:57.000Z,RUBEN RIVERA,FALSE,"Constructor, profesor universitario, padre de 3 hijos, Santiaguino enamorado del Sur..."
221881302,1384506069033041922,@Frankieship1 @clau_barattini @PatoFdez Ya lo sabes .,2021-04-20T13:55:44.000Z,es,0,0,1,0,angelcarcavilla,"",2010-12-01T21:43:45.000Z,Angel Carcavilla,FALSE,Director creativo CARCAVILLA SA
228559019,1384593229987917826,"@PatoFdez @Contimasque Yo le pregunté una vez si se puso reformista cuando lo echaron o si era reformista de antes, para saber si en el ejército habría un sector de izquierda. Pero no me respondió y me bloqueó",2021-04-20T19:42:05.000Z,es,1,0,0,0,FcoCintolesi,https://t.co/nTGQBBEmyk,2010-12-20T02:26:20.000Z,Francisco Cintolesi,FALSE,Artista visual / instagram @fcocintolesi
2436141037,1384250938643259396,@PatoFdez Emotivo,2021-04-19T21:01:56.000Z,es,0,0,0,0,MarceloOmerReco,"",2014-04-09T22:42:02.000Z,Urbano Sensible,FALSE,Guía de turismo en inglés y francés Santiago de Chile
264514835,1384181066546573312,"@PatoFdez @RafaelHarvey3 Harvey no es en retiro
A este chileno honrado
Espina y el terrorista de piñera
Lo sacaron por trabajar limpio
Y honrado",2021-04-19T16:24:17.000Z,es,2,1,4,0,MARCELOSILBA,"",2011-03-12T01:26:28.000Z,MARCELO SILVA,FALSE,Sin justicia no habra paz
2729438216,1384492530272702466,@elchedelosgays @PatoFdez Ay querido @elchedelosgays de verdad no te entiendo. Sería un lujo tener al @PatoFdez en la Constituyente como representante del Distrito 11. El distrito del rechazo. Encuentro que deberías sumarte a su campaña más que aportillarlo!,2021-04-20T13:01:56.000Z,es,0,0,0,1,clau_barattini,"",2014-08-13T13:21:03.000Z,Claudia Barattini,FALSE,""
2729438216,1384490542348881922,Que espléndida campaña ha hecho @PatoFdez a Constituyente por el Distrito 11!,2021-04-20T12:54:02.000Z,es,1,4,9,0,clau_barattini,"",2014-08-13T13:21:03.000Z,Claudia Barattini,FALSE,""
276951330,1384389527658184705,@PatoFdez @lamaitealberdi Ojalá vuelva vivo.,2021-04-20T06:12:38.000Z,es,0,0,0,0,mongonuel,"",2011-04-04T12:12:46.000Z,M͎a͎n͎u͎e͎l͎ ͎E͎s͎p͎i͎n͎o͎s͎a͎ ͎#͎Y͎o͎A͎p͎r͎o͎b͎é͎,FALSE,"Desarrollador de software, especialista en S.O. y Cloud Computing.
Asesorías tecnológicas.
#YoAprobé fin a la CPR del tirano. 📷 amargo.foto"
3006458494,1384531174538764289,@PatoFdez @lamaitealberdi 🥲♥️👏🏼♥️👏🏼♥️,2021-04-20T15:35:30.000Z,und,0,0,0,0,mariafergarciai,"",2015-01-30T20:53:41.000Z,MªFernandaGarcía💃🏻,FALSE,Vecina&Candidata a Concejala #Providencia Independiente en #ListaDelApruebo YW366 GestoraCultural @master_gc Actriz BailaoraFlamenco💃🏻 #SoyDonante
309921092,1384501633032282115,@PatoFdez @lamaitealberdi 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 ¡Aprendamos! ❤️,2021-04-20T13:38:06.000Z,es,0,0,0,0,mcrjurado,"",2011-06-02T22:07:12.000Z,Ma. Cristina Jurado,FALSE,"Periodista de vocación. Master de La Sorbonne. Autora de 'Creadores contra Viento y Marea', 2010. Pronto, mi segundo libro. No he terminado de viajar."
3315691330,1384132121921421319,@AlexanderOlatte @PatoFdez https://t.co/vz5WM2DBoB,2021-04-19T13:09:48.000Z,und,0,0,0,0,terceraviaciuda,"",2015-06-09T19:10:18.000Z,Guillermo Quiroz,FALSE,En tercera via ciudadana Observó y medito mejorar mi país aunque algunos me vean como un patipelado
349996702,1384129067868250113,@KarlaEnAccion @alvarez_monse @ContigoCHV #ContigoEnLaManana a qué hora hablarán de los corruptos #Milicogate metiéndose en la contingencia nacional haciéndose la víctimas y pretendiendo censurar a @Lared_03 o por qué es otro canal no hablarán del tema @ChilePeriodista @PatoFdez,2021-04-19T12:57:40.000Z,es,0,0,0,0,besar_miento,"",2011-08-07T01:43:22.000Z,revolucion bendavis,FALSE,""
352721025,1384517956965707778,@PatoFdez @lamaitealberdi Felices covid and cni-agent...congratulation,2021-04-20T14:42:58.000Z,en,0,0,0,0,edu_ucar,"",2011-08-11T00:41:58.000Z,edu,FALSE,""
356657696,1384329834906669056,@hacanales @PatoFdez @lamaitealberdi Yo también 😟,2021-04-20T02:15:26.000Z,es,0,1,0,0,ChileanMafalda,"",2011-08-17T05:12:26.000Z,#AprobéCC,FALSE,""
356657696,1384330608378359808,@PatoFdez @lamaitealberdi No entiendo como si hoy @pdazan dijo que el aeropuerto estaba cerrado para salida de residentes...una vez más plop,2021-04-20T02:18:31.000Z,es,0,0,2,0,ChileanMafalda,"",2011-08-17T05:12:26.000Z,#AprobéCC,FALSE,""
3610006103,1384484557777477641,@PatoFdez @lamaitealberdi Un viaje “esencial” en pandemia!,2021-04-20T12:30:15.000Z,es,0,0,0,0,mperezvega85,"",2015-09-10T14:11:29.000Z,Matías Pérez Vega,FALSE,Soy alguien que quiere pensar y compartir con los demás. Sígueme y te sigo.
3615454575,1384658302777372673,En cualquier minuto @PatoFdez y @javiparada aparecen en La Moneda vestidos de blanco...,2021-04-21T00:00:39.000Z,es,0,0,1,0,Roberto1Bruna,"",2015-09-11T01:48:24.000Z,Filósofo Desestructuralista,FALSE,"El ""desestructuralismo"" sucede al ""postestructuralismo"" y entronca con las tradiciones literarias del infrarrealismo. O sea, de chanta a chanta y medio."
37004543,1384523660187389952,@PatoFdez @penguinlibroscl cual es tu deseo? una transición paulatina y pacifica de la isla a hacia la democracia o que les salten encima las águilas?,2021-04-20T15:05:38.000Z,es,0,0,0,0,l2kibao,"",2009-05-01T18:18:42.000Z,Marcelo Fernandez,FALSE,"Hijo del SENAME / Fundación Niño y Patria 
Ingeniero en Marketing
Table Tennis Player"
4229711373,1383966579931553793,@PatoFdez Por el pienso votar!,2021-04-19T02:12:00.000Z,es,0,0,1,0,martaibacetac,"",2015-11-19T22:29:10.000Z,@martaibacetac,FALSE,Política
42544080,1384546005337755649,"@PatoFdez @lamaitealberdi Además da lo@mismo que tome un avión por primera vez, que quieres que nos dé pena por no haber tenido las oportunidades que tú tuviste. Son unos desalmados y descriteriados.",2021-04-20T16:34:25.000Z,es,0,0,1,0,claudiomarcha,"",2009-05-26T02:25:42.000Z,claudio marchant,FALSE,"Guerrilleros, El Juez la Victima, chile Imágenes Prohibidas, Hora 25, Frontera Azul, Cultura Entret, Nuestro Siglo, Plan Z, Teleanalisis."
42544080,1384545446786383874,@PatoFdez @lamaitealberdi Hay que ser muy descriteriado para saludar a alguien que viola la cuarentena con permiso de este gobierno  y toma un avión y que puede contagiarse y contagiarnos a su regreso. Privilegios para unos pocos como te gusta @PatoFdez,2021-04-20T16:32:12.000Z,es,0,0,0,0,claudiomarcha,"",2009-05-26T02:25:42.000Z,claudio marchant,FALSE,"Guerrilleros, El Juez la Victima, chile Imágenes Prohibidas, Hora 25, Frontera Azul, Cultura Entret, Nuestro Siglo, Plan Z, Teleanalisis."
