author_id,text,id,created_at.x,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,location,description,verified,username,url,created_at.y
1189744510059843585,@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Así es no tienen idea cuales son las necesidades ni siquiera de la clase media jamás han estado ahí y menos aún la clase obrera por eso no califican,1384375014749884416,2021-04-20T05:14:58.000Z,es,0,1,1,0,elayne leyton pereira,"",Quiero el cambio ahora,FALSE,ElayneLeyton,"",2019-10-31T03:23:09.000Z
1191645727027384320,@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC PARTIDO COMUNISTA ES GOLPISTA.,1384294696336384000,2021-04-19T23:55:49.000Z,es,0,0,1,0,clemente,"Santiago, Chile","Chileno común y corriente con ganas de opinar, como todos.",FALSE,clementemanter1,"",2019-11-05T09:17:59.000Z
1202915439824822272,"@Mayafernandeza @tomashirsch @amarolabra @MiguelCrispiS @gteillier  @GaelDiputada @RaulLeiva @mariseka @DoctorJLCastro @cosme_mellado @florcitamotuda
@diputadonaranjo @Matta_Diputado @jorgesabagv @carvajaldip @gastonsaavedra @TohaGonzalez @OrtizDiputado https://t.co/J9dizvF2q3",1384607085992816640,2021-04-20T20:37:08.000Z,und,0,0,0,0,LOBA P. 🇨🇱 🐺 🏕 🇨🇱,"","",FALSE,LobaP_,"",2019-12-06T11:39:39.000Z
1202915439824822272,"@Mayafernandeza @tomashirsch @amarolabra @MiguelCrispiS @gteillier  @GaelDiputada @RaulLeiva @mariseka @DoctorJLCastro @cosme_mellado @florcitamotuda
@diputadonaranjo @Matta_Diputado @jorgesabagv @carvajaldip @gastonsaavedra @TohaGonzalez @OrtizDiputado https://t.co/J9dizvnr1t",1384607746398453760,2021-04-20T20:39:46.000Z,und,1,0,0,0,LOBA P. 🇨🇱 🐺 🏕 🇨🇱,"","",FALSE,LobaP_,"",2019-12-06T11:39:39.000Z
1207752071291772929,"Incitan a la lucha de clases, feminismo contra machismo, ricos contra pobres, chilenos contra mapuches y ahora me enteré que un grupo de feos se levantaran contra nosotros los bellos, si eres feo y estás interesado contáctese con @gteillier",1384630442993856512,2021-04-20T22:09:57.000Z,es,60,22,168,1,El Tatita Tuitero,"Saavedra, Chile","conocido como El Tata Larry 👴🏿 Divo de Puerto Saavedra 👴🏿 Cuenta unipersonal donde yo mando, gobierno, dirijo y hago lo que quiero",FALSE,eltata_tuitero,"",2019-12-19T19:58:41.000Z
1209272289092677642,"@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Aplica para Piñera, Maduro y los Castro",1384477648286535681,2021-04-20T12:02:48.000Z,es,0,0,0,0,Sergio Facho,"",Creo en mi país.   Dispuesto a dar la lucha contra quienes quieren destruir nuestra patria de.  RECHAZO.  ES TIEMPO DE ACCIÓN CONTRA EL MARXISMO.,FALSE,Sergiofacho,"",2019-12-24T00:40:02.000Z
1214244470,"@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC PIÑERA TIENE ENFERMÓ AL PUEBLO. ENFERMÓ PSICOLÓGICAMENTE, HAY QUE HACER DEMANDA CONSTITUCIONAL POR GENOCIDIO MENTAL AL PUEBLO.",1384571744976056321,2021-04-20T18:16:42.000Z,es,0,0,0,0,Luis Toloza Cruz,calama,pensionado,FALSE,Luis_mcp17,"",2013-02-24T02:21:50.000Z
1224455011377340416,@gteillier es un puerco ladrón comunista y asesino. 😂😂😂 ( estoy ejerciendo el derecho a la libre expresión) 😂😅😅 https://t.co/y8dTUd798P,1384703610857029635,2021-04-21T03:00:42.000Z,es,0,0,0,0,💚💚💚 SÉPTIMO DE LÍNEA,Un País libre de marxismo,"💚💚💚💚SIEMPRE CON CARABINEROS ANTICOMUNISTA, PINOCHETISTA.

CON TERRORISTAS NO SE NEGOCIA                                          🇨🇱",FALSE,RENOPLA1,https://t.co/TdHQxKh18O,2020-02-03T22:10:14.000Z
122844696,"@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Deveras que una cariola y una vallejas si entienden las necesidades del pueblo, un chiste",1384284410778820616,2021-04-19T23:14:56.000Z,es,0,0,0,0,Sebastián Medrano B.,"","",FALSE,medras16,"",2010-03-14T03:29:45.000Z
1232070953422774273,@gteillier @lautarocarmona @camila_vallejo @KarolCariola @gabrielboric @GiorgioJackson @cerdosrojos @LaRedTV @TVN @Mega @CHV @canal13 @CNNChile @Cooperativa les envío información y les recuerdo que es este el nivel de pensiones que los CERDOS ROJOS imponen a los pueblos sometidos https://t.co/NLQsEWeebS,1384541915769720836,2021-04-20T16:18:10.000Z,es,3,0,2,0,JOSE PAILLAN Yo Rechacé el 25/11#FueLegitimaDefens,En cualquier lugar,"Si no hablas español no me sigas.

soy un holgazan redomado y me gusta que el estado me mantenga y me proporcione todo gratis.",FALSE,JOSEPAILLAN1,"",2020-02-24T22:33:26.000Z
1247605657215393795,@gteillier  @lautarocarmona @nelsonavila @camila_vallejo @KaolCariola @gabrielboric @GiorgioJackson @24HorasTVN @meganoticiascl @CHVNoticias @CNNChile @canal13 les reenvío información fidedigna.... https://t.co/H3agSaJirR,1384262408366026763,2021-04-19T21:47:31.000Z,es,0,0,0,0,Bernardo Caceres Soy del 22%,NO ME AGREGUES EN GRUPOS,"Nacionalista y liberal
Solo te sigo si me sigues.
En algún lugar de Chile lindo",FALSE,BernardoCacer20,"",2020-04-07T19:22:37.000Z
1264055024369446913,"Esta es la clase dirigente zurda  que nos tiene en crisis. Dicen ser del pueblo, pero son ladrones, se ganan sus millones, incitando a la violencia. Punto aparte @gteillier y @carmen_hertz, manga de terroristas impunes y viviendo con el sueldo de tus impuestos 
#ChileSinZurdos https://t.co/78eEVA1Dc9",1384274167453786116,2021-04-19T22:34:14.000Z,es,21,2,29,0,Patricio Olivares Cruz 🇨🇱🇨🇱🇨🇱,Las Condes ,"Ingeniero Comercial y Personal Trainer
Soy del #Rechazo y #Anticomunista 
Votaré por @carreragonzalo Alcalde de Las Condes!",FALSE,JavierO67768511,"",2020-05-23T04:47:46.000Z
1264315072832245767,@Diputados_PC @amarolabra @daniel_nunez_a @carmen_hertz @DiputadoMoraga @boris_barrera @KarolCariola @PCdeChile @mariseka @ChilePeriodista @gteillier Jajajaja. Manga de cumas.,1384333606412238849,2021-04-20T02:30:26.000Z,es,0,0,0,0,Mauricio Riquelme,"",Conocee,FALSE,Maurici10839895,"",2020-05-23T22:00:01.000Z
1268606275014795266,"@alejandratoon @Muletjaime @gteillier @TohaGonzalez @CalamaVelasquez Creo que está pandemia nos demostró, el nivel de hacinamiento en la que viven las familias, y las grandes complejidades que traen están, por qué se demoran tanto con los proyectos necesarios, pero realmente es un cuento de nunca acabar con ustedes, muchos proyectos solo duermen.",1384509254841872384,2021-04-20T14:08:23.000Z,es,1,1,4,0,Barbara Bustos Molina,"","",FALSE,barbara58658368,"",2020-06-04T18:13:01.000Z
1288487782697046016,@pcchile @gteillier @camila_vallejo @KarolCariola @carmen_hertz https://t.co/eVtuzENzpp,1384501352542392320,2021-04-20T13:36:59.000Z,und,0,0,0,0,valevar@gmail.com,"La Florida, Chile","Felizmente casado ,Papá de 3 niños a los que adoro y lo que más detesto la mentira ,me gusta la música y viajar .",FALSE,valevargmailco1,"",2020-07-29T14:53:47.000Z
130835426,@eltata_tuitero @gteillier No sabes cómo te entiendo no sé dónde esconderme de estos feos de m*****,1384709533667373056,2021-04-21T03:24:14.000Z,es,0,0,0,0,Tiranosaurio Sex,"","Campesino, buen lector, viajero y anticomunista.",FALSE,sagitariotalca,"",2010-04-08T13:25:45.000Z
1312835069086765063,"@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Cómo podría entender lo q es sobrevivir con 200 o 400 lucas, si él ganó $600 millones DIARIOS CON  la pandemia?",1384499427302387712,2021-04-20T13:29:20.000Z,es,0,0,0,0,Estef,"","Gatos, libros y APRUEBO!!!",FALSE,Estefakam,"",2020-10-04T19:21:04.000Z
1318589037700145155,@eltata_tuitero @gteillier https://t.co/egQaAxNcm4,1384643454391701506,2021-04-20T23:01:39.000Z,und,0,0,1,0,Pirincho 🇨🇱☭⃠,Pacoima,"Mi imperfección es sólida y desvergonzada.
#ConMúsicaEsMejor",FALSE,Piri_Iriarte,"",2020-10-20T16:25:44.000Z
1318999515811127296,@PCdeChile @carmen_hertz @jjcc_chile @danieljadue @camila_vallejo @KarolCariola @gteillier @Hugo_Gutierrez_ @CNNEE @CNNChile @meganoticiascl @CHVNoticias @TVN @24HorasTVN @T13 @LaRedTV @Quintavision @teleSUR_Chile @PaoladrateleSUR @LuciaDammert @nytimeses @bbcmundo @POTUS45 https://t.co/vDMSTSUcvc,1384298555934855177,2021-04-20T00:11:09.000Z,und,4,0,2,0,#RECHACHAZO...,"",#Rechazo...A la derecha de la UDI...Hooyah.👍🦅🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱...#PajaroComunistaMeBotasteDeNuevo,FALSE,kommander911,"",2020-10-21T19:36:20.000Z
1338244486607085574,"@maxmurath he aquí otra demostración de lo q aseveré en mi tw anterior. Siguen provocando y demostrando que el PC ordena y el resto de partidos de izq. les obedece. Hoy ya no salen a decir imbecilidades @camila_vallejo, @KarolCariola, @gteillier debe estar echado en su cama... https://t.co/lyMJIkEmTn",1384485267877281792,2021-04-20T12:33:05.000Z,es,1,0,0,0,Elio G. Avalo S.,"","",FALSE,g_avalo,"",2020-12-13T22:10:13.000Z
1338339487533969408,@danieljadue @gteillier Este es el resultado de sus politicas https://t.co/nc6EVhF73S,1384745626768916480,2021-04-21T05:47:39.000Z,es,0,0,0,0,Enfermero,facho pobre o clase media ,"ENFERMERO DE PROFESION Y CORAZÓN
NO POLÍTICAMENTE CORRECTO
DIOS, PATRIA Y FAMILIA
SOY HOMOSEXUAL
VIVA CHILE POR SIEMPRE PATRIOTAS 🇨🇱🇨🇱🇨🇱💚",FALSE,1971_enfermero,"",2020-12-14T04:26:33.000Z
1354276749186633728,@eltata_tuitero @gteillier 👏👏👏👏😂😂😂😂😂,1384729767992348674,2021-04-21T04:44:38.000Z,und,0,0,0,0,Jeann_Esco 💚💚💚💚💚,Chile,por un 🇨🇱 unido,FALSE,Jeann_Esco,"",2021-01-27T03:55:59.000Z
1354914961357762561,"@RNuevoMundo @PCdeChile @gteillier @PrensaPCdeChile @Diputados_PC @elsiglochile Usted señor Teillier, calladito se ve mejor 😔🇨🇱",1384599886239260674,2021-04-20T20:08:32.000Z,es,0,0,0,0,MConeje,"","",FALSE,ConejeM,"",2021-01-28T22:11:52.000Z
1354914961357762561,@RNuevoMundo @PCdeChile @gteillier @PrensaPCdeChile @Diputados_PC 😔🇨🇱,1384245041904816133,2021-04-19T20:38:30.000Z,und,0,0,0,0,MConeje,"","",FALSE,ConejeM,"",2021-01-28T22:11:52.000Z
1366943386582867970,@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC VAYA MIERDA DE PERSONA .....QUE SERAN DE SUS DESCENDIENTES.....PERSONAS DE POCO VALOR HUMANO,1384507215445385217,2021-04-20T14:00:17.000Z,es,0,0,0,0,Juan Carlos,"","",FALSE,JuanCar34267356,"",2021-03-03T02:48:06.000Z
1366943386582867970,"@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Está rata tiene corazón de papel ...solo le importa el dinero, , como humildes compatriotas ,NO DEBERIAMOS DEJAR QUE NOS GOBERNARAN POR UNOS 30 AÑOS, LA DERECHA (UDI ,RN ), han dado un pésimo valor al Pueblo.A todo le ponen precio, TODO LO VENDEN Y LO COMPRAN Agua,Mar,tierras,etc",1384506744437624835,2021-04-20T13:58:25.000Z,es,0,0,0,0,Juan Carlos,"","",FALSE,JuanCar34267356,"",2021-03-03T02:48:06.000Z
1366943386582867970,"@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC DIOS MEDIANTE ,cambie todo para el bien de todos ,no solo de los más necesitados( urge) , que todo lo que ocurra en el futuro podamos caber todos ,aunque nos han golpeado y robado en nuestra propia cara,equiparar la justicia ,los derechos ,las riquezas y  muchas cosas mas",1384504820141277185,2021-04-20T13:50:46.000Z,es,0,1,0,0,Juan Carlos,"","",FALSE,JuanCar34267356,"",2021-03-03T02:48:06.000Z
1381340467992920069,"@karatekenpo @PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC El partido com unista es antidemocrático y no califica para partido político; no se les olvide, que tienen 150 millones de mue rtos en sus espaldas",1384369048931213314,2021-04-20T04:51:16.000Z,es,0,0,1,0,💚💚Empanada pino,#Crespo es inocente,"La izq,hace tiempo está desacreditado a nuestras FFAA y policías,quieren anularlas y tomarse el poder por la fuerza. Como en las dictaduras comunistas",FALSE,Empanada_pino1,"",2021-04-11T20:17:29.000Z
1382056391993651207,@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Este pelao no era Comunistas? Me parece haberlo visto en alguna actividad? https://t.co/wZJRDoV7hI,1384269059227668483,2021-04-19T22:13:56.000Z,es,0,0,0,0,Patricio Prado,"","Chileno y eso sería todo, pa que mas?",FALSE,PatricioPrado12,"",2021-04-13T19:41:45.000Z
1382163241162448904,"@eltata_tuitero @gteillier Chucha como le lavan el coco a la pinche gente ,los comunistas crean toda la maldad de leyes de genero y de alli como los financian ong osea la ONU",1384710896824500224,2021-04-21T03:29:39.000Z,es,0,0,0,0,paul,"","",FALSE,paul47918943,"",2021-04-14T02:46:42.000Z
1424259066,"@eltata_tuitero @gteillier Tatita ayúdenos hacer ruido sabe somos muchas q postulamos al subsidio habitacional ds1t1 lo ganamos y no hay cupos para usarlo y no alcanza para comprar 🏘 usadas el @minvu da subsidios sin tener proyectos para q se ocupen
estamos muy tristes 😭😭😭 @mas_integracion",1384636842226618371,2021-04-20T22:35:23.000Z,es,1,0,1,0,bernardita almazan,"",Si tienes tus objetivos claros podras siempre alcanzar tus sueños y si no puedes pide ayuda siempre alguien te va a tender la mano,FALSE,alejandratoon,"",2013-05-13T00:05:18.000Z
1424259066,@barbara58658368 @Muletjaime @gteillier @TohaGonzalez @CalamaVelasquez @Muletjaime @gteillier @TohaGonzalez @CalamaVelasquez ya pues ya pues ‼Que pasa con el proyecto para las mejoras a viviendas sociales❓❓,1384512443112738817,2021-04-20T14:21:04.000Z,es,1,0,2,0,bernardita almazan,"",Si tienes tus objetivos claros podras siempre alcanzar tus sueños y si no puedes pide ayuda siempre alguien te va a tender la mano,FALSE,alejandratoon,"",2013-05-13T00:05:18.000Z
1424259066,"Diputados q pasa con su Proyecto Para exigir mejoras en las 🏘 🏘 económicas sociales ? @Muletjaime @gteillier @TohaGonzalez @CalamaVelasquez
 está desde Octubre  2020 necesitamos q las 🏘🏘 tengan + espacio para habitar, no podemos pasar de hacinamiento a otro igual pero nuevo",1384508785482477568,2021-04-20T14:06:32.000Z,es,2,0,1,0,bernardita almazan,"",Si tienes tus objetivos claros podras siempre alcanzar tus sueños y si no puedes pide ayuda siempre alguien te va a tender la mano,FALSE,alejandratoon,"",2013-05-13T00:05:18.000Z
1463406608,@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC “... El Pueblo...” 🤢 https://t.co/upw9PKKPRT,1384263331263877127,2021-04-19T21:51:11.000Z,es,0,0,0,0,Ignacio Urrutia,"Santiago, Chile",~Der Anfang ist das Ende. Und das Ende ist der Anfang~ #PinkFloyd #KC #PeterGabriel #Kraftwerk #Bowie #Cerati🎸#DARK #GameOfThrones Apoyando a @ignaciobriones_,FALSE,CesareDynamo,"",2013-05-27T23:50:35.000Z
157730115,@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC La lógica que utiliza el PC a todo!! https://t.co/9OeU4oxJpY,1384235435539402753,2021-04-19T20:00:20.000Z,es,0,0,0,0,Dennis Caleb Mccoy,Constelación de  Andromeda,"",FALSE,Mauricio_Carras,"",2010-06-20T17:59:49.000Z
1628360570,@eltata_tuitero @gteillier 🤣🤣🤣,1384669868885254145,2021-04-21T00:46:37.000Z,und,0,0,1,0,Macarena (Maca)💝,"",Más sabe la Diabla por vieja que por Diabla 😈,FALSE,mneiraza,"",2013-07-28T17:28:53.000Z
176678286,@eltata_tuitero @gteillier Bravo!! Tweet genial!!!😆😅,1384681165773328386,2021-04-21T01:31:30.000Z,fr,0,0,0,0,cristian freire 🇨🇱,Chile,"enamorado del vino,la cocina, viajes , fútbol, amigos familia e intruso en la sucia política, música del alma ,de Chile
@chilesommelier  IG",FALSE,cristianfreirev,"",2010-08-10T04:13:19.000Z
182194029,@eltata_tuitero @LaBrujitaBuena_ @gteillier 🤣😱😱👍,1384654443732508672,2021-04-20T23:45:19.000Z,und,0,0,0,0,Luis Guzmán - Vamos Chile 💪👍,chile,"Patriota, no corruptos, ni abusos. Naturaleza, ciudadano común, creo en tú libertad, si respetas la mia, x mejor futuro, menos sesgo, RT. irónico, 
no DM.",FALSE,lgmprimero,"",2010-08-24T01:36:27.000Z
217961045,"@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Mi necesidad es una casa , podrían ustedes @PCdeChile cederme una de sus propiedades ? así cumplir con una de mis necesidades",1384391955040374784,2021-04-20T06:22:17.000Z,es,0,0,0,0,Hernan Saldivar,"","",FALSE,albomanx,"",2010-11-21T01:13:42.000Z
218961221,@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Rechazado piñata,1384308284044218369,2021-04-20T00:49:48.000Z,es,0,0,0,0,Ovejavampira,Santiago,"Soy periodista egresada, melómana, me gusta mucho el cine,  la historia, soy atea y de izquierda",FALSE,ovejavampira,"",2010-11-23T15:41:34.000Z
2312044363,@eltata_tuitero @SIRENA_REGINA_ @gteillier 🤣🤣🤣,1384731380207206402,2021-04-21T04:51:02.000Z,und,0,0,0,0,Fénix-Justitia🇨🇱,"","No te rindas que la vida es eso, continuar el viaje, perseguir tus sueños, destrabar el tiempo, correr los escombros y destapar el cielo",FALSE,Maryangel1965,"",2014-01-26T15:36:00.000Z
2514223867,"@eltata_tuitero @MarcoFloresRiv1 @gteillier Jajaja, buena.  Estoy contigo Tata, los bellos no tenemos xq enfrentarnos a los feos. No me nace.",1384677086279999488,2021-04-21T01:15:18.000Z,es,0,0,1,0,Juan Carlos Loyola,"Talca, Chile","Libre pensador y a cara descubierta. Le doy a la Izquierda y Derecha en pos de decencia. Constitucion no es el problema, son los politicos. Sigueme y te sigo",FALSE,yeiciLoy,"",2014-05-22T02:06:38.000Z
253624003,"@eltata_tuitero @gteillier Así es , somos los Lindos ¡¡¡ 🤣🤣🤣🤣🤣",1384651772933910530,2021-04-20T23:34:42.000Z,es,0,0,2,0,Mauro,"","Militante del Partido Republicano, #JakPresidente  #FueraComunistasDeChile   Apoyo otros partidos en formación con verdaderas ideas de Derecha #ChileNoCaera",FALSE,maurovrios,"",2011-02-17T16:42:24.000Z
3046853654,@eltata_tuitero @gteillier Chuu ahora me envidian por mi belleza,1384652822969524225,2021-04-20T23:38:53.000Z,es,0,0,1,0,🇨🇱🇨🇱🇨🇱chilote 🇨🇱🇨🇱🇨🇱,"",Uno de tantos,FALSE,p_almonacid,"",2015-02-27T15:17:25.000Z
3090089054,@eltata_tuitero @gteillier Los feos unidos jamás serán vencidos! Eslogan de campaña!,1384637026524405760,2021-04-20T22:36:07.000Z,es,0,0,1,0,Susana,"","",FALSE,s_grdcl,"",2015-03-16T16:13:35.000Z
3124600264,"@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Si el TC continúa, el votar ya no tiene sentido. Acá ni siquiera manda la voluntad del pueblo, ya que en teoría los diputados y senadores nos representan. El TC es una institución tipo inquisición que es arcaica y sólo representa la voluntad de una sola persona el Presidente",1384259412148178951,2021-04-19T21:35:36.000Z,es,6,1,8,0,Mr. bond,"London, KY","Sigo a quien me sigue. Imparcial, católico y abogo por la justicia social. Amo el arte, la literatura, el cine y a mi familia...",FALSE,nanoxve,"",2015-03-28T19:07:24.000Z
3153195141,@PCdeChile @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Uds no califican para nada!! Lobos con piel de oveja.,1384225962791899147,2021-04-19T19:22:41.000Z,es,0,0,1,0,Griselda Avila Rodri,"","",FALSE,griselda_gigi,"",2015-04-10T02:27:47.000Z
3203322717,"@maylwino Hay tanta mugre en la política chilena 
@mbachelet terrorista y ex Presidente
@senadorquintana asesino Jonathan Garrido  presidente del @senado_cl
@ProvosteYasna ladrona y terrorista @fpmr
@gteillier asesino y falso exonerado 
@guidogirardi asesino
@_adrianamunoz falsa exonerada",1384574527703851009,2021-04-20T18:27:46.000Z,es,1,0,1,0,Sarita,"Temuco, Chile",Democracia es poder estar en desacuerdo y decirlo,FALSE,saryav1101,"",2015-04-25T03:23:11.000Z
325617721,@PCdeChile @marita_stappung @gteillier @carmen_hertz @lautarocarmona @mariseka @PC_JAL @KarolCariola @amarolabra @IraciHassler @Hugo_Gutierrez_ @AlePlacenciaC Ok.. ¿Y que haran al respecto? ¿Seguir salvandole el pellejo?,1384224652537384968,2021-04-19T19:17:29.000Z,es,0,0,0,0,pedaleando ando...,"","#JADUEPRESIDENTE
La burguesía llama paz social al silencio de los explotados.
Hincha a muerte de la U, fanático de SLAYER y del AIKIDO.",FALSE,CBoetto,"",2011-06-28T15:57:13.000Z
