author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,description,verified,created_at.y,username
1198610800677507072,1384639803677892609,2021-04-20T22:47:09.000Z,es,"@Joepino1984 @Senado_Chile @Camara_cl @GaelDiputada @pablovidalrojas @mariseka @PamJiles @Muletjaime @guillier @KarolCariola @camila_vallejo @danieljadue @ncastilo @CatalinaPerezS @gonzalowinter @Mayafernandeza @Claudia_Mix Siento que llevamos más de un año, pidiendo, exigiendo y no pasa nada.",0,1,2,0,Indignada 🤮🤮🤮🔥🔥🔥,"","No les creo ni el aire que respiran a la cofradía instalada en el estado, instituciones, policias, política. Ni el aire!",FALSE,2019-11-24T14:34:32.000Z,En_ti_estoy
1198610800677507072,1384641798941806593,2021-04-20T22:55:04.000Z,es,"@Joepino1984 @Senado_Chile @Camara_cl @GaelDiputada @pablovidalrojas @mariseka @PamJiles @Muletjaime @guillier @KarolCariola @camila_vallejo @danieljadue @ncastilo @CatalinaPerezS @gonzalowinter @Mayafernandeza @Claudia_Mix Así es.

Por eso nunca, pero nunca más derecha! Y nunca pero nunca más PS y DC",0,1,1,0,Indignada 🤮🤮🤮🔥🔥🔥,"","No les creo ni el aire que respiran a la cofradía instalada en el estado, instituciones, policias, política. Ni el aire!",FALSE,2019-11-24T14:34:32.000Z,En_ti_estoy
1202690737126723595,1384633628555194375,2021-04-20T22:22:36.000Z,es,"🚨 #NoAlCorralitoDePiñera🚨 
En éste momento se discute en la comisión d trabajo proyecto d ley q pretende restringir libertad en cambios de fondos d 4dias a 120dias los beneficiados Piñer-hijo(Volcom),AFPs,AGFs   @ale_sepulvedap @GaelDiputada @PamJiles @LucasPalaciosC @ncastilo",1,1,1,0,Amaral C.,"","No tengo color político, cuidadana con voz y voto, atenta a los movimientos del gob. de turno, respeto tu opinión respeta la mía x un chile justo, APRUEBO 🎶🎵",FALSE,2019-12-05T20:47:17.000Z,AmaralCouthino
1202690737126723595,1384623302535225347,2021-04-20T21:41:35.000Z,es,"🚨 #NoAlCorralitoDePiñera🚨 
En éste momento se discute en la comisión d trabajo proyecto d ley q pretende restringir libertad en cambios de fondos d 4dias a 120dias los beneficiados Piñer-hijo(Volcom),AFPs,AGFs  @ale_sepulvedap @GaelDiputada @PamJiles @LucasPalaciosC @ncastilo https://t.co/5OHjQj7ZjL",4,0,2,0,Amaral C.,"","No tengo color político, cuidadana con voz y voto, atenta a los movimientos del gob. de turno, respeto tu opinión respeta la mía x un chile justo, APRUEBO 🎶🎵",FALSE,2019-12-05T20:47:17.000Z,AmaralCouthino
1220067218173710337,1384653454375858176,2021-04-20T23:41:23.000Z,und,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra #AcusacionConstitucionalAPiñera,0,0,2,0,Maximiliano,"","Maximiliano montes, san Beka y antipiñerista",FALSE,2020-01-22T19:34:41.000Z,Maximil28823318
1226928466601357312,1384667007317155843,2021-04-21T00:35:15.000Z,es,"@la_convergencia @Alo__arellano @GaelDiputada @gonzalowinter @diego_ibanezc @gabrielboric @vg_matias @iamjaimefuentes @RELE_CIDH Oye una pregunta, van apoyar con su firma la acusación a Piñera si o no?",0,0,0,0,Alexis_sebastian,"",En este mundo de sombra y de luz la verdad se logra ocultar pero siempre suele llegar alguien que no la deja de buscar... APRUEBO+CC,FALSE,2020-02-10T17:58:50.000Z,Pipesebastian3
1238102540341870595,1384751098527891457,2021-04-21T06:09:23.000Z,es,"@la_convergencia @gonzalowinter @Alo__arellano @GaelDiputada @diego_ibanezc @gabrielboric @vg_matias @iamjaimefuentes @RELE_CIDH Vulneraciones al derecho de libertad de expresión ........no me hagas reír, si fuera así no tendrías ni Twitter, te reto a que escriban lo que piensas, ya sea en Cuba, Venezuela, China y Corea del Norte, a ver si en esos lugares les dejan decir lo que piensan.  Tarados.",0,0,0,0,RickHunter2009,"","",FALSE,2020-03-12T14:01:51.000Z,RHunter2009
1238102540341870595,1384749799094853632,2021-04-21T06:04:14.000Z,es,"@la_convergencia @gonzalowinter @Alo__arellano @GaelDiputada @diego_ibanezc @gabrielboric @vg_matias @iamjaimefuentes @RELE_CIDH Veo la foto y digo tanta gente pasando miserias y estos hueones se ríen del país, payasos sin decencia, perdón Srs. Payasos si los ofendí.",0,0,0,0,RickHunter2009,"","",FALSE,2020-03-12T14:01:51.000Z,RHunter2009
1261352930780864512,1384664192746201092,2021-04-21T00:24:04.000Z,es,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Vamos Chile caramba Chile no se rinde Caramba💪,0,0,1,0,Blanca Lemus,"","",FALSE,2020-05-15T17:49:28.000Z,TrebolBL
1268186314178023426,1384634246220894210,2021-04-20T22:25:04.000Z,es,"@GaelDiputada @Superpensiones @alejandramatus Gael, por favor más viva en la comisión de trabajo, hay que estudiar y hacer la tarea antes de discutir y legislar. Les están metiendo el dedo en la boca y se lo tragan...",0,0,0,0,Anticorrupción,"","Buscar, leer, investigar para tener una foto completa y una visión clara, promover la equidad y justicia, denunciar la corrupción en todas sus maneras.",FALSE,2020-06-03T14:22:48.000Z,Anticorrupcin17
1282342911544381446,1384684638120161282,2021-04-21T01:45:18.000Z,und,@Alo__arellano @GaelDiputada @elfrente_amplio #acusaciónconstitucional #RenunciaPiñeraCTM #tercerRetiroyPiñerapalaCasa https://t.co/LiJ86ocRwn,0,0,0,0,Daniel Moya,"","",FALSE,2020-07-12T15:56:02.000Z,moya20201989
1286703048,1384668620182237186,2021-04-21T00:41:39.000Z,es,"@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Y que dice su abanderado sobre ésto?
Esta durmiendo el ql de @gabrielboric ... que va a decir, si lo consideraba una mala política.",0,0,0,0,A.J.,"","No vivo en chilezuela, vivo en Chile Poor State Of South América",FALSE,2013-03-21T19:06:04.000Z,ByJaaQ
1330691288765771776,1384652372060917765,2021-04-20T23:37:05.000Z,es,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Ojalá en este estallido nos no traicionenen con sus acuerdos hay que sacar a Piñera,0,0,2,0,Fernando Estay,"",Antifascista por naturaleza 💚❤️🧡💙💜🤎🖤🤍🔥#renunciapiñera 🔥 la serena chile 🚴🚵🚴🚵🚴🚵cambiando el mundo en rueditas,FALSE,2020-11-23T01:55:17.000Z,FernandoEstay5
1339278453116444675,1384657060202262530,2021-04-20T23:55:43.000Z,es,"@Naty_campusano @la_convergencia @gabrielboric @gonzalowinter @LatorreJI @baradit @GaelDiputada @Alo__arellano @LuisMesina1 @Jaime_Bassa @Mister_Wolf_0 Existen 2 personajes pasando piola , Briones y Sichel , se acuerdan cuando bancoestado pasó las cuentas a Briones , por aquello dicen que tenemos plata y que sus ayudas son suficientes ...ojo",0,0,0,0,Martillorojo,"","",FALSE,2020-12-16T18:37:54.000Z,Martillorojo1
1358238842168483847,1384658368065851392,2021-04-21T00:00:55.000Z,es,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Todo esto es culpa de su candidato q le salvó la raja a este ctm,0,0,1,0,Camila #JaduePresidente,"",Ciudadana responsable,FALSE,2021-02-07T02:19:41.000Z,NaimCamila
1362025649876176897,1384652085606617091,2021-04-20T23:35:57.000Z,es,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Y va caer,0,0,2,0,Gonzalo Pérez A,"","Teoría e Historia del Arte,

Licenciatura en Letras con mención 
en Lingüística y Literatura Inglesas.",FALSE,2021-02-17T13:06:49.000Z,Gpereza1989
1367969808340418560,1384676956734689288,2021-04-21T01:14:47.000Z,und,"#Cacerolazo   #postnataldeemergencia  #90diasnosonsuficientes @nonaossandon @erikaoliverad @vtroncosoh @aracelyleuquen
@Mayafernandeza @GaelDiputada
@MaiteOrsini https://t.co/RZHztVB2Xl",0,0,0,0,Mamylore,"","",FALSE,2021-03-05T22:46:41.000Z,Mamylore1
1374014054331789318,1384686511459799040,2021-04-21T01:52:45.000Z,es,"@GaelDiputada QUIÉN O QUÉ PARTIDO, SEGUIRÁ APOYANDO A PIÑERA y ESTÁN DISPUESTOS A ""UNDIRSE"" CON ÉL Y SU GOBIERNO
DESACREDITADO, ODIODO CADA DÍA MÁS,
""HOY APOYARLO ES UN SUICIDIO POLÍTICO""
EL PUEBLO NO VOTARA POR TRAIDORES MISERABLES Y COBARDES!!!",0,0,0,0,Valeria😜,"","",FALSE,2021-03-22T15:04:55.000Z,Valeria08925319
1375580252987068419,1384676291232817157,2021-04-21T01:12:08.000Z,es,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Pónganse de acuerdo... Acabo de leer en otros perfiles y dice que es. Alas 21:00 hrs.,0,0,0,0,Tomás Heisenberg,"","",FALSE,2021-03-26T22:48:01.000Z,HeisenbergTomas
1383148520031522817,1384667037071511553,2021-04-21T00:35:22.000Z,es,Adivinen si funciono @gabrielboric @ND_Chile @fernando_atria @PamJiles @gonzalowinter @GaelDiputada @LaRedTV 😁😁😁 https://t.co/jxE9PQ46Q6,0,0,0,0,Javier,"",Anticomunista-izq y derecha: misma mierda con distinto olor!! El problema de Chile no es la constitución: son los POLITICOS/Congreso/PoderJudicial.🙂 ONU:⛓💰☠️,FALSE,2021-04-16T20:01:35.000Z,PatrickJavier__
1384628606270377984,1384639158505951234,2021-04-20T22:44:35.000Z,es,"@Naty_campusano @AlertaNoticiasV @la_convergencia @gabrielboric @gonzalowinter @LatorreJI @baradit @GaelDiputada @Alo__arellano @LuisMesina1 @Jaime_Bassa @Mister_Wolf_0 INACEPTABLE!!!!, COMO SE VE EL MUNDO DE COMODIDADES EN EL QUE VIVEN, LA BURBUJA DEL PODER Y EL DINERO....SON LO PEOOOOOR!!!!!",0,0,0,0,Verónica,"","",FALSE,2021-04-20T22:02:59.000Z,Vernica73459830
141739073,1384675192551747591,2021-04-21T01:07:46.000Z,es,@GaelDiputada Acusación por cumplir con la Constitución... Por qué no dejan sus cargos a disposición y que los ocupen gente proba y profesional.,1,2,14,0,Carlos,"","Sólo soy un jornalero, un contribuyente y padre de dos geofísicos.  #PorUnCongresoSinInutiles y #PorUnGobiernoSinInutiles
#NoVoteZurdos",FALSE,2010-05-08T22:33:41.000Z,cherrerafe
15231774,1384653190075928580,2021-04-20T23:40:20.000Z,und,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra 21 hrs,0,0,2,0,Edo mismo,"","profe Historia⏳ & Religión🙏. Buena gente, lo intento a diario. De palabra dura, pero corazón blando. 👨‍🏫 chillanense eterno. Hombre de palabra 🤓",FALSE,2008-06-25T14:32:03.000Z,albornozmaster
154830716,1384683533957058561,2021-04-21T01:40:55.000Z,es,"@cristiaozapata @Alo__arellano @GaelDiputada @elfrente_amplio y la votación fue aplastantemente a favor

https://t.co/trHj249RuA",1,0,2,0,Pablo Bustamante,https://t.co/FRmvdkBb1f,"Periodista, wanderino y miembro de la SChHC",FALSE,2010-06-12T09:18:19.000Z,baxhino
154830716,1384682442808778753,2021-04-21T01:36:35.000Z,es,"@Alo__arellano @GaelDiputada @elfrente_amplio un poco de responsabilidad también si le aprobaron un proyecto de #bonoclasemedia2021 deficiente. es lindo ponerse a disposición después, pero háganse cargo de sus decisiones previas",0,1,2,0,Pablo Bustamante,https://t.co/FRmvdkBb1f,"Periodista, wanderino y miembro de la SChHC",FALSE,2010-06-12T09:18:19.000Z,baxhino
170793083,1384633965965987843,2021-04-20T22:23:57.000Z,es,"@GaelDiputada @gabrielsilber ojo, todo es mentira, si estan con los lobistas de las afp https://t.co/WN0xbtmyHO",0,0,0,0,Vota indep. S/part.politico / CALLAMPERO TU BONO,"",".cl , Programador y diseñador multimedia.
[ Maldito el hombre que crea en el hombre]",FALSE,2010-07-25T19:52:28.000Z,Alejoviteh
170793083,1384639627831742467,2021-04-20T22:46:27.000Z,es,"Rechazado #NoAlCorralitoDePiñera  bien , X 
@GaelDiputada @gabrielsilber
 y los demás diputados, esto igual se votara en sala, se debe rechazar con informe negativo , Ojo. ganan los trabajadores.

Si el gobierno quisiera proteger a las personas, Q traspase las perdidas a las afp",0,0,1,0,Vota indep. S/part.politico / CALLAMPERO TU BONO,"",".cl , Programador y diseñador multimedia.
[ Maldito el hombre que crea en el hombre]",FALSE,2010-07-25T19:52:28.000Z,Alejoviteh
175975974,1384665610030915587,2021-04-21T00:29:41.000Z,es,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra La idiotiza hecha Convergencia ANTISOCIAL.....,0,0,0,0,Jc💚,"","Gracias mi dios por mi alma inconquistable, orden y estructura, Cocinero de Alma, AMO a 🇨🇱 🇪🇸 mi familia y a mi Clara, mi querida GATA.",FALSE,2010-08-08T05:09:49.000Z,jimicejudo
185514254,1384653013768409088,2021-04-20T23:39:38.000Z,und,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra https://t.co/Vrjh4lxG7G,0,0,3,0,felipe aichele m.,"",sujeto experimental en retiro.,FALSE,2010-09-01T04:50:55.000Z,_aikele
191279165,1384634034781884422,2021-04-20T22:24:13.000Z,es,"@Naty_campusano @gabrielboric @la_convergencia @FuerzaComunCL @RDemocratica @MarielaSerey @Ma_joseOyarzun @gonzalowinter @LatorreJI @GaelDiputada @Alo__arellano @javierapelo_ @IgnacioAchurra @DiegoPardow @GiorgioJackson Junto a un equipo de energías transformadoras, ganas de cambiarlo todo, aportando desde el feminismo y luchando por los derechos de todes, mañana nuestra constituyente @Ma_joseOyarzun junto a @gabrielboric @Naty_campusano @MarielaSerey ✊🏻💜👊🏻",0,0,2,0,VOTA YQ 37 en D7,"","Pal pueblo lo q es del pueblo, 💚 Valpo, feminista, porfiada, guachaca. x+ SALUD. Teatrera. Zurdeando en @elfrente_amplio",FALSE,2010-09-16T01:44:19.000Z,LorenitaCofre
218572660,1384678144892887047,2021-04-21T01:19:30.000Z,es,"@la_convergencia @gonzalowinter @Alo__arellano @GaelDiputada @diego_ibanezc @gabrielboric @vg_matias @iamjaimefuentes @RELE_CIDH Esperamos si firma a la acusación constitucional a Piñera, esperemos que hoy no le vuelvan a salvar el cuello",0,0,0,0,Eduardo Javier,"","",FALSE,2010-11-22T18:08:42.000Z,Gazu1601
218572660,1384677915380572161,2021-04-21T01:18:35.000Z,es,"@la_convergencia @gonzalowinter @Alo__arellano @GaelDiputada @diego_ibanezc @gabrielboric @vg_matias @iamjaimefuentes @RELE_CIDH Preocúpate de la cagada que dejaron por salvar a Piñera en el 18 O,  ahora ustedes son tan culpables de todo lo que ha sucedido desde esa fecha, ahora sin llorar, sin decir que no es la manera, todos deben irse, que no quede ninguno.",0,0,0,0,Eduardo Javier,"","",FALSE,2010-11-22T18:08:42.000Z,Gazu1601
2329092895,1384653875337211904,2021-04-20T23:43:04.000Z,es,"@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Con más fuerza!!!!! Todes sus diputades debiesen estar compartiendo esto. Que no quede en un tweet, que sea HISTORIA",0,0,4,0,Faell Rodríguez G.,https://t.co/OAYipaoauh,Identidad no-binaria. President- del Centro de Estudiantes de Filosofía UC. Hacia el post-capitalismo.,FALSE,2014-02-05T17:09:47.000Z,faellsolamente
2353285118,1384656736028610565,2021-04-20T23:54:26.000Z,es,@la_convergencia @GaelDiputada @gonzalowinter @gabrielboric @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Yapo a que hora estoy q me corto con la regalona del estallido https://t.co/OM142Jtg0O,0,0,1,0,Rolexsoto,"",colocolino  tres hijos   420 la lleva .,FALSE,2014-02-20T14:00:58.000Z,rolexsoto1
236198605,1384622305213571072,2021-04-20T21:37:37.000Z,ca,"Alejandra Sepúlveda: asepulveda@congreso.cl
Gabriel Silber: @gabrielsilber
Gael Yeomans: @gaelDiputada",0,0,0,0,shiliani,"","En general ment0latum (multitareas) hag0 de tod0,hincha de la U, Tec.Mecanic0 Universitari0, zurd0 t0da la vida...",FALSE,2011-01-10T01:33:24.000Z,shiliani
2526688539,1384638402189053956,2021-04-20T22:41:35.000Z,es,"BIEN DIPUTADOS, GRACIAS POR PROTEGERNOS DE PIÑERA @EdoDuran @memobarros @feguigurenc @amarolabra @andresmolinam @gastonsaavedra @Marce_Sandoval_ @frank_sauerbaum @gabrielsilber @GaelDiputada #NOALCORRALITODEPIÑERA #QUIEROMICAMBIOCONUNCLICK",1,1,2,0,Patricio Colosia,https://t.co/U7J3wG35y3,"Un luchador contra la injusticia, la traición y deslealtad de los gobiernos y legisladores y de los medios informativos que ocultan la verdad a las personas.",FALSE,2014-05-04T00:11:45.000Z,Patocolosia
2526688539,1384635409062416388,2021-04-20T22:29:41.000Z,es,Por que no aplicaron las mismas garantías de las AFP'S a FyF Sr. Melero? NO LE CREO NADA. @EdoDuran @memobarros @feguigurenc @amarolabra @andresmolinam @gastonsaavedra @Marce_Sandoval_ @frank_sauerbaum @gabrielsilber @GaelDiputada #NOALCORRALITODEPIÑERA #QUIEROMICAMBIOCONUNCLICK,0,0,1,0,Patricio Colosia,https://t.co/U7J3wG35y3,"Un luchador contra la injusticia, la traición y deslealtad de los gobiernos y legisladores y de los medios informativos que ocultan la verdad a las personas.",FALSE,2014-05-04T00:11:45.000Z,Patocolosia
2526688539,1384630541048242186,2021-04-20T22:10:20.000Z,es,Ramón Barros los unicos violentos son los de la UDI... Ejemplo LEY DE PESCA... así que pesque sus..... @EdoDuran @memobarros @feguigurenc @amarolabra @andresmolinam @gastonsaavedra @Marce_Sandoval_ @frank_sauerbaum @gabrielsilber @GaelDiputada #NOALCORRALITODEPIÑERA,0,0,0,0,Patricio Colosia,https://t.co/U7J3wG35y3,"Un luchador contra la injusticia, la traición y deslealtad de los gobiernos y legisladores y de los medios informativos que ocultan la verdad a las personas.",FALSE,2014-05-04T00:11:45.000Z,Patocolosia
2526688539,1384635762273050629,2021-04-20T22:31:05.000Z,es,Ya basta de BLA BLA VOTEN YA. confío en Dios que lo hagan en conciencia. @EdoDuran @memobarros @feguigurenc @amarolabra @andresmolinam @gastonsaavedra @Marce_Sandoval_ @frank_sauerbaum @gabrielsilber @GaelDiputada #NOALCORRALITODEPIÑERA #QUIEROMICAMBIOCONUNCLICK,1,0,1,0,Patricio Colosia,https://t.co/U7J3wG35y3,"Un luchador contra la injusticia, la traición y deslealtad de los gobiernos y legisladores y de los medios informativos que ocultan la verdad a las personas.",FALSE,2014-05-04T00:11:45.000Z,Patocolosia
2526688539,1384627953284304903,2021-04-20T22:00:03.000Z,es,No tengo el tweet de la diputada Sepúlveda pero no tiene idea de como funcionan los multifondos!!! No se que ayuda nos dará su voto... @EdoDuran @memobarros @feguigurenc @amarolabra @andresmolinam @gastonsaavedra @Marce_Sandoval_ @frank_sauerbaum @gabrielsilber @GaelDiputada,0,0,0,0,Patricio Colosia,https://t.co/U7J3wG35y3,"Un luchador contra la injusticia, la traición y deslealtad de los gobiernos y legisladores y de los medios informativos que ocultan la verdad a las personas.",FALSE,2014-05-04T00:11:45.000Z,Patocolosia
2526688539,1384626026706264067,2021-04-20T21:52:24.000Z,es,Diputados? LEYERON ESTE PROYECTO?... @EdoDuran @memobarros @feguigurenc @amarolabra @andresmolinam @gastonsaavedra @Marce_Sandoval_ @frank_sauerbaum @gabrielsilber @GaelDiputada #NOALCORRALITODEPIÑERA #QUIEROMICAMBIOCONUNCLICK #DERECHOAPROPIEDADPRIVADA,0,0,1,0,Patricio Colosia,https://t.co/U7J3wG35y3,"Un luchador contra la injusticia, la traición y deslealtad de los gobiernos y legisladores y de los medios informativos que ocultan la verdad a las personas.",FALSE,2014-05-04T00:11:45.000Z,Patocolosia
