author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,description,verified,created_at.y,location,username
1243266436111519745,1382373308499427338,2021-04-14T16:40:54.000Z,es,"@louisdegrange @metrodesantiago ¿Cómo se licitó ese producto?, ¿cuánto se pagó por eso?, ¿es realmente efectivo?. Sería interesante investigarlo.",0,0,0,0,CESR,"","",FALSE,2020-03-26T20:00:05.000Z,"",cesanhuezar
1253330212206505986,1382043536628015106,2021-04-13T18:50:30.000Z,es,"@louisdegrange @QuePasaCL Siempre usé micro. La Florida -Vitacura y gano más pq fui a la U con mi esfuerzo , mientras trabajaba para mantenerme, el Estado solo me aportó deudas.",0,0,0,0,Francisca Norambuena,"","",FALSE,2020-04-23T14:29:52.000Z,"",FranciscaNora13
1262110981641175040,1382037911353315330,2021-04-13T18:28:09.000Z,es,@louisdegrange @QuePasaCL Una vez para los empresarios $antiago es $hile,0,0,0,0,JJ jдqнaпа,"","se me marchita el corazón
























































mi pelo tiene a los fachos con tragedia",FALSE,2020-05-17T20:01:28.000Z,en la punta del cerro,JAqhana
1283368639740207104,1382039337903259659,2021-04-13T18:33:49.000Z,es,"@louisdegrange @QuePasaCL Nunca alcanzarán si...
LA MILLONADA DE SUELDO, que ganas tu... Luis
😉👍😉",1,0,3,0,Valdivia VIKTOR,"",El decorar la jaula no te hace libre,FALSE,2020-07-15T11:52:04.000Z,"",valdivia_viktor
1288104060063633408,1382052601517248515,2021-04-13T19:26:32.000Z,es,"@louisdegrange @QuePasaCL Quek.....
Quién realizó dichosa ""investigacion"". Qué parámetros uso?",1,0,1,0,AbdiasGómez,"","",FALSE,2020-07-28T13:29:00.000Z,"",AbdiasGmez5
1296984244854693888,1382138652176830465,2021-04-14T01:08:28.000Z,und,@Encierrototal @louisdegrange @QuePasaCL https://t.co/9d0gZaXQTf,0,0,1,0,🇵🇸 Srta. Jimena,"","Amo el Derecho pero Foucault es mi pastor. 
#SaleALaCalle",FALSE,2020-08-22T01:35:32.000Z,"Santiago, Chile",_Nunc_et_semper
1296984244854693888,1382138471238791169,2021-04-14T01:07:45.000Z,und,@louisdegrange @QuePasaCL https://t.co/lwxbQ6qESW,1,0,2,0,🇵🇸 Srta. Jimena,"","Amo el Derecho pero Foucault es mi pastor. 
#SaleALaCalle",FALSE,2020-08-22T01:35:32.000Z,"Santiago, Chile",_Nunc_et_semper
1307447216974553088,1380763594871222273,2021-04-10T06:04:29.000Z,und,"https://t.co/ogyScOvitT
@EFEfuturo_Ame @elpais_america @MuseoDeAmerica @abc_cultura @apeuropeos @DiarioSUR @javierleoncio49 @SURCulturas @rne @elmundocultura @culturauma @CABLorg @LANewsBureau @LouisianaHouse @louisdegrange @SpainNATO @FranceOTAN @NATO @USNATO @CIA",1,0,3,0,Luis de Unzaga Historical Society,"",https://t.co/RHoIcA1cU6,FALSE,2020-09-19T22:31:36.000Z,"",de_unzaga
1331305985609265153,1382047654167871492,2021-04-13T19:06:52.000Z,es,@louisdegrange @QuePasaCL Me daría vergüenza celebrar eso. Otro de los indicadores de la desigualdad en el país.,0,0,1,0,Manuel,"",¿Realmente importa lo que hago aquí?,FALSE,2020-11-24T18:37:45.000Z,"",M_Andres_CC
1347575169099960320,1380207355397292040,2021-04-08T17:14:11.000Z,es,@louisdegrange y ministra de los 30 pesos @GloriaHutt dan el vamos a la nueva carcel para evasores. @DivanPoduje  @arieIIopez @nicometrazo @FrancoBassoSotz @FernandoSakaH https://t.co/siEqnknn4O,0,0,1,0,Matt Kramer,"","",FALSE,2021-01-08T16:06:08.000Z,"",AnonimoCh1
134923734,1381400259532877827,2021-04-12T00:14:21.000Z,es,"@louisdegrange @metrodesantiago @manesilvaf Acá hay una micro historia fascinante...

""Nada hacía presagiar la violencia y agresividad latente de los ciudadanos bajo el yugo implacable de la legendaria ""dictadura sanitaria"" que ya había advertido Orwell en su célebre novela *1984* sobre el totalitarismo de la sociedad..."" https://t.co/1IvCbLQUaI",0,0,1,0,Rodrigo Avila Lorca,https://t.co/NH7STGzvGa,"The @LibDems of Chile : Diplomado in Public Policies and Citizen Security @uahurtado
Historian, Journalist, Diplomat",FALSE,2010-04-19T21:15:11.000Z,Santiago de Chile ,rodhavilland
1350120972083490818,1382585377794441216,2021-04-15T06:43:35.000Z,es,"@metrodesantiago @MTTChile @GobiernodeChile @Red_Movilidad @louisdegrange HASTA CUANDO METRO DE SANTIAGO DESPUÉS DE LOS DAÑOS QUE TUVIERON, AHORA EXTRANJEROS SE DAN EL LUJO DE HACER FIESTA Y DAÑARLO, CUANDO SERA EL DIA EN QUE LOS PASAJEROS TENGAN UN SERVICIO DECENTE? LAS CAMARAS? https://t.co/NUOGMvu7GS",0,2,1,0,Daniel Celis,"",No tengo biografía,FALSE,2021-01-15T16:41:46.000Z,Chile,Danielmobility3
1354888785042010114,1382498459605950471,2021-04-15T00:58:13.000Z,es,@louisdegrange @metrodesantiago Y los cantantes y vendedores a grito pelado...,0,0,0,0,Alfredo3cero,"","",FALSE,2021-01-28T20:27:31.000Z,"",alfredo3cero
1363607466638983171,1384164872603127823,2021-04-19T15:19:56.000Z,es,"@Danielmobility3 @metrodesantiago @MTTChile @GobiernodeChile @Red_Movilidad @louisdegrange Venecos arrancan de Venezuela por que Maduro no les regala tantas cosas como Chávez, no por que crean en neoliberalismo... hacen aqui como acostumbraban hacer allá.",0,0,0,0,Nicknamzz,"",I want to be updated about blender and all linux graphics solutions.,FALSE,2021-02-21T21:52:23.000Z,"",Nicknamz2
1372845446,1384526162093821952,2021-04-20T15:15:34.000Z,es,@jmanalich @louisdegrange el mentiroso dijo 50% hace pocos días,0,0,0,0,Lautaro Vergara,"","Physicist. I observe, analyse and tell others. 

Science, Math, Politics, Climate Change, Transit (Public transport), Artwork (not an artist, yet 😀).",FALSE,2013-04-22T18:53:45.000Z,Leftraru (Traro Veloz),VergaraLautaro
1372931397552324609,1383963952200052740,2021-04-19T02:01:33.000Z,es,"@pitiklinov @louisdegrange Extraordinaria vision de Benjamin Franklin adelantándose a lo que neuro-ciencia descubriría 200 años mas tarde; la corteza frontal débil, racionaliza todas las reacciones emocionales que surgen de la amigdala",0,0,1,0,Jose Luis Daza N,"",Economista - QFR Capital - Former Head JP Morgan Emerging Markets Research. Former Head Deutsche Bank Emerging Markets Research. New to twitter,FALSE,2021-03-19T15:22:23.000Z,"",JoseLui76321023
1380717539538436097,1382048251411578886,2021-04-13T19:09:15.000Z,es,@louisdegrange @QuePasaCL jajajajaja na que ver chancho en misa...,0,0,1,0,Dragón pequeño,"",Con pila para rato...abierto al diálogo y el debate respetuoso y con argumentos...,FALSE,2021-04-10T03:01:44.000Z,"Santiago, Chile",Dragnpequeo1
141977916,1382157289797337092,2021-04-14T02:22:31.000Z,es,"@louisdegrange @QuePasaCL Para variar, romantizando la precariedad. #Infelices",0,0,1,0,Jose Francisco,https://t.co/8A2a8949dM,"",FALSE,2010-05-09T15:41:30.000Z,Chile,jfmueblista
14287744,1382072801012674568,2021-04-13T20:46:48.000Z,es,@louisdegrange @QuePasaCL No se restaron los padres que disminuyeron sus sueldos sosi 🙄,0,0,1,0,towerscl,"","APRUEBO
+ COMISIÓN CONSTITUYENTE",FALSE,2008-04-02T21:33:12.000Z,"",towerscl
1458597542,1382111799663808515,2021-04-13T23:21:46.000Z,es,@louisdegrange @QuePasaCL Oye? Y quien quemó el metro????,0,0,0,0,El panoptismo,"","NO AL TTP 11. En tiempos de incertidumbre y desesperanza, es imprescindible gestar proyectos colectivos donde planificar la Esperanza”",FALSE,2013-05-26T03:01:30.000Z,Santiago,elpanoptismo
149288353,1382059143951945732,2021-04-13T19:52:31.000Z,es,@louisdegrange @QuePasaCL El centralismo y su autocomplacencia.,0,0,1,0,Seba_clasemedia,"","",FALSE,2010-05-28T22:36:53.000Z,"",sebastian_oc
155064718,1380001833410777089,2021-04-08T03:37:30.000Z,es,"@Personaschile @metrodesantiago @louisdegrange Sería muy bueno que se retomara esa iniciativa, esperemos que @louisdegrange tome conciencia del avance que eso puede suponer a una causa tan importante para muchas familias chilenas",1,0,2,0,Polter2k,"","Mis Hobbys son: Videojuegos, Fotografía, Hardware y Futbol, amante de los animales y recomiendo https://t.co/pZStNfOpcu https://t.co/9X23cth1f1",FALSE,2010-06-13T01:28:19.000Z,"Stgo, Chile",Polter2k
1576699430,1382141036319928320,2021-04-14T01:17:56.000Z,es,"@Encierrototal @louisdegrange @QuePasaCL Señorita Jenny, totalmente de acuerdo con usted. 
Solo le agregaría que en la cisterna, san Ramón, Santa Rosa, aparte de chicas e incómodas las estaciones, no hay ascensores, hay montacargas. Vergonzosamente desigual.",0,0,0,0,Ron Baloo,"","",FALSE,2013-07-08T04:06:29.000Z,"",ron_baloo
1663494955,1382324519520628742,2021-04-14T13:27:02.000Z,es,"@louisdegrange @metrodesantiago Los vagones podrían tener  acepcia de una sala de operaciones
Pero el virus se propaga por:
Superficies de contacto
Vía aérea micro gotas
Vía aérea saturación de espacios (spray)
Si x norma de @ministeriosalud no tienen distancia física y No cumplen con AFORO
Como se soluciona🤔",0,0,0,0,RicardoAlvarezFajard,"","Trabajador Social,nacido en Osorno,amante del Sur.Caminando siempre hacia ese horizonte de transformación https://t.co/u0G7Qt4BJE...",FALSE,2013-08-11T21:12:00.000Z,"",AlvarezPrOsorno
172482413,1382052892673245186,2021-04-13T19:27:41.000Z,es,@louisdegrange @QuePasaCL Sipo....y disparaban rayos laser del culo,0,0,0,0,Cristian Hermosilla,"","Profesor Ed. Gral. Básica, mención Tecnología y Medio Ambiente. Universidad Tecnológica Metropolitana",FALSE,2010-07-29T20:39:16.000Z,"",eloykutral
178059342,1382446014452408320,2021-04-14T21:29:49.000Z,es,"@louisdegrange @metrodesantiago El contagio por superficie es el 1%, qué pasa con la ventilación y porqué derrochan todo ese dinero?",0,0,0,0,Elizabeth A.,"","proaborto, mamá, feminista y emprendedora",FALSE,2010-08-13T19:25:43.000Z,"scl, Chile",eacunab
183248771,1384342209072410631,2021-04-20T03:04:37.000Z,es,"@__lichtenstein @apalet @louisdegrange @metrodesantiago @ContraloritoCGR Solo 2 dedos de frente, contraloria nada que hacer es una cuenta personal a llorar a otra parte",0,0,0,0,Jorge oberg,"","",FALSE,2010-08-26T14:53:21.000Z,"",jorgeoberg
18393877,1382309119428792323,2021-04-14T12:25:50.000Z,und,@louisdegrange @metrodesantiago https://t.co/3FlW2b7163,1,0,0,0,patriciopoblete,"","",FALSE,2008-12-26T19:36:50.000Z,"ÜT: -33.389375,-70.631886",patriciopoblete
18393877,1382308382904815621,2021-04-14T12:22:55.000Z,und,@louisdegrange @metrodesantiago https://t.co/ekOeVxbZzd,0,1,2,0,patriciopoblete,"","",FALSE,2008-12-26T19:36:50.000Z,"ÜT: -33.389375,-70.631886",patriciopoblete
1942080908,1381278207635304454,2021-04-11T16:09:22.000Z,es,@JCJobet @louisdegrange @CerroDominador Por fin una noticia esperanzadora 👏👏👏,0,0,3,0,andres mank,"","",FALSE,2013-10-06T21:23:54.000Z,"",mank5_
197479519,1382042523355525121,2021-04-13T18:46:29.000Z,es,"@hayer432 @louisdegrange @QuePasaCL Viví alrededor de 20 años en regiones, 80% de los noticiaros eran Stgo por aquí o por allá o futbol. 20% noticiario regional. Es la visión centralista que pocos parlamentarios y politicos hacen ver, xq aunque en su mayoría ""representa"" a regiones, viven y hacen su vida en Stgo.",1,0,4,0,Miguel Pavez,"","Me declaro santiaguino de nacimiento, nortino de corazón y porteño por adopción!!",FALSE,2010-10-01T16:21:49.000Z,"",MiPavez
201883820,1382050997623795717,2021-04-13T19:20:09.000Z,es,"@louisdegrange @QuePasaCL Sería genial que los estudiantes tuvieran pasaje gratuito, se imagina más gente podría estudiar.",0,0,0,0,Rodrigo Molina S.,"",con  ganas de seguir conociendo este mundo,FALSE,2010-10-12T20:58:38.000Z,"Santiago, Chile",rodrigomolina25
215916656,1379831788353286148,2021-04-07T16:21:49.000Z,es,"Las hueás que hace @louisdegrange ,pon por último alcohol gel en los andenes que poner esas hueás feas.
Después andan llorando que no hay plata,pero para que el presidente del directorio gane 9 palos al mes,ahí hay plata. https://t.co/0nEaLm6Q8H",0,0,0,0,M∆xi,"",ℋℴ𝓁𝒶 𝓎 𝒸𝒽𝒶ℴ.,FALSE,2010-11-15T08:24:00.000Z,"Peñalolén, Metropolitana de Sa",unmaxi
219419613,1382304198923063296,2021-04-14T12:06:17.000Z,es,"@louisdegrange @metrodesantiago No imagina lo importante que sería informar cada mañana y tarde sobre el estado de los ascensores de la Red. Son vitales para que las ♿ puedan organizar sus trayectos. Quizás tener una cuenta ""metroaccesible"" especial para ello. Es un recurso que se utiliza en otras partes.",3,0,8,0,Ciudad Accesible,https://t.co/n4r4pEFRSo,"Desde 1999 educando y fiscalizando por Accesibilidad Universal en ciudades y entornos. Arquitectura, urbanismo y patrimonio. #Accesibilidad Universal #Chile",FALSE,2010-11-24T20:28:51.000Z,Chile,ciudadaccesible
233936527,1382124369590239233,2021-04-14T00:11:42.000Z,es,"@louisdegrange @QuePasaCL Sería hermoso que se reactivara la economía a través de construir más redes de metro. Democratiza la ciudad.
Metro al H Militar, al aeropuerto, todas las líneas pendientes. Seria un gran legado",1,0,2,0,Florencia del Rio,"","Neuróloga H. Sótero del Río
Vicepresidenta ASOLMED CASR
Capitular COLMED
Dirigenta por accidente 
Siguiendo el legado familiar 
Queremos más y mejor salud",FALSE,2011-01-04T13:22:06.000Z,Chile,fdelriogomez
25137933,1382069994981371906,2021-04-13T20:35:39.000Z,es,"@louisdegrange @QuePasaCL Que bueno le haré llegar tu estudio a los niños de Mehuín o de Queule o de Petorca, seguro se alegrarán.
https://t.co/4aqHJTkrbu",0,0,0,0,RODRIGO PARRA (Valdiviano),"",Reality is for the People Who Can't Face Drugs. TW.,FALSE,2009-03-18T19:45:02.000Z,Valdivia,BEATLERIANO
2546735467,1384592313691869184,2021-04-20T19:38:26.000Z,es,"📺TelevisiónNoticia Felicitamos!! a 
@metrodesantiag #empresasep por las medidas de protección y de #sanitización que realizan a diario para proteger a sus #usuarios @louisdegrange
https://t.co/fxuvb60bzl https://t.co/JLuLXU927u",2,0,4,0,Sistema de Empresas,http://t.co/aq8rxxrAHO,El Sistema de Empresas SEP ejerce evaluación de la gestión de empresas del Estado y con participación estatal.,FALSE,2014-06-04T19:32:47.000Z,Santiago de Chile,sepchile
2553405829,1382018464773251073,2021-04-13T17:10:53.000Z,es,@louisdegrange @QuePasaCL Le tenemos que las gracias Metro??????,1,0,1,0,mario peña,"","",FALSE,2014-06-07T22:19:50.000Z,"",mariocanoso
257316613,1382022911188418561,2021-04-13T17:28:33.000Z,und,@louisdegrange @QuePasaCL https://t.co/XqL1lwZPgX,0,0,1,0,Francisco Silva,https://t.co/D70NUhrLgV,"Rock, Blues, Jazz, Swing y la ¨U¨. REX es mi Copiloto...cocinero y fotógrafo amateur",FALSE,2011-02-25T04:47:30.000Z,"",jfranciscosr
267261327,1382088127469223943,2021-04-13T21:47:42.000Z,es,@louisdegrange @QuePasaCL Santiago no es Chile...,1,0,1,0,Francisco Orellana,"",Pescador ocasional...,FALSE,2011-03-16T16:15:26.000Z,"Santiago, Chile",FcoOrellanaI
2683083434,1382043831131119630,2021-04-13T18:51:41.000Z,es,"@louisdegrange @QuePasaCL Por eso se necesita por ej el tren regional de Osorno a pto Montt centro para bajar la segregación del campo-ciudad, ricos-pobres , etc en regiones , bien por @metrodesantiago y en este caso de la línea 4",1,0,5,0,máx Max,"","TM ifime ⚡
Gatofans😼
🇨🇱 e 🇵🇹
Burgau-Hornopiren-Calbuco-Conce-P.Montt-Stgo.",FALSE,2014-07-26T19:13:04.000Z,"",maxportosaa
2926927049,1381287468113264647,2021-04-11T16:46:10.000Z,es,@louisdegrange @metrodesantiago @manesilvaf excelente. dónde lo pillaste?,0,0,0,0,Trayecto editorial,https://t.co/1zVYQqWaXG,Editorial y empresa de Marketing Digital.,FALSE,2014-12-17T12:52:20.000Z,"Dr. Sótero del Río 326,of1003",Trayectoeditor
305736949,1381289981826711554,2021-04-11T16:56:09.000Z,es,"@josemdelpino @louisdegrange MUY SIMPLE EL GOBIERNO DEL PAYASO PSICOPATA, COMPRO LAS MAS BARATAS , Y NO SIGUIO COMPRANDO LAS DEL ANTERIOR LABORATORIO . PERO NO TREPIDO PAGAR MILLONES EN EL NEGOCIADO DEL ESPACIO RIESCO .",0,1,0,0,GERMAN SANCHEZ P.,"","",FALSE,2011-05-26T18:28:29.000Z,"",GermanGsp28
3063971716,1380590041836220416,2021-04-09T18:34:50.000Z,es,@Cdvb2008 @NaoCasanova @metrodesantiago @MTTChile @GloriaHutt @louisdegrange Ideal para la línea 5,0,0,1,0,Pablo,"","Ingeniero, hincha del Conce, los trenes, los viajes y los sanguches. Facho pobre y libertario. 
Tomo café sin azúcar y escucho rock progresivo.",FALSE,2015-02-26T14:33:55.000Z,"",IngearroyoPablo
34293787,1384505214032560134,2021-04-20T13:52:20.000Z,en,@redouad @louisdegrange how much does that graph change when counting people with 2 doses?,0,0,1,0,Javiera Gracia,https://t.co/ytsBbJgIvW,"(She/her) Infra and Water reporter for @bnamericas.
Normally quiet cis-lady outside the internet
Work inquires at javiera.gracia@bnamericas.com
PSN: javi150190",FALSE,2009-04-22T14:59:38.000Z,"Buin, Santiago de Chille",javitagracia
385121333,1382039342588305410,2021-04-13T18:33:50.000Z,es,@louisdegrange @QuePasaCL Dejen de mirarse el ombligo,0,0,0,0,Ricardo Araya,https://t.co/wt1o8HBiNZ,"Sin justicia, nunca habrá paz 🕊",FALSE,2011-10-04T22:32:40.000Z,Tatooine,RickArdoAO
39048397,1382017345342861314,2021-04-13T17:06:26.000Z,es,"@louisdegrange @jsmontes @QuePasaCL ""Los extremistas de uno y otro signo ven todo avance democrático, social, político o económico como algo nocivo para su ideología, según la cual, nada mejorará mientras ellos no lleguen al poder"" https://t.co/vBgMJXxgUx",1,0,2,0,(((Marta Salazar))),https://t.co/q7sjMapH4F,"",FALSE,2009-05-10T13:49:52.000Z,"",MartaSalazar
408895771,1382314276451450880,2021-04-14T12:46:20.000Z,es,"@louisdegrange @QuePasaCL Gracias San Metro, el esfuerzo familiar a tu accion vale callampa",1,0,1,0,Hernan  Henriquez M.,"",Contribuir a dejar el mundo un poco mejor de como lo encontramos.,FALSE,2011-11-10T01:15:49.000Z,Reg. Metropolitana,hsachem
40937282,1382101775411519491,2021-04-13T22:41:56.000Z,und,@louisdegrange @QuePasaCL 👏🏻👏🏻👏🏻👏🏻,0,0,1,0,Cristian Matte,"",Mi plan es vivir eternamente... Hasta ahora lo estoy cumpliendo a la perfección!!!,FALSE,2009-05-18T18:47:52.000Z,"",MAN_DRAKE
453045890,1382371274220040193,2021-04-14T16:32:49.000Z,und,@louisdegrange @metrodesantiago 👏👏👏👍👍💪💪,0,0,1,0,Ana Rosa,"","Me gusta tanto leer como andar en bicicleta.Vibro con el entorno natural (bosques,ríos,lagos,montaña)
 me gusta la sonrisa no fingida y la mirada transparente",FALSE,2012-01-02T14:34:11.000Z,"",docentelenguaje
46486984,1381351870736834565,2021-04-11T21:02:04.000Z,es,"@GermanGsp28 @josemdelpino @louisdegrange EL GOBIERNO COMPRÓ TIDAS ESTAS VACUNAS HACE MESES Y EN IGUAL PROPORCIÓN (10M y 10M), SOLO QUE PFIZER NO LLEGAN

Te grito, como gritaste, pensé que estabas sordo",0,0,0,0,Verónica Canales,https://t.co/oiqtak7A4C,28,FALSE,2009-06-11T20:48:26.000Z,Chile,VeroCanales
