author_id,text,lang,id,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,name,description,created_at.y,verified,url
1135044039835885568,"@eldesconcierto @javiparada ha vivido como una más de la élite , desconectada de las necesidades de la gente.",es,1384723156456415232,2021-04-21T04:18:22.000Z,0,0,4,0,CarloTorresCT1,Concepción Independiente,"Chile siempre fue un Estado Provincial , nunca fue en su Historia un Estado Unitario . Concepción debe seguir los pasos de Catalunya .",2019-06-02T04:42:41.000Z,FALSE,""
1142070056068747269,@desbordes @javiparada Preocúpate de dar la cara por la caga que se mandó tu gobierno,es,1384711887200342017,2021-04-21T03:33:35.000Z,0,0,0,0,kilddll,Coke C,"Bibliómano
#YoApruebo
ColoColino
#JaduePresidente",2019-06-21T14:01:34.000Z,FALSE,""
1184827377584607233,@eldesconcierto @javiparada  Vergüenza ajena.,es,1384724548327706625,2021-04-21T04:23:53.000Z,0,0,1,0,patricitam,Patty,"Amante de las artes, feminista, Madre por opción #Apruebo",2019-10-17T13:44:11.000Z,FALSE,""
1186001499404558338,@joseravegaoruet @javiparada @ignaciobriones_ Claro adjudicandose 25 millones de pesos con una empresa de 1 mes de formada,es,1384721145543503882,2021-04-21T04:10:22.000Z,0,0,0,0,CristosotoSoto,Cristobal Soto,Soy un ser humano,2019-10-20T19:29:42.000Z,FALSE,""
1186760455026626560,"@javiparada @consuelosaav @matiasdelrio @ignaciobriones_ @RadioDuna El que te sumes al equipo de @ignaciobriones_ solamente demuestra que él es la mejor opción para el país, una opción de unión y trabajo. Y tú una mujer valiente, respetable por alzar la voz sin miedo al escrutinio público 🖖🖖",es,1384715636778147843,2021-04-21T03:48:29.000Z,0,0,0,0,Lisette_liz1,Lisette Figueroa Muñoz,"",2019-10-22T21:45:32.000Z,FALSE,""
1186873904163414016,"@crstmart @javiparada @ignaciobriones_ Respeto tu opinion pero no te respeto, son tan tiernos",es,1384724483580252160,2021-04-21T04:23:38.000Z,0,0,0,0,DonEuclides,Euclides,"Libertario, apoyo el aborto libre, legalización marihuana, matrimonio y adopc. homo. Opuesto a ideas marxistas (hasta China las abandonó)",2019-10-23T05:16:34.000Z,FALSE,""
1188167698125086720,"@desbordes @javiparada Cualquiera puede cambiar de opinión, sobre todo con $25.000.000 , Javiera Pagada",es,1384752503468826626,2021-04-21T06:14:58.000Z,0,0,0,0,norasansur62,YO APRUEBO NUEVA CONSTITUCIÓN 💞💞,Feliz Dignidad Y  Próspera Nueva Constitución💞🌻,2019-10-26T18:57:27.000Z,FALSE,""
1188535818803187712,@coggero @eldesconcierto @javiparada A esta infeliz la mueve la plata!!!!,es,1384725151992922115,2021-04-21T04:26:17.000Z,1,0,3,0,lichitalau,Lichita,"",2019-10-27T19:20:09.000Z,FALSE,""
1192201624401391619,@carloshuneeus @javiparada Jaime Ravinet vives,fr,1384716822247841797,2021-04-21T03:53:11.000Z,0,0,0,0,ignacio_kvh,Ignacio Kalau vom Hofe,"Amarillo cómo el sol, opinólogo, experto en nada. Siempre dispuesto a cambiar de opinión y ser convencido 😁!",2019-11-06T22:06:43.000Z,FALSE,""
1194311007176417281,@javiparada @ignaciobriones_ 🤡,und,1384714952385220609,2021-04-21T03:45:46.000Z,0,0,1,0,_matiasvallejos,Matias Vallejos Moscoso,"Administrador Público @usach, y Análisis Político @uchile 📚 y Director del @Preu_LaLegua (2020-2021)🌱",2019-11-12T17:48:35.000Z,FALSE,""
1198632260855054337,@javiparada @ieschile @ceaceotres @radiosanjoaquin Cuándo es el seminario con la Udi y el Partidi Republicano?,es,1384720937543680002,2021-04-21T04:09:33.000Z,0,0,0,0,Pato45193039,Perro playero,"",2019-11-24T16:00:00.000Z,FALSE,""
1198632260855054337,"@javiparada @ignaciobriones_ Los financia Sutil y Larraín, qué vergüenza",es,1384720581199859715,2021-04-21T04:08:08.000Z,0,0,0,0,Pato45193039,Perro playero,"",2019-11-24T16:00:00.000Z,FALSE,""
1202330468085125125,@javiparada @ignaciobriones_ Pobrecita!,es,1384722755044749312,2021-04-21T04:16:46.000Z,0,0,0,0,luis_toro_t,Luis Toro,"abogado escuela de derecho https://t.co/ZQVHftN8sp Chile. abogado de DDHH.,ex Vicaría solidaridad, premio ANDRES AYLWIN año 2019 , por la defensa y promoción de DDHH .",2019-12-04T20:55:18.000Z,FALSE,""
1220146449490628608,@miguelangelg57 @RadioDuna @javiparada Pero bien pagada,es,1384734904836141056,2021-04-21T05:05:03.000Z,0,0,0,0,Sebasto27869626,Sebastopol,"",2020-01-23T00:49:41.000Z,FALSE,""
1220146449490628608,"@javiparada Like the ""Brionism"" here in Chile",en,1384734610291109891,2021-04-21T05:03:52.000Z,0,0,0,0,Sebasto27869626,Sebastopol,"",2020-01-23T00:49:41.000Z,FALSE,""
1233233965760147457,"@javiparada @ignaciobriones_ Trabajar junto a gente consecuente y con conciencia social, si ud está con Briones es inconsecuente y bloqueo lo de su padre y mira para el lado cuando ha visto la violacion de ddhh de miles de chilenos!! No, el pueblo está junto a los que buscan justicia, igualdad y dignidad!!",es,1384725480167907329,2021-04-21T04:27:36.000Z,0,0,0,0,ecruzapruebo,ecruzapruebo,"",2020-02-28T03:37:26.000Z,FALSE,""
1236653494913970177,@rodrigobravoh @SylviaEyzaguirr @javiparada @ignaciobriones_ @evopoli Gente weona que sigue con ese discurso...nada que hacer,es,1384735923007524866,2021-04-21T05:09:05.000Z,0,0,0,0,Ney42191772,Ney,Ney,2020-03-08T14:02:33.000Z,FALSE,""
1239324896800518145,@SylviaEyzaguirr @javiparada @ignaciobriones_ Y tú intolerancia con la Marinovic ¿qué es?,es,1384737175842004993,2021-04-21T05:14:04.000Z,0,0,0,0,MaraLau04652577,María Laura,"",2020-03-15T22:57:51.000Z,FALSE,""
124879469,@Nikovaldivia32 @SylviaEyzaguirr @javiparada @ignaciobriones_ Y la izquierda no?,es,1384716199930572800,2021-04-21T03:50:43.000Z,0,0,0,0,koke1965,jorge valenzuela esp,"",2010-03-20T22:23:37.000Z,FALSE,""
1260770598952763393,@MarianaLaActriz A la @javiparada parece que le comieron la lengua los ratones.,es,1384724103744180227,2021-04-21T04:22:07.000Z,0,0,0,0,VitalisSr,Sr Vitalis,"Artes visuales U. de Chile, pintor e historiador del arte.",2020-05-14T03:15:45.000Z,FALSE,""
1265028775516999680,@javiparada @ignaciobriones_ Chupalo,pt,1384719640547536897,2021-04-21T04:04:23.000Z,0,0,0,0,MaraJua87804642,María Juana #Apruebo,"",2020-05-25T21:15:52.000Z,FALSE,""
1273845207897907201,@SylviaEyzaguirr @javiparada @ignaciobriones_ AAAA YAAA VERDA QUE UD ES FILOSOFAAA...HABLA BONITO...PIENSA TMBN???,es,1384717447421386756,2021-04-21T03:55:40.000Z,0,0,0,0,Cristia68247333,Cristian,"Creo en Yeshua ha masiaj,pro judío,argento- chileno,nada de chavismo-putin-china-korea,etc.I love you felices y forrados.Leo ...Alexander Solyenitsin...",2020-06-19T05:09:18.000Z,FALSE,""
1273845207897907201,"@SylviaEyzaguirr @javiparada @ignaciobriones_ ...""TOLERANCIA CERO A LA INJUSTICIA,LA MENTIRA Y LA"" HHYPPOCCREESIAA""... VEAMOS SI LE HACE HONOR A LA FRASE... @javiparada ) https://t.co/sHGIEiRbtf",es,1384716933032026113,2021-04-21T03:53:38.000Z,0,0,0,0,Cristia68247333,Cristian,"Creo en Yeshua ha masiaj,pro judío,argento- chileno,nada de chavismo-putin-china-korea,etc.I love you felices y forrados.Leo ...Alexander Solyenitsin...",2020-06-19T05:09:18.000Z,FALSE,""
1273845207897907201,@SylviaEyzaguirr @javiparada @ignaciobriones_ Si es muy triste... recordar el brutal y horroroso asesinato de su padre y verla hoy en la vereda de quienes hicieron las de Poncio Pilatos con aquellos hechos,es,1384715070219952128,2021-04-21T03:46:14.000Z,0,0,0,0,Cristia68247333,Cristian,"Creo en Yeshua ha masiaj,pro judío,argento- chileno,nada de chavismo-putin-china-korea,etc.I love you felices y forrados.Leo ...Alexander Solyenitsin...",2020-06-19T05:09:18.000Z,FALSE,""
1273845207897907201,@SylviaEyzaguirr @javiparada @ignaciobriones_ Sra Sylvia la quiero ver en la vereda de UP... VEREMOS SI SU SECTOR NO LA TROLEA...,es,1384715586261901314,2021-04-21T03:48:17.000Z,0,0,0,0,Cristia68247333,Cristian,"Creo en Yeshua ha masiaj,pro judío,argento- chileno,nada de chavismo-putin-china-korea,etc.I love you felices y forrados.Leo ...Alexander Solyenitsin...",2020-06-19T05:09:18.000Z,FALSE,""
1284708048469135362,"@pelaochapita @eldesconcierto @javiparada Que bajeza! Chantajear a una persona por buscar su propia vida, es miserable. Hay suficientes derechistas tratando de traidor a Piñera para que la izquierda dura lo replique! Las defensas corporativas se ven en los curas y FFAA; Javiera no le debe explicaciónes a nadie!",es,1384752564474896384,2021-04-21T06:15:13.000Z,0,0,0,0,Scouse56189670,Scouse,"Adventure, politics, economy and humor, whoever knows the meaning of Scouse is welcome!",2020-07-19T04:34:46.000Z,FALSE,""
1289993282609721345,"@javiparada @ignaciobriones_ Mansa perso vendida culiá. Asco me das. Matate o dale un beso a alguien con COVID, pero por fa. Desaparece y vete al infierno, o donde tu papá no te vea.",es,1384738357486489601,2021-04-21T05:18:46.000Z,0,0,0,0,KimJongPerez1,Kimmy Jong 🌙,Zurda pobre. Alguna vez en mi vida fui hetero. Feminista. Abajo las hembristas. Me queda 1 internado y soy Medica :),2020-08-02T18:35:47.000Z,FALSE,""
1309497943,"@javiparada @ignaciobriones_ Pero a ti ya casi nadie te cree, con respeto es probable que no su padre le crear, no lo digo con odio, mi papá es de derecha y no me compra mucho pues yo soy de izquierda. Creo que su camino es más amarillo que la @PDC_Chile",es,1384731376885321729,2021-04-21T04:51:01.000Z,0,0,0,0,RojasDcv,"Claudio,a #RodearLaConvencion sin fachos ni elites","por un Chile plurinacional /licenciado en diseño/Ingeniero Informatico. Cultura, Viajes, Músico. De #izquierda pero sin partido",2013-03-28T05:10:59.000Z,FALSE,""
1310797578364243968,@javiparada weona imbecil. No hay que tomarla en cuenta y haber si atina con la neurona que le queda 😂🤣 https://t.co/AZFEUv8n1G,es,1384719285805895688,2021-04-21T04:02:59.000Z,0,0,0,0,Claudio7976019E,ClaudioAPRUEBO,Libertad... firmes y dignos,2020-09-29T04:26:17.000Z,FALSE,""
1310797578364243968,@javiparada  eres la vwrguenza de tu familia y tu padre revolcandose en su tumba. Una verguenza al sentido comun. Otro caneo sin cerebro . Un asco https://t.co/9NPK9WWZmb,es,1384716981341982721,2021-04-21T03:53:49.000Z,0,0,0,0,Claudio7976019E,ClaudioAPRUEBO,Libertad... firmes y dignos,2020-09-29T04:26:17.000Z,FALSE,""
1313917753493946370,@javiparada @consuelosaav @matiasdelrio @ignaciobriones_ @RadioDuna Que asco ctm,es,1384726125293809665,2021-04-21T04:30:09.000Z,0,0,0,0,FIPO74895079,FIPO,VALORANT AF,2020-10-07T19:03:03.000Z,FALSE,""
135702992,@javiparada @ignaciobriones_ Caso degollados!,es,1384716697697927168,2021-04-21T03:52:42.000Z,0,0,0,0,laruedaF,Yerko,Todos los días aprendo algo nuevo 🌈,2010-04-22T01:52:22.000Z,FALSE,""
1368191017808191497,"@desbordes @javiparada Oye ,por que no te callas ????",es,1384726819602055175,2021-04-21T04:32:55.000Z,0,0,0,0,realistayhumana,Realistayhumana @outlook.com,brutalmente honesta,2021-03-06T13:25:52.000Z,FALSE,""
1376512877000065024,@javiparada @ignaciobriones_ Cállate CTM 🤣🤣🤣🤣🤣🤣,es,1384738581638488066,2021-04-21T05:19:39.000Z,0,0,0,0,William79357602,Williams Wallace,cambiemos está porquería,2021-03-29T12:34:06.000Z,FALSE,""
1381675389131624451,@SylviaEyzaguirr @javiparada @ignaciobriones_ Es verdad,es,1384736285953347590,2021-04-21T05:10:32.000Z,0,0,0,0,ChumaKramer,Chuma Kramer,"Fracasado Refuerzo de Coquimbo Unido, aún debo unas contribuciones por un terrenito en el sur...",2021-04-12T18:28:07.000Z,FALSE,""
1392014635,"@eldesconcierto @javiparada no te da vergüenza salir a la calle, no te da vergüenza lo que estás haciendo.
No piensas en tu familia?",es,1384727078604525569,2021-04-21T04:33:57.000Z,0,0,0,0,Marisolif_07,Marisol Olivares,"La libertad de expresión, es un derecho que debemos resguardar, al igual que la salud y la educación
No olvidar los derechos de los niños.",2013-04-30T12:55:39.000Z,FALSE,""
1392014635,"@neuro_p_salinas @javiparada @javiparada  es una impresentable, vendida, intolerable...
Cuánto  te pagaron mujer para traicionar a tu familia!!!",es,1384723627573227520,2021-04-21T04:20:14.000Z,0,0,0,0,Marisolif_07,Marisol Olivares,"La libertad de expresión, es un derecho que debemos resguardar, al igual que la salud y la educación
No olvidar los derechos de los niños.",2013-04-30T12:55:39.000Z,FALSE,""
15221367,@RadioDuna @javiparada @ignaciobriones_ Valiente!,es,1384751034552233990,2021-04-21T06:09:08.000Z,0,0,0,0,fschoess,Friedrich Schoess,"Combarbalino, emprendedor, enófilo y soñador. En búsqueda permanente de cumplir mis objetivos y alcanzar mis sueños.",2008-06-24T16:55:51.000Z,FALSE,https://t.co/MeHHYXjeHw
174801235,@javiparada será de barrio? https://t.co/ARM61YJ4wE,pt,1384710911768858624,2021-04-21T03:29:42.000Z,0,0,0,0,carlosfgarridog,Secretario general de la CMAPCP,Miembro de la Comisión de Mantenimiento y Actualización Permanente de la Canción Patria. La CMAPCP.,2010-08-04T21:26:21.000Z,FALSE,""
183458984,@javiparada @ignaciobriones_ Me gusta ese proyecto...donde se entienda que necesitamos de todos...de quienes quieren mirar al futuro y ayudar a construirlo.,es,1384714006280146947,2021-04-21T03:42:00.000Z,0,0,1,0,PatitoWillz,Patricia Valderrama,"Soy Angelina me crié junto a mi familia con los apuros de los 80,soy fonoaudióloga de la UCH,tengo dos soles y un amor.",2010-08-27T01:40:30.000Z,FALSE,""
184883626,@eldesconcierto Que vergüenza @javiparada avalando a un cómplice de violaciones de DDHH!,es,1384722309764747265,2021-04-21T04:15:00.000Z,2,1,4,0,coggero,Caro,"Fotógrafa 📸. Espíritu social, amante de las artes, feminista! ...Soy Donante!",2010-08-30T18:32:27.000Z,FALSE,""
196009862,@upelientocola @javiparada @ignaciobriones_ Y de qué entonces? https://t.co/ZU4kFZcCJR,es,1384734519815704576,2021-04-21T05:03:31.000Z,0,1,0,0,DonWeasDoctor,DonWeas,ARRIBA VA,2010-09-28T02:54:53.000Z,FALSE,""
202212678,"@vonchile @lauralbornoz @javiparada Sí claro, soy una persona super influyente 😂",es,1384722318568660992,2021-04-21T04:15:02.000Z,0,1,0,0,Fr4nK7,#NoAlTPP11 #RenunciaPiñera,"Las opiniones emitidas en la cuenta no necesariamente representan las del autor.

A veces tengo discusiones sin sentido y delirantes, por diversión.",2010-10-13T15:04:59.000Z,FALSE,""
211964727,"@javiparada de Briones, es el equivalente de Fernando Flores de Piñera. https://t.co/ZWNCHLzBvH",es,1384713743913848832,2021-04-21T03:40:57.000Z,0,0,0,0,ManuMarti29,Manu Martí,Parado al final de mi mismo.,2010-11-04T19:29:48.000Z,FALSE,""
2424740396,"@eldesconcierto Tengo veinticinco millones de razones para ser brionista, declara @javiparada cobrando un cheque firmado por Belollio",es,1384724648043024393,2021-04-21T04:24:17.000Z,0,0,0,0,lothian225,Gabylosky,Cambiemos este país por Santa Sara!,2014-04-03T03:37:47.000Z,FALSE,""
2428789809,"@eldesconcierto @javiparada te vendiste al sistema...

Corta",es,1384724100820709377,2021-04-21T04:22:07.000Z,0,0,1,0,2067Mfaf,Mario Amestica,"",2014-03-22T11:56:33.000Z,FALSE,""
250216655,"@Cesarioreyes @javiparada @ignaciobriones_ La nueva allamand, siempre al lado equivocado",es,1384717565763670021,2021-04-21T03:56:09.000Z,0,0,0,0,pelayinpelayito,Pelayathan,"Historia y Geografía, pseudo escritor.
Las redes sociales son un chiste y no la vida real.
De sangre altiva y noble corazón ⚪⚫",2011-02-10T17:10:42.000Z,FALSE,""
2856267274,@SylviaEyzaguirr @como_tvo @javiparada @ignaciobriones_ Lo que usted hizo con tere marinovick,es,1384721687325851648,2021-04-21T04:12:31.000Z,0,0,0,0,LOTAALTOLOTABAJ,Cepi,naci en lota,2014-11-02T06:14:38.000Z,FALSE,""
286420831,@javiparada @ignaciobriones_ Indecente,pt,1384733463484502019,2021-04-21T04:59:19.000Z,0,0,0,0,Srta_Pame,Pam,"",2011-04-22T23:59:18.000Z,FALSE,""
290569991,"Pero si usted es derechista @javiparada 
¿Para qué insiste en mentir? https://t.co/J611qTxRMi",es,1384714774974447618,2021-04-21T03:45:03.000Z,4,3,34,0,neuro_p_salinas,Pablo Salinas C.,"Padre, pareja, hijo, amigo. Thrasher, neurólogo, profe,  dibujante y músico. https://t.co/QbNMD78kmf",2011-04-30T14:16:17.000Z,FALSE,""
301588417,@SylviaEyzaguirr @javiparada @ignaciobriones_ El sector que representa es cómplice del asesinato a su padre. Basta con algo más?,es,1384724484087758848,2021-04-21T04:23:38.000Z,0,0,0,0,jjoakun,Joaquín Pulgar,"•Arquitecto millennial•
•Viviendo la vida a lo sudaca•",2011-05-19T18:31:47.000Z,FALSE,""
303251870,@javiparada @ignaciobriones_ Javiera los tiene dando vueltas en círculo. Necesitamos líderes constructivos no destructivos. Resilencia en su máxima expresión.,es,1384725317739237379,2021-04-21T04:26:57.000Z,0,0,1,0,pgboyg,pgb,1975-20...,2011-05-22T15:06:31.000Z,FALSE,https://t.co/Fv8DSzS3J8
31434495,"@javiparada Con voh ni cagando, traidora!",es,1384722085948297218,2021-04-21T04:14:06.000Z,0,0,0,0,vale23,Vale López,"Amante del Rock, de la libertad personal, los gatos y los memes. Feminista. Aborto libre #Apruebo",2009-04-15T15:33:26.000Z,FALSE,https://t.co/bOtmKvyEI3
31490056,"@dmorenoh @javiparada @ignaciobriones_ Eso es un sistema parlamentario, es distinto como se hacen consensos para gobernar. Aquí, es presidencial. Y cuando hay individuos que en su ambición individual son capaces de ir manipulando apoyos para generar más poder o réditos para ellos mismos, cuesta creerles.",es,1384716436086706176,2021-04-21T03:51:39.000Z,0,1,0,0,KikeSantana,L. Enrique Santana,"PhD-MPA U of Washington, ahora Profesor Asistente UAI Chile- Director Formando Ciudadanía Digital https://t.co/uBVEKpewcT",2009-04-15T19:20:10.000Z,FALSE,""
31574846,"@SylviaEyzaguirr @roberto_saa @javiparada @ignaciobriones_ Yaaaa Jajajaj la capacidad de cambio todos la tenemos , no todos la usamos correctamente como esté claro ejemplo, una cosa es capacidad de cambio y otra es capacidad de care palo y bloqueada la capacidad de sentir vergüenza por vender convicciones que obviamente jamás existieron",es,1384729264742883329,2021-04-21T04:42:38.000Z,0,0,0,0,SandraPaoli,SandraPaoli,"Trato de no reírme de algunas cosas ,soy aguda y le busco la 5ta pata al gato,mi ironía aveces me pasa la cuenta porque no me entienden.",2009-04-16T00:30:16.000Z,FALSE,""
32958859,"@javiparada @ignaciobriones_ ""Pensar fuera de la caja "" para con esa frase que la dices a cada rato.""Nuevos liderazgos ""y tu candidato viene saliendo de este gobierno incapaz ,el cual fue director de una AFP ,que clase de persona independiente es esa , por favor 🙄",es,1384728687870947328,2021-04-21T04:40:20.000Z,0,0,0,0,DarioInostroza,Darío Saimon,Aprobé. Gradista,2009-04-18T17:59:57.000Z,FALSE,""
3303417035,@desbordes @javiparada Es muy bueno. Lo malo es que se haya hecho pasar por oposición por tanto tiempo. Ahora está perfect. Está donde pertenece.,es,1384713729967853568,2021-04-21T03:40:54.000Z,0,0,0,0,JilesCecilia,Tía Teti,Noeslaformistas sigan de largo.,2015-05-30T03:53:27.000Z,FALSE,""
335461593,"@javiparada @ignaciobriones_ Javiera
Ellos dejan el país en el suelo
Litwralemnte
Esta desapareciendo la cultura
Todo
Como te vendes así???",es,1384750916528660482,2021-04-21T06:08:40.000Z,0,0,0,0,Rodesorval,Perry Axelrod,"quedamos los que puedan sonreir
en medio de la muerte
en plena luz!!!🎵🎶",2011-07-14T18:31:37.000Z,FALSE,""
3355322663,@javiparada @ignaciobriones_ Los únicos comentarios de apoyo son de ultraderechistas. Dime con quien andas y te diré quien eres...,es,1384739846384754689,2021-04-21T05:24:41.000Z,0,0,3,0,ursulaeggers,Ursula Eggers,Candidata ind. Concejala por Providencia • Pdta. @Ddhhprovidencia Miembro CORPADE contacto@ursulaeggersconcejala.cl,2015-07-02T16:36:45.000Z,FALSE,https://t.co/SN6Srn2kze
340765255,"@SylviaEyzaguirr @roberto_saa @javiparada @ignaciobriones_ La política es sin llorar, ella debería tenerlo claro, todo acto trae una consecuencia.🤷‍♀️",es,1384733846139195392,2021-04-21T05:00:50.000Z,0,0,0,0,CafeLizama,MONICA LIZAMA,"",2011-07-23T06:40:59.000Z,FALSE,""
363945017,"@javiparada @ignaciobriones_ Q asco das para el pueblo, te vendiste por unas $hau$has y te olvidaste de quienes fueron cómplices de que degollaran a tu padre a sangre fría, vergüenza nacional",es,1384721154485755905,2021-04-21T04:10:24.000Z,0,0,0,0,leo_domihual,Leonardo Domihual,#RenunciaPiñera #ChileEnDictadura #Apruebo #ConvencionConstitucional #AsambleaConstituyente #MarcaAC #SoñemosMejorPeñalolen,2011-08-28T23:32:50.000Z,FALSE,https://t.co/BzSTp1Zqrj
367187756,@SylviaEyzaguirr @javiparada @ignaciobriones_ No olvidar el bullying que le haces tu a otros pensamientos.....” mujer libre pensadora”🤓,es,1384713118740254722,2021-04-21T03:38:28.000Z,0,0,0,0,alemarcotti,alejandra marcotti,"",2011-09-03T14:54:24.000Z,FALSE,""
37860104,@javiparada @ignaciobriones_ Eso https://t.co/KjU12aI6sP,und,1384724119565045760,2021-04-21T04:22:11.000Z,0,0,0,0,gmosalgado,Guillermo Salgado,"Médico  buscando  que nuestra patria alcance la plena democracia. Amante de la música,la ecología y la vida.",2009-05-05T04:45:01.000Z,FALSE,""
395753327,"@desbordes @javiparada Los talibanes, los pactos de silencio, los ciegos, los muertos quemados baleados, q mas paco mentiroso?",es,1384732306452226049,2021-04-21T04:54:43.000Z,0,0,0,0,sjimenez44,sergio jimenez perez,"",2011-10-22T05:46:56.000Z,FALSE,""
40014762,"@javiparada @ignaciobriones_ Parada, la 25 palos....das pena mujer.",es,1384739839699001344,2021-04-21T05:24:39.000Z,0,0,0,0,Victor_Faundez_,Víctor Faúndez Cares,"Registro Digital Cámaras 
#APRUEBO",2009-05-14T15:23:57.000Z,FALSE,""
409591553,@javiparada @ignaciobriones_ Nunca por un lobbysta de las AFP,es,1384725013136297984,2021-04-21T04:25:44.000Z,0,0,0,0,DanPeralta79,#NoMásRepresión!,"Géminis con 1 hija regalona, colocolino de ♥, vivo en Stgo, pero me arranco a La Serena cuando puedo.",2011-11-10T23:36:14.000Z,FALSE,""
417537156,@desbordes @javiparada https://t.co/50KuJQRrNh,und,1384729252709507073,2021-04-21T04:42:35.000Z,0,0,0,0,SebarojasB1,De nuevo perdí la contraseña,#NuevaConstitucion; permacultura; #RenunciaPiñera,2011-11-21T02:22:45.000Z,FALSE,""
431321858,@javiparada @ignaciobriones_ Lo bueno de tu traición es que quedaras en el camino... Vendida...,es,1384726420077879297,2021-04-21T04:31:20.000Z,0,0,0,0,LoreBrenda,La que sobra.. 👽,"",2011-12-08T04:48:36.000Z,FALSE,""
474496527,"@javiparada @consuelosaav @matiasdelrio @ignaciobriones_ @RadioDuna Javiera, toma, te los ganaste. https://t.co/QwSVDzEUEb",es,1384713042068398080,2021-04-21T03:38:10.000Z,0,0,0,0,cespedes_matias,Matias Cespedes M.,"RD
Dueño en parte de la pequeña cafetería La Madriguera.
Una vez gane una Tv en VideoLoco 
Universidad de Chile 🤘🏻💙 
Carreriano",2012-01-26T01:53:22.000Z,FALSE,""
