author_id,created_at.x,text,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,verified,name,username,created_at.y,url,description
1145515967696580608,2021-04-15T18:14:00.000Z,@ncastilo @ElnuevoTrato @pablovidalrojas @abernales @vladomirosevic https://t.co/0UxtJIEtnU,1382759124891500549,und,0,0,0,0,FALSE,🤔🤔🤔🤔,mazapan____z,2019-07-01T02:14:24.000Z,"",""
1153874600801030149,2021-04-20T14:23:37.000Z,"@ddr_manuel @MinDesarrollo @s_villarrealb @cosme_mellado @lafundacionsol @ncastilo @vladomirosevic @abernales @PabloVidal2022 @ContigoCHV @KarlaEnAccion @boris_barrera @marcoporchile Revisa los integrantes y los montos que perciben cada uno, a veces hay información errónea.",1384513087043252228,es,0,0,0,0,FALSE,Mary A. Pinto,Maaary_ap,2019-07-24T03:48:37.000Z,"","Dueña de la verdad, quien diga lo contrario, tiene toda la razón.

@mijail_1312 's wifey"
1165867354967945218,2021-04-20T18:53:25.000Z,Una Nueva Generación para un Nuevo Chile #Eutanasia Aprobada en cámara de diputadxs @vladomirosevic @abernales  ✊ @Liberales_Chile @LiberalesValpo  Por un Chile de Libertades #EstadoLaico https://t.co/wiHkS3vEmf,1384580982595063809,es,4,0,14,0,FALSE,Luis Saldibar T.,SaldibarTorres,2019-08-26T06:03:44.000Z,"","Inquieto 🌱 Amante de las ciencias estadísticas, el arte contemporáneo y la cultura tradicional. Liberal Igualitario @Liberales_Chile @ElNuevoTrato"
1180787762,2021-04-21T01:51:47.000Z,@abernales @PazQuinteros2 #TercerRetiro10xCientoAhora #BotaChileVamos #BotaUDI,1384686267909263360,und,0,0,0,0,FALSE,Angela,Angelitae67,2013-02-15T01:28:17.000Z,"",""
1186350311893549056,2021-04-15T21:25:30.000Z,@Alejandra1sabel @PabloVidal2022 @pablovidalrojas @ElnuevoTrato @Liberales_Chile @ncastilo @Gerardo_Arica @cn_castro @ale_injoque @vladomirosevic @cotecumplido @abernales Jajaja sin de carton.,1382807316014235653,es,0,0,0,0,FALSE,Jpcornejo71,jpcornejo71,2019-10-21T18:35:44.000Z,"",""
118682189,2021-04-18T18:33:26.000Z,"@ximerincon Tampoco clasigicamos como clase media y con mi familia vivimos de nuestra pyme, que en facturacion a caido en picada, pero como debemos mantener cotizaciones e isapre, no se regleja esta merma economica @abernales",1383851181315747847,es,0,0,0,0,FALSE,Pedro Bastidas Soto,pedrobastidas,2010-03-01T12:56:18.000Z,"","Servicios generales de construcción y obras - Puerto Montt, Chile"
1188218369859821569,2021-04-15T14:11:09.000Z,@ncastilo @ElnuevoTrato @pablovidalrojas @abernales @vladomirosevic Se vota hoy,1382698010782674944,es,0,0,0,0,FALSE,Claudia Andrea Ramos,Claudia14601363,2019-10-26T22:18:44.000Z,"","Profesora Universidad de Playa Ancha, Estudiante de Derecho"
1189308065738379264,2021-04-15T02:35:54.000Z,"@PabloVidal2022 @pablovidalrojas @ElnuevoTrato @Liberales_Chile @ncastilo @Gerardo_Arica @cn_castro @ale_injoque @vladomirosevic @cotecumplido @abernales Te escuché hoy en @rockandpop en el programa de @ivanguerrerom y @elwerne
Mmmmmm.. Más medios, entrevistas, que llegue incluso a una sobre exposición para plantear ideas (no tanto el hoy y ahora, más visión como gobierno y propuestas a futuro)...
Y esto puede prender muchachos.👍",1382523043407351808,es,0,0,1,0,FALSE,Pablo M.,LeChichon2,2019-10-29T22:28:44.000Z,https://t.co/UWQl47AtXD,"Bueno pa'l Domino, 1er Dan Kenpo Karate. 
Ingeniero Civil en Informática. Hincha de @UEoficial"
119497440,2021-04-15T11:19:46.000Z,@PabloVidal2022 @pablovidalrojas @ElnuevoTrato @Liberales_Chile @ncastilo @Gerardo_Arica @cn_castro @ale_injoque @vladomirosevic @cotecumplido @abernales https://t.co/yZJHUOCAU3,1382654878456102916,und,0,0,0,0,FALSE,Rodrigo Arévalo J.,incubo_pelao,2010-03-03T20:53:56.000Z,"",""
1204522502292160512,2021-04-19T16:52:42.000Z,"@ncastilo @ElnuevoTrato @pablovidalrojas @abernales @vladomirosevic Entendamos! Esta delincuente no piensa en Chile, ni los pobres. Se aprovecha de tu ignorancia y resentimiento. 
Todo es pantalla, corrupción, negligencia e incompetencia.
Subamos los impuestos para que los ricos paguen más, pero ella hace fraude para no pagar lo que corresponde https://t.co/A0dNboH8z5",1384188216102719492,es,0,0,0,0,FALSE,Duele Verdad,DueleVerdad1,2019-12-10T22:05:29.000Z,"","Es inaceptable abusar de la ignorancia y la tontera, pero la izquierda lo usa para el fraude más grande en la historia del hombre"
1216837160248188933,2021-04-20T19:00:08.000Z,Este país hoy da otro pasito en ser un poco más compasivo. Felicitaciones @vladomirosevic y @abernales ¡Vamos que se puede! #Eutanasia,1384582676137615363,es,1,0,2,0,FALSE,Eduardo Villanueva,EduaVillanueva,2020-01-13T21:39:41.000Z,"","No creo en las soluciones de arriba hacia abajo. ""Del gigantismo destructivo a la pequeñez creativa""."
1228365554915868672,2021-04-16T16:41:37.000Z,"@PabloVidal2022 @ncastilo @ElnuevoTrato @vladomirosevic @abernales ¿Y cuando se vota la rebaja de la dieta parlamentaria junto con la de diputados? . Háganlo, para empezar a creer en ustedes.",1383098263218315283,es,0,1,0,0,FALSE,Carlos Moyano C.,camoya72,2020-02-14T17:09:48.000Z,"",Quiero a mi patria más que a los gobernantes. No me gusta las injusticias ni los políticos corruptos. Digo lo que pienso y sin anestesia ni menos con filtro.
1245909850430865409,2021-04-15T16:19:58.000Z,@abernales Cuál es la necesidad y urgencia?,1382730426171727880,es,0,0,0,0,FALSE,Benjamín,Bnjmin__,2020-04-03T03:03:59.000Z,"",vengo a relajarme no molesten
1249415584179077120,2021-04-15T15:02:27.000Z,@ncastilo @ElnuevoTrato @pablovidalrojas @abernales @vladomirosevic Avisale a lavin chuca que la gente ya sacó su plata del seguro de cesantía por favor!!!,1382710920791621635,es,0,0,0,0,FALSE,Anakarina,Anakari66249944,2020-04-12T19:14:32.000Z,"","Solo justicia para el pueblo, no votar por famosillos, flamante madre de dos nenas, del 80% ... #jaduepresidente 
colocolina de corazón!!!!"
1274372849474703361,2021-04-16T00:29:28.000Z,@PabloVidal2022 @Liberales_Chile @ElnuevoTrato @vladomirosevic @abernales @ncastilo La bancada del 1% y La bancada del 0%,1382853615451267075,es,0,0,1,0,FALSE,Eterno D10S,rodrigo90196062,2020-06-20T16:05:49.000Z,"",En reinvención.... #Apruebo #Bacheletista y #Allendista ✊🏼 Ex-RegionalAtacama hoy @CDCopiapo
1277351391565090816,2021-04-16T01:33:03.000Z,"@Liberales_Chile @abernales @ElnuevoTrato Cuarteto de MIERDA
Valen callampa
""la democracia está en peligro""
🖕🖕🖕🖕🖕🖕🖕",1382869617153036288,es,0,0,0,0,FALSE,Angry2,Angry217,2020-06-28T21:21:50.000Z,"",Renuncia Piñera CTM
1281951984241856520,2021-04-20T15:29:38.000Z,@feliperamos1980 @vladomirosevic @camilomoran @Muletjaime @vtroncosoh @ANDRESCELISM @erikaoliverad @danielverdessi @storrealbaa @DuranDiputado @ramongallec @Liberales_Chile @abernales @Gerardo_Arica Pero concluyan el tema hoy si....  Que no se alargue mas el chicle.,1384529701558005762,es,0,0,0,0,FALSE,Cristian Blanco,Cristia19560413,2020-07-11T14:02:41.000Z,"",""
1281951984241856520,2021-04-17T15:04:15.000Z,"@vladomirosevic @abernales Hay doble moral en el discurso de ""derecho a la vida"" tambien. Lo aplican para unas cosas y otras no... Cuando les conviene usan el slogan q les enseñaron...",1383436149771837449,es,0,0,0,0,FALSE,Cristian Blanco,Cristia19560413,2020-07-11T14:02:41.000Z,"",""
1281951984241856520,2021-04-20T15:12:40.000Z,@feliperamos1980 @vladomirosevic @camilomoran @Muletjaime @vtroncosoh @ANDRESCELISM @erikaoliverad @danielverdessi @storrealbaa @DuranDiputado @ramongallec @Liberales_Chile @abernales @Gerardo_Arica Muerte digna ahora!!! La eutanasia y cuidados paliativos debe ser eleccion libre de cada ciudadano!! Basta con alargar el dolor y el negociado.,1384525431727083520,es,0,0,0,0,FALSE,Cristian Blanco,Cristia19560413,2020-07-11T14:02:41.000Z,"",""
128445545,2021-04-20T19:01:54.000Z,"Después de una largo camino se pudo!! Gracias @vladomirosevic y @abernales por hacer realidad esto. Por un país más liberal!!!

#eutanasia 
#ElFuturoesLiberal

@Liberales_Chile @ElnuevoTrato https://t.co/273sWgGtNF",1384583117164384259,es,7,0,13,0,FALSE,Rodrigo Sánchez Silva,rigopower,2010-04-01T04:07:55.000Z,https://t.co/DfKO1pyX2u,Vivo con mi esposa y mis hijas que son lo que más amo. Estudiante de ingeniería Comercial Vespertino UFT. @Liberales_Chile @ElnuevoTrato
1294487829926547456,2021-04-15T18:51:22.000Z,@abernales @Liberales_Chile Fjdjd en algun momento Pepe Auth fue de centro?,1382768528722436097,es,0,0,0,0,FALSE,Benjamin Bilbao,BenjaminBilbao3,2020-08-15T04:15:33.000Z,"",Abces estudio
1297347942421061633,2021-04-16T01:17:53.000Z,"@abernales Iba a twittear, pero no twiteo a politicos.",1382865800680329219,es,0,0,0,0,FALSE,Basado en hechos reales,Diego93142693,2020-08-23T01:40:43.000Z,"","Series- Libros- Vinos - Viajes -Recetas / Cuando era pequeño, quería ser chef."
1299358273221603329,2021-04-17T22:38:51.000Z,@PabloVidal2022 @pablovidalrojas @ElnuevoTrato @Liberales_Chile @ncastilo @Gerardo_Arica @cn_castro @ale_injoque @vladomirosevic @cotecumplido @abernales La nueva DC🤮,1383550552768880645,es,0,0,0,0,FALSE,Manuel C. Apruebo Independiente y Plurinacional,NativoPoblador,2020-08-28T14:50:42.000Z,"","Mil veces venceremos !!!
#Jadue2021"
1299358273221603329,2021-04-17T22:41:36.000Z,"@cristianvalescu @PabloVidal2022 @pablovidalrojas @ElnuevoTrato @Liberales_Chile @ncastilo @Gerardo_Arica @cn_castro @ale_injoque @vladomirosevic @cotecumplido @abernales Estos que se dicen ser de centro izquierda, pero en la realidad están bien tirados del centro hacia la derecha.",1383551242824163328,es,0,0,0,0,FALSE,Manuel C. Apruebo Independiente y Plurinacional,NativoPoblador,2020-08-28T14:50:42.000Z,"","Mil veces venceremos !!!
#Jadue2021"
1317233510843822080,2021-04-15T03:14:29.000Z,"@leorepettoossa @vladomirosevic @abernales @ncastilo @Mayafernandeza Si fuese ley, eutanasia ,no obliga a nadie.
Decidir de acuerdo a tu conciencia es creo yo adecuado.
Las enfermedades invalidantes son demasiado crueles y pienso no tenemos ningún derecho a q otros carguen con tus males
Decidir por nosotros mismos y a conciencia es un acto de amor",1382532753749577735,es,0,0,0,0,FALSE,La China Cahuinera,cahuinera_la,2020-10-16T22:38:49.000Z,"",""
1317233510843822080,2021-04-15T01:18:09.000Z,"@leorepettoossa @vladomirosevic @abernales @ncastilo @Mayafernandeza Cruel es dejar a otro sufriendo dolor insoportable porque Dios así lo quiere.El dolor existe, es palpable,En Dios sólo algunos creemos",1382503477998391296,es,0,1,0,0,FALSE,La China Cahuinera,cahuinera_la,2020-10-16T22:38:49.000Z,"",""
1317233510843822080,2021-04-15T01:12:41.000Z,"@carobpmn @vladomirosevic @abernales @ncastilo @Mayafernandeza Evidentemente por los tiempos q vivimos es muy necesario este debate,yo lo veo como ayudar a dejar de existir a alguien q no puede más con el dolor de un cuerpo q ya no responde",1382502104036745216,es,0,0,0,0,FALSE,La China Cahuinera,cahuinera_la,2020-10-16T22:38:49.000Z,"",""
1338542997525450752,2021-04-15T16:15:42.000Z,@PabloVidal2022 @pablovidalrojas @ElnuevoTrato @Liberales_Chile @ncastilo @Gerardo_Arica @cn_castro @ale_injoque @vladomirosevic @cotecumplido @abernales https://t.co/04CjhAsXNs,1382729352887083011,und,0,0,0,0,FALSE,DiegoBrancciari,DBrancciari,2020-12-14T17:55:10.000Z,"",""
1340077570008690689,2021-04-17T23:30:33.000Z,"@PabloVidal2022 @vladomirosevic @pablovidalrojas @ElnuevoTrato @Liberales_Chile @ncastilo @Gerardo_Arica @cn_castro @ale_injoque @cotecumplido @abernales Dediquense mejor a difundir este tipo de atropellos a la gente y a pensar en leyes que garanticen un trato digno y que aquellas personas que buscan un usufructo económico ante cualquier situación paguen y vayan a la cárcel (directores, jefaturas, políticos) @boric @tv_monica https://t.co/M8irze1id5",1383563564393189378,es,0,0,0,0,FALSE,Claudio A,Claudio30051514,2020-12-18T23:33:13.000Z,"",""
1350157760672002050,2021-04-15T18:07:34.000Z,@ncastilo @CaceresViole @ElnuevoTrato @pablovidalrojas @abernales @vladomirosevic https://t.co/swXm1zdIdF,1382757507131662338,und,0,0,0,0,FALSE,😷D0k🍀1ND1GNA2🍀🗣,DocIND1GNADO,2021-01-15T19:08:23.000Z,https://t.co/Q5Uq0EuYpB,🍀#M3D1K0 //AKT1V1STA //0BS3RVA2 S0C1AL p3rman3nt👉👉🍀SINRGIACOLECTIVA🍀 📡VI VERI UNIVERSUM VIVUS VICI👁
1357433463608115200,2021-04-15T03:33:18.000Z,"@cn_castro @abernales @ale_injoque @cesarleivarubio @Gerardo_Arica @vladomirosevic @Vale_QuirogaC @ncastilo @cotecumplido @sofiabarahona1 @PabloVidal2022 @pablovidalrojas @ElnuevoTrato Q sacan con tirar y tirar candidaturas ,cuando saben  q si la oposición va  dividida la derecha gana",1382537491002048512,es,0,0,1,1,FALSE,Verónica,Vernica28922418,2021-02-04T20:59:08.000Z,"",""
1358954124398764040,2021-04-20T16:10:18.000Z,@feliperamos1980 @ayala_abril @camilomoran @Muletjaime @vtroncosoh @ANDRESCELISM @erikaoliverad @danielverdessi @storrealbaa @DuranDiputado @ramongallec @Liberales_Chile @vladomirosevic @abernales @Gerardo_Arica https://t.co/o6A5EAuCVH,1384539932975304705,und,0,0,0,0,FALSE,💖Mawashi #NoAlTTP11,Mawashi29152634,2021-02-09T01:41:33.000Z,"","Cuenta número 23 _ síganme los sigo a todos!

pero no me sigan Fachos ni venezofachos"
1380390158541934595,2021-04-17T04:38:03.000Z,@PabloVidal2022 @pablovidalrojas @ElnuevoTrato @Liberales_Chile @ncastilo @Gerardo_Arica @cn_castro @ale_injoque @vladomirosevic @cotecumplido @abernales Esimado Pablo Vidal cuente con mi apoyo.saludos 💪👍,1383278561725800448,es,0,0,1,0,FALSE,Sergio Morales,SergioM89478565,2021-04-09T05:21:06.000Z,"",Hola
1381396921223409670,2021-04-16T16:07:05.000Z,@PabloVidal2022 @ElnuevoTrato @vladomirosevic @abernales @ncastilo https://t.co/7QwVznov6J,1383089572846964738,und,0,0,0,0,FALSE,Viejos Qls,ViejosQ,2021-04-12T00:01:20.000Z,"","los viejos Qls comentamos todos los domingos en la mañana a las 12:00, El Mercurio dominical. por Facebook live.  Nos reímos mucho."
1382114589207302152,2021-04-15T23:36:34.000Z,"Aprobamos el #TercerRetiroYa, ahora pasa al Senado. La bancada de @ElnuevoTrato firme con las políticas que ayuden a la gente en esta cuarentena donde el gobierno decidió ignorar las necesidades de millones @vladomirosevic @abernales @ncastilo https://t.co/ZJeVEFf6sp",1382840302067662854,es,24,6,64,1,FALSE,Pablo Vidal 2022,PabloVidal2022,2021-04-13T23:33:02.000Z,"","Candidato presidencial 2022, por un Nuevo Trato para Chile"
1382114589207302152,2021-04-20T01:24:38.000Z,"El Diputado por la Región de Los Lagos y militante @Liberales_Chile, con el @abernales también #SomosEquipo en el sur de Chile, zona en la que será Coordinador territorial 🤩 https://t.co/0TMf0zQVsB",1384317047782379521,es,11,1,30,1,FALSE,Pablo Vidal 2022,PabloVidal2022,2021-04-13T23:33:02.000Z,"","Candidato presidencial 2022, por un Nuevo Trato para Chile"
1382430963364429828,2021-04-15T17:15:13.000Z,@abernales Bien.,1382744332428578819,es,0,0,0,0,FALSE,detodounpoco,DeTodeUnPoco,2021-04-14T20:30:09.000Z,"","Chileno, más chileno que los porotos, chao Piñera, Voy ×elretirodel10%"
143980764,2021-04-20T14:05:53.000Z,@ddr_manuel @MinDesarrollo @s_villarrealb @cosme_mellado @lafundacionsol @ncastilo @vladomirosevic @abernales @PabloVidal2022 @ContigoCHV @KarlaEnAccion @boris_barrera @marcoporchile A mi me pasó 😭,1384508623456546818,es,0,0,0,0,FALSE,Susana Caamaño Soy invisible en tw,Susanita_77,2010-05-14T23:57:33.000Z,"","Amo a Dios, a mi esposo e hijos Francisca y Camilo.
Mujer emprendedora.
amo Harry Potter y Shrek.
https://t.co/OJMelNLiMd"
143980764,2021-04-20T13:56:28.000Z,"@ddr_manuel @MinDesarrollo @s_villarrealb @cosme_mellado @lafundacionsol @ncastilo @vladomirosevic @abernales @PabloVidal2022 @ContigoCHV @KarlaEnAccion @boris_barrera @marcoporchile Es tan cierto eso, hay mucha apersonas que les subió el porcentaje por ese ítem.",1384506253821546498,es,0,1,1,0,FALSE,Susana Caamaño Soy invisible en tw,Susanita_77,2010-05-14T23:57:33.000Z,"","Amo a Dios, a mi esposo e hijos Francisca y Camilo.
Mujer emprendedora.
amo Harry Potter y Shrek.
https://t.co/OJMelNLiMd"
1483323613,2021-04-20T03:39:46.000Z,@abernales 👏👏👏,1384351054498783235,und,0,0,0,0,FALSE,Francisco Iturra,iturraazul,2013-06-04T21:19:13.000Z,https://t.co/6n2CpIWmyg,Devoto del Bulla🤘
14989742,2021-04-17T02:30:58.000Z,"El diputado liberal @abernales dijo sobre ley de #Eutanasia: “los conservadores tienen una doble moral porque sí bien se oponen hasta el final a esta agenda valórica liberal, al final terminan usándola en sus vidas personales como fue el caso del divorcio”. https://t.co/vBCc968YFP",1383246578878619648,es,43,4,137,1,FALSE,Vlado Mirosevic Verdugo,vladomirosevic,2008-06-03T05:42:01.000Z,https://t.co/1MtdnJE1Jr,"Diputado x Arica y Parinacota. Nieto de migrantes. Miembro @Liberales_Chile. Librepensador. Intereses: historia, antipoesía y democracia. vmirosevic@gmail.com"
151266316,2021-04-15T16:21:07.000Z,@abernales mismísimo...,1382730717491306503,es,0,0,0,0,FALSE,chalo,chalopelao,2010-06-03T01:00:39.000Z,https://t.co/UR1oGoleTR,"Stgo - V Región - 88’ - Ingeniero - Profesor. Ciencia, cultura y ejercicio. Si, la foto de la Vía Láctea la tomé yo."
1561871978,2021-04-16T16:49:21.000Z,"@PabloVidal2022 @ElnuevoTrato @vladomirosevic @abernales @ncastilo Buenísima, te hiciste pico los ahorros de las personas, felicidades!!",1383100209476079623,es,0,0,7,0,FALSE,ＰΛＵＬ ＳＴΛＲＫ,pablo_v_,2013-07-02T01:12:32.000Z,"","Liberal, de centro, amarillo 💛 | 100% geek 🤓 | Fanático del cine y las series 📽 | Adicto a Star Wars, Los Simpson, Marvel y DC"
15891284,2021-04-15T16:47:09.000Z,"@llanquipal @HectorCaripan @SernaturLagos @BirdsChile @javieramontes @abernales @fideldiputado @csilvapineda Así es, lo que por lo menos yo he propuesto es un proyecto regional FNDR para estos destinos y que incluya articulación con Servicios Públicos, todo basado en desarrollo sustentable, ya veremos!",1382737269228965889,es,0,0,0,0,FALSE,Cristián Caipillán,ccaipillan,2008-08-18T13:16:57.000Z,"",Gestor de Proyectos para el Desarrollo Sustentable
160758239,2021-04-21T03:31:29.000Z,@abernales Yo apoyo a #otrocandidatomás,1384711361297625090,es,0,0,0,0,FALSE,Claudio Puebla,cpueblar,2010-06-29T01:55:52.000Z,"",tranquilo... los titulos son para los demas
16416898,2021-04-20T20:46:29.000Z,"#Eutanasia las libertades fueron representadas hoy en la @Camara_cl espero que este proyecto sea aprobado por @Senado_Chile pido el apoyo por parte de los liberales de @evopoli @felipekast
Felicitaciones al @Liberales_Chile @vladomirosevic @abernales por la lucha 💪 #EstadoLaico",1384609439848751105,es,0,0,1,0,FALSE,Felipe Veliz 🅕,filexmaster,2008-09-23T08:27:56.000Z,https://t.co/j84wDpfJlg,🇨🇱🐍 DJ & Graphic Designer & Illustrator #DesignThinking #Innovation Digital Artist in @terranovup CEO @estaciongg https://t.co/G9cdpzXEFq IG: filexmaster ★
16416898,2021-04-15T18:51:27.000Z,@abernales @Liberales_Chile Me da rabia ver ahí gente de mi partido oponerse teniendo en cuenta que no hay otra opción para Miles de familias en Chile  😔,1382768551312900096,es,0,0,1,0,FALSE,Felipe Veliz 🅕,filexmaster,2008-09-23T08:27:56.000Z,https://t.co/j84wDpfJlg,🇨🇱🐍 DJ & Graphic Designer & Illustrator #DesignThinking #Innovation Digital Artist in @terranovup CEO @estaciongg https://t.co/G9cdpzXEFq IG: filexmaster ★
16416898,2021-04-20T18:03:12.000Z,@vladomirosevic @Camara_cl Grande @vladomirosevic @abernales todo el apoyo por la causa 👏👏 #eutanasiaya #eutanasia #muertedigna,1384568345287086081,es,0,0,2,0,FALSE,Felipe Veliz 🅕,filexmaster,2008-09-23T08:27:56.000Z,https://t.co/j84wDpfJlg,🇨🇱🐍 DJ & Graphic Designer & Illustrator #DesignThinking #Innovation Digital Artist in @terranovup CEO @estaciongg https://t.co/G9cdpzXEFq IG: filexmaster ★
16416898,2021-04-18T07:21:29.000Z,"@Liberales_Chile @PublimetroChile Todo el apoyo @vladomirosevic @abernales 👏 son impresentables los argumentos del sector conservador ""provida"" y me dió mucha vergüenza como se opusieron a una ley sobre muerte digna",1383682077636268035,es,0,0,0,0,FALSE,Felipe Veliz 🅕,filexmaster,2008-09-23T08:27:56.000Z,https://t.co/j84wDpfJlg,🇨🇱🐍 DJ & Graphic Designer & Illustrator #DesignThinking #Innovation Digital Artist in @terranovup CEO @estaciongg https://t.co/G9cdpzXEFq IG: filexmaster ★
16416898,2021-04-21T02:02:01.000Z,@abernales @vladomirosevic @Liberales_Chile @samuelgalvezd @ale_injoque @pablovidalrojas @ElnuevoTrato @ncastilo @JMGalloConcejal @feliperamos1980 @Giovimoreira 👏👏👏,1384688845644566529,und,0,0,0,0,FALSE,Felipe Veliz 🅕,filexmaster,2008-09-23T08:27:56.000Z,https://t.co/j84wDpfJlg,🇨🇱🐍 DJ & Graphic Designer & Illustrator #DesignThinking #Innovation Digital Artist in @terranovup CEO @estaciongg https://t.co/G9cdpzXEFq IG: filexmaster ★
166364396,2021-04-15T16:38:37.000Z,@ncastilo @ElnuevoTrato @pablovidalrojas @abernales @vladomirosevic Jajajaja tiernosssss😘😘😘😘,1382735120847810560,es,0,0,0,0,FALSE,Carlos Peraza,marchena2,2010-07-13T23:59:06.000Z,"",26 años
168717479,2021-04-18T13:04:14.000Z,@samuelgalvezd @abernales Eso pasa cuando un tecnicismo supera a la necesidad humana.,1383768334777208842,es,0,0,0,0,FALSE,Roberto Matus Heim,rmatusheim,2010-07-20T16:19:45.000Z,https://t.co/Cssi6no8oY,"Profe.
@prodsuroriente, Asociación por el Patrimonio y la Memoria de Puerto Varas
#TRENALSUR #Mate"
176055964,2021-04-16T00:11:45.000Z,@PabloVidal2022 @Liberales_Chile @ElnuevoTrato @vladomirosevic @abernales @ncastilo Populistas irresponsables!,1382849154259546113,es,0,0,2,0,FALSE,Alejandro Dezerega,adezeregap,2010-08-08T12:26:30.000Z,"",""
