author_id,created_at.x,id,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,created_at.y,username,location,verified,name,url,description
1237856479589195776,2021-04-20T15:07:11.000Z,1384524051134263300,es,"@pcayuqueo No puedes defender la libertad pasando por encima de la vida de otros, eso no está bien, de hecho es todo lo que está mal en este país, pinochetismo, constitución, etc",0,0,2,0,2020-03-11T21:42:54.000Z,javiers28418304,"Cobquecura, Chile",FALSE,Santiago Vergara,"","arquitecto proyecto de carpintero, tengo que hacer mi casa"
125189348,2021-04-20T20:15:46.000Z,1384601708727345153,und,@pcayuqueo @RepFederalChile 🤔,0,0,0,0,2010-03-22T00:54:03.000Z,mac_grandi,Ñuñoa,FALSE,Atenti 🧐,"","Magallánico, Vegetariano y Ateo... la ironía y el humor Negro me acompañan, al lado izquierdo"
125189348,2021-04-20T20:15:17.000Z,1384601584366092290,es,"@pcayuqueo @RepFederalChile Será?🤔
Y hablando d oportunismo🙄, 
parece + un chiste muy conveniente, El Mercurio + bien defendiendo su propia difusión del negacionismo y en la pasada apoyando a las FFAA y al Gob, ninguneando a @fuentesilva2 o relativizando con frases como ""la mera formulación d una crítica"" https://t.co/O25AQ2Tp6i",0,0,0,0,2010-03-22T00:54:03.000Z,mac_grandi,Ñuñoa,FALSE,Atenti 🧐,"","Magallánico, Vegetariano y Ateo... la ironía y el humor Negro me acompañan, al lado izquierdo"
1252949379574571008,2021-04-20T12:54:08.000Z,1384490567682433024,und,@pcayuqueo https://t.co/WVY2tbWV2J,0,0,0,0,2020-04-22T13:17:44.000Z,desdeeltaxi,"",FALSE,@DesdeElTaxi,"","#TaxistasIndignados #Patipelaos
Contra los #Taxistas delincuentes, la inoperancia y la #Corrupción Antes @TaxisIndignados censurados por un #MariconSonriente"
1260631539605549057,2021-04-19T23:55:42.000Z,1384294668234420225,es,@pcayuqueo @CChCValparaiso @daldoney @maca_urenda @Pauta_cl Todos oro neoliberalismo,0,0,0,0,2020-05-13T18:03:06.000Z,EgrojZednanref,"",FALSE,egroj zednanref,"",Igualdad de igualdad
1260770598952763393,2021-04-20T17:10:26.000Z,1384555065533415424,es,"@javiparada @pcayuqueo Queremos ver  el cierre de campaña, cuando esté parada en el escenario junto a J.A. Kast, JVR y toda la manga de criminales, que nos torturaron, mataron y sacaron los ojos. Eso va a ser de antología.",0,0,0,0,2020-05-14T03:15:45.000Z,VitalisSr,Llanquihue ,FALSE,Sr Vitalis,"","Artes visuales U. de Chile, pintor e historiador del arte."
1273152780828581890,2021-04-21T03:37:10.000Z,1384712787855912960,es,"@milla_viera @pcayuqueo Que ingenua. Los que están en situación de posible hambre, no tienen plata en su cuenta como para retirar hoy. Ya retiraron en los primeros retiros, o nunca tuvieron.
Para ellos va el IFE.
Pero bueno, sigan comprando las mentiras de la izquierda lacra",0,1,0,0,2020-06-17T07:17:42.000Z,V_Scose,"Santiago, Chile",FALSE,Vicente Scose,"","Ing. UCH y MA Sociología, con interés especial en temas políticos, económicos, sociales, históricos y medioambientales."
1283221152064774144,2021-04-20T20:20:56.000Z,1384603008550404098,es,@pcayuqueo @c_huaiquimilla El caso Haeger es de la señora de puerto varas que desaprecio y luego la encontraron muerta en el entretecho?,0,1,0,0,2020-07-15T02:05:49.000Z,TulioTheReal,"",FALSE,Tulio Catrillanca Chadwick Larraín,"",intolerante 🤬
1284708048469135362,2021-04-19T19:28:48.000Z,1384227500440440841,es,@pcayuqueo Jajaja!!! Te pasaste!  Buena en todo caso!! Que no se enoje EFE ahora y te censure!!,0,0,0,0,2020-07-19T04:34:46.000Z,Scouse56189670,"",FALSE,Scouse,"","Adventure, politics, economy and humor, whoever knows the meaning of Scouse is welcome!"
1293016578141954050,2021-04-19T13:10:50.000Z,1384132382354067462,es,"@JuanKBarth1 Vives en Stgo? Bueno, yo vivo en Teodoro Schmidt localidad rural de la Araucania. Acá todos se saludan desde la mañana a tarde, vas por caminos de tierra te topas con alguien, puedes estar conversando todo un día. La mayoría de ellos Mapuches amables y cariñosos o no @pcayuqueo ?",0,0,0,0,2020-08-11T02:49:41.000Z,Pelao82333304,"",FALSE,Pelao Ariel,"",""
130958064,2021-04-20T18:48:02.000Z,1384579630343065602,es,Hoy 20:00 hrs una conversación imperdible @social_mesa @IntentaAmar @PlazaRecreo @EquidadChile @DrLagomarsino @Jaime_Bassa @zfale @SquellaAgustin @PaulaHuenchuleo @pcayuqueo @PaolaTapiaSalas @conivaldesc https://t.co/cE0ssYNDKT,0,0,1,0,2010-04-08T21:19:28.000Z,mtoledoa,"Viña del Mar, Chile",FALSE,TOLEDO_A,"",""
1321201855,2021-04-20T16:53:53.000Z,1384550900623151104,und,@pcayuqueo #LeyPatrimonioCultural,0,0,0,0,2013-04-01T21:24:29.000Z,veglia_juan,Chile,FALSE,Juan Veglia,"",📷🆕Periodista. Trabajo en el Congreso Nacional🇨🇱. Creo en la democracia y la política y en pensar con libertad. Mis opiniones solo a mi representan.
1341544534451380225,2021-04-19T18:51:16.000Z,1384218055027265545,und,@pcayuqueo 😄😄😄😄,0,0,0,0,2020-12-23T00:42:35.000Z,Alejand15813588,El Mundo Mundial,FALSE,Alejandro Tapia Montenegro,"","En la edad del no asombrarse de nada.Ya de salida . Amante de la lectura ,el conocimiento de todo tipo ,fotógrafo aficionado hijos y nietos son el centro"
13520162,2021-04-19T11:57:47.000Z,1384113997855686663,es,@pcayuqueo Si pide que una pequeña proporción sea reservada. No está faltando a su origen? Igual me tinca que eso viene de la 3ra en las fotos,0,0,0,0,2008-02-15T16:15:08.000Z,Sxrgio,"Santiago, Chile",FALSE,Sergio Corrales,https://t.co/DCKPoyo3nQ,"San Joaquín represent! Socio @csdcolocolo, ciclista urbano, IBU 💯."
1360031381519298567,2021-04-19T09:33:31.000Z,1384077691729498112,es,@larenas78 @_belenaza @pcayuqueo Wajajaja,0,0,0,0,2021-02-12T01:03:08.000Z,Spigat3,"",FALSE,Spigat,"",la vida es para vivirla mejor
140198390,2021-04-20T13:39:58.000Z,1384502102630797314,es,@pcayuqueo @carcosmorales Claro que de pasadita apoya el negacionismo respecto de la dictadura militar. No podía ser perfecto. Pero algo es algo.,0,0,0,0,2010-05-04T21:41:49.000Z,anunezh,Chile,FALSE,Antonio Nuñez H. - #YoApruebo,https://t.co/zsqw4SeBhC,"Ignaciano de tomo y lomo, contreras empedernido, informático humanista, aunque no estoy de acuerdo, jaja.
Antonia y Felipe mis faros."
140281779,2021-04-19T19:04:19.000Z,1384221339892871170,es,"@pcayuqueo ¡Qué maldito!
😂🤣",0,0,0,0,2010-05-05T03:04:41.000Z,Mireyaarellanob,"",FALSE,Mireya Arellano B.,"",""
145625588,2021-04-20T21:08:53.000Z,1384615075839807488,es,@TulioTheReal @pcayuqueo @c_huaiquimilla Viviana?,0,0,0,0,2010-05-19T12:34:49.000Z,meryalemen,la ligua,FALSE,Alejandra Meneses,"",Mama de 3 preciosos hijos y 3 nietas maravillosa
150815323,2021-04-20T13:52:18.000Z,1384505203995529225,und,@pcayuqueo 😵,0,0,0,0,2010-06-01T22:22:46.000Z,PameReveco,"Metropolitana de Santiago, Chi",FALSE,Pamelichi,"","Con ojo clínico, no salgo de mi casa sin una sonrisa, me gusta el olor a tierra mojada.  Buena lectora. Periodista de corazón, siempre informada."
152442028,2021-04-19T18:19:51.000Z,1384210148634218497,es,@pcayuqueo @MNHNcl Es un Kiwon ...kiwon más grande.,0,0,1,0,2010-06-06T00:21:45.000Z,pablocorreamart,Chile,FALSE,Pablo Correa Martin,"","Casado , Papá , politiquero , hijo de ferroviario"
160263238,2021-04-19T03:20:47.000Z,1383983893053722630,es,@pcayuqueo Sigue,0,0,0,0,2010-06-27T17:39:18.000Z,DrZapajoint,Behaga,FALSE,др.запајоинт,"","En un mundo paralelo,observando aquel donde todos tienen más de lo que necesitan y menos de lo que deben tener."
160690380,2021-04-20T19:16:32.000Z,1384586802359635975,es,"@pcayuqueo Eso es parcialmente cierto. La verdad judicial DEBE coincidir con la verdad material. Si así no fuera, no podríamos hablar de justicia. No obstante, es cierto que hay ocasiones en que no coincide.",0,0,1,0,2010-06-28T21:58:15.000Z,noesrelevante,"",FALSE,C. Enrique,"",""
160690380,2021-04-20T19:01:44.000Z,1384583076437708803,es,@pcayuqueo Para El Mercurio sigue siendo opinable lo que pasó en el país en época de dictadura.,0,0,1,0,2010-06-28T21:58:15.000Z,noesrelevante,"",FALSE,C. Enrique,"",""
160690380,2021-04-20T19:01:02.000Z,1384582900537085953,es,"@pcayuqueo No me parece bien. Compara el proyecto de ley que sancionaba el negacionismo con la situación de La Red, poniéndolas como idénticas. La ley que sanciona el negacionismo, se funda en sentencias judiciales que han establecido una verdad irrefutable, por lo que no tiene comparación",0,2,2,0,2010-06-28T21:58:15.000Z,noesrelevante,"",FALSE,C. Enrique,"",""
1628985043,2021-04-19T20:48:32.000Z,1384247566066352129,es,@pcayuqueo Debe estar pensando en el Metro.,0,0,0,0,2013-07-28T23:15:50.000Z,AlexMauriciosl,"",FALSE,Mauricio Soriano,"","Chileno, tolerante, con opinión y amante de la naturaleza."
183635686,2021-04-21T01:55:44.000Z,1384687263498518528,es,@pcayuqueo @FTV_cl @PiaggioMarchant @pamelahn Buena Leo Latorre!,0,0,1,0,2010-08-27T14:12:12.000Z,MPazRivas,Stgo y otras vueltas,FALSE,MPaz Rivas,"",Lápiz y papel
197155075,2021-04-21T03:37:26.000Z,1384712855904210944,es,@milla_viera @pcayuqueo Queridos twitteros si me dan coordenadas de quien no tiene para comer por favor avísenme. A nadie le puede faltar la comida en Chile. Vamos a ayudarlos!,2,0,2,0,2010-09-30T19:47:14.000Z,ellauchagrande,"",FALSE,Ricardo Larraín,"","Ingeniero UC, MBA IESE, Desafío Levantemos Chile. Amante del golf, futbol y de las parrillas......nada mejor que una conversación con amigos y familia."
201646028,2021-04-19T15:28:06.000Z,1384166926365040643,es,@Parendejoder1 @pcayuqueo Siempre es un agrado recibir los saludos de nuestros egresados UFRO. #YosoyUFRO ❤️,0,0,2,0,2010-10-12T09:28:11.000Z,UFrontera,"Temuco, Chile",FALSE,UFRO,http://t.co/rzani9v8fk,Primera universidad estatal y regional acreditada por 6 años en todas sus áreas (2018 - 2024).   https://t.co/GdDWrDJkqY
20594284,2021-04-19T21:45:00.000Z,1384261775453949954,en,@pcayuqueo true,0,0,0,0,2009-02-11T14:52:36.000Z,jschaulsohn,Santiago de Chile,FALSE,jschaulsohn,https://t.co/n5KkQa9FUL,"Lawyer, interested in politics   reader of fiction & historical novels, home is Stgo Chile/ combatiendo el victimismo, la demagogia y las fake news"
20594284,2021-04-19T21:22:33.000Z,1384256127886450688,es,@pcayuqueo Yo creo que no esta en duda la existencia de Wallmapu ni sus fronteras; como  nadie duda de que Texas California nevada y nuevo México eran territorio mexicano/el tema es como le hacemos?,0,3,2,0,2009-02-11T14:52:36.000Z,jschaulsohn,Santiago de Chile,FALSE,jschaulsohn,https://t.co/n5KkQa9FUL,"Lawyer, interested in politics   reader of fiction & historical novels, home is Stgo Chile/ combatiendo el victimismo, la demagogia y las fake news"
205969899,2021-04-19T18:44:52.000Z,1384216444997537794,es,"@pcayuqueo Perdón, pero, como buen habitante de la ciudad del Wanderers, me vengo a bordar una estrella: https://t.co/qstkiUF4HT",0,0,0,0,2010-10-22T00:36:31.000Z,edo_isc,"Ruta 68, Chile.",FALSE,Licenciado Eduardo,"","Licenciado Eduardo Peñailillo de Valparaíso, hincha de los Potros, oriundo de Conchalí, que vive con su esposa Andrea y su gata Carlota..."
216270064,2021-04-19T18:51:41.000Z,1384218160706981899,es,"@JMVivancoHRW @pcayuqueo @bprokurica Se llama ""ruido de sables"" y lamentablemente nos estamos acostumbrando a oirlo con frecuencia y, lo peor de todo, a que las autoridades le hagan caso",0,0,2,0,2010-11-16T06:45:21.000Z,cfinat,Santiago de Chile,FALSE,Carlos Finat,https://t.co/K7oWV5m4O2,Ing. Civil Electricista y Dir. Ejecutivo de ACERA. Siempre las cosas se pueden hacer mejor. Abuelo a tiempo completo. En B&N durante la pandemia.
22883545,2021-04-20T13:02:29.000Z,1384492666784731136,es,@pcayuqueo estamos rodeados d conspiranoicos https://t.co/d3krrVjvbu,0,0,0,0,2009-03-05T05:06:27.000Z,manealbornoz,"",FALSE,manealbornoz,"",puro sentido común
22883545,2021-04-20T12:43:00.000Z,1384487765715431424,und,@BudiMapu @pcayuqueo 😍,0,0,1,0,2009-03-05T05:06:27.000Z,manealbornoz,"",FALSE,manealbornoz,"",puro sentido común
241808554,2021-04-19T03:22:11.000Z,1383984242682601472,es,@pcayuqueo Hagan sus apuestas ... Grado 5.5 o superior,0,1,1,0,2011-01-23T05:33:19.000Z,torketoar,"",FALSE,Miguel Torres A.,"",hoy y nada más
254320577,2021-04-20T13:14:10.000Z,1384495608782802945,es,"@pcayuqueo igual  emiten juicios de valor respecto entrevista a Norambuena y programa de humor, no me ha tocado ver editoriales de canales criticando las entrevista de  emol.",0,0,1,0,2011-02-19T02:19:06.000Z,PabloCahis,"Viña del Mar, Chile",FALSE,PCP,"",ColoColino de Nacimiento; Palestina en el corazon.
269424051,2021-04-19T23:59:48.000Z,1384295701329313794,es,@LaRedTV @pcayuqueo @IncorrectoLaRed Falta el guaripola del Japening y estamos... Jajaja,0,0,1,0,2011-03-20T19:09:59.000Z,Penquista01,"",FALSE,Rene Perez,"",""
281575805,2021-04-19T20:49:09.000Z,1384247720202752002,es,@pcayuqueo Clarooo,0,0,0,0,2011-04-13T15:07:55.000Z,jerommy59,Santiago de Chile,FALSE,@jerommy,"",""
282615991,2021-04-19T18:22:46.000Z,1384210884495429654,es,@pcayuqueo @MNHNcl Se llama Patagotitan y está emplazado a 400 km de dónde lo encontraron en un pueblo rural llamado Las Plumas,0,1,0,0,2011-04-15T15:14:21.000Z,decolinamun,"",FALSE,Inche ta Colinamun pinguen,http://t.co/0BEROoKBVs,Un viejo Austin A35 con parachoques enfermos. El motor tira.
285629300,2021-04-21T03:47:24.000Z,1384715366505631744,es,"@milla_viera @pcayuqueo Como en los 80""  en la otra dictadura",0,0,0,0,2011-04-21T14:13:00.000Z,lamfuen,Chile,FALSE,Laura Fuentes,"",Me encanta mi sur tan bello .
302883850,2021-04-20T16:32:40.000Z,1384545564042350603,es,@pcayuqueo Jaja!.retuit de una!,0,0,0,0,2011-05-21T22:47:52.000Z,Jmaraboli,Santiago,FALSE,Jaime Maraboli,"",Músico (fagotista Orquesta Filarmónica)
304573952,2021-04-19T22:59:43.000Z,1384280578980155401,und,@pcayuqueo https://t.co/bULJtOLeP1,0,0,0,0,2011-05-24T19:00:43.000Z,Blacks_All,Orión,FALSE,Benicio V,"","Trabajaría en la NASA, pero la lesión de mi rodilla lo impidió 😝"
3237785938,2021-04-19T21:15:46.000Z,1384254419038994435,es,"2° FORO CON CONSTITUYENTES PAUTA – CCHC VALPARAÍSO🔴

Candidatos a Convención por Distritos 6 y 7
Daniela Aldoney, Roberto Knop, Macarena Urenda y Pedro Cayuqueo. 
Agéndalo! 📆Jueves 22 / 09:00 h.
Inscripciones ➡️https://t.co/nkcBV891wR
@Pauta_cl @daldoney @maca_urenda @pcayuqueo https://t.co/Pz1LhgN7bO",1,1,4,0,2015-05-06T02:19:26.000Z,CChCValparaiso,"Viña del Mar, Viana 1325",FALSE,CChC Valparaíso,http://t.co/VFQxP18zhH,"Nuestra Misión: Mejorar la calidad de vida de las personas, comprometidos con el desarrollo sostenible del sector construcción.
CChC Valparaíso, fundada en 1951"
3302202765,2021-04-20T18:53:56.000Z,1384581114119983105,und,@Ro_SaavedraM @baradit @pcayuqueo @Censelio @doctor911_cl @chileconvoca @Mister_Wolf_0 @vagoilustrado @rafa_cavada @pinabertoglia @Pajarobere @PacmanFantasma @NYC_Prod @GatosQls @alejandramatus @elchascas @PaoladrateleSUR @Pa__tty @izkia @ValdebenitoNata @bacigalupe @mirkomacari,1,0,0,0,2015-05-28T22:38:43.000Z,xcaracolax,"Ñuñoa, Chile",FALSE,no vote por este ctm,"","el pueblo despertó !!!
no queremos a los mismo de siempre 
y menos corruptos !!!!"
3302202765,2021-04-20T12:37:12.000Z,1384486306278002696,und,@Ro_SaavedraM @baradit @pcayuqueo @Censelio @doctor911_cl @chileconvoca @Mister_Wolf_0 @vagoilustrado @rafa_cavada @pinabertoglia @Pajarobere @PacmanFantasma @NYC_Prod @GatosQls @alejandramatus @elchascas @PaoladrateleSUR @Pa__tty @izkia @ValdebenitoNata @bacigalupe @mirkomacari,0,0,0,0,2015-05-28T22:38:43.000Z,xcaracolax,"Ñuñoa, Chile",FALSE,no vote por este ctm,"","el pueblo despertó !!!
no queremos a los mismo de siempre 
y menos corruptos !!!!"
3302202765,2021-04-19T19:02:48.000Z,1384220958169309186,und,@Ro_SaavedraM @baradit @pcayuqueo @Censelio @doctor911_cl @chileconvoca @Mister_Wolf_0 @vagoilustrado @rafa_cavada @pinabertoglia @Pajarobere @PacmanFantasma @NYC_Prod @GatosQls @alejandramatus @elchascas @PaoladrateleSUR @Pa__tty @izkia @ValdebenitoNata @bacigalupe @mirkomacari,0,0,0,0,2015-05-28T22:38:43.000Z,xcaracolax,"Ñuñoa, Chile",FALSE,no vote por este ctm,"","el pueblo despertó !!!
no queremos a los mismo de siempre 
y menos corruptos !!!!"
3387198071,2021-04-21T04:45:04.000Z,1384729876603801601,es,@pcayuqueo @thelibroshowcl Muchas gracias peñi,0,0,3,0,2015-07-22T12:09:38.000Z,GuillermoParvex,"Las Condes, Chile",FALSE,GUILLERMO PARVEX,"",""
348132907,2021-04-21T04:14:41.000Z,1384722230127509504,es,@milla_viera @pcayuqueo LO ES . LO PRESENCIAMOS CADA DÍA . 😓,0,0,0,0,2011-08-03T22:55:45.000Z,UMANGLADYS,CHILE,FALSE,GLADYS UMANZOR CABRE,"","CHILENA, ARTES,HUMANISTA,REBELDE-CONSCIENTE,LUCHADORA ANTI:FASCISTA,CORRUPT@S/ POR PALESTINA sin israelíes"
358159745,2021-04-20T20:11:18.000Z,1384600584901255169,es,@pcayuqueo @c_huaiquimilla La Claudia es lo más!!  ❤️,0,0,0,0,2011-08-19T13:41:32.000Z,paudiaza,"",FALSE,Paulina Díaz,"","Madre de 2, Karen de 3, Leguleya, Feminista y Huertera."
367469704,2021-04-21T03:46:31.000Z,1384715142957514752,es,"@milla_viera @pcayuqueo Felicitaciones.
La pobreza va mas allá de la pandemia...ha existido y existirá siempre en todo el mundo, quizás existe para que otros puedan ser solidarios...",0,0,0,0,2011-09-04T01:13:56.000Z,libreyalegre,"",FALSE,Batman,"","Por un Chile Libre, Solidario y Alegre."
367469704,2021-04-21T03:37:56.000Z,1384712981792149504,es,@milla_viera @pcayuqueo Le diste de comer a alguna de las personas que viste sin comida?,0,1,0,0,2011-09-04T01:13:56.000Z,libreyalegre,"",FALSE,Batman,"","Por un Chile Libre, Solidario y Alegre."
367469704,2021-04-21T03:36:56.000Z,1384712730595241988,es,"@milla_viera @pcayuqueo El Presidente ha entregado y anunciado millones de pagos (IFE) y  bonos...
Infórmate bien así no te acongojas...",0,0,1,0,2011-09-04T01:13:56.000Z,libreyalegre,"",FALSE,Batman,"","Por un Chile Libre, Solidario y Alegre."
380788758,2021-04-20T17:28:53.000Z,1384559712008646660,und,@baradit @LaListaPueblo @pcayuqueo @PCdeChile @TiaPikachu @PiensaPrensa @RenatoGarinG @GAMBA_CL @rvfradiopopular @mentiraslared @elfrente_amplio @Hugo_Gutierrez_ @daniel_nunez_a https://t.co/WVZwqwAKGv,1,0,2,0,2011-09-27T07:13:05.000Z,CristobalRec,Chile,FALSE,Cristóbal Recabarren,https://t.co/9FrWgbTMkp,"Méd.Veterinario, U.Chile.Ganador Concurso Científico2015: FIC-R, de INTENDENCIA RM, con empresa BABADERM, UMCE y CREACHILE.. Esperando Fondos. #UnNobelParaChile"
457070549,2021-04-20T16:47:06.000Z,1384549195756015617,es,@pcayuqueo La columna es un ejemplo de libertad de expresión! Quién lo iba pensar del @ElMercurio_cl 👏👏👏,0,0,1,0,2012-01-07T00:26:03.000Z,Jpepacheco,"Calbuco, Chile",FALSE,J-pe Pacheco,"",Avanzar! sin transar con la derecha. #Apruebo cambiar la Constitución del “hambre” de Pinochet. #ConvenciónConstitucional #AsambleaConstituyente
49907019,2021-04-21T03:39:28.000Z,1384713368850870272,es,"@libreyalegre @pcayuqueo Si, a muchas, mucho más que comida y pa callado.",0,1,0,0,2009-06-23T06:33:56.000Z,milla_viera,"Santiago, Chile.",FALSE,Millaray Viera,"",Conductora de TV en @chilevision / @sabingochv y #YoSoyCHV
501348164,2021-04-19T03:44:47.000Z,1383989932062953477,es,Sismo. @pcayuqueo https://t.co/apY23BZx7O,0,0,1,0,2012-02-24T01:52:44.000Z,loncopadilla,"Temuco, Chile",FALSE,DAVID PADILLA VIVEROS,"",YO APRUEBO
519101484,2021-04-19T03:21:53.000Z,1383984169764544512,es,@pcayuqueo Extrañamente ondulante y largo. Full mareada,0,0,0,0,2012-03-09T02:28:43.000Z,asecas_lorena,Santiago de Chile,FALSE,Tote,"",""
52582806,2021-04-20T16:07:44.000Z,1384539289262989321,es,"@pcayuqueo Es de lo más acertado que he leído.
No creo que haya dejado contento a Eduardo Fuentes, en todo caso 😅",0,0,2,0,2009-07-01T01:01:38.000Z,pedrotichauer,"Pikunmapu, Chile",FALSE,Pedro Tichauer,"","Papá de Fer y Trini │ En el Linko desde 1990 │ Freirista │ Nieto de inmigrantes  y ALBO ""de la cuna al cajón"""
