author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,description,verified,created_at.y,username
119117688,1384634266483630081,2021-04-20T22:25:09.000Z,und,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile 🔥🔥🔥🔥🔥🔥,0,0,1,0,Wil Cortes,"",ahijado de @PamJiles ...,FALSE,2010-03-02T18:35:09.000Z,Wilcortes
1193194344058105856,1384643029382930432,2021-04-20T22:59:58.000Z,es,"@mariseka @josegom23338267 @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile #EstallidoInminente 🔥🔥🔥
 enfermos @sebastianpinera @juanjoseossasc @jaimebellolio #AcusacionConstitucionalAPiñera  #carcelparaPiñera",1,0,1,0,"Constitución ILEGAL, bajo dictadura.","","Calidad de vida, casos de éxito: Canadá, Nueva Zelanda, Australia, Finlandia, Luxemburgo, Noruega, ...",FALSE,2019-11-09T15:51:26.000Z,Eecrocro1
119495077,1384650682641362951,2021-04-20T23:30:22.000Z,es,@daniel_nunez_a Comunista=Flojo Cacerolero.,1,0,1,0,Luis,"","""Cuando más negra está la noche, ....más cerca está la luz del alba.""",FALSE,2010-03-03T20:45:15.000Z,LuisMagallanesM
1195188781147709440,1384682387922202624,2021-04-21T01:36:22.000Z,es,"@daniel_nunez_a Ya pues Daniel, son solo 10 firmas para una AC. Sera el punto de inflexion entre la vieja politica  al servicio del capital, y la nueva que busca contruir otro camino para el pueblo de Chile.",0,0,0,0,Ricardo Alfredo,"","Social Scientist & Research Consultant,  Preocupado de que nada de lo humano nos sea ajeno. Hincha de Cobreloa!",FALSE,2019-11-15T03:57:12.000Z,Ricardo_Apruebo
1203668753956913152,1384684071104679940,2021-04-21T01:43:03.000Z,es,"@daniel_nunez_a Aquí en mi calle alguien tocó por 20 segundos y la mandaron a callar... No tienen seguidores, aburranse",0,0,0,0,Margarita ¯\_( ͡❛ ͜ʖ ͡❛)_/¯ 𝕮𝖆𝖗𝖕𝖊 𝕯𝖎𝖊𝖒,"","“𝕃𝕖 𝕧𝕠𝕪 𝕒 𝕙𝕒𝕔𝕖𝕣 𝕦𝕟𝕒 𝕠𝕗𝕖𝕣𝕥𝕒 𝕢𝕦𝕖 𝕟𝕠 𝕡𝕠𝕕𝕣á 𝕣𝕖𝕔𝕙𝕒𝕫𝕒𝕣” (𝕍𝕚𝕥𝕠 ℂ𝕠𝕣𝕝𝕖𝕠𝕟𝕖)
#♥Rechazo♥2022♥
𝑪𝒂𝒕 𝑳𝒐𝒗𝒆𝒓ღ(¯`◕‿◕´¯) ♫",FALSE,2019-12-08T13:33:01.000Z,GatoGde
1209605149401976833,1384647639355043842,2021-04-20T23:18:17.000Z,es,@daniel_nunez_a Tinimo ambre !!!!!!,0,0,1,0,javier el bombero,"","Rechazo el plebiscito del saqueo y la delincuencia. Si quieres democracia y ddhh , comienza por ti. La peor politica de la historia.",FALSE,2019-12-24T22:42:04.000Z,elbombero071
1219990389458972674,1384668487763759105,2021-04-21T00:41:08.000Z,es,"@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Si es que llegan a una #AcusacionConstitucionalAPiñera  , no vaya a abstenerse otra vez... mucho bla bla  y poca acción .",0,0,0,0,Corazón Rojo,"","",FALSE,2020-01-22T14:29:19.000Z,Pablo08826957
1220067218173710337,1384635329097961476,2021-04-20T22:29:22.000Z,und,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile #AcusacionConstitucionalAPiñera,2,0,1,0,Maximiliano,"","Maximiliano montes, san Beka y antipiñerista",FALSE,2020-01-22T19:34:41.000Z,Maximil28823318
1220067218173710337,1384645136739667969,2021-04-20T23:08:20.000Z,und,@daniel_nunez_a #AcusacionConstitucionalAPiñera,0,0,0,0,Maximiliano,"","Maximiliano montes, san Beka y antipiñerista",FALSE,2020-01-22T19:34:41.000Z,Maximil28823318
1236439779518173190,1384635235363602437,2021-04-20T22:29:00.000Z,es,"@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Destituir a ese asesino, ya no es una opción, esta matando Chile",0,0,3,0,Greedian,"",uno más que busca un cambio,FALSE,2020-03-07T23:53:21.000Z,Greedian1
1244278318045765633,1384649800038105089,2021-04-20T23:26:52.000Z,es,@daniel_nunez_a @Diputados_PC Querido daniel en que comuna nos juntamos ? Las condes ? Vitacura ? Lo barnechea ?,0,0,0,0,Margaret Thatcher,"",Conservadora,FALSE,2020-03-29T15:00:51.000Z,Derecha2020
1245055502343524352,1384635931739762688,2021-04-20T22:31:46.000Z,pt,"@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile @jalessandri   @lcruzcoke amariconao @Tono_Coloma @patriciomelero, @jaimebellolio 
#tercerretiroafponohayvotos 
#FuerzaAbuelaConTercerRetiro 
#RenunciaPiñeraCTM 
@PepaHoffmann @LavinJoaquin #estallido2021",0,0,0,0,Carlos,"",Colo Colo mi pasión,FALSE,2020-03-31T18:29:13.000Z,Carlos49350714
1248049343724236805,1384635630546833409,2021-04-20T22:30:34.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Es hora de hacer la marcha más grande de chile ! Pidiendo la destitución de Piñera ! Indolente y sordo ! Juega con la dignidad de todos y cada uno de los Chilenos ! Que arda chile nos aburrimos estamos muriendo de covid de hambre y endeudados ! !#renunciapiñera,4,0,8,0,Keneth,"",Ninguna,FALSE,2020-04-09T00:45:36.000Z,Keneth51884921
1256726810206900226,1384645843513450500,2021-04-20T23:11:09.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile El TC puede darle la espalda a bracitos cortos?,0,0,0,0,Cristián ZkT_1,"",Soy del Colo desde que nací.,FALSE,2020-05-02T23:26:46.000Z,CristinVeraCar1
1259286225933996034,1384653146480336899,2021-04-20T23:40:10.000Z,es,"@daniel_nunez_a Cállate Tarado no existes medusa, métete las ollas en el orto",1,0,0,0,AlexObserver14,"","Dato mata relato, Liberal, Rechazo por siempre feliz de ser del 22% pensante💚 🌊🏄🏽‍♂️🚵🇨🇱⭐🤙🤘",FALSE,2020-05-10T00:57:22.000Z,Alex37334996
1274921697141981190,1384635807424733189,2021-04-20T22:31:16.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Mariseka...y qué van a hacer ahora ustedes?,3,0,15,0,ZurdoCrítico✍️,"",Renuncia Piñera / Jadue 2022 / A.C.A.B / #NoMásDerecha,FALSE,2020-06-22T04:27:05.000Z,ZurdoCritico
128644327,1384682766713905154,2021-04-21T01:37:52.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile A usted la desactivo en votación de #CasoEnjoy,0,0,0,0,El Capitán Beto por el espacio!!!,"","Amante...., de la Música, la Poesia, la mar, la montaña, la naturaleza, los animales, de la Vida, la Libertad, la Justicia....La Femme!!",FALSE,2010-04-01T19:12:53.000Z,ALROARR
1292474866109734912,1384634616611577856,2021-04-20T22:26:32.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Cuando y a que hora en plaza italia?,0,0,3,0,Julita Martinez,"",Opinologa,FALSE,2020-08-09T14:56:52.000Z,la_chauchi
1294014762125320192,1384658369496207360,2021-04-21T00:00:55.000Z,es,"@daniel_nunez_a @Unimarc @guayacanfmcl @madero_cl @Cutchile @Barbara_figue @ayuda_unimarc @mintrabcoquimbo @MintrabChile @secregeneralCUT @CUTZONALORIENTE @CarlosRuin @LaSerenaOnline esa es la puerta delantera, la de atras esta abierta... obvio",0,0,0,0,Camila,"","Maestría, Coach en Finanzas Personales y Previsión, Universitat de València España",FALSE,2020-08-13T20:55:47.000Z,AprueboNada
1297289996248985604,1384648403053858816,2021-04-20T23:21:19.000Z,es,@carlosalamirocl @daniel_nunez_a @PCdeChile Que linda democracia y quien quieres colocar a dedo? a jadue jajajajaja,0,0,0,0,El zorro,"","A pelear con todos, comunistas, fachos, gays, apruebo, primera linea, feminazis y las zorras",FALSE,2020-08-22T21:50:34.000Z,Elzorro55586441
1297289996248985604,1384648229007077379,2021-04-20T23:20:37.000Z,es,"@LuisAla03324583 @daniel_nunez_a @PCdeChile 2.0? todavía lo están esperando, deberíamos estar en el 10.0 ya",0,0,0,0,El zorro,"","A pelear con todos, comunistas, fachos, gays, apruebo, primera linea, feminazis y las zorras",FALSE,2020-08-22T21:50:34.000Z,Elzorro55586441
1297289996248985604,1384647561831649280,2021-04-20T23:17:58.000Z,es,"@daniel_nunez_a Seguro tu gobierno comunista sería muy eficaz jajajajaja, miserable",0,0,1,0,El zorro,"","A pelear con todos, comunistas, fachos, gays, apruebo, primera linea, feminazis y las zorras",FALSE,2020-08-22T21:50:34.000Z,Elzorro55586441
1310755020741251073,1384636913693433856,2021-04-20T22:35:40.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile @mariseka por favor responde...que pasara ahora con todos los que esperabamos esta plata? Quedara todo en nada? ...,0,0,0,0,Antipiñera y todo su sistema politico,"","",FALSE,2020-09-29T01:35:44.000Z,Claudia10947133
131980984,1384635011312271361,2021-04-20T22:28:06.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile A que hora es el cacerolazo,0,0,1,0,Osc@r Ole@,"","Advisor Beauty ,vivo la vida como mejor me parece,disfruto con las personas que me quieren y respetan !!",FALSE,2010-04-11T23:23:19.000Z,OscarOlea
131980984,1384634858740256768,2021-04-20T22:27:30.000Z,es,"@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Y lo hace justo ahora ,xke no recurrió antes ,la wea es perjudicar más a su pueblo !!",0,0,1,0,Osc@r Ole@,"","Advisor Beauty ,vivo la vida como mejor me parece,disfruto con las personas que me quieren y respetan !!",FALSE,2010-04-11T23:23:19.000Z,OscarOlea
1406872340,1384641293138137091,2021-04-20T22:53:04.000Z,es,"@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Sra. @mariseka , cagamos si o qué?",0,0,0,0,Marcelino Rojas ,"",No tengo absolutamente ningún deseo de encajar,FALSE,2013-05-06T05:32:18.000Z,rojas_mma
1498297860,1384638398531608583,2021-04-20T22:41:34.000Z,und,@daniel_nunez_a 👏🏻👏🏻,0,0,0,0,andrea fernandez,"","",FALSE,2013-06-10T13:29:53.000Z,acfg74
153466011,1384643327388266496,2021-04-20T23:01:09.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile No es amenaza el ejercicio del derecho. La amenaza es la del estallido.,0,0,0,0,Kenio,"","",FALSE,2010-06-08T16:50:16.000Z,__Kenio__
1546029854,1384645489723940866,2021-04-20T23:09:44.000Z,es,@daniel_nunez_a Acusación Constitucional Ya!!,0,0,0,0,R M,"","",FALSE,2013-06-25T15:38:09.000Z,R_MiRIE
156869719,1384696030508158979,2021-04-21T02:30:34.000Z,und,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile #TercerRetiro10xCiento #fuerapiñeractm https://t.co/jrOwM62gQ0,1,0,0,0,patita!! instagram @kal_kelu tejidos,"","vivo!!!
diseñadora de vestuario,artista,independiente madre de 3 bendiciones ,soltera,feliz !!",FALSE,2010-06-18T04:45:29.000Z,azulita74
157467737,1384653911131369474,2021-04-20T23:43:12.000Z,und,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile #AcusacionConstitucionalAPiñeraAhora,2,0,1,0,# R.M.M,https://t.co/AbxzZ3kIv6,"Mama orgullosa de Franco, mi hijito que vivio 3 dias por culpa de trisomia 22, enfermedad incompatible con la vida",FALSE,2010-06-19T22:41:53.000Z,FuttiNomy
157891013,1384651420880756736,2021-04-20T23:33:18.000Z,es,@daniel_nunez_a @CarlosAmpuero Saquen a Piñi,0,0,0,0,Claudio Cortés,"","",FALSE,2010-06-21T05:04:28.000Z,claudiocortes75
1663326061,1384677026892816385,2021-04-21T01:15:03.000Z,es,"@daniel_nunez_a Se escucha acá en Regimiento Arica arriba, cerca de Tierras Blancas",0,0,1,0,"Larry Pérez Viveros, A+CC","","Cubano-chileno, viviendo en Coquimbo, licenciado en Antropología, egresado de Medicina.",FALSE,2013-08-11T19:37:11.000Z,lperezviveros
170033245,1384644824733716482,2021-04-20T23:07:06.000Z,es,"@daniel_nunez_a El problema es cuando los familiares quieran ""eutanasiar"" a alguien por las herencias jenene",0,0,0,0,ronaldcarrasco,"","",FALSE,2010-07-23T19:46:21.000Z,ronaldcarrasco
185819908,1384640036390514688,2021-04-20T22:48:04.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Y ahora que se viene cagamos? 🤔,0,0,0,0,cristian rodrigo,"","",FALSE,2010-09-01T22:37:19.000Z,cc1980
186929092,1384717751516897286,2021-04-21T03:56:53.000Z,und,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile https://t.co/xgPdkKpk4M,0,0,0,0,tomas soto,"","",FALSE,2010-09-04T19:57:16.000Z,tomaxo2012
187585954,1384644687076671489,2021-04-20T23:06:33.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Quería guerra. Ahora la tiene. Los Piñera tendrán que arrancar de Chile. Se viene la mayor persecución de todas. #FueraPiñera,0,0,1,0,Señor X,"","Poleras estampadas, poleras personalizadas. Poleras grupos musicales y mucho más. 
Negocio y sueños que gracias a este gobierno está muriendo.",FALSE,2010-09-06T16:51:26.000Z,POLERASCHILENAS
200763707,1384669458585751554,2021-04-21T00:44:59.000Z,es,@daniel_nunez_a wena cerolero,0,0,0,0,nachiowwwww,"","",FALSE,2010-10-10T05:18:52.000Z,nachiow
202877574,1384646754881114113,2021-04-20T23:14:46.000Z,und,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile https://t.co/q5NbHeCxBu,1,0,0,0,viviana martínez,"",Abogada en ejercicio leal y honrado de la profesión.,FALSE,2010-10-15T01:03:44.000Z,ruloxida
211511242,1384667980747902978,2021-04-21T00:39:07.000Z,und,@daniel_nunez_a 🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶🌶,0,0,0,0,francis drake,"","Soy responsable de lo que digo, no de lo que entiendas, alérgico a los manipuladores de conciencia",FALSE,2010-11-03T13:25:21.000Z,francorob
218961221,1384652979752558593,2021-04-20T23:39:30.000Z,pt,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile A protestar ¡¡¡¡¡¡,0,0,0,0,Ovejavampira,"","Soy periodista egresada, melómana, me gusta mucho el cine,  la historia, soy atea y de izquierda",FALSE,2010-11-23T15:41:34.000Z,ovejavampira
2225660164,1384668977083912192,2021-04-21T00:43:04.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Piñero viejo bastardo reculiao,0,0,0,0,Jano,"",Chile Campeón de América,FALSE,2013-12-14T18:02:52.000Z,Albo_29_91
2265082953,1384642803741958145,2021-04-20T22:59:04.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Piñera debe ser destituido basta de sus abusos y burlas. Lo exigimos.,0,0,0,0,Petazeta 39,"","",FALSE,2014-01-06T11:13:31.000Z,petazeta39
254113967,1384637167402692616,2021-04-20T22:36:40.000Z,und,@mariseka @fdonunez @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile #AcusacionConstitucionalAPiñeraAhora !!!,3,0,0,0,Roberto Berrios,"","Ariqueño, periodista, futbolero, emprendedor, cybernauta y parrillero...",FALSE,2011-02-18T16:39:53.000Z,rberrioss
2549403221,1384651911836602370,2021-04-20T23:35:16.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Hagan algo?? O se van a quedar mirando...total ustedes no pasan necesidades....hagan algo y demuestren que estamos con el pueblo y no con esos miserables,0,0,0,0,catherine,"","",FALSE,2014-05-16T00:11:47.000Z,CatheriFer
260344423,1384665829845897219,2021-04-21T00:30:34.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Y por que no destituyen Ahora.,0,0,0,0,jaime opazo ulloa,"",Me carga que me digan zurdo comunista por pensar distinto     APRUEBO,FALSE,2011-03-03T18:06:54.000Z,jaimeopazoulloa
278055825,1384659612352319489,2021-04-21T00:05:51.000Z,es,"@daniel_nunez_a El comunista que jamás ha llenado alguna olla común pero gana como jeque arabe 🤑...
Sale baboso 🤮🤡",0,0,1,0,Marcelo Bravo Galaz 🇨🇱😷,"","Si te gusta bien y si no te gusta bien tambien 😎

Si me contestas leseras cero argumento, amenazas, panfletos o con groserias mi bot bloquea 🤖",FALSE,2011-04-06T14:30:50.000Z,mbravogalaz
2780792590,1384636316806230019,2021-04-20T22:33:17.000Z,es,@mariseka @Diputados_PC @daniel_nunez_a @PCdeChile @ValeMirandaCC @KarolCariola @carmen_hertz @jjcc_chile @DiputadoMoraga @luiscuellop @PrensaPCdeChile Nunca más un Gobierno de Derecha y como Piraña nunca más Gobernará.. Se cagoQ@ a todos los partidos.... OFICIALISTAS.....y el CDR. ahora se preocupa de la Vejes.. o Del Bolsillo de su COMPADRES. con Nuestra Plata,0,0,0,0,osvaldo ibaceta,"","",FALSE,2014-09-23T01:33:17.000Z,osvaliba
