author_id,lang,created_at.x,text,id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,verified,description,created_at.y,url,name
1284844620,es,2021-03-22T17:11:32.000Z,@ceaceotres @camila_vallejo @danieljadue Yo tambien.,1374046095924412416,0,1,0,0,gonzalogutierrg,FALSE,"Físico, Facultad de Ciencias, Universidad de Chile. Senador Universitario",2013-03-21T02:30:46.000Z,https://t.co/Ko3mCY38p7,Gonzalo Gutiérrez
1284844620,es,2021-03-22T12:15:00.000Z,"@ceaceotres Exacto, se debe terminar con el extractivismo, y pasar a una producción racional. Para ello es clave renacionalizar la gran minería privada, y con imaginación, plantear un nuevo modelo de desarrollo, que ponga más inteligencia y menos explotación de los recursos naturales.",1373971472943841282,0,0,0,0,gonzalogutierrg,FALSE,"Físico, Facultad de Ciencias, Universidad de Chile. Senador Universitario",2013-03-21T02:30:46.000Z,https://t.co/Ko3mCY38p7,Gonzalo Gutiérrez
1284844620,es,2021-03-22T11:49:00.000Z,"@ceaceotres @camila_vallejo @danieljadue Hay que terminar con el extractivismo, que es la forma salvaje y primitiva de explotación la naturaleza realizada hasta ahora. Debe pasarse a un producción racional, sin sobreexplotación, y respetando a las comunidades y el medioambiente. 1/n",1373964927891877890,0,1,1,0,gonzalogutierrg,FALSE,"Físico, Facultad de Ciencias, Universidad de Chile. Senador Universitario",2013-03-21T02:30:46.000Z,https://t.co/Ko3mCY38p7,Gonzalo Gutiérrez
1284844620,es,2021-03-22T12:06:57.000Z,"@ceaceotres @camila_vallejo @danieljadue y con esos fondos proceder a una industrialización de la minería y producir sólo cobre fino. Eso evita que barcos transporten casi 70% de escoria y otros minerales (oro, plata, etc) que va en el concentrado de cobre, con el evidente desperdicio de combustible y contaminación.3/n",1373969445673132038,0,3,0,0,gonzalogutierrg,FALSE,"Físico, Facultad de Ciencias, Universidad de Chile. Senador Universitario",2013-03-21T02:30:46.000Z,https://t.co/Ko3mCY38p7,Gonzalo Gutiérrez
1284844620,es,2021-03-22T12:11:22.000Z,"@ceaceotres @camila_vallejo @danieljadue Pero al mismo tiempo, derogando la ley de concesiones plenas y el Código Minero. O sea, todo el Artículo 19, No24, inciso sexto, de la actual Constitución debe reproducirse de manera textual en la nueva constitución, y adecuar a ella el resto de las disposiciones de la misma.",1373970554932322306,0,0,0,0,gonzalogutierrg,FALSE,"Físico, Facultad de Ciencias, Universidad de Chile. Senador Universitario",2013-03-21T02:30:46.000Z,https://t.co/Ko3mCY38p7,Gonzalo Gutiérrez
1284844620,es,2021-03-23T18:22:16.000Z,"Una Nueva Política Minera para Chile https://t.co/AIRv1RJLBR 

@lauralbornoz @uchile @VID_UChile @Sonami_Chile @anefchile @camlagos @camila_vallejo @Cutchile @velagrau @gabrielboric @paulanarvaezo @CHermansenR @IngenierosCHILE @HeraldoMunoz @ceaceotres @OLanderretche",1374426283409510401,3,0,5,0,gonzalogutierrg,FALSE,"Físico, Facultad de Ciencias, Universidad de Chile. Senador Universitario",2013-03-21T02:30:46.000Z,https://t.co/Ko3mCY38p7,Gonzalo Gutiérrez
1284844620,es,2021-03-22T12:02:47.000Z,"@ceaceotres @camila_vallejo @danieljadue Un piso mínimo para eso es el cumplimiento de Convenio 169 OIT, ratificar el 176 OIT, dar cumplimiento Acuerdo de Paris y firmar Acuerdo de Escazú. Paralelamente, capturar para Chile la renta minera (que hoy las 9 empresas privadas de la gran minería de la llevan ellos) 2/n",1373968395645947908,0,2,0,0,gonzalogutierrg,FALSE,"Físico, Facultad de Ciencias, Universidad de Chile. Senador Universitario",2013-03-21T02:30:46.000Z,https://t.co/Ko3mCY38p7,Gonzalo Gutiérrez
1284844620,es,2021-03-22T12:09:37.000Z,"@ceaceotres @camila_vallejo @danieljadue Para tener una nueva minería, del s.XXI, la nueva Constitución debe asegurar la renacionalización de la gran minería del cobre: mantener aquello de que el “Estado tiene el dominio absoluto, exclusivo, inalienable e imprescriptible de las minas”. 4/n",1373970118229786624,0,1,0,0,gonzalogutierrg,FALSE,"Físico, Facultad de Ciencias, Universidad de Chile. Senador Universitario",2013-03-21T02:30:46.000Z,https://t.co/Ko3mCY38p7,Gonzalo Gutiérrez
1287180417242669063,es,2021-03-28T15:24:33.000Z,"@elchedelosgays @javiparada @GobiernodeChile @jaimebellolio @ceaceotres Es una oportunista. No sé contuvo, la plata es su inspiración. Inventó una empresa y servicios...tanto blindaje al tirano, tenía su precio.",1376193501474525189,0,0,0,0,ofensivafinal,FALSE,"Se nos fue olvidando de mirar atrás, se nos fue olvidando de escuchar la paz, cambiamos monedas por la libertad, y en cajas de vidrio escondimos la igualdad...",2020-07-26T00:18:30.000Z,"","Chile Crea, Suma y Sigue...Nueva Constitución"
130595143,es,2021-04-21T03:19:02.000Z,@javiparada @ieschile @ceaceotres @radiosanjoaquin Que opina usted de la declaración del Ministro de Defensa sobre la declaración de las FF.AA y de estas sobre TV Red?,1384708225971412993,0,0,2,0,Vinisito,FALSE,"",2010-04-07T19:16:46.000Z,"",Vinisio Peñaranda
1318304297331949568,es,2021-04-21T01:53:15.000Z,@javiparada @ieschile @ceaceotres @radiosanjoaquin Traicionera tu padre debe estar revolcándose en su tumba pero el KARMA existe ya te llegara a visitar que clase de hija se vende al ASESINO de su padre por algún cargo o por plata donde esta su moral su dignidad que RATA,1384686638022991872,2,0,8,0,turka1970,FALSE,feliz como lombriz,2020-10-19T21:33:53.000Z,"",Turka 1980
1328533971672715264,es,2021-04-21T01:32:14.000Z,@javiparada @ieschile @ceaceotres @radiosanjoaquin Emborrachista,1384681350381309961,1,0,4,0,pancho16484331,FALSE,"",2020-11-17T03:03:00.000Z,"",pancho
1328533971672715264,pt,2021-04-21T01:33:32.000Z,"@javiparada @ieschile @ceaceotres @radiosanjoaquin Brionista, bromista, embrionista, embriaguista",1384681677746749440,0,0,4,0,pancho16484331,FALSE,"",2020-11-17T03:03:00.000Z,"",pancho
1341833066659115010,es,2021-02-13T21:07:24.000Z,@ceaceotres @mattacerna @ladiosaodiosa2 @kike_ortega @Raul__Rod @gusgomezgermano @ErnestoLamas @ZapirainEtxaniz @PatoFdez @radio_tierra Que viva la diversidad en las radios! #ceciconstituyente #vivirsincloset,1360697104532930561,0,0,2,0,ceciechepascal,FALSE,“Que tod@s l@s nin@s tengan derecho a ser quienes quieran ser” Candidata Constituyente distrito 7 Independiente @noneutrales - Lista YV51,2020-12-23T19:49:13.000Z,"",Cecilia Echeñique Pascal
1346573704554278914,es,2021-03-13T23:18:58.000Z,@ceaceotres @thecliniccl Muchas gracias.,1370877073594662912,0,0,0,0,FPairican,FALSE,Doctor en Historia.,2021-01-05T21:46:15.000Z,"",Fernando Pairican
1366765646768406534,es,2021-04-12T23:01:35.000Z,"@javiparada @ONUMujeres @ceaceotres @radiosanjoaquin 25 palitos y por nada , que vergüenza.",1381744332315762692,0,0,1,0,Alejand23667604,FALSE,"",2021-03-02T15:02:07.000Z,"",Alejandra
1383899876165963776,und,2021-04-19T05:27:46.000Z,@ceaceotres https://t.co/q85raaR1SL,1384015846486384640,1,0,2,0,MonicadelosAn17,FALSE,ARTISTA PLANETARIA,2021-04-18T21:50:43.000Z,"",Monica de los Angeles
142048522,es,2021-03-07T16:57:42.000Z,"@ceaceotres @SquellaAgustin Si nos guiáramos por el dogma #NoEsLaForma, no tendríamos proceso constitucional hasta dentro de unos 100 años...",1368606797137842181,0,0,0,0,diegofloresco,FALSE,"Ciudadano, estudiante, chileno y latinoamericano, miembro FEP y Confech.
#APRUEBO una Constitución escrita en Democracia y Paz.
#RenunciaPiñera",2010-05-09T20:07:56.000Z,"",Diego Flores
1443495134,und,2021-04-19T11:29:42.000Z,@javiparada @ONUMujeres @ceaceotres @radiosanjoaquin https://t.co/xz1E3Zp7mq,1384106930906353666,0,0,0,0,LivRs,FALSE,musico y artesano en cuero,2013-05-20T10:58:39.000Z,"",Fernando
1443495134,und,2021-04-19T11:28:17.000Z,@javiparada @radiosanjoaquin @ceaceotres @ONUMujeres https://t.co/AcRfeAH0U8,1384106575850217481,0,0,0,0,LivRs,FALSE,musico y artesano en cuero,2013-05-20T10:58:39.000Z,"",Fernando
1472794370,es,2021-04-12T01:58:21.000Z,"@cbellolio @ceaceotres @biobio ""Quien no tranza, no avanza"" (Partido Revolucionario Institucional, México).",1381426433084506114,0,0,0,0,FedeValdes1,FALSE,Etnógrafo. Queremos un mundo donde quepan muchos mundos - EZLN,2013-05-31T18:28:01.000Z,"",Fede
148852252,es,2021-03-07T16:17:41.000Z,"@ceaceotres @Orrego @catalinaparot Sin duda es un tema tanto en Stgo como las otras comunas. 

Perla, te invito a conocer mis propuestas como Gobernadora por la RM para una #CiudadDigna #CiudadJusta 👌😃
https://t.co/sgwnrCdkz3",1368596725674483713,0,0,0,0,karina_ol,FALSE,Mamá de Emilia | Candidata a Gobernadora RM @ComunesCL| Frente Amplista | Colaboradora @RevistaPlebeya y en @Chile_21 | Amante del fútbol ❤️#MilitanciaPopular,2010-05-27T19:43:03.000Z,https://t.co/Sqhv5pMrCz,Karina Oliva
1562824950,es,2021-02-27T15:43:48.000Z,@ceaceotres @radio_tierra @ZapirainEtxaniz Un extraordinario trabajo en un contexto donde la radio tenía un rol fundamental. Un abrazo querida y viva la radio siempre,1365689095859687430,0,0,1,0,ladiosaodiosa2,FALSE,"“Toda forma de desprecio, si interviene en política, prepara o instaura al fascismo” A.Camus.Observando el mundo, el cine y la política.",2013-07-02T10:47:32.000Z,https://t.co/guSLLlcVj4,RosarioPuga
156855348,es,2021-03-07T01:51:42.000Z,@ceaceotres @pcayuqueo Leído y comprendido. Excelente.,1368378794575282176,0,0,0,0,Seiko_Nelson,FALSE,"No comulgo con nefastos e infelices. 
Aburrido del arribismo, petulancia, codicia, que muestran algunos personajes.",2010-06-18T03:41:11.000Z,"",Canoso cincuentón
157128883,es,2021-03-23T15:45:31.000Z,@ceaceotres Nopo. Pero anda a decirle eso a unos señores que han hecho lo mismo por 200 años.,1374386836403974144,0,0,0,0,IgnacioIriarte,FALSE,"Periodista porfiado, interesado en asociatividad. El exceso de certezas me parecen sospechosas. Contumaz.",2010-06-18T23:17:33.000Z,"",Ignacio Iriarte
157128883,es,2021-04-15T23:09:07.000Z,@ceaceotres @LaRedTV Por eso depto de prensa. Periodismo puro y duro.,1382833392849391621,0,1,0,0,IgnacioIriarte,FALSE,"Periodista porfiado, interesado en asociatividad. El exceso de certezas me parecen sospechosas. Contumaz.",2010-06-18T23:17:33.000Z,"",Ignacio Iriarte
157128883,es,2021-04-15T23:03:34.000Z,@ceaceotres @LaRedTV El de Vero Franco y Bea Sanchez o el de Paulsen.,1382831996796289029,0,1,1,0,IgnacioIriarte,FALSE,"Periodista porfiado, interesado en asociatividad. El exceso de certezas me parecen sospechosas. Contumaz.",2010-06-18T23:17:33.000Z,"",Ignacio Iriarte
157128883,und,2021-01-13T18:29:54.000Z,@ceaceotres Ahí https://t.co/yw4RPyFmR4,1349423441372446721,0,2,0,0,IgnacioIriarte,FALSE,"Periodista porfiado, interesado en asociatividad. El exceso de certezas me parecen sospechosas. Contumaz.",2010-06-18T23:17:33.000Z,"",Ignacio Iriarte
183486612,es,2021-03-23T16:30:02.000Z,"@mlobosg @concha_lilia @marcatuvoto Hoy mi sentir es q nuestro trabajo fue inmoralmente utilizado por @javiparada y Perla Wilson @ceaceotres
Nos sacamos la cresta trabajando, para q ellas hicieran negocios tanto con el gob de Bachelet como con este gobierno fascista contrario a nuestros ppios.
Una vergüenza!",1374398040660795400,0,1,1,0,TaniaMelnick,FALSE,"rEv☼LUZi☆n
Ec✿Feminista
Latin✸americanista
Transgresora de la injusticia
LO PERSONAL ES POLÍTIC♡ // Acción EcoFeminista - @Renace_Oficial ✸",2010-08-27T03:15:47.000Z,"",Ec✿Feminista
19294085,es,2021-03-11T09:48:05.000Z,@ceaceotres Gracias 🙏,1369948232542007297,0,0,0,0,pablobello,TRUE,Soy migrante 🇨🇱 🇵🇪 🇨🇴 🇪🇸 🇧🇷 Papá de Martina. Economista de la Chile y MBA de ESADE. Trabajo en WhatsApp. Mis opiniones son mías.,2009-01-21T16:26:38.000Z,https://t.co/4SjRQOYEQT,Pablo Bello
2226123904,es,2021-01-11T19:55:34.000Z,@otrovenus @ceaceotres @genarocuadros @PSChile @matiasasun @AlbertoMayol @mjobecerra @Ivan_Krug @pabloparedesm @cnorese @GiorgioJackson @gabrielboric @alejandramatus El vaso medio lleno o medio vacío suena a concertación... no gracias.,1348720225164910593,0,0,0,0,averaquiroz,FALSE,"“La lucha de todos los días es la que forma ese andamiaje de la memoria, la verdad y la justicia"" (Nora Cortiñas)",2013-12-14T23:24:08.000Z,https://t.co/jl3itMOTBM,Andrés Vera Quiroz
2226123904,es,2021-01-11T19:54:48.000Z,"@cnorese @otrovenus @ceaceotres @genarocuadros @PSChile @matiasasun @AlbertoMayol @mjobecerra @Ivan_Krug @pabloparedesm @GiorgioJackson @gabrielboric @alejandramatus Interesante pero sigo en la calle por los heridos, muertos y presos.",1348720031874609159,0,1,0,0,averaquiroz,FALSE,"“La lucha de todos los días es la que forma ese andamiaje de la memoria, la verdad y la justicia"" (Nora Cortiñas)",2013-12-14T23:24:08.000Z,https://t.co/jl3itMOTBM,Andrés Vera Quiroz
2226123904,es,2021-01-11T22:37:28.000Z,@cnorese @otrovenus @ceaceotres @genarocuadros @PSChile @matiasasun @AlbertoMayol @mjobecerra @Ivan_Krug @pabloparedesm @GiorgioJackson @gabrielboric @alejandramatus Muy bien... agradecido por eso!!,1348760971154776071,0,1,0,0,averaquiroz,FALSE,"“La lucha de todos los días es la que forma ese andamiaje de la memoria, la verdad y la justicia"" (Nora Cortiñas)",2013-12-14T23:24:08.000Z,https://t.co/jl3itMOTBM,Andrés Vera Quiroz
27620643,und,2021-02-21T20:21:29.000Z,@ceaceotres @pabloparedesm 💙💙,1363584651856670720,0,0,1,0,efeortega,FALSE,"Escribo. En facebook, instagram y otras redes sociales también existo como @efeortega  https://t.co/LVQOJP8BQk",2009-03-30T11:34:18.000Z,https://t.co/cFw54hZVQ5,Francisco Ortega
27620643,es,2021-02-21T20:09:53.000Z,"@pabloparedesm @ceaceotres Mocha Dick y la mayoría de los cachalotes albinos sufrían y sufren de gigantismo respecto de su especie, pero rara vez pasan de los 26 metros y la ballena azul supera los 33.",1363581732583329792,0,0,2,0,efeortega,FALSE,"Escribo. En facebook, instagram y otras redes sociales también existo como @efeortega  https://t.co/LVQOJP8BQk",2009-03-30T11:34:18.000Z,https://t.co/cFw54hZVQ5,Francisco Ortega
27620643,es,2021-02-21T20:11:01.000Z,"@pabloparedesm @ceaceotres En Moby Dick, Melville refiere que el Cachalote era la mayor de las ballenas, porque en el siglo XIX no se cazaban ballenas azules por ser demasiado grandes y rápidas para los botes a remo, algunos ni siquiera sabían que existían.",1363582017330380801,0,1,3,0,efeortega,FALSE,"Escribo. En facebook, instagram y otras redes sociales también existo como @efeortega  https://t.co/LVQOJP8BQk",2009-03-30T11:34:18.000Z,https://t.co/cFw54hZVQ5,Francisco Ortega
3044927061,es,2021-03-22T03:03:40.000Z,"Trabajando para mañana, Día Mundial del Agua en #LosMolles No  +Edificios sobre nuestro humedal!!! @ceaceotres @matiasasun @rmunda https://t.co/7Yrym30Oa2",1373832725350735873,4,0,4,1,CCCLosMolles,FALSE,Colectivo para promover la participación ciudadana en Los Molles en la defensa y urgente protección de... lo que nos va quedando de este hermoso territorio.,2015-02-19T18:51:31.000Z,"",Colectivo Cabildo Ciudadano Los Molles
309746061,es,2021-03-28T15:20:09.000Z,"La ""analista política"" @javiparada, gestora de cartas y contratos pedagógicos con @GobiernodeChile, aparece en #MesaCentral sin asumir conflictos de interés en proceso constituyente, la elección -dice ella- más importante de la historia de Chile. cc: @jaimebellolio @ceaceotres 😷 https://t.co/OOIL5Sy5au",1376192392886374404,6,4,13,0,elchedelosgays,FALSE,"Periodista, activista y apóstata.",2011-06-02T16:06:57.000Z,"",Víctor Hugo Robles
309746061,es,2021-03-23T21:12:04.000Z,El primer foro constituyente pagado por @GobiernodeChile se realizará en Conchalí por @RadioFusion1063. ¿Qué radios populares participan de esta millonaria campaña negociada por @javiparada @ceaceotres que vale 25 millones? cc: @rvfradiopopular @RadioTVLiberaci @Radio19deAbril 😷 https://t.co/Q0TnHKNXAb,1374469018040422400,1,2,2,0,elchedelosgays,FALSE,"Periodista, activista y apóstata.",2011-06-02T16:06:57.000Z,"",Víctor Hugo Robles
309746061,und,2021-03-23T16:14:24.000Z,@ceaceotres @mattacerna 😷,1374394107842371585,0,0,0,0,elchedelosgays,FALSE,"Periodista, activista y apóstata.",2011-06-02T16:06:57.000Z,"",Víctor Hugo Robles
314815071,es,2021-01-11T19:43:20.000Z,"@averaquiroz @ceaceotres @genarocuadros @PSChile @matiasasun @AlbertoMayol @mjobecerra @Ivan_Krug @pabloparedesm @cnorese @GiorgioJackson @gabrielboric @alejandramatus Claro, siempre está la opción de ver el vaso medio vacío.

Genaro sería un tremendo aporte en la convención. Hemos de esperar que se concrete su candidatura.",1348717148928159745,1,1,2,0,otrovenus,FALSE,Trabajo todos los días por la construcción de un mundo más amable | Directora exalumnos de Harvard en Chile | Experta @hay_mujeres | Cuenta personal,2011-06-10T21:14:52.000Z,"",María Paz Domínguez
34670137,es,2021-02-22T03:06:06.000Z,"@ceaceotres Hay moras, ciruelas, higos 🥰",1363686477595631616,0,0,0,0,fresi_a,FALSE,💚Punga pero con estilo. Mecha corta y caldo de chancho. Buenaza para buscarle el cuesco a la breva. Este espacio no representa a nadie más que a mi.,2009-04-23T17:22:48.000Z,https://t.co/s2U6DHW0xd,Andrea Fresard L.
349294467,es,2021-04-12T20:02:29.000Z,@javiparada @ONUMujeres @ceaceotres @radiosanjoaquin 25 palitos.....,1381699260337520642,0,0,1,0,Jotapeguitar,FALSE,"Ingeniero, desarollo proyectos con alto componente de I+D+I...guitarrista de jazz gitano y blues.. #fuerapiñera",2011-08-05T21:45:39.000Z,https://t.co/Cel7NXT8WC,JOTAPE
351372361,es,2021-04-12T22:21:32.000Z,@javiparada @ONUMujeres @ceaceotres @radiosanjoaquin 25 guatones #JavieraPagada,1381734256511221764,0,0,2,0,AriadneGuezi,FALSE,"",2011-08-09T04:43:52.000Z,"",Alejandra Rodríguez
352721025,es,2021-03-07T17:35:34.000Z,"@ceaceotres @IgnacioIriarte @pcayuqueo El malintencionado-ortuzar...no dice nada del paramilitarismo instalado por las forestales ,gob . De turno  y sus conecciones...son la causa de un estado permanente de tension ..reafirmando su ""neolatifundismo"".un manejo de grupos economicos.un ataque a la vida natural endemica",1368616325258616833,0,0,0,0,edu_ucar,FALSE,"",2011-08-11T00:41:58.000Z,"",edu
354523118,es,2021-03-23T16:47:22.000Z,"@TaniaMelnick @concha_lilia @marcatuvoto @javiparada @ceaceotres Estimada Tania... lo que hicimos por años, lo hicimos por convicción genuina. El trabajo sincero de @marcatuvoto, el tuyo y el de miles no se nublará nunca.
Educamos, difundimos, compartimos un sueño, a veces discrepamos, pero lo hicimos con plena transparencia. Abrazos.",1374402401503879175,2,0,4,0,mlobosg,FALSE,"Profesor... mis venas no terminan en mí. 'Aún tenemos Patria, ciudadanos 🇨🇱' @MarcaTuVoto en el ❤🌱",2011-08-13T21:29:52.000Z,"",Manuel Lobos G🌱🇨🇱
3657567316,es,2021-03-03T17:50:31.000Z,@ceaceotres @pazpena Hola Perla! Te envié correo. Gracias!,1367170537924001801,0,0,0,0,srtamatus,FALSE,"Abogada UCH, Valiente Optimista. Siempre creando. Manifiesto | @datosprotegidos | @isoc_chile | Tecnologías @ferradanehme | @Hay_Mujeres | Ciberfeminismo",2015-09-14T22:32:26.000Z,https://t.co/8EMbZVnRAK,Jessica Matus
