author_id,text,id,created_at.x,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,location,description,verified,username,url,created_at.y
1185565489134800901,"@ncastilo @pablovidalrojas NATALIA hagan la Pega ahora.
Acusación Constitucional contra el Millonario PIÑERA ahora y que vaya a la carcel. VEREMOS SI LOS PARLAMENTARIOS SON DE VERDAD",1384639330594000896,2021-04-20T22:45:16.000Z,es,0,0,0,0,cHarli,"",Tranquilidad,FALSE,char1234ch,"",2019-10-19T14:37:13.000Z
1195368947840962561,"@ncastilo Hay q escuchar más a los asesores q al pueblo. El pueblo no sabe de economía, no entiende q este retiro sepulta las pensiones. Y, este gobierno ha ayudado mucho más q el resto de la región. Cortémosla con la tontera https://t.co/UfH9YC3cdQ",1384647925897351168,2021-04-20T23:19:25.000Z,es,0,0,0,0,Avi,"Santiago, Chile",Eclesiastés 10:2,FALSE,AviCamhi,"",2019-11-15T15:52:28.000Z
1201692826997809152,@ncastilo Te mojaras el potito con una acusación constitucional para sacar al deforme infame??? O sólo tuiteas???,1384645948463370240,2021-04-20T23:11:34.000Z,es,0,0,0,0,Voly1967 Violeta Beraud Zurita,"Valparaíso, Chile","Porteña, Psicóloga, Magister en Educación IDI, Feminista, zurda, #yovotoporJADUE💜, gatera 1000%, no acepto fachos ni nazis qls no insistan",FALSE,Voly1967,"",2019-12-03T02:41:27.000Z
1202690737126723595,"🚨 #NoAlCorralitoDePiñera 🚨
En éste momento se discute en la comisión d trabajo proyecto d ley q pretende restringir libertad en cambios d fondos d 4dias a 120dias los beneficiados Piñer-hijo(Volcom), AFPs, AGFs  @ale_sepulvedap @GaelDiputada @PamJiles @gabrielboric @ncastilo https://t.co/GPELg9ZV9R",1384620880853180416,2021-04-20T21:31:57.000Z,es,6,1,5,1,Amaral C.,"","No tengo color político, cuidadana con voz y voto, atenta a los movimientos del gob. de turno, respeto tu opinión respeta la mía x un chile justo, APRUEBO 🎶🎵",FALSE,AmaralCouthino,"",2019-12-05T20:47:17.000Z
1202690737126723595,"🚨 #NoAlCorralitoDePiñera🚨 
En éste momento se discute en la comisión d trabajo proyecto d ley q pretende restringir libertad en cambios de fondos d 4dias a 120dias los beneficiados Piñer-hijo(Volcom),AFPs,AGFs   @ale_sepulvedap @GaelDiputada @PamJiles @LucasPalaciosC @ncastilo",1384633628555194375,2021-04-20T22:22:36.000Z,es,1,1,1,0,Amaral C.,"","No tengo color político, cuidadana con voz y voto, atenta a los movimientos del gob. de turno, respeto tu opinión respeta la mía x un chile justo, APRUEBO 🎶🎵",FALSE,AmaralCouthino,"",2019-12-05T20:47:17.000Z
1202690737126723595,"🚨 #NoAlCorralitoDePiñera 🚨
En éste momento se discute en la comisión d trabajo proyecto d ley q pretende restringir libertad de cambios de fondos de 4dias a 120dias los beneficiados Piñer-hijo(Volcom), AFPs, AGFs  @ale_sepulvedap @GaelDiputada @PamJiles @gabrielboric @ncastilo",1384619916574171137,2021-04-20T21:28:07.000Z,es,2,0,1,0,Amaral C.,"","No tengo color político, cuidadana con voz y voto, atenta a los movimientos del gob. de turno, respeto tu opinión respeta la mía x un chile justo, APRUEBO 🎶🎵",FALSE,AmaralCouthino,"",2019-12-05T20:47:17.000Z
1202690737126723595,"🚨 #NoAlCorralitoDePiñera🚨 
En éste momento se discute en la comisión d trabajo proyecto d ley q pretende restringir libertad en cambios de fondos d 4dias a 120dias los beneficiados Piñer-hijo(Volcom),AFPs,AGFs  @ale_sepulvedap @GaelDiputada @PamJiles @LucasPalaciosC @ncastilo https://t.co/5OHjQj7ZjL",1384623302535225347,2021-04-20T21:41:35.000Z,es,4,0,2,0,Amaral C.,"","No tengo color político, cuidadana con voz y voto, atenta a los movimientos del gob. de turno, respeto tu opinión respeta la mía x un chile justo, APRUEBO 🎶🎵",FALSE,AmaralCouthino,"",2019-12-05T20:47:17.000Z
120308046,@ncastilo Fuera el especulador de La Moneda ya!!!!,1384642950836199424,2021-04-20T22:59:39.000Z,es,1,0,2,0,David Albornoz,"Providencia, Chile",Navego este mundo desde 1956. Beatlemaniaco. Independiente desde siempre; porque asi me educaron mis viejos a pesar de ser hijo único. Padre y abuelo orgulloso.,FALSE,DALBORDAS,"",2010-03-06T02:23:44.000Z
1220067218173710337,@ncastilo #AcusacionConstitucionalAPiñera,1384642120699498498,2021-04-20T22:56:21.000Z,und,1,0,1,0,Maximiliano,"","Maximiliano montes, san Beka y antipiñerista",FALSE,Maximil28823318,"",2020-01-22T19:34:41.000Z
122201928,@Prisi27__ @sebastianpinera @gabrielboric @ncastilo Jaja ella la intelectual!!,1384738985658957824,2021-04-21T05:21:16.000Z,es,0,0,0,0,Fuenteovejuna,"Magallanes, Chile","""¿Por dónde hay que empujar este país para llevarlo adelante?. Legisladores #SuperFrescos, Fuera!! // #VotaRepublicanos",FALSE,Ceciliamemory,"",2010-03-11T23:26:13.000Z
122201928,"@Prisi27__ @sebastianpinera y pensar que a @gabrielboric le alcanza para comprar Estancias.
y pensar que a la @ncastilo le alcanza para construir la 2° y 3° vivienda.
Y tú creyendo que el Presidente está jugando.",1384698098992168960,2021-04-21T02:38:47.000Z,es,0,1,1,0,Fuenteovejuna,"Magallanes, Chile","""¿Por dónde hay que empujar este país para llevarlo adelante?. Legisladores #SuperFrescos, Fuera!! // #VotaRepublicanos",FALSE,Ceciliamemory,"",2010-03-11T23:26:13.000Z
122201928,"@nervio95916001 @pushalacuestion @VillarroelNati Nos los dejan ir a vacunarse?. Y pensar que los otros,  preparan la maleta para Inglaterra.
O serán los que los comprenden la quema de las pyme, mientras compran sus 4tas, 5tas viviendas?
@ncastilo @GiorgioJackson 
https://t.co/PXkd5GFwt8",1384550574914424835,2021-04-20T16:52:35.000Z,es,2,3,1,0,Fuenteovejuna,"Magallanes, Chile","""¿Por dónde hay que empujar este país para llevarlo adelante?. Legisladores #SuperFrescos, Fuera!! // #VotaRepublicanos",FALSE,Ceciliamemory,"",2010-03-11T23:26:13.000Z
122201928,"@MayraGonzlezGa3 @calg2020 Y pensar que @GiorgioJackson le alcanza para donarse a si mismo.
Y pensar que @ncastilo le alcanza para comprar casitas-
#superFRESCOSfuera!!",1384532825219686400,2021-04-20T15:42:03.000Z,es,0,0,0,0,Fuenteovejuna,"Magallanes, Chile","""¿Por dónde hay que empujar este país para llevarlo adelante?. Legisladores #SuperFrescos, Fuera!! // #VotaRepublicanos",FALSE,Ceciliamemory,"",2010-03-11T23:26:13.000Z
1237099241375510528,@mariseka @DatosAlbos @estebanparedesQ @dalealbo @enzocaszely @PasionColoColo_ @biobio @boris_barrera @diegopaulsen @ncastilo Funcionas bien en colo colo que diputada ya que eres una vergüenza para el PAÍS,1384510690157805568,2021-04-20T14:14:06.000Z,es,0,0,0,0,Braclaudia@gmail.com,"",ser feliz,FALSE,Braclaudiagmai2,"",2020-03-09T19:33:50.000Z
1237556434868613122,@ncastilo Ustedes salvaron a Piñera ahora no se hagan los hueones,1384715761663365131,2021-04-21T03:48:59.000Z,es,0,0,0,0,La Lucha Continúa contra el Rico y el poderoso,"",Contra el Rico y el poderoso,FALSE,EstacionSin,"",2020-03-11T01:50:32.000Z
1241198096257859585,@ncastilo Los super héroes de  twitter,1384648356895600642,2021-04-20T23:21:08.000Z,es,0,0,0,0,Tocopillano2,"",This is the way,FALSE,tocopillano2,"",2020-03-21T03:01:11.000Z
124254807,"@ncastilo #AcusacionConstitucionalAPiñera ,",1384642662758768641,2021-04-20T22:58:30.000Z,und,1,0,2,0,Oscar,"San Francisco, CA","Ya sé que eres tú, te huelo desde que entras al ascensor 🔫 - 33 años 👨🏻‍🦱- escorpión 🦂- viajo caleta 🛩- colorado 🎈- bueno pa la talla 😂 #APROBÉ y CC 😎",FALSE,madagoskar,"",2010-03-18T19:53:26.000Z
1243756230973231105,"@PabloVidal2022 @ncastilo Pésima, no paga contribuciones y recibe caja del gobierno.",1384357034485764097,2021-04-20T04:03:31.000Z,es,0,0,0,0,Conconina de corazón,"","Soy muy amiga de mis amigas, solidaria y desapegada a lo material.",FALSE,johanna86495150,"",2020-03-28T04:26:22.000Z
1254627509351714816,"@Ceciliamemory @sebastianpinera @gabrielboric @ncastilo 🤣🤣🤣
No pierdo mi tiempo contigo con tan bajo coeficiente intelectual, adiós",1384736753760849920,2021-04-21T05:12:23.000Z,es,0,1,0,0,𝓟𝓻𝓲𝓼𝓲,En La Luna ,"Hoy comienzo una nueva vuelta al ☀ 
El aquí y el ahora 👌
Resiliencia
Selenofilia
Colocolina🤍🖤
#Doglover
#Catlover",FALSE,Prisi27__,https://t.co/q3LnG4q4Bp,2020-04-27T04:24:57.000Z
1269377293270618112,"@Chileokulto @GobiernodeChile @Juanalalok yapo. El caceroleo es para que @ncastilo y amigos se bajen sueldo, viáticos. Es para que Fiscalía deje de liberar a asesinos, saqueadores y violadores.",1384662996329369601,2021-04-21T00:19:18.000Z,es,0,0,5,1,Fuenteovejuna,"","LA LIBERTAD se acepta, se exige, se obtiene. Se gana a costa de la vida, porque es el alma de los pueblos”. Montalvo
 #VotaRepublicanos #OposicionMiserable",FALSE,Ceciliamemoria,"",2020-06-06T21:15:25.000Z
1274921697141981190,@ncastilo Ya y?,1384642295182540801,2021-04-20T22:57:03.000Z,und,1,0,4,0,ZurdoCrítico✍️,"",Renuncia Piñera / Jadue 2022 / A.C.A.B / #NoMásDerecha,FALSE,ZurdoCritico,"",2020-06-22T04:27:05.000Z
1278496938711752704,#AcusacionConstitucionalAPiñeraAhora @la_convergencia @gabrielboric @ncastilo @pablovidalrojas @diego_ibanezc @CatalinaPerezS @Claudia_Mix @mariseka @DiputadosDC @carmw @KarolCariola @camila_vallejo es urgente que la oposición se ponga los pantalones,1384643225055604737,2021-04-20T23:00:44.000Z,es,0,1,1,0,Pipo Ed 🏳️‍🌈 #QuédateEnCasa,"Santiago, Chile","Sureño 🗻, Viajero ✈️🌎, Estudiante de Ing. En RRHH 📝@la_convergencia 🏳️‍🌈 #NiUnaMenos 🟣 #QuédateEnCasa 🏘️ #AprueboDignidad #FreedomOfExpression",FALSE,EduFelipe_C,"",2020-07-02T01:13:47.000Z
1281694600520962063,@ncastilo Pondrás la firma para la #AcusacionConstitucionalAPiñera ???,1384642447670657032,2021-04-20T22:57:39.000Z,es,1,0,1,0,Antonick (coldplay-parachutes),"",Anti facherio.,FALSE,arielantonick,"",2020-07-10T20:59:54.000Z
1299405235056717829,@ncastilo hagamos algo ya basta de tweets #AcusacionConstitucionalAPiñeraAhora,1384658410273185793,2021-04-21T00:01:05.000Z,es,0,0,0,0,👽Billy Boy👽#JaduePresidente #FueraPiñera👊💥,"","Convencion constitucional
#RenunciaPiñera #SinJustuciaNoHayPaz",FALSE,BillyBo70911569,"",2020-08-28T17:55:35.000Z
1301373867596959747,@PabloVidal2022 @ncastilo La misma Natalia Castilla q tiene el priviligio de NO PAGAR CONTRIBUCIONES????? Pablito no los dejes en tu candidatura porque la mancharán!!!,1384389196987645952,2021-04-20T06:11:19.000Z,es,0,0,0,0,Jose,"",Santiaguino,FALSE,Jose20528915,"",2020-09-03T04:18:11.000Z
1310762957035499520,@ncastilo #piñerapersonanongrata,1384665693744992257,2021-04-21T00:30:01.000Z,und,0,0,0,0,Christian Oyarzún Navarrete,"","Ser humano? tratando de ser.. / Actor y productor de teatro / Amante del café y el mate 

#APRUEBOCC -/-",FALSE,ChristianOyar16,"",2020-09-29T02:07:05.000Z
1323295050193883138,"@Camara_cl @Senado_Chile @izkia @diego_ibanezc @joannaperezolea
@CatalinaPerezS
@DiputadosDC
@bancadaPSchile
@Diputados_PC
@loretosenadora @EquipoDeUrresti
@ncastilo @ximerincon

Todos callados, siendo complices de la vulneración completa de nuestros derechos fundamentales!! https://t.co/fx5R2cGqIV",1384645885418745862,2021-04-20T23:11:19.000Z,es,0,0,0,0,Elizabeth,Chile,dificilmente simple,FALSE,Javitalaardilla,"",2020-11-02T16:05:12.000Z
1329490148594245632,"@pablovidalrojas @cesarleivarubio @PabloVidal2022 @ncastilo Mientras en un país llamado Chile está la cagá, estos hacen como que nada pasa. Corten el leseo por la rechucha.",1384340097315770368,2021-04-20T02:56:13.000Z,es,0,0,0,0,General Lavín,"","",FALSE,general_lavin,"",2020-11-19T18:22:22.000Z
1341967465098653696,@Ceciliamemory @nervio95916001 @VillarroelNati @ncastilo @GiorgioJackson Las FFAA se vacunaron de los primeros xd,1384638468081569799,2021-04-20T22:41:50.000Z,es,0,0,0,0,Diego Méndez,"","Profesor 😔
Corredor de propiedades (no chanta)😉
Ojala poder ayudarte 😁",FALSE,pushalacuestion,"",2020-12-24T04:42:39.000Z
135633795,"@gonzalowinter @ncastilo hola chiquillxs, hay alguna investigación x eventual colusión en precio d materiales d construcción d  proveedoras, ferreteras y retail del rubro, desde primer 10% q valores se han inflado hasta bordear el 100%.
Planchas de osb, terciado, zinc...sl2!",1384708710593880064,2021-04-21T03:20:57.000Z,es,0,0,0,0,AlanGuti,Pitrufquén,"Papá de 2, esposo, ingeniero usachino, docente, aplicacionista, alumni Enseña Chile y Champurria.",FALSE,alanguti,"",2010-04-21T21:33:33.000Z
1358238842168483847,@ncastilo La gente esta desesperada x sobrevivir y estos wenoes desconectados mas preocupados de la eutanasia,1384583335092051969,2021-04-20T19:02:46.000Z,es,0,0,0,0,Camila #JaduePresidente,"Santiago, Chile",Ciudadana responsable,FALSE,NaimCamila,"",2021-02-07T02:19:41.000Z
1359291080680833028,@Ceciliamemory @nervio95916001 @pushalacuestion @VillarroelNati @ncastilo @GiorgioJackson Y los CARAS de RAJA no PAGAN las CONTRIBUCIONES 😡😡😡😡,1384717018872565763,2021-04-21T03:53:58.000Z,es,0,0,2,0,GATO,"",.,FALSE,GATO46592719,"",2021-02-10T00:00:36.000Z
1360639097006612481,"@Ceciliamemory @pushalacuestion @VillarroelNati @ncastilo @GiorgioJackson No, no los dejan hacer lo que hay que hacer. Si entiendes a que me refiero,

Salud!",1384639168295362571,2021-04-20T22:44:37.000Z,es,0,0,0,0,Nervio,"","Prevaleceremos, sigo a quien me da la gana. Tu eliges, socialismo o libertad.",FALSE,nervio95916001,"",2021-02-13T17:17:06.000Z
1362854834601422848,@pablovidalrojas @PabloVidal2022 @ncastilo Qué buena... Me lo pierdo sin falta,1384318286456832002,2021-04-20T01:29:33.000Z,es,0,0,0,0,Sin Filtro,"",No le creo a nadie.,FALSE,SinFiltros67,"",2021-02-19T20:01:40.000Z
1365810706600370178,@pablovidalrojas @PabloVidal2022 @ncastilo Nuevo trato malísimo el nombre intentan revivir la democracia y esta en la uci con un mal pronóstico de futuro ..,1384324366939430917,2021-04-20T01:53:43.000Z,es,0,0,0,0,Javier,"","",FALSE,Javier51384954,"",2021-02-27T23:47:13.000Z
1367216259813752832,@camila_vallejo @KarolCariola @GiorgioJackson @pablovidalrojas @ncastilo @paulanarvaezo @gonzalowinter @MaiteOrsini https://t.co/KcrKKjsE4t,1384695052165914625,2021-04-21T02:26:41.000Z,und,0,0,1,0,"JUAN anticomunismo, antiprogre, antiayer💚💚,","",no,FALSE,Jotajotadepre,"",2021-03-03T20:52:49.000Z
1367216259813752832,#EstallidoDeRatas #Sobran100Parlamentarios @GiorgioJackson @gabrielboric @camila_vallejo @KarolCariola @ncastilo @gonzalowinter @pablovidalrojas,1384680972000628743,2021-04-21T01:30:44.000Z,und,1,0,0,0,"JUAN anticomunismo, antiprogre, antiayer💚💚,","",no,FALSE,Jotajotadepre,"",2021-03-03T20:52:49.000Z
1367216259813752832,"@ncastilo 0,9 % o 1 % y estas ganando millones, envidiosa, resentida, floja, payasa adoctrinada. Disminuye tu salario y privilegios con todo el hato del FA y RD, flojos demierda",1384647404994039811,2021-04-20T23:17:21.000Z,es,0,0,0,0,"JUAN anticomunismo, antiprogre, antiayer💚💚,","",no,FALSE,Jotajotadepre,"",2021-03-03T20:52:49.000Z
1382114589207302152,"La @ncastilo se suma y refuerza que #SomosEquipo, asumiendo como la Vocera de la candidatura. La Diputada por el Distrito 10 viene con toda la energía a darle forma a las palabras como vocera 📢 https://t.co/UCja4nYznE",1384317057479622656,2021-04-20T01:24:40.000Z,es,11,3,30,1,Pablo Vidal 2022,"","Candidato presidencial 2022, por un Nuevo Trato para Chile",FALSE,PabloVidal2022,"",2021-04-13T23:33:02.000Z
143980764,"@ddr_manuel @MinDesarrollo @s_villarrealb @cosme_mellado @lafundacionsol @ncastilo @vladomirosevic @abernales @PabloVidal2022 @ContigoCHV @KarlaEnAccion @boris_barrera @marcoporchile Es tan cierto eso, hay mucha apersonas que les subió el porcentaje por ese ítem.",1384506253821546498,2021-04-20T13:56:28.000Z,es,0,1,1,0,Susana Caamaño Soy invisible en tw,"","Amo a Dios, a mi esposo e hijos Francisca y Camilo.
Mujer emprendedora.
amo Harry Potter y Shrek.
https://t.co/OJMelNLiMd",FALSE,Susanita_77,"",2010-05-14T23:57:33.000Z
143980764,@ddr_manuel @MinDesarrollo @s_villarrealb @cosme_mellado @lafundacionsol @ncastilo @vladomirosevic @abernales @PabloVidal2022 @ContigoCHV @KarlaEnAccion @boris_barrera @marcoporchile A mi me pasó 😭,1384508623456546818,2021-04-20T14:05:53.000Z,es,0,0,0,0,Susana Caamaño Soy invisible en tw,"","Amo a Dios, a mi esposo e hijos Francisca y Camilo.
Mujer emprendedora.
amo Harry Potter y Shrek.
https://t.co/OJMelNLiMd",FALSE,Susanita_77,"",2010-05-14T23:57:33.000Z
1463713873,@gabrielboric @danieljadue @PamJiles @ProvosteYasna @RenatoGarinG @MiguelCrispiS @ncastilo @Mayafernandeza @marcos_ilabaca @gonzalowinter @KarolCariola @camila_vallejo @pablovidalrojas @Muletjaime @GiorgioJackson @KarimBianchi https://t.co/1yrn8VWLYK,1384673979626102784,2021-04-21T01:02:57.000Z,und,0,0,0,0,Rodrigo Cárcamo H,"","",FALSE,rod_icasa,"",2013-05-28T03:04:51.000Z
151164058,"@ncastilo 
SATANAS. EN
    P E R S O N A
     COMPARTIR https://t.co/nrovTqxLeG",1384688505935257600,2021-04-21T02:00:40.000Z,es,0,0,0,0,GUILLERMO MORALES JI,"","",FALSE,esdx,"",2010-06-02T19:24:40.000Z
151164058,"@ncastilo SATANAS. EN
    P E R S O N A
     COMPARTIR https://t.co/CPyIaI7INc",1384688738052231169,2021-04-21T02:01:36.000Z,es,0,0,0,0,GUILLERMO MORALES JI,"","",FALSE,esdx,"",2010-06-02T19:24:40.000Z
151521512,"@ncastilo A estas alturas no queda nada más que acusar Constitucionalmente a esa BESTIA, espero que tengan el coraje!",1384643595152596994,2021-04-20T23:02:13.000Z,es,1,0,3,0,Naty Varela ¡No vengan a la V!,"Viña del Mar, Chile","Amo con locura mi familia 👨‍👩‍👦‍👦
Mis títulos no me definen, soy Emprendedora por naturaleza y Colocolina de ❤️
Quiero un Chile más Justo!
#QuédateEnCasaCTM",FALSE,Varela_Natalia,"",2010-06-03T15:59:42.000Z
153019113,"Sabían que AFC No paga el último mes cuando uno es desvinculado
#CHVNoticiasContigo
#contigoCHVCNN @MintrabChile @alvarez_monse @Danimuu @ncastilo @ContigoCHV @ximerincon @cambio21cl @gabrielboric @erikaoliverad",1384606976752164864,2021-04-20T20:36:42.000Z,es,0,0,0,0,Benjamin Iñiguez,"","Atleta, Head Coach atletismo Cineantropometrista #ISAK3",FALSE,IniguezRun,https://t.co/vyfZHvTNXK,2010-06-07T13:37:40.000Z
153019113,"#SUSPENSIONLABORAL
Sabian que AFC No paga el último mes cuando uno es despedido ... hay un vacío legal donde tampoco el empleador se hace cargo del último pago alguien sabe al respecto @EmiliaRiosS
@ncastilo 
@ximerincon 
@PamJiles 
@alvarez_monse 
@evelynmatthei 
@Cami_FloresO",1384656877016002560,2021-04-20T23:54:59.000Z,es,0,0,0,0,Benjamin Iñiguez,"","Atleta, Head Coach atletismo Cineantropometrista #ISAK3",FALSE,IniguezRun,https://t.co/vyfZHvTNXK,2010-06-07T13:37:40.000Z
160435962,"No me cabe duda que @ncastilo va contribuir de gran manera en este equipo, seca en contribuciones. https://t.co/P0mtq4MEep",1384322276502429700,2021-04-20T01:45:24.000Z,es,0,0,0,0,Manuel Alejandro🤘,"","Magallanes, Rock, Guitarras. #Cruzado",FALSE,Ex_Insano,"",2010-06-28T04:49:42.000Z
161464819,@ncastilo Paga las contribuciones fresca!!!!,1384658496709402627,2021-04-21T00:01:25.000Z,es,0,0,0,0,Rodrigo Espinoza,"",comenzando,FALSE,proyectopusanga,"",2010-06-30T22:54:09.000Z
161464819,"@ncastilo Paga las contribuciones, fresca!",1384664203227811840,2021-04-21T00:24:06.000Z,es,0,0,0,0,Rodrigo Espinoza,"",comenzando,FALSE,proyectopusanga,"",2010-06-30T22:54:09.000Z
16416898,@abernales @vladomirosevic @Liberales_Chile @samuelgalvezd @ale_injoque @pablovidalrojas @ElnuevoTrato @ncastilo @JMGalloConcejal @feliperamos1980 @Giovimoreira 👏👏👏,1384688845644566529,2021-04-21T02:02:01.000Z,und,0,0,0,0,Felipe Veliz 🅕,Concepción Chile,🇨🇱🐍 DJ & Graphic Designer & Illustrator #DesignThinking #Innovation Digital Artist in @terranovup CEO @estaciongg https://t.co/G9cdpzXEFq IG: filexmaster ★,FALSE,filexmaster,https://t.co/j84wDpfJlg,2008-09-23T08:27:56.000Z
170195185,"@ncastilo Enojarse, Natalia, no soluciona nada. Enojarse y tuitearlo tampoco. Hay que pasar a la acción: Acusación Constitucional ahora!!!!!",1384642514808881161,2021-04-20T22:57:55.000Z,es,2,0,4,0,Juan Pablo Labarca,Santiago de Chile,"Trabajador Social, crítico hasta decir basta y super jovial.",FALSE,Jplabarca,"",2010-07-24T04:54:51.000Z
178149791,Soñé q los parlamentarios tenían la rectitud y honorabilidad de @DrEnriqueParis pero desperté acordandome de @PamJiles @Muletjaime @matiaswalkerp @gabrielsilber @ximerincon @LatorreJI @jorbritoh @GaelDiputada @ncastilo @MaiteOrsini muchos @RNchile y @udipopular y quise dormir,1384680776705445892,2021-04-21T01:29:57.000Z,es,0,0,0,0,Daniel,Chile,"Admiro la inteligencia y la auténtica valentía. El Cielo es mi hábitat. Tengo paciencia, pero es escasa. Hacemos la guerra para que podamos vivir en paz",FALSE,Skyciber1,https://t.co/0NK5gc7JNv,2010-08-14T00:36:58.000Z
183273981,@ncastilo #acusaciónconstitucional #AcusacionConstitucionalAPiñera,1384684695024246784,2021-04-21T01:45:32.000Z,und,0,0,0,0,nivia plaza,Chile,micro-empresaria.,FALSE,niviaoltra,"",2010-08-26T16:06:14.000Z
2426359609,@mariseka @DatosAlbos @estebanparedesQ @dalealbo @enzocaszely @PasionColoColo_ @biobio @boris_barrera @diegopaulsen @ncastilo La cantidad de Plata en cirugías oyeee y las licencias pagadas por la cámara de diputados... así da gusto trabajar!!!,1384361685499236352,2021-04-20T04:22:00.000Z,es,0,0,0,0,italog,"",hay gente tan pero tan creativa que se toman en serio twiter,FALSE,italogiavelli,"",2014-04-03T23:56:21.000Z
2467269815,"@ncastilo Por acá no sirve, tienen que hacer algo. #AcusacionConstitucionalAPiñeraAhora",1384648203287601152,2021-04-20T23:20:31.000Z,es,0,0,0,0,🖤🖤Angie🖤🖤,"","El que no habla con su gato, está loco 😹",FALSE,eznal_,"",2014-04-07T12:28:24.000Z
