author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,description,url,created_at.y,username,location,verified
118662812,1384108690526011399,2021-04-19T11:36:41.000Z,es,@javiparada @MiguelCrispiS Bien dicho! Estos niños del @elfrente_amplio solo existen en Twitter,0,0,0,0,Felipe Izquierdo,Necesitamos acuerdos nacionales!,"",2010-03-01T11:26:39.000Z,fizquierdoch,"Santiago, Chile",FALSE
118780785,1384548762245345287,2021-04-20T16:45:23.000Z,es,"@MiguelCrispiS @Camara_cl @ministeriosalud @min_ciencia Sabrá algo de esto @acouvecorrea? 
Alguna explicación tendrá que dar .",0,0,0,0,Hlud Witja,Trabajador. Siempre con Don Clotario Blest. Dicen que soy subversivo e idealista. Odio los conchijuntos y los medias tintas. Escribo groserías a veces y me rio.,"",2010-03-01T18:44:02.000Z,ludwitja,D Qar,FALSE
1188076393822937089,1384333219357659137,2021-04-20T02:28:53.000Z,es,"@javiparada @MiguelCrispiS Parece que es lo que te mereces, quizás incluso menos que eso https://t.co/HHRonuy0gT",0,0,0,0,JulianXX,#SegundoRetiro10xCiento,"",2019-10-26T12:54:33.000Z,JulianXX8,APRUEBO ,FALSE
1189766469044908032,1384596850578239491,2021-04-20T19:56:28.000Z,es,@LPsijas @MiguelCrispiS @Mayafernandeza Quien quiere apoderarse de que ? Me perdí .,0,0,0,0,Raquel True,Ser Humana,"",2019-10-31T04:50:59.000Z,raqueltruliyo,"",FALSE
119234074,1384599317386825729,2021-04-20T20:06:16.000Z,es,"@MiguelCrispiS @Senado_Chile @vladomirosevic @Mayafernandeza @RDemocratica Que pena, mi abuelita no alcanzó este proyecto, tuve que verla sufrir hasta el final.... Ojalá se apruebe para que otras personas no vean sufrir a sus seres queridos....",0,0,0,0,Daniela,"Amante del movimiento constante, en búsqueda de mis propias respuestas. Crear, tejer, la repostería, la nutrición, el Pilates y bailar...mis refugios favoritos.","",2010-03-03T01:48:37.000Z,Damavami,Chile,FALSE
1202915439824822272,1384607746398453760,2021-04-20T20:39:46.000Z,und,"@Mayafernandeza @tomashirsch @amarolabra @MiguelCrispiS @gteillier  @GaelDiputada @RaulLeiva @mariseka @DoctorJLCastro @cosme_mellado @florcitamotuda
@diputadonaranjo @Matta_Diputado @jorgesabagv @carvajaldip @gastonsaavedra @TohaGonzalez @OrtizDiputado https://t.co/J9dizvnr1t",1,0,0,0,LOBA P. 🇨🇱 🐺 🏕 🇨🇱,"","",2019-12-06T11:39:39.000Z,LobaP_,"",FALSE
1202915439824822272,1384607085992816640,2021-04-20T20:37:08.000Z,und,"@Mayafernandeza @tomashirsch @amarolabra @MiguelCrispiS @gteillier  @GaelDiputada @RaulLeiva @mariseka @DoctorJLCastro @cosme_mellado @florcitamotuda
@diputadonaranjo @Matta_Diputado @jorgesabagv @carvajaldip @gastonsaavedra @TohaGonzalez @OrtizDiputado https://t.co/J9dizvF2q3",0,0,0,0,LOBA P. 🇨🇱 🐺 🏕 🇨🇱,"","",2019-12-06T11:39:39.000Z,LobaP_,"",FALSE
1202974905744138241,1384136588490285059,2021-04-19T13:27:33.000Z,es,@MiguelCrispiS @GiorgioJackson @ConfusamChile @confedeprus @FENATSNACIONAL @salud_cut @RDemocratica @Camara_cl Y la gente tiene agobio de ustedes que no hacen nada por cambiar todo esto...!!!,0,1,0,0,Campesina CC,"","",2019-12-06T15:36:20.000Z,EOrellaviles,"",FALSE
121253418,1384173033632407554,2021-04-19T15:52:22.000Z,es,"organizaciones de trabajadores de salud  muy agotados ,sienten poco apoyo de parte del gobierno y para esto y otras materias de #pandemia , el presidente de la comision de salud @MiguelCrispiS  ha invitado para mañana al ministro @DrEnriqueParis",8,0,12,0,ricardo celis #Apruebo,"medico ginecologo - obstetra y Diputado por distrito 23 Profesor Asistente de la UFRO ,tres hijas y un hijo. Creo en la gente y en su fuerza","",2010-03-08T23:03:16.000Z,ricardocelis,chile,FALSE
121666647,1383994019571589120,2021-04-19T04:01:02.000Z,es,@MiguelCrispiS Estás mintiendo y tú lo sabes. Representas lo abyecto y bajo del Frente Amplio,0,0,0,0,patricia c g pino,"","",2010-03-10T06:10:12.000Z,patriciacg111,"",FALSE
1220067218173710337,1384657964678762496,2021-04-20T23:59:19.000Z,und,@MiguelCrispiS #AcusacionConstitucionalAPiñera,0,0,0,0,Maximiliano,"Maximiliano montes, san Beka y antipiñerista","",2020-01-22T19:34:41.000Z,Maximil28823318,"",FALSE
1225499297132797952,1384566539257532421,2021-04-20T17:56:01.000Z,es,@MiguelCrispiS mínimo citar a @min_ciencia y pedir entreguen un detallado recuento de inversiones en el área de investigación  avanzada en el tema Covid19 dada la condición de Alerta en Salud Pública. No hacerlo es ser cómplices. https://t.co/8wBvIfwOBS,0,0,0,0,Sandra,"Profesora,disfruto a mi nieta, la lectura,el cine. Nieta de migrantes.Salud y Educación de calidad para todos. Creo en un Estado Plurinacional 💜APRUEBO","",2020-02-06T19:20:01.000Z,Sandrin98083233,"",FALSE
1225499297132797952,1384663240714620931,2021-04-21T00:20:17.000Z,es,@MiguelCrispiS Convocar a un Acuerdo??? Por favor!!,0,0,0,0,Sandra,"Profesora,disfruto a mi nieta, la lectura,el cine. Nieta de migrantes.Salud y Educación de calidad para todos. Creo en un Estado Plurinacional 💜APRUEBO","",2020-02-06T19:20:01.000Z,Sandrin98083233,"",FALSE
1225502096222543874,1384543649418129408,2021-04-20T16:25:04.000Z,es,Acusar constitucionalmente a Procurica en lugar de Piñera es como responsabilizar al gato Azrael de las fechorías de Gargamel @gabrielboric @MiguelCrispiS @pablovidalrojas,0,0,1,0,Pandemio,Sin pan no hay paz,"",2020-02-06T19:30:51.000Z,Pandemio17,"",FALSE
1225502096222543874,1384543410518962180,2021-04-20T16:24:07.000Z,es,@gabrielboric @sebastianpinera @bprokurica @pablovidalrojas @MiguelCrispiS Acusar constitucionalmente a Procurica en lugar de Piñera es como responsabilizar al gato Azrael de las fechorías de Gargamel,0,0,0,0,Pandemio,Sin pan no hay paz,"",2020-02-06T19:30:51.000Z,Pandemio17,"",FALSE
123623850,1384145230740393989,2021-04-19T14:01:53.000Z,es,@javiparada @hozado @MiguelCrispiS Ahi se las dejo por si no se entendio https://t.co/1xJxi0ljEu,0,0,0,1,IVAN MARAMBIO CONSTA,"","",2010-03-16T17:57:44.000Z,MARAMBINI,"",FALSE
123623850,1384115245602381828,2021-04-19T12:02:44.000Z,es,@javiparada @hozado @MiguelCrispiS Eso mismo le respondiste a tú hermano???chaoooo,1,1,1,0,IVAN MARAMBIO CONSTA,"","",2010-03-16T17:57:44.000Z,MARAMBINI,"",FALSE
1236653494913970177,1384212749710811138,2021-04-19T18:30:11.000Z,es,@MiguelCrispiS Puta que soy penca @MiguelCrispiS y grande la @javiparada . Por que arrugay a debatir de verdad?,0,0,0,0,Ney,Ney,"",2020-03-08T14:02:33.000Z,Ney42191772,"",FALSE
1237772774644514817,1384183474907598850,2021-04-19T16:33:51.000Z,es,"@javiparada @MiguelCrispiS Es por eso que hoy sólo te felicita gente que antes habrían sido tus detractores. Es triste lo tuyo la verdad y no me extrañará cuando te asocies con Kast o la Marinovic, porque ya no tienes vuelta atrás al parecer.",0,0,0,0,Paleo Futurista,Caminando en dos patas desde 1990.,"",2020-03-11T16:10:41.000Z,FuturistaPaleo,"",FALSE
1237772774644514817,1384182794239180802,2021-04-19T16:31:09.000Z,es,"@javiparada @MiguelCrispiS Si alguna vez compartiste sueños, proyectos, etc, la que debió llamar por teléfono antes eras tú, no para dar explicaciones sino que para notificar a quienes te acompañaron y creyeron en ti. Lo que hiciste en realidad fue darle una puñalada en la espalda a todo un sector.",0,0,0,0,Paleo Futurista,Caminando en dos patas desde 1990.,"",2020-03-11T16:10:41.000Z,FuturistaPaleo,"",FALSE
125743228,1384115474405810176,2021-04-19T12:03:39.000Z,es,"@javiparada @MiguelCrispiS Te felicito por seguir tus ideales, tus proyectos y tu amor por Chile que busca lo que une y no lo que destruye, muy por el contrario a cómo lo hacen quienes ahora te critican y al final del día solo trabajan para ellos mismos. 💪🏼",0,0,0,0,Angeles Tapia H.,"Business Engineer, Magister in Marketing UAI Estoy del lado del que respete de verdad #siemprexlavida #NadieSobra","",2010-03-23T18:43:00.000Z,angelestapiah,"Santiago, Chile",FALSE
1281951984241856520,1384570242425409540,2021-04-20T18:10:44.000Z,es,"@enemigopoderoso @MiguelCrispiS @Mayafernandeza Lamento escuchar eso. Es verdad. El dolor lo siente el afectado, no el que pretende decidir por el, independiente de las razones que pueda tener. Es el afectado que debe decidir. Nadie mas.",0,0,0,0,Cristian Blanco,"","",2020-07-11T14:02:41.000Z,Cristia19560413,"",FALSE
1281951984241856520,1384547188051693568,2021-04-20T16:39:07.000Z,es,"@enemigopoderoso @MiguelCrispiS @Mayafernandeza Un punto importantisimo es el dolor. La fase terminal de algunos cancers vienen con dolores que ni los sedantes mas poderosos pueden quitar. Son dias y semanas a veces de intenso dolor que es evitable. Un perro tiene acceso a evitsr dolor si esta terminal, pero el dueño no...",0,1,0,0,Cristian Blanco,"","",2020-07-11T14:02:41.000Z,Cristia19560413,"",FALSE
1281951984241856520,1384545910143782914,2021-04-20T16:34:03.000Z,es,"@MiguelCrispiS @Mayafernandeza Todos saben que la UDI no defiende la vida. De que hablan??? Y lo dicen caradura. Como se puede apoyar un genocidio y defender la vida a la vez?? Es como ser abusador toda la semana y creerse santo x ir a misa el Domingo... Triste. Si se lo creen, problema suyo. Dejen elegir.",0,0,0,0,Cristian Blanco,"","",2020-07-11T14:02:41.000Z,Cristia19560413,"",FALSE
1281951984241856520,1384549178458705923,2021-04-20T16:47:02.000Z,es,"@MiguelCrispiS @Mayafernandeza Asesinato es matar a otro en contra de su voluntad. Siempre tergiversando. Lo que se pide es ejercer el derecho de cada uno de elegir por razones de dolor o economicas, el FALLECIMIENTO ASISTIDO para casos terminales. Hay funcionarios salud q lo ven como acto de amor.",0,0,0,0,Cristian Blanco,"","",2020-07-11T14:02:41.000Z,Cristia19560413,"",FALSE
1281951984241856520,1384544780294701057,2021-04-20T16:29:33.000Z,es,"@MiguelCrispiS @Mayafernandeza 1.-Defender la vida significa defender la libre e individual eleccion de como morir. 2.- Al defender la vida de otros, uds les pagan las cuentas del hospital? 3.- Lo q hay q defender es vida DIGNA. 4.- Se creen con poder de obligar a alguien sufrir dolores, quien se quiere ir?",0,0,0,0,Cristian Blanco,"","",2020-07-11T14:02:41.000Z,Cristia19560413,"",FALSE
1285899896,1384172225406803980,2021-04-19T15:49:09.000Z,es,@MiguelCrispiS Quizás se ha dado cuenta q el odio no es bueno para las personas,0,0,0,0,margarita rojas,"","",2013-03-21T12:49:02.000Z,margari19887387,"",FALSE
1304917072930050048,1384626326619967489,2021-04-20T21:53:36.000Z,es,@ministeriosalud @MiguelCrispiS te pasaste... https://t.co/dHPr57Wico,0,0,0,0,Abogados por la verdad Chile,"Equipo Metadisciplinario conformado por Médicos, Abogados, Bioquímicos, Psicólogos y Profesionales de Otras Áreas.","",2020-09-12T22:57:52.000Z,AbogadosVerdad,"Santiago, Chile",FALSE
1317070345959067653,1384568926399500290,2021-04-20T18:05:30.000Z,es,"@Cristia19560413 @MiguelCrispiS @Mayafernandeza Buen punto , recuerdo a una persona muy querida que hasta el ruido tenue y vibración le provocaba sufrimiento",0,1,1,0,Enemigopoderosoeimplacable,Hay que cortar el ducto de alimentación de un nuevo dictador. Estoy a la izquierda de la izquierda,"",2020-10-16T11:50:34.000Z,enemigopoderoso,"",FALSE
1329493992015335426,1384250230502150150,2021-04-19T20:59:07.000Z,es,"@MiguelCrispiS @ConfusamChile @confedeprus @FENATSNACIONAL @salud_cut @RDemocratica @Camara_cl Podrías Solidarizarnos y bajarse el 50 % de sus sueldos millonarios 
Ustedes los Super Ricos
Hipocrita !!!!!!!",1,0,1,0,Rodolfo,"","",2020-11-19T18:37:43.000Z,Rodolfo87299598,"",FALSE
1358238842168483847,1384136855906439173,2021-04-19T13:28:37.000Z,es,@MiguelCrispiS @ConfusamChile @confedeprus @FENATSNACIONAL @salud_cut @RDemocratica @Camara_cl Escuchar y..... Les van a donar parte de su suculenta y desvergonzada dieta?  Que les ofrecen aparte de escuchar,0,0,0,0,Camila #JaduePresidente,Ciudadana responsable,"",2021-02-07T02:19:41.000Z,NaimCamila,"Santiago, Chile",FALSE
1358238842168483847,1384616346726633472,2021-04-20T21:13:56.000Z,es,"@MiguelCrispiS @Senado_Chile @vladomirosevic @Mayafernandeza @RDemocratica Preocupense como hace la gente q esta lejos de ganar la dieta inmoral q ustedes gara para comer, desubicados",0,0,0,0,Camila #JaduePresidente,Ciudadana responsable,"",2021-02-07T02:19:41.000Z,NaimCamila,"Santiago, Chile",FALSE
1375429825649852425,1384017094321139717,2021-04-19T05:32:43.000Z,es,@javiparada @MiguelCrispiS Cuesta 25 millones llamarte? 🙄,0,0,0,0,Andres,"Volví
Bots fachos, sin llorar","",2021-03-26T12:50:15.000Z,AntofaFenix,Antofagasta ,FALSE
1379442391661355008,1384638061296881664,2021-04-20T22:40:13.000Z,es,@TomasVodanovic @paulanarvaezo @PSChile Debe estar muy contento @fchahin y @PDC_Chile ! La candidata del dedo socialista rompiendo unidad constituyente @alvaroelizalde @PSChile . Tomas es irrelevante este apoyo pero se entiende esto por la nostalgia escalonista de @MiguelCrispiS,0,0,0,0,Catón Mayor,"Tengo un abanico de golpes rectos y curvos, jab, directo, el croché, un par de ganchos, uppercut y swing¡¡","",2021-04-06T14:34:44.000Z,CatonMayor,"",FALSE
138305822,1384156972073717768,2021-04-19T14:48:33.000Z,es,@EOrellaviles @MiguelCrispiS @GiorgioJackson @ConfusamChile @confedeprus @FENATSNACIONAL @salud_cut @RDemocratica @Camara_cl Desprecio diria yo....le allanan el camino a incompetentes siendo tan incompetentes...,0,0,0,0,octavio rojas silva,fuera de orden,"",2010-04-29T05:16:31.000Z,talorojas,chile,FALSE
1383417294294949899,1384164550954475527,2021-04-19T15:18:40.000Z,und,"@Mayafernandeza @tomashirsch @amarolabra @MiguelCrispiS @gteillier  @GaelDiputada @RaulLeiva @mariseka @DoctorJLCastro @cosme_mellado @florcitamotuda
@diputadonaranjo @Matta_Diputado @jorgesabagv @carvajaldip @gastonsaavedra @TohaGonzalez @OrtizDiputado https://t.co/2kwTwxWgM6",0,0,0,0,Lobaloca,CUENTA DE RESPALDO,"",2021-04-17T13:49:39.000Z,LobaElRegreso,"",FALSE
1383937479946903558,1384144370736123909,2021-04-19T13:58:28.000Z,es,@MiguelCrispiS Tremendo semillero RD🤭,0,0,0,0,Chile Emerge,"tu abrazo estará conmigo,
venceremos a la muerte,
a la muerte venceremos,
venceremos a la muerte...","",2021-04-19T00:16:36.000Z,ChileEmerge,"",FALSE
1400482842,1384224412212236288,2021-04-19T19:16:32.000Z,es,"Ante la sensación de profundo agobio, desazón y angustia que viven hoy l✸s trabajadores de la Salud, el diputado 
@MiguelCrispiS
, desde la Comisión de Salud, envió un documento con demandas y propuestas a los ministros 
@DrEnriqueParis
 y Rodrigo Cerda.
https://t.co/J18Bi9WrSW https://t.co/zykOzeAUqc",0,0,1,0,Revolución Democrática Biobío,"Somos Revolución Democrática
Región del Bío Bío",https://t.co/78Wh8qtX7X,2013-05-03T19:12:33.000Z,somosrdbiobio,"Bío-Bío, Chile",FALSE
1437141457,1384674392945344514,2021-04-21T01:04:35.000Z,es,"@g_medinaf @MiguelCrispiS @Mayafernandeza Haber si bien el tweet en cuestion pide sacar la palabra asesinato, entiendo que es por el proyecto eutanasia que Bobadilla y UDI intentan hechar abajo. Yo creo que una persona que esté sufriendo por alguna enfermedad terminal puede y debe decidir si sigue viviendo.",0,0,0,0,Leonidas Psijas,"","",2013-05-18T01:33:05.000Z,LPsijas,"",FALSE
1437141457,1384601640909606915,2021-04-20T20:15:30.000Z,es,"@g_medinaf @MiguelCrispiS @Mayafernandeza Lo que entiendo compañero Twittero es que la UDI con su discurso pro vida trata de objetar o bloquear la posibilidad de uno decidir si sigue viviendo no, objeta el proyecto eutanasia.  Y la verdad creo solo hay interés económico de por medio.",0,1,0,0,Leonidas Psijas,"","",2013-05-18T01:33:05.000Z,LPsijas,"",FALSE
1463713873,1384673979626102784,2021-04-21T01:02:57.000Z,und,@gabrielboric @danieljadue @PamJiles @ProvosteYasna @RenatoGarinG @MiguelCrispiS @ncastilo @Mayafernandeza @marcos_ilabaca @gonzalowinter @KarolCariola @camila_vallejo @pablovidalrojas @Muletjaime @GiorgioJackson @KarimBianchi https://t.co/1yrn8VWLYK,0,0,0,0,Rodrigo Cárcamo H,"","",2013-05-28T03:04:51.000Z,rod_icasa,"",FALSE
1519505262,1384293922441027586,2021-04-19T23:52:44.000Z,es,@cecyfreire2107 @MiguelCrispiS @gabrielboric @DoctorJLCastro @ANDRESCELISM @DuranDiputado @bullboss63 Cultura de la muerte 😔 #LaEutanasiaNOesDIGNA,3,0,0,0,Chloe,Prof.Danza❤Neurociencia.En busca d mejor calidad d vida para https://t.co/Fyc9B5EmG5 al adoctrinamiento cn IdeologíaDeGénero en Educación.Con los niños no se experimenta,"",2013-06-15T14:20:03.000Z,Claudipach,"",FALSE
154162544,1384578450724376576,2021-04-20T18:43:21.000Z,es,@MiguelCrispiS @Senado_Chile @vladomirosevic @RDemocratica Gracias a ti como presidente de la comisión,0,1,3,0,Maya Fernandez Allende,"Diputada por el Distrito #10: Stgo, Provi, Ñuñoa, Macul, San Joaquín y La Granja. Bióloga y Veterinaria. Madre de 2, #donante. Ex Presidenta Cámara. Feminista.",https://t.co/gVfpaWM5dA,2010-06-10T14:54:16.000Z,Mayafernandeza,Santiago de Chile,FALSE
157480716,1384177113079574532,2021-04-19T16:08:35.000Z,es,@javiparada @MiguelCrispiS Pedazo de respuesta!,0,0,0,0,Nico C.,Creador y soñador,"",2010-06-19T23:41:26.000Z,nclagomarsino,Chile,FALSE
16550875,1384038790663065607,2021-04-19T06:58:56.000Z,es,@javiparada @MiguelCrispiS NADIE entiende y creo tu padre tampoco. Por qué al teléfono y no públicamente???,0,0,0,0,Don Goz,"M. Pommiez A. 
Me  hago cargo de lo que digo, NO de lo q Ud entienda. Come  momios Hincha del 🦁 de Collao","",2008-10-01T21:43:42.000Z,Mgozador,Concepción,FALSE
16555254,1384215784189140993,2021-04-19T18:42:15.000Z,es,"@MiguelCrispiS Se agradece al menos el tono respetuoso. Pero ¿puedes afirmar q Min Briones ""no hizo nada"" para ayudar en pandemia? Eso parece fake news más bien.",0,0,1,0,jmigueltorres,"pluralista, + no relativista","",2008-10-02T04:03:20.000Z,jmigueltorres,"Vienna, Austria",FALSE
188428250,1384607448078630919,2021-04-20T20:38:35.000Z,es,@MiguelCrispiS Mal! Peor viniendo de quienes controlan una AFP y una isapre!!! Solo les importa la rentabilidad de ILC...,0,0,0,0,Claudio Capdeville,"","",2010-09-08T18:21:00.000Z,ccapdevil,"",FALSE
202646027,1384659118967771142,2021-04-21T00:03:54.000Z,es,@MiguelCrispiS Acusación constitucional contra Piñera!!! Fuera Piñera  arrepentida,0,0,0,0,Angelica Escobar,"","",2010-10-14T14:23:22.000Z,angescastrelli,Chile,FALSE
2236771131,1384114812930564100,2021-04-19T12:01:01.000Z,es,@javiparada @MiguelCrispiS Cuantas chaquetas tienes para dártelas vuelta ?,1,0,1,0,Lorena Rojo,"","",2013-12-21T17:49:23.000Z,lorojo1rojo,"",FALSE
31022269,1384153002177564685,2021-04-19T14:32:46.000Z,es,@pablovidalrojas Bien @MiguelCrispiS así se dice,0,0,0,0,Francisco Bahamonde,"","",2009-04-14T01:42:55.000Z,panchet,Valparaíso,FALSE
312686821,1384141826450362375,2021-04-19T13:48:22.000Z,es,"@javiparada @MiguelCrispiS No es “fome” es necesario
¿Libertad de expresión o no ?",0,0,0,0,Ana María Piola Basile,"Periodista-Comunicóloga, UCV VE, Comunicación Social.
Fundadora de COMUNICADOS, agencia boutique de Comunicaciones y MKT, con experiencia internacional de 360º",https://t.co/u45YaaHGK8,2011-06-07T14:23:01.000Z,amp2163,"Santiago, Chile",FALSE
3294090921,1384496901710569473,2021-04-20T13:19:18.000Z,es,@javiparada @MiguelCrispiS Mucho consumo .....,0,0,0,0,Keltewe (Marcelo).,"Profesor y feliz, aunque usted no lo crea... Me sigues te sigo....","",2015-05-22T15:28:46.000Z,newKeltewe,"Machalí, Chile",FALSE
3308195095,1384503640166109189,2021-04-20T13:46:05.000Z,es,"#LaEutanasiaNOesDigna
Lo que es digno, es que el Estado garantice cuidados paliativos y salud para todos, y que la Sociedad, cada unó se haga cargo, cuide con amor a los suyos y dejemos de mirarnos el ombligo. ‼️
COMISIÓN SALUD
@MiguelCrispiS
@KarolCariola
@DocVictorTorres https://t.co/WENyDtKmpn",13,1,10,3,MisHijosMiResponsabilidad💙💚,Amo a Dios❤salvada por Jesús👑 y llena de amor por los niños...No los tocarán!! En Su Nombre peleo la buena batalla y si El 👆conmigo quien contra mi ?💪,"",2015-08-06T21:16:43.000Z,cecyfreire2107,Chile,FALSE
3308195095,1384285681388691459,2021-04-19T23:19:59.000Z,es,"La selección de los idiotas se hará, pues, por sí sola: irán solos al matadero”.
“Breve historia del futuro”, publicado en Francia en 2006
#LaEutanasiaNOesDIGNA

@MiguelCrispiS
@gabrielboric
@DoctorJLCastro
@AndresCelisM
@DuranDiputado
@bullboss63
https://t.co/Hk01JNUIXk",5,1,2,0,MisHijosMiResponsabilidad💙💚,Amo a Dios❤salvada por Jesús👑 y llena de amor por los niños...No los tocarán!! En Su Nombre peleo la buena batalla y si El 👆conmigo quien contra mi ?💪,"",2015-08-06T21:16:43.000Z,cecyfreire2107,Chile,FALSE
3315691330,1384578961599078403,2021-04-20T18:45:23.000Z,und,@MiguelCrispiS @Senado_Chile @vladomirosevic @Mayafernandeza @RDemocratica https://t.co/tM4rc6YoCv,0,0,0,0,Guillermo Quiroz,En tercera via ciudadana Observó y medito mejorar mi país aunque algunos me vean como un patipelado,"",2015-06-09T19:10:18.000Z,terceraviaciuda,"Puente Alto, Chile",FALSE
3472744696,1384000036288163841,2021-04-19T04:24:56.000Z,es,"@MiguelCrispiS Humberto Maturana, afirmó que hay tres derechos humanos universales que no fueron recogidos por las Naciones Unidas, pero que son tan esenciales como los demás: el derecho a cambiar de opinión, el derecho a irse sin que nadie se ofenda, y el derecho a equivocarse.",0,1,1,0,Rodrigo,"","",2015-08-28T19:36:16.000Z,rodrigo3823,"",FALSE
37561209,1384204214461603840,2021-04-19T17:56:16.000Z,es,@David_Ehrenfeld @javiparada @MiguelCrispiS @ignaciobriones_ Ella ya no es de izquierda,0,0,0,0,Marceds #aprueboconvenciónconstitucional,Amante de la buena vida.,"",2009-05-04T01:41:12.000Z,marcediazs,Chile,FALSE
37561209,1384204663193411591,2021-04-19T17:58:03.000Z,es,"@javiparada @MiguelCrispiS Se le pide honestidad política. Nada más q eso. Le es muy difícil? Ud ya no es de izquierda, ni centro izquierda ni de centro. Es de derecha. Eso es importante aclararlo. Evópoli es derecha.",0,0,0,0,Marceds #aprueboconvenciónconstitucional,Amante de la buena vida.,"",2009-05-04T01:41:12.000Z,marcediazs,Chile,FALSE
