author_id,id,created_at.x,lang,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,description,verified,created_at.y,username
1184827377584607233,1384724548327706625,2021-04-21T04:23:53.000Z,es,@eldesconcierto @javiparada  Vergüenza ajena.,0,0,1,0,Patty,"","Amante de las artes, feminista, Madre por opción #Apruebo",FALSE,2019-10-17T13:44:11.000Z,patricitam
118509395,1384738162799529987,2021-04-21T05:17:59.000Z,es,"@eldesconcierto Con suerte aún respiran y sólo por qué no queremos ser iguales a ellos. Además un preso pierde todos sus derechos civiles, sólo pueden apelar a los DDHH.",0,0,0,0,FERNANDO,"","INBANO, DONADOR, LIBRE PENSADOR y APRUEBO+.",FALSE,2010-02-28T22:30:14.000Z,fogalde
1185377958564913154,1384741543932833792,2021-04-21T05:31:25.000Z,es,"@eldesconcierto Ya fue, Yano nos interesa lo que ella piensa y quiere, aún más quien es Javiera Parada, a quien le ha ganado??",0,0,0,0,@CapuCanela,"","soy una persona que odia a todos los hijos de puta que torturaron, violaron asesinaron, quemaron vivos a compatriotas",FALSE,2019-10-19T02:12:49.000Z,capucanela
1186653553718415374,1384723591040798720,2021-04-21T04:20:05.000Z,es,@eldesconcierto Te has vuelto huevona que es distinto,0,0,0,0,el jota,"","",FALSE,2019-10-22T14:41:20.000Z,Jorge12988528
1187124428896911362,1384712947914756096,2021-04-21T03:37:48.000Z,es,@eldesconcierto Fueray mi hija te desheredo....que terrible. Al no ver a su padre con las vertebras cortada y su yugular corriendo como llave....que clase de hija eres que te entregas a los asesinos de tu padre,0,0,0,0,Manuragni,"","",FALSE,2019-10-23T21:51:47.000Z,manuragni
1188535818803187712,1384725151992922115,2021-04-21T04:26:17.000Z,es,@coggero @eldesconcierto @javiparada A esta infeliz la mueve la plata!!!!,1,0,3,0,Lichita,"","",FALSE,2019-10-27T19:20:09.000Z,lichitalau
1188992643101089798,1384721433033596933,2021-04-21T04:11:31.000Z,es,@eldesconcierto Tamos hasta el lloly...literal!!! https://t.co/CC4ZwbUwJF,0,0,0,0,No al TPP11!!!! Der-Izq = que mierda mas grande,"",deporte,FALSE,2019-10-29T01:35:39.000Z,Mario15001
1199388762,1384741713890131977,2021-04-21T05:32:06.000Z,es,¿Escuchan el himno de las ollas? @elciudadanoweb @eldesconcierto @MegafonoPopular @plaza_dignidad,0,0,0,0,luchin,"",No soy el mejor “La Volantin” música Chilena!! https://t.co/bi1dfgXFBQ,FALSE,2013-02-20T03:09:56.000Z,luchin_salvador
1208117329818783745,1384711741653798912,2021-04-21T03:33:00.000Z,und,"@gabrielboric 
@alejandramatus 
@FernandoLealA 
@eldesconcierto 
@hernan_sr 
@PiensaPrensa 
@mentiraslared 
@mirkomacari 
@Mister_Wolf_0 
@Pajarobere https://t.co/wGA94TBxOn",0,0,0,0,Luis O. Y.,"",feliz .....,FALSE,2019-12-20T20:10:05.000Z,Luis_O_Y_V
1212436444414742529,1384731169615384577,2021-04-21T04:50:12.000Z,es,"@eldesconcierto Viejo conchetumadreeeeeee !!
NO ES TU PLATA......ES MIAAAAAA !!",0,0,0,0,Rodrigo Urbina,"","Grande Colocolito !!
Eterno Campeón !!",FALSE,2020-01-01T18:12:46.000Z,rodriurbi2004
1229927256409214976,1384749278074187778,2021-04-21T06:02:09.000Z,es,@eldesconcierto en humorista 🤔 jajjajaja na,0,0,0,0,knpdo,"",a no puedo?,FALSE,2020-02-19T00:34:52.000Z,fachoman44
1261795930589859858,1384710517395177472,2021-04-21T03:28:08.000Z,und,@eldesconcierto 🤦🏽‍♀️,0,0,0,0,Gimena Silaba M,"","#Apruebo, Sueño con un Chile equitativo.",FALSE,2020-05-16T23:09:42.000Z,papillon5133
1264694600914153472,1384730035614015488,2021-04-21T04:45:42.000Z,es,"⁦@Mister_Wolf_0⁩ 
⁦@Chileokulto ⁦@eldesconcierto⁩
⁦@EstallidoTw⁩
Contraloría ratifica requerimiento de la CUT: Daza no está facultada para dictar instrucciones en materia de licencias médicas | CUT Chile

 https://t.co/NnnDdCpkAT",0,0,0,0,naujoli19,"",Inteligencia emocional,FALSE,2020-05-24T23:08:17.000Z,naujoli19
1264694600914153472,1384715465600208898,2021-04-21T03:47:48.000Z,es,"CHILENOS 
Sigue en silencio los montajes corruptos del gobierno Piñera y su represión criminal del brazo armado de policía política.
@PJudicialChile CÓMPLICES 

@Mister_Wolf_0 
@Chileokulto @PiensaPrensa @GAMBA_CL @eldesconcierto @EstallidoTw

@nytimeses @dw_espanol @europapress https://t.co/wYCR5bCmxq",0,0,0,0,naujoli19,"",Inteligencia emocional,FALSE,2020-05-24T23:08:17.000Z,naujoli19
1266227994512613378,1384726331980611587,2021-04-21T04:30:59.000Z,es,@eldesconcierto Que dirá su padre🤔🤔🤔🤔,0,0,0,0,Sol,"","",FALSE,2020-05-29T04:41:40.000Z,Sol90368694
1266790509286174724,1384730001468178432,2021-04-21T04:45:34.000Z,es,@eldesconcierto *el abogado de los viejitos indefensos* https://t.co/WBObzDVKnt,0,0,0,0,LeCheems,"","facho culiao que veo, facho culiao que bloqueo",FALSE,2020-05-30T17:56:36.000Z,SaveSilence
1271877552915779584,1384717268374929415,2021-04-21T03:54:58.000Z,es,@eldesconcierto Andate a la chucha javiera parada....a nadie le importa tú información,0,0,0,0,Luis Adolfo Cespedes Palominos,"",padre de dos lindos hijos y libre pensador y amante de la naturaleza y fiel esposo,FALSE,2020-06-13T18:50:27.000Z,LuisAdolfoCesp1
1274545111238676488,1384729167921561602,2021-04-21T04:42:15.000Z,es,@eldesconcierto Sin comentarios 😶,0,0,0,0,Patricia,"","",FALSE,2020-06-21T03:30:30.000Z,Patrici31379024
1274915373666705409,1384725375108911107,2021-04-21T04:27:11.000Z,es,@eldesconcierto Hay asuntos más importantes en el país que esta wna. Ignoremosla mejor.,0,0,2,0,Soa Romi,"","Buena persona en el fondo. Pastry lover, catadora de sambolos. Chefcita Milfllenial y mamá luchona.",FALSE,2020-06-22T04:01:43.000Z,chefromiguti
1284708048469135362,1384752564474896384,2021-04-21T06:15:13.000Z,es,"@pelaochapita @eldesconcierto @javiparada Que bajeza! Chantajear a una persona por buscar su propia vida, es miserable. Hay suficientes derechistas tratando de traidor a Piñera para que la izquierda dura lo replique! Las defensas corporativas se ven en los curas y FFAA; Javiera no le debe explicaciónes a nadie!",0,0,0,0,Scouse,"","Adventure, politics, economy and humor, whoever knows the meaning of Scouse is welcome!",FALSE,2020-07-19T04:34:46.000Z,Scouse56189670
1292500105246003201,1384749661211316224,2021-04-21T06:03:41.000Z,und,@eldesconcierto 🤦‍♀️🤦‍♀️,0,0,0,0,nilda,"","",FALSE,2020-08-09T16:37:31.000Z,nilda04907526
1299358273221603329,1384739931159941121,2021-04-21T05:25:01.000Z,es,"@eldesconcierto Javiera ""Pagada"" 🤮🤮🤮🤮",0,0,0,0,Manuel C. Apruebo Independiente y Plurinacional,"","Mil veces venceremos !!!
#Jadue2021",FALSE,2020-08-28T14:50:42.000Z,NativoPoblador
1303922586854793218,1384748411971424257,2021-04-21T05:58:43.000Z,es,"@eldesconcierto Se sumarán lios del comando conjunto, los de la DINA, CNI ,  Colonia Baviera",0,0,0,0,Carlos Lagos,"","Padre, Profesional, Muy Deportista, Alegre, Digo y Hago lo que Pienso, Crístico.",FALSE,2020-09-10T05:06:09.000Z,kurstballant
1303922586854793218,1384746901115916289,2021-04-21T05:52:43.000Z,es,@eldesconcierto Los rematados,0,0,0,0,Carlos Lagos,"","Padre, Profesional, Muy Deportista, Alegre, Digo y Hago lo que Pienso, Crístico.",FALSE,2020-09-10T05:06:09.000Z,kurstballant
1315630797924298753,1384722081967976448,2021-04-21T04:14:05.000Z,es,@eldesconcierto Si me pagaran 25 palos en una asesoría !!,0,0,3,0,Javier M,"",escéptico,FALSE,2020-10-12T12:30:20.000Z,neofreudiano
1316506197235822592,1384722008542433280,2021-04-21T04:13:48.000Z,es,@eldesconcierto 25 palos pa su empresa de recien un mes dice mucho...,0,0,0,0,Ricardo Rojas,https://t.co/AQuhIggyAK,"Libertad de opinión conlleva obligación de Pensamiento -  Estudiante de Ingeniería,  Procesólogo, Papa y ciudadano del mundo.  hablemos!",FALSE,2020-10-14T22:28:43.000Z,procesologo
1317869274313142274,1384737132917497860,2021-04-21T05:13:54.000Z,es,"@eldesconcierto Tiene las convicciones en las ""patas"" 🙄",0,0,0,0,una indignada más!,"","Hija de Dios, Mujer, esposa, mamá de 4. 

Tengo fe en que todo mejorará, habrá más justicia y dignidad y si po #aprobé",FALSE,2020-10-18T16:45:01.000Z,ro032118
1321255054301646849,1384722449628110849,2021-04-21T04:15:33.000Z,es,@eldesconcierto Chiquitita,0,0,0,0,Juan condell meza,"",Jubilado,FALSE,2020-10-28T00:59:12.000Z,CondellJuan
1323245134822187009,1384723143097466886,2021-04-21T04:18:18.000Z,es,@eldesconcierto Irrelevante,0,0,0,0,Borrego Adoctrinado,"",Narcisista introvertido,FALSE,2020-11-02T12:46:46.000Z,Julianguerrort
1330669031922216970,1384721957749411840,2021-04-21T04:13:36.000Z,es,@eldesconcierto Cuando tú eras un EMBRIÓN tu padre luchaba por darte un futuro digno y mira como le pagaste a su memoria!!!,3,0,10,0,Claudio,"","",FALSE,2020-11-23T00:27:12.000Z,y0claudi0
1350903419444215809,1384739428308975621,2021-04-21T05:23:01.000Z,es,@taxusrock @eldesconcierto En serio? Cuéntame mas por favor,0,0,0,0,Max A Springer,"",Luxury or nothing,FALSE,2021-01-17T20:31:01.000Z,MaxSpringerA1
1350903419444215809,1384739300059742210,2021-04-21T05:22:31.000Z,es,@emil23064134 @eldesconcierto Excelente. Yo me iria de partusa en partusa hasta morir en el acto,0,0,0,0,Max A Springer,"",Luxury or nothing,FALSE,2021-01-17T20:31:01.000Z,MaxSpringerA1
1352064323544379395,1384733883850240002,2021-04-21T05:00:59.000Z,und,@DONSATA20 @mentiraslared @FrenteRebeldes @FpvrPrensa @PiensaPrensa @prensaopal @PKpucha @EPInforma @eldesconcierto 🤣🤣🤣🤣🤣🤣🤣 https://t.co/6vxl4q5vPD,0,0,0,0,Claudia Valenzuela Profesora PEV,"","Profesora Candidata a Constituyente Distrito 5
Vamos a transformar Chile! 
 Voté por la Convención Constitucional",FALSE,2021-01-21T01:25:17.000Z,ProfesoraConst1
1354390198545756161,1384717699926929410,2021-04-21T03:56:41.000Z,es,"@eldesconcierto No pasa nada, con lis políticos de Oposición no podemos contar, ellos ya le prestaron ropa al guiña el 25/11 y avisaron que lo seguirán haciendo, al menos los miserables del PS y la DC ya lo hicieron. Estamos solos",0,0,0,0,Simón Pedro,"","Nada, quien nada hace, nada teme",FALSE,2021-01-27T11:26:45.000Z,SimnPed93669054
1357826272559267849,1384722071293472770,2021-04-21T04:14:03.000Z,es,@eldesconcierto Me das mucha vergüenza,0,0,0,0,alberto,"","",FALSE,2021-02-05T22:59:59.000Z,alberto26190507
1360004185,1384723027951329282,2021-04-21T04:17:51.000Z,und,@NoAltoMaipo @ladera_sur @joevasconcellos @eldesconcierto @SCAC_Chile @CCCTDF @FullOutdoor @FFFChile @rvfradiopopular @uchileradio @cajondelmaipo Noooo!!! 😭😭😭,0,0,0,0,#LaPame,"",#MODOCANAL,FALSE,2013-04-17T17:49:21.000Z,ParluciagaC
1360367752830193675,1384724059137748992,2021-04-21T04:21:57.000Z,es,@eldesconcierto Loca ... Su padre debe revolcarse en la tumba cada vez que habla.,0,0,4,0,Miguel Izquierdo 🎸⚽👽🍻,"",Siempre por la Zurda. Atacameño de alma Azul. Metalero y futbolero. Los ovnis existen. Cervecero fanático.,FALSE,2021-02-12T23:19:18.000Z,MiguelC14433202
1360427808439365637,1384744120380444673,2021-04-21T05:41:40.000Z,es,"@eldesconcierto @Ebrielynca Curioso simbolismo. Cuando las personas necesitan 10% para vivir, tramitan ley para bien morir.

No es que esté en desacuerdo, sólo me parece un curioso simbolismo.",0,0,0,0,Boris Gutierrez,"",✌️,FALSE,2021-02-13T03:17:29.000Z,OsoCaramelOso80
13670352,1384723458882482176,2021-04-21T04:19:34.000Z,es,@eldesconcierto Convicción: 25 millones.,0,0,1,0,Lunfi Nasan (Fidel),"","Puedo ver toda la vida una y otra vez Star Wars, Malcolm in The Middle, Breaking Bad, GOT. 
#TxipatupePiñera",FALSE,2008-02-19T13:07:04.000Z,Fidel_Luna85
1372986614167785474,1384721019638882304,2021-04-21T04:09:52.000Z,es,@eldesconcierto No hay palabras...!!!,0,0,0,0,Juani,"","Me gustan las cosas claras, soy directa, me alejo de  personas tóxicas.. Jajaja",FALSE,2021-03-19T19:06:57.000Z,Juani38158392
1373740657341313026,1384725729338855427,2021-04-21T04:28:35.000Z,es,"@eldesconcierto No. Es una ""traicionista"".",0,0,0,0,Dino Saurio,"",humor,FALSE,2021-03-21T20:58:06.000Z,DinoSau56798844
1374580111824027648,1384749188311916545,2021-04-21T06:01:48.000Z,es,@eldesconcierto QUE HUEVONA MÁS ASQUEROSA..¡SEAMOS CLAROS!,0,0,0,0,Miguel,"",EN JUSTICIA ESTÁ EL SEGUNDO TÍO PERMANENTE..SOLO BOOTLEG DVD..ESCUCHO UNA VEZ POR SEMANA EL VOLUMEN BRUTAL..BARÓN ROJO.,FALSE,2021-03-24T04:33:47.000Z,Miguel77462005
1378754476597710850,1384738982362238982,2021-04-21T05:21:15.000Z,pt,"@eldesconcierto Querrás decir
B R I B O N I S T A 
JUDASFEM‼️",0,0,0,0,Alex Henriquez,"","",FALSE,2021-04-04T17:02:09.000Z,AlexHen29183455
1379599448125411333,1384722020404015111,2021-04-21T04:13:51.000Z,es,@eldesconcierto Noticia importante,0,0,0,0,Chileniano,"",a por ello.,FALSE,2021-04-07T00:58:48.000Z,ChilenianoArq
1392014635,1384727078604525569,2021-04-21T04:33:57.000Z,es,"@eldesconcierto @javiparada no te da vergüenza salir a la calle, no te da vergüenza lo que estás haciendo.
No piensas en tu familia?",0,0,0,0,Marisol Olivares,"","La libertad de expresión, es un derecho que debemos resguardar, al igual que la salud y la educación
No olvidar los derechos de los niños.",FALSE,2013-04-30T12:55:39.000Z,Marisolif_07
143866429,1384752814019301376,2021-04-21T06:16:12.000Z,es,"@eldesconcierto Propongo que ella sea la ""don Miguel"" del copete. La campaña sería un éxito.",0,0,0,0,Deconstituido,"","",FALSE,2010-05-14T16:43:51.000Z,Al_esc_
166877353,1384737805490851840,2021-04-21T05:16:34.000Z,es,@eldesconcierto Tiene Twitter ese culiao para webiarlo??,0,0,0,0,#DragónLibertador #LaLuchaSigue #MataPacoPalMundo,"","Sobreviviente Del Sistema ! Amante De Los Animales y Salvador De Vidas, Músico Fracasado, Fiel Servidor De Quienes luchan Por Lo Justo.",FALSE,2010-07-15T06:01:01.000Z,ManueL_blk
184883626,1384722309764747265,2021-04-21T04:15:00.000Z,es,@eldesconcierto Que vergüenza @javiparada avalando a un cómplice de violaciones de DDHH!,2,1,4,0,Caro,"","Fotógrafa 📸. Espíritu social, amante de las artes, feminista! ...Soy Donante!",FALSE,2010-08-30T18:32:27.000Z,coggero
1898000436,1384732918849888256,2021-04-21T04:57:09.000Z,es,"@eldesconcierto @lachorrilla Así como está de corrupta esta institución, no me extrañaría que el cabo, que denunció el delito, sea expulsado.",0,0,0,0,𝔽𝕖𝕣𝕟𝕒𝕟𝕕𝕠 ℕ𝕠𝕧𝕠𝕒,"","Ingeniero UNAB Administración de Empresas
Nieto de campesinos
Hijo de obrero
Cine, música, literatura, poesía. Zurdo.",FALSE,2013-09-23T18:17:33.000Z,FernandoNovoa_
2184876370,1384725648606961664,2021-04-21T04:28:16.000Z,es,@jotape04009284 @eldesconcierto Me da vergüenza.,0,0,1,0,Teresa De La Barrera Norambuena.,https://t.co/PdDBbcMumx,"Ningún ser humano es ilegal!
Duele Chile.
 Antropología y arqueología U de Chile.  Apruebo. Allendista Azul.",FALSE,2013-11-17T17:55:54.000Z,akelagris
2187024253,1384726214687002624,2021-04-21T04:30:31.000Z,tr,@eldesconcierto Payasa!,0,0,1,0,DonGruño,"","",FALSE,2013-11-10T19:46:33.000Z,Bravo_1279
242087836,1384722526836822018,2021-04-21T04:15:51.000Z,es,@eldesconcierto Ay Dios mío!!!,0,0,0,0,Lia Espinosa,"",Mama de Armando Andrés y de Iko y enseño Filosofía en la Universidad Católica de Chile....,FALSE,2011-01-23T22:37:19.000Z,liaespinosa
2424740396,1384724648043024393,2021-04-21T04:24:17.000Z,es,"@eldesconcierto Tengo veinticinco millones de razones para ser brionista, declara @javiparada cobrando un cheque firmado por Belollio",0,0,0,0,Gabylosky,"",Cambiemos este país por Santa Sara!,FALSE,2014-04-03T03:37:47.000Z,lothian225
2428789809,1384724100820709377,2021-04-21T04:22:07.000Z,es,"@eldesconcierto @javiparada te vendiste al sistema...

Corta",0,0,1,0,Mario Amestica,"","",FALSE,2014-03-22T11:56:33.000Z,2067Mfaf
2596564198,1384722362243985408,2021-04-21T04:15:12.000Z,es,@eldesconcierto Quiere ser primera dama,0,0,0,0,catito. @tweetcato,"","",FALSE,2014-06-10T01:43:12.000Z,jveraymirandao
2779724148,1384720720618459136,2021-04-21T04:08:41.000Z,es,@eldesconcierto @Carabdechile = asesinos,0,0,0,0,Diego,"",Amante de los ecosistemas - Ingeniero forestal de profesión🌱,FALSE,2014-08-30T02:47:33.000Z,diego_ao91
28978747,1384723245530812416,2021-04-21T04:18:43.000Z,es,@eldesconcierto Javiera la conversa. Seguramente vio la luz. Bien por ella que cree en algo,0,0,0,0,Claudio Apablaza,"",Sociologo de la Chile 49 años. Corazón solitario. siempre a la izquierda y libertario,FALSE,2009-04-05T12:20:21.000Z,ClaudioAp
3016383015,1384725840064307209,2021-04-21T04:29:01.000Z,es,@eldesconcierto Otra que vale hongo,0,0,0,0,Claudia Connolly,"","Para mejorar el nivel de vida, los políticos deben aumentar la productividad asegurándose de que los trabajadores estén bien educados. EDUQUEN",FALSE,2015-02-04T05:32:29.000Z,sayen_aliwe
3044672914,1384710324843073538,2021-04-21T03:27:22.000Z,und,"@LaRedTV 
@CNNChile 
@Cooperativa 
@elmostrador 
@PiensaPrensa 
@eldesconcierto 
@delosquesobran https://t.co/38fNNAp7g3",0,0,0,0,Anamaria 🌾,"","",FALSE,2015-02-18T15:26:28.000Z,empujandochile
321150024,1384723915126153217,2021-04-21T04:21:22.000Z,es,@eldesconcierto pobre mina quiere sentiese pertneciente a algo que la reconozca. Psicologicamente dememte,0,0,0,0,Fenrir,"",Nada,FALSE,2011-06-21T03:12:35.000Z,Fenrir09750071
328579669,1384722628175351809,2021-04-21T04:16:16.000Z,es,"@eldesconcierto Pensé que era más inteligente, pero equivoqué",0,0,0,0,NADIA NYLL RODAS,"","",FALSE,2011-07-03T16:58:49.000Z,nadyro
336293379,1384719115131174912,2021-04-21T04:02:18.000Z,es,"@eldesconcierto El ""legado"" del delincuente Piñera",0,0,1,0,#apruebo #CC 🏳️‍🌈,"","Chillanense.  Católico. #catlover ... Siempre a la izquierda.
En todo amar y servir 🇨🇱🐈🏳️‍🌈",FALSE,2011-07-16T01:57:23.000Z,mavileslillo
3394022085,1384726249755578369,2021-04-21T04:30:39.000Z,es,"@eldesconcierto Ignacio Parada y Javiera  Arrodillada, que linda pareja se a formado",1,0,1,0,Esteban Dido,"","Hace rato que vengo lidiando con gente,que dice que yo Twitteo cosas indecentes,pero te quiero mi amor,no me dejes solo,no puedo estar sin ti,mira que yo lloro.",FALSE,2015-07-29T16:13:47.000Z,JadueChile22
347244070,1384712305024372738,2021-04-21T03:35:14.000Z,es,@eldesconcierto Es muy probable que haya sido la forestal y el juez está metido en la mierda.,0,0,2,0,Emilio Diaz,"","",FALSE,2011-08-02T14:02:32.000Z,emilioHDM
36159500,1384724191421796354,2021-04-21T04:22:28.000Z,es,"@eldesconcierto No logro entender, lo mínimo que uno esperaría es que honrara la memoria de su padre.  Qué vergüenza.",0,0,0,0,Anabel Godoy,"","Una afortunada, en mi casa y tú?  Apruebo!",FALSE,2009-04-28T19:40:54.000Z,AnabelGo
365835976,1384714006783569920,2021-04-21T03:42:00.000Z,es,@eldesconcierto Brionista aweonista... 😒,0,0,0,0,Sayayin74,"","Respiro, como... kgo... estoy bien...",FALSE,2011-09-01T02:56:27.000Z,Sayayin74
3682139176,1384725661911224320,2021-04-21T04:28:19.000Z,es,"@jotape04009284 @eldesconcierto Sí, mientras más la inflen peor será!",0,0,1,0,jose ortiz,"","Viñamarino de toda la vida, colocolino,con el corazón a la izquierda!",FALSE,2015-09-17T04:42:13.000Z,jortizmon
37286407,1384744262886121472,2021-04-21T05:42:14.000Z,und,@eldesconcierto https://t.co/vxbm8iYD1f,0,0,0,0,Vane #NoAlTpp11,"",Te odio COVID19,FALSE,2009-05-02T21:24:48.000Z,Vanessa_M_D
403688475,1384727187119656961,2021-04-21T04:34:23.000Z,es,"@eldesconcierto Briones apoya el recurso ante el TC presentado por el desgobierno. La ""Brionista"" apoya éso?",1,0,0,0,ArTuRama,"",Regionalista por una Nueva Constitución,FALSE,2011-11-02T21:19:54.000Z,Mc_ArThuRama
4102320161,1384719586063523841,2021-04-21T04:04:10.000Z,es,@markko_chile @eldesconcierto Lo denunció un cabo de carabineros 😳😳😳,0,0,0,0,marianela palma,"",Siempre izquierdista #allendeygladysenelcorazon,FALSE,2015-11-03T05:09:08.000Z,marianelayocon2
41200030,1384721891601047552,2021-04-21T04:13:20.000Z,es,@eldesconcierto Deberíamos pedirle que sea imagen de la campaña para el uso del litio,0,0,3,0,Nicolás Veloso,"","",FALSE,2009-05-19T20:18:32.000Z,nicotop
430351404,1384739015866437637,2021-04-21T05:21:23.000Z,es,"@eldesconcierto Igual, sus convicciones no tienen mucho peso según lo que se ve",0,0,0,0,andrea lizana reyes,"","no hay mal que por bien no venga.
ni muy buena ni muy mala, 🙈
🐸🦋",FALSE,2011-12-07T02:14:22.000Z,andrealizanar
437796641,1384722224985354242,2021-04-21T04:14:39.000Z,es,@eldesconcierto Psiquiatra urgenteee,1,1,1,0,César Reyes,"","APRUEBO!
Maucho y Colocolino de nacimiento",FALSE,2011-12-15T21:05:44.000Z,Cesarioreyes
475477074,1384723274265993216,2021-04-21T04:18:50.000Z,es,@eldesconcierto El Partido republicano la espera con las puertas abiertas,0,0,6,0,Santiago Quinteros,"","soliloquio, anti-eustaquio, bueno pa'l coloquio y el obsequio. Creo en la venida del desplome",FALSE,2012-01-27T03:13:33.000Z,qtroboy
48825056,1384736424717692929,2021-04-21T05:11:05.000Z,es,@eldesconcierto Otro caso tapado a puro billete,0,0,0,0,Marie,https://t.co/TIH2MCNaEO,MadnessDesign here. #AprueboCC,FALSE,2009-06-19T20:54:07.000Z,L4V4ND4LO
493639474,1384726304898039808,2021-04-21T04:30:52.000Z,es,"@eldesconcierto Esta tiene el mismo discurso de Karla Rubilar y el ""Piñerismo"". 🤦",0,0,0,0,Nicolas NC,"","En cuarentena! 
Bloqueo fascistas, racistas y transfobicos!
#VamosPorLosConstituyentes #TransLiberationNow ✊💜",FALSE,2012-02-16T01:05:59.000Z,navcar_nc
501673125,1384732262730801154,2021-04-21T04:54:33.000Z,es,@eldesconcierto Dejen de mostrarme a esta mi a cara de ñoqui parfavaaaar!!! cada día más parecida a lavin 😹😹😹,0,0,0,0,pipe's,"","",FALSE,2012-02-24T11:06:25.000Z,flp_moreno
502190090,1384730439965872129,2021-04-21T04:47:18.000Z,es,"@eldesconcierto Lastima que ya no pasan nada en las noticias, es probable que el caso se archive.",0,0,0,0,Me dicen Jon Snow.,"","The last kingdom 
Calentamiento global, fake ?
Pandemia planificada?",FALSE,2012-02-24T22:23:12.000Z,solo_sesioM
577407532,1384723199598993409,2021-04-21T04:18:32.000Z,es,@eldesconcierto Seguro! $$$$,0,0,1,0,VICTORIANO,"","Ciclista! , anti político! , La Música , Las Letras! y la Tolerancia , es mi principio!",FALSE,2012-05-11T19:40:01.000Z,Wittoo1
