author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,url,description,name,location,verified,created_at.y,username
1198727815434309635,es,2021-04-20T02:39:03.000Z,1384335776377356288,"@LatorreJI @CatalinaPerezS @RDemocratica @elfrente_amplio @gabrielboric @GiorgioJackson @RD_RegionValpo @ChilePeriodista @bprokurica @gonzalowinter @congreso_prensa Quiero ver si opinaría lo mismo si la parodia fuese contra los inmigrantes, comunidad LGTB, minusválidos o sobre el congreso nacional. Seguiría sosteniendo que es libertad de expresión.?",0,0,0,0,"","",fernando,"Puerto Varas, Chile",FALSE,2019-11-24T22:19:34.000Z,fernand74419438
12009132,es,2021-04-20T01:36:21.000Z,1384319999393865728,@LatorreJI @MarcelaVeraO Vocación democrática y ddhh de los golpistas torturadores. Avise si la encuentra.,0,0,1,0,https://t.co/Fz440rC7BQ,"",Coke 80%,Chile,FALSE,2008-01-09T02:12:31.000Z,cokeramirez
1212036037960060930,es,2021-04-20T00:43:33.000Z,1384306711134150656,Les compartimos la columna de Gustavo Vergara. Abandonando el mito neoliberal hacia una reactivación económica transformadora y sostenible.  @Naty_campusano @Sleiva @jota_ese_ @LatorreJI @FTV_cl https://t.co/P2VDAPjasf,6,1,25,0,https://t.co/oYkMYrdQM4,"Ciudadanía, Democracia y Territorio.      Desde la organización ciudadana y el feminismo por la construcción de un Chile posneoliberal.",Fundación Territorios Colectivos,"",FALSE,2019-12-31T15:41:40.000Z,FTerritoriosC
1220067218173710337,und,2021-04-20T22:31:49.000Z,1384635944947621927,@LatorreJI @LegadoBachelet #AcusacionConstitucionalAPiñera,1,0,2,0,"","Maximiliano montes, san Beka y antipiñerista",Maximiliano,"",FALSE,2020-01-22T19:34:41.000Z,Maximil28823318
1236840523190673410,es,2021-04-20T18:35:03.000Z,1384576360736346117,@Justiceandpace @LatorreJI El otro lado como tú lo llamas no violá los DDHH ni derechos fundamentales porque no tiene el@poder de las armas para hacerlo,0,0,0,0,"",no existe La Paz sin Justicia ni el diálogo sin respeto social,Patipelado2 ( uno de la Jauria,"",FALSE,2020-03-09T02:25:48.000Z,Patipelado21
1236840523190673410,es,2021-04-20T18:36:13.000Z,1384576655038074881,"@diveseirl @LatorreJI Pero si ya están ideologizados, de otra forma no se explica los comunicados",0,0,0,0,"",no existe La Paz sin Justicia ni el diálogo sin respeto social,Patipelado2 ( uno de la Jauria,"",FALSE,2020-03-09T02:25:48.000Z,Patipelado21
124820402,es,2021-04-19T17:36:14.000Z,1384199171645739017,@Senado_Chile @LatorreJI como lo hicieron los senadores y diputados para subirse el sueldo sin que el presidente fuera al TC  a denunciarlos,0,0,2,0,"",TALCAHUANO,Miguel Tito Mendoza,talcahuano,FALSE,2010-03-20T17:43:04.000Z,MTITOMendoza
1253125439188619277,es,2021-04-20T02:25:33.000Z,1384332377481228290,"@LatorreJI @PSChile De qué legado hablas 🤡?. Dejó un país en ruinas, quebró la democracia, polarizó la sociedad, aumentó la pobreza . La UP fue lo peor q le pasó al país. eres un desgraciado. Más encima quisiste poner a su mujercita a chupar la teta del Estado. Menos mal que no fue electa",0,0,0,0,"","vivir. y entreternerme con la aplicación. Potenciar al máximo las 3 R. reciclar, reducir y reutilizar.",Cardenal,"",FALSE,2020-04-23T00:56:23.000Z,Cardena65406239
1263865904229646337,und,2021-04-21T00:36:50.000Z,1384667406153437209,@LatorreJI https://t.co/BjqwxCxp0F,0,0,0,0,"",Amante de los animales y el deporte!!!,Marcelo 192,"Santiago, Chile",FALSE,2020-05-22T16:14:57.000Z,Marcelo99836418
1277642689178226688,es,2021-04-19T21:44:14.000Z,1384261584445317120,"@jpcbvm @LatorreJI Bueno, para ser honestos, la presidencia caia en un wn penca de izquierda o un wn penca de derecha, en ambos casos perdemos todos los chilenos",0,0,0,0,"","Apruebo. It gets easier
everyday it gets a little easier
but you gotta do it everyday
That's the hard part
but it does get easier",Ignacio Leyton,"Valparaíso, Chile",FALSE,2020-06-29T16:38:59.000Z,Ignacio46125575
1279276633048920064,es,2021-04-19T20:37:01.000Z,1384244668360118273,@LatorreJI @RDemocratica @elfrente_amplio @gabrielboric @CatalinaPerezS @GiorgioJackson @RD_RegionValpo @ChilePeriodista @bprokurica @gonzalowinter @congreso_prensa Ustedes Hablando de democracia. Son un chiste corruptos de mierda..,1,0,1,0,"","",José. patriota todo el rato🇨🇱🇨🇱🇨🇱,"",FALSE,2020-07-04T04:51:48.000Z,Josomar36394394
1283105379916947456,es,2021-04-20T22:39:19.000Z,1384637834989031424,"@LatorreJI No sirve de nada las declaraciones, Piñera ha hecho daño a todos nosotros, ya está bueno. No puedes quedarte solo en la declaración",0,0,0,0,"","",QUIROGA,"",FALSE,2020-07-14T18:25:57.000Z,quirogaprueba
129088320,es,2021-04-19T17:41:42.000Z,1384200548694388751,"@LatorreJI @RDemocratica @elfrente_amplio @DMatamala @eldesconcierto @elmostrador @RD_RegionValpo @CatalinaPerezS @ProvosteYasna Qué tiene que ver Mario Marcel en este baile ?.. Las platas depositadas en las AFPs. NO son del Estado, son de sus afiliados.",0,0,0,0,"","Sí mis opiniones no son de tu agrado, no me sigas.",Waldo Oyarzun,"Antofagasta, Chile",FALSE,2010-04-03T04:16:05.000Z,waldooyarzun
1299109067399598080,es,2021-04-20T18:47:25.000Z,1384579472884633603,"@LatorreJI cuando se trata de desprestigiar intencional y planificadamente instituciones del Estado con la ciudadania, no puede haber silencio de las autoridades y debe salir en su defensa, la libre expresion termina cuando se afecta la dignidad de las personas e instituciones",0,0,0,0,"","",Jason Voorhees,"",FALSE,2020-08-27T22:18:47.000Z,JasonVo09797630
1301172745779269633,es,2021-04-19T19:49:32.000Z,1384232717517156359,@aehrtw @LatorreJI @RDemocratica @elfrente_amplio @DMatamala @eldesconcierto @elmostrador @RD_RegionValpo @CatalinaPerezS @ProvosteYasna mañana o el miércoles se termina de votar en sala. De aquí al jueves sale.,0,0,1,0,"",LA REINA DEL TRÁMITE. Ayuda para trámites y reclamos con empresas privadas y estamentos del estado. Denuncie en https://t.co/bS4rIJoTAM,Ayuda_Trámites,"",FALSE,2020-09-02T14:59:13.000Z,NataliaMonteroV
1302818656464916480,es,2021-04-19T17:52:00.000Z,1384203138375176196,@LatorreJI @Jotapaz10 Tu te harás cargo de las pensiones futuras ??? 🤬😂😂😂😂😂,1,0,1,0,"",Solo yo,@monoporfiad@,Chile,FALSE,2020-09-07T04:00:06.000Z,monoporfiado3
1309900485785157637,es,2021-04-21T00:36:45.000Z,1384667387023314950,@LatorreJI Pero que hacen ustedes puro blabla!!,0,0,0,0,"",el sueño se hace a mano sin permiso!,@racusen19,"",FALSE,2020-09-26T17:00:39.000Z,racusen19
1313947298385321988,es,2021-04-19T20:59:11.000Z,1384250246222422025,"@Senado_Chile
@LatorreJI
@lagosweber
@jminsunza
@ProvosteYasna
@ximerincon
@TEMUCOENGRANDE
Sres. Senadores
Sobre las RR.VV 
 Uno tiene derecho  adelantar  sus pagos  respectivos?Están esperando  q la gente se muera y se queden con toda nuestra plata estas instituciones corruptas.",1,0,0,0,"","",Sandra,"",FALSE,2020-10-07T21:03:24.000Z,Sandra89693107
1319270647671894016,es,2021-04-19T17:44:52.000Z,1384201344890793988,"@RD_RegionValpo @MacaRipa @JannaSakalha @jorbritoh @RDemocratica @AhoraNosotrasRD @paulirayen @berliot @SusanaMunozH @LatorreJI Absolutamente, no siendo Frente Amplista,  @MacaRipa me representa totalmente y es mi candidata a alcaldesa de viña. Tiene un nivel de preparación, claridad u conocimientos de la comuna extraordinario. Que pena no haber logrado candidatura única de la izquierda. Igual a ganar.",0,0,5,0,"","Jorge Torres, abogado.",JT,"",FALSE,2020-10-22T13:33:50.000Z,jt_5deoctubre
1331703653112156161,und,2021-04-20T00:15:56.000Z,1384299761403011074,@LatorreJI https://t.co/6XX06gUgw3,0,0,0,0,"","Chile... El Reality de la Democracia,
Protagonistas Ejecutivo, Legislativo, Judicial, Prensa y TV
Escrito y dirigido por los más ricos
Extras: El Pueblo",ArtGanS,Chile,FALSE,2020-11-25T20:58:08.000Z,ArtGanS1
1332018662816026626,es,2021-04-19T17:39:49.000Z,1384200074784243720,@Naty_campusano @gabrielboric @gonzalowinter @LatorreJI @baradit @Mister_Wolf_0 @pgselles @la_convergencia @DiegoPardow @ConySchon @GaelDiputada Está más gordito con la plata de todos los chilenos jjaajja,0,0,0,0,"",#piñeractm vuelvo de tres bloqueos de cuentas!!!,Agusto Allende,"Las Condes, Chile",FALSE,2020-11-26T17:49:41.000Z,mbernt1
1339278453116444675,es,2021-04-20T23:55:43.000Z,1384657060202262530,"@Naty_campusano @la_convergencia @gabrielboric @gonzalowinter @LatorreJI @baradit @GaelDiputada @Alo__arellano @LuisMesina1 @Jaime_Bassa @Mister_Wolf_0 Existen 2 personajes pasando piola , Briones y Sichel , se acuerdan cuando bancoestado pasó las cuentas a Briones , por aquello dicen que tenemos plata y que sus ayudas son suficientes ...ojo",0,0,0,0,"","",Martillorojo,"",FALSE,2020-12-16T18:37:54.000Z,Martillorojo1
135599487,es,2021-04-21T00:02:27.000Z,1384658756424900608,@LatorreJI Piñera acaba de prender la mecha,0,0,0,0,"","",ricardo jorge gaete,"",FALSE,2010-04-21T19:25:00.000Z,rigaete
135599487,es,2021-04-21T00:02:05.000Z,1384658664452145153,@LatorreJI Piñera acaba de prender la mecha,0,0,0,0,"","",ricardo jorge gaete,"",FALSE,2010-04-21T19:25:00.000Z,rigaete
1366371838562086915,es,2021-04-20T01:15:35.000Z,1384314770866778113,@FTerritoriosC @Naty_campusano @Sleiva @jota_ese_ @LatorreJI @FTV_cl PAREN EL SAQUEO EL EXTRACTIVISMO OCULTA COMO EXTERNALIDADES LOS DAÑOS AL MEDIOAMBIENTE MIENTRAS aprueban proyectos haciendo negocios con el estado y privatizando empresas como @elpuertodechile NO ES SEQUIA ES SAQUEO @MMAChile INGRESA PROYECTOS SIN STANDAR MINIMO @mma_valparaiso,0,0,0,0,"","En la comuna de San Antonio, junto a la playa de Llolleo, la desembocadura del río Maipo, existen tres cuerpos de agua de 27 hectáreas denominados Ojos de Mar",CULTURA LLO-LLEO,Llo-Lleo ,FALSE,2021-03-01T12:57:04.000Z,LleoLlo
1367970702243069961,es,2021-04-20T14:22:21.000Z,1384512766774493189,@RDValparaiso @AndradeNicoo @RDemocratica @RD_RegionValpo @LatorreJI @jorbritoh @sebavillarroelg @vidalcvale @elfrente_amplio @FAValpo Otro de rd para seguir quemando Valparaíso  no gracias,0,0,0,0,"",watsaaaa,Grifter ウサギ,"",FALSE,2021-03-05T22:50:36.000Z,Grifter07544062
1368886483961188352,es,2021-04-19T18:46:34.000Z,1384216870887194624,@LatorreJI @RDemocratica @elfrente_amplio @DMatamala @eldesconcierto @elmostrador @RD_RegionValpo @CatalinaPerezS @ProvosteYasna El IFE JAMÁS LLEGARÁ A LA CLASE MEDIA TRABAJADORA PORQUE NO TENEMOS FICHA DE PROTECCIÓN SOCIAL ¡¡¡ NO ENTIENDE NADA ESTE CSM ¡¡¡¡ #Retiro10xCiento,0,0,0,0,"",ordenado,Manuuu2021,"",FALSE,2021-03-08T11:29:15.000Z,manuuu2021
1371330833026592768,es,2021-04-19T22:47:35.000Z,1384277527661740034,"@LatorreJI Hay que financiar eso. 
No llueve la plata ni se pueden plantar los billetes.
Primero resuelve el financiamiento y después te pones a repartir La Plata.
Acuérdate que hay que pagarles a ustedes también. https://t.co/2LY1evqBOb",0,0,0,0,"",Amigo de los amigos,En la trinchera,"Caracas, Venezuela",FALSE,2021-03-15T05:22:30.000Z,PalmaCarin
1374447181155897350,es,2021-04-21T00:13:54.000Z,1384661634719883273,"@Senado_Chile @sandovalplaza @SenadorCastro @senadornavarro @LatorreJI @SenadorJSoria @UkamauChile #comisiondevivienda NO HAY CUPOS DE INTEGRACION en las inmobiliarias. Somos cientos de familias que tenemos el subsidio desde 2017, 18, 19, 20, 21 y aun no podemos aplicarlo. Necesitamos MAS INTEGRACION o DS1 INTERREGIONAL sin importar el año de adjudicación.
@mas_integracion",0,0,0,0,"",amo a mi familia 😍😍,Jeniffer🤗🤗,"",FALSE,2021-03-23T19:45:53.000Z,Jeniffe79264647
1376534850899968000,es,2021-04-19T19:58:53.000Z,1384235069481443342,@Ma_joseOyarzun @LatorreJI @RDemocratica @AhoraNosotrasRD @Naty_campusano @FTerritoriosC ¿A Matria se refieren a la Matria que pensaba la profesora española que apoyaba la idea de hacer castración selectiva al 80% de los hombres?,0,0,0,0,"","Uso twitter porque es una red social de megd, y para decir aquí lo que no puedo en mi grupo de amigos todos progres y que me odian.",Ultrakill rat fan,Porqué quieres saber?,FALSE,2021-03-29T14:01:21.000Z,Maicol73246047
1380616198010892289,und,2021-04-20T22:40:35.000Z,1384638151809978369,@LatorreJI https://t.co/BNCIXiXWa3,0,0,0,0,"","",Juan Reuque,"",FALSE,2021-04-09T20:19:19.000Z,JuanReuque1
1382318347,es,2021-04-21T00:37:31.000Z,1384667578417692672,@LatorreJI MUEVAN LA RAJA LUEGO Y ACUSEN A ESE XUXESUMARE LUEGO!!,0,0,1,0,"",HASTA QUE LA DIGNIDAD SE HAGA COSTUMBRE!! ✨T_T DE CHILE✨ agUante la U y toda su gente // LDA no acepta Traidores  ni tampoco donaciones del gobierno militar🎶,WA$HoO LOKO!,Santiago de Chile,FALSE,2013-04-26T16:23:19.000Z,fabiano_1989_
1382565006026412038,es,2021-04-21T01:47:33.000Z,1384685204028145666,"@LatorreJI Y que No separen las RV de las AFP, No dejen fuera a los pensionados vitalicios del 10%🙏",0,0,0,0,"",abuela pensionada RV,Vir Zepe,"Antofagasta, Chile",FALSE,2021-04-15T05:23:31.000Z,ZepeVir
1384592508848648199,es,2021-04-20T20:59:53.000Z,1384612811746201610,@LatorreJI Trabaja flojo qlo.,0,0,0,0,"","autonomo, feliz y sentido.",El Pitu,"",FALSE,2021-04-20T19:39:23.000Z,ElPitu51467586
1384628606270377984,es,2021-04-20T22:44:35.000Z,1384639158505951234,"@Naty_campusano @AlertaNoticiasV @la_convergencia @gabrielboric @gonzalowinter @LatorreJI @baradit @GaelDiputada @Alo__arellano @LuisMesina1 @Jaime_Bassa @Mister_Wolf_0 INACEPTABLE!!!!, COMO SE VE EL MUNDO DE COMODIDADES EN EL QUE VIVEN, LA BURBUJA DEL PODER Y EL DINERO....SON LO PEOOOOOR!!!!!",0,0,0,0,"","",Verónica,"",FALSE,2021-04-20T22:02:59.000Z,Vernica73459830
141275206,es,2021-04-20T00:27:48.000Z,1384302745339895818,"@Naty_campusano @gabrielboric @gonzalowinter @LatorreJI @baradit @Mister_Wolf_0 @pgselles @la_convergencia @DiegoPardow @ConySchon @GaelDiputada Jajajajajajaj lindo candidato, solo sabe andar acusando 🤡🤡🤡😂😂😂",0,0,0,0,"","",luis soto,chile,FALSE,2010-05-07T16:57:07.000Z,luissotog
142246362,es,2021-04-19T20:08:36.000Z,1384237517386391555,"@LatorreJI @RDemocratica @elfrente_amplio @gabrielboric @CatalinaPerezS @GiorgioJackson @RD_RegionValpo @ChilePeriodista @bprokurica @gonzalowinter @congreso_prensa Las FFAA deberian ser independientes totalmente. No debemos permitir que las usen los marxistas ni los facistas, como en Venezuela.",1,0,1,0,"","",Libertas,"",FALSE,2010-05-10T10:53:28.000Z,libertts
1424550374,es,2021-04-21T04:05:54.000Z,1384720019255406592,@Ma_joseOyarzun @RDemocratica @LatorreJI @TeAmoValpo @Naty_campusano @AhoraNosotrasRD @FTerritoriosC @GiorgioJackson @SebaDepolo @EquipoJackson @Marce_Sandoval_ A los que se acostumbran a los bonos son unos inútiles o ser convierten en eso . Hay que trabajar para vivir como uno quiere . Saludos desde Venezuela sra María . Los bonos son miseria,0,0,0,0,"","Gracias gracias gracias Dios todo poderoso , siempre de tu mano mis seres queridos y yo .
👼👼👼👼👼🙏🙏🙏🙏🙏",Calimero Cascaroso ™, narcolandia suramérica,FALSE,2013-05-13T03:31:46.000Z,Cartondehuevos
150071793,es,2021-04-20T17:10:15.000Z,1384555021048635394,"@LatorreJI @JJVVQuintay @Gmunoz51 @RDemocratica @RD_RegionValpo @EcosocialRD @Mister_Wolf_0 Importante no centrar el tema solo en el agua sino en legislar con un enfoque interseccional, MA o  cambio climatico, (adaptation) no es posible que Municip sigan dando permiso a sabienda de los efectos medioambientales, tampoco se entiende que estos proyectos no van a EIA.",1,0,1,0,"","humanrights#environment#disability#poverty#
climatechange#nohayjusticiasocialsinjusticiambiental#",Martina on my way to@COP26,Estados Unidos,FALSE,2010-05-31T00:54:46.000Z,Noneleftbehind2
154548040,es,2021-04-20T04:30:17.000Z,1384363769120317442,@LatorreJI @RDemocratica @elfrente_amplio @gabrielboric @CatalinaPerezS @GiorgioJackson @RD_RegionValpo @ChilePeriodista @bprokurica @gonzalowinter @congreso_prensa Están con el culo apretado?,0,0,0,0,"","",MARCELO CLAVIJO,"",FALSE,2010-06-11T14:49:07.000Z,EMICCLA
154638019,es,2021-04-19T20:14:20.000Z,1384238957521641483,"@jpcbvm @LatorreJI El weon weon, weon",0,0,0,0,"","Centrista ➡️⬅️ 30
 Anti buenismo político, ateo, pro mercado AI, Data Science, ML and Economics enthusiast

Briones vs Heraldo es el futuro",Felipe Acuña,Santiago querido,FALSE,2010-06-11T20:09:36.000Z,fatedtoend
1613584632,es,2021-04-20T17:07:17.000Z,1384554276379373571,"Vamos al aire con los Martes de ""Latorre"" aquí en Carnaval 98.1FM junto al Senador @LatorreJI 
https://t.co/xO49x5T6Dy",1,0,1,0,https://t.co/5uaGtFKWEz,Cuenta Oficial Radio Carnaval V Región Costa 98.1 FM. 21 Años con el ritmo en la sangre!!,Radio Carnaval 98.1FM,Valparaíso - Viña del Mar,FALSE,2013-07-22T20:36:45.000Z,RadioCarnaval_V
161591079,es,2021-04-19T20:02:13.000Z,1384235908082266124,"Uuuuf... Se picaron @chahuan y @felipekast con @LatorreJI , @senadornavarro y @_adrianamunoz porque eligieron a Navarro en lugar de Chahuan para presidencia de la Comisión de DDHH del @Senado_Chile, y ahí están reclamando que se sienten moralmente despreciados 😄",0,0,0,0,https://t.co/Im1k2j6i4P,"Nacido en @PlayaAncha
Investigación e Intervención
DDHH, Políticas Públicas, Salud Mental",Eric Patricio Díaz Mella,"Valparaíso, Chile",FALSE,2010-07-01T06:46:57.000Z,ericdiazmella
1691953405,es,2021-04-19T23:46:47.000Z,1384292422725734408,"@LatorreJI El problema que esa tolerancia es cuando te conviene, porque cuando el otro lado hace algo que te molesta, salen  inmediatamente censurando, una actitud hipócrita.",0,1,0,0,"","",Mauricio,"",FALSE,2013-08-22T19:39:59.000Z,Justiceandpace
178149791,es,2021-04-21T01:29:57.000Z,1384680776705445892,Soñé q los parlamentarios tenían la rectitud y honorabilidad de @DrEnriqueParis pero desperté acordandome de @PamJiles @Muletjaime @matiaswalkerp @gabrielsilber @ximerincon @LatorreJI @jorbritoh @GaelDiputada @ncastilo @MaiteOrsini muchos @RNchile y @udipopular y quise dormir,0,0,0,0,https://t.co/0NK5gc7JNv,"Admiro la inteligencia y la auténtica valentía. El Cielo es mi hábitat. Tengo paciencia, pero es escasa. Hacemos la guerra para que podamos vivir en paz",Daniel,Chile,FALSE,2010-08-14T00:36:58.000Z,Skyciber1
180631533,en,2021-04-20T10:46:19.000Z,1384458401703464961,@PuLofMapuXawvn @PiensaPrensa @il_camo @prensaopal @illapu @modatima_cl @PauHuenchumil @LatorreJI @rmunda @cejil @taimante @mapuexpress Amulepe Taiñ Weichan 💥,0,0,0,0,https://t.co/Ui2VU7OOJ4,"Obrero/Anarquista/Skinhead. Siempre sobre el margen. Lector compulsivo, melómano enfermizo. Botando $$$ en Esxs Malditxs Punks Distro & Label",Rogelio,World Wide ,FALSE,2010-08-20T02:48:40.000Z,KrustieXnoise
183283596,und,2021-04-20T01:32:38.000Z,1384319062268907520,@Patrici81267003 @Rossana90895427 @Senado_Chile @SenadorCastro @LatorreJI @senadornavarro @sandovalplaza @SenadorJSoria @Minvu @TECHOChile @el_BID @ArrendadoresC #devuelvemelacasa,0,0,3,0,"","",Tamara Serrano,"",FALSE,2010-08-26T16:35:23.000Z,TamaraCapell
1856002080,es,2021-04-20T11:59:59.000Z,1384476939742818305,"@Naty_campusano @la_convergencia @gabrielboric @gonzalowinter @LatorreJI @Mister_Wolf_0 @pgselles @ConySchon @copano @TeAmoValpo @alejandramatus Sería interesante averiguar quién está financiando a la red, es evidente que la línea editorial apunta a un adoctrinamiento politico de extrema izquierda que busca manipular masas y darle al gobierno, y la #PrensaBasura no le importa venderse.",0,0,0,0,"","Ocupo este espacio como catarsis, nada más, no me interesa tu opinión o que no te guste la mía 💜 siga de largo gracias.",SoylaOtra 😎,Chile,FALSE,2013-09-12T02:21:30.000Z,NatitoOdiosa
191279165,es,2021-04-20T22:24:13.000Z,1384634034781884422,"@Naty_campusano @gabrielboric @la_convergencia @FuerzaComunCL @RDemocratica @MarielaSerey @Ma_joseOyarzun @gonzalowinter @LatorreJI @GaelDiputada @Alo__arellano @javierapelo_ @IgnacioAchurra @DiegoPardow @GiorgioJackson Junto a un equipo de energías transformadoras, ganas de cambiarlo todo, aportando desde el feminismo y luchando por los derechos de todes, mañana nuestra constituyente @Ma_joseOyarzun junto a @gabrielboric @Naty_campusano @MarielaSerey ✊🏻💜👊🏻",0,0,2,0,"","Pal pueblo lo q es del pueblo, 💚 Valpo, feminista, porfiada, guachaca. x+ SALUD. Teatrera. Zurdeando en @elfrente_amplio",VOTA YQ 37 en D7,Valparaíso,FALSE,2010-09-16T01:44:19.000Z,LorenitaCofre
194660404,es,2021-04-20T11:41:06.000Z,1384472189311803392,"@LatorreJI Sin fronteras la libertad no existe.
Solo existe el libertinaje donde todo es permitido para alguno y no para otros.
La izquierda espera a militares idiologizados para terminar su tarea",0,1,0,0,"","",Diego Vega💚,Chile,FALSE,2010-09-24T17:44:43.000Z,diveseirl
23082773,und,2021-04-20T14:54:32.000Z,1384520868018196483,"@Senado_Chile @SenadorCastro @senadornavarro @sandovalplaza @LatorreJI @SenadorJSoria @UkamauChile #TercerRetiro10xCiento
#NoMasAFP
#RenunciaPiñeraladron
#NoAlTC
#noalttp11
#libertaddeexpresionmv 
#LibertadDeExpresionLaRed
#NoAlCorralitoDePiñera",0,0,0,0,https://t.co/II9flGZlxp,"",Meje,Chile,FALSE,2009-03-06T16:20:47.000Z,Marcelo_4x4
