author_id,text,created_at.x,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,created_at.y,description,verified,username,location
1177191477245558786,@dmimica Mejor poner foco en el estado no? Hacer eficiente y moderno al estado...,2021-04-19T20:56:12.000Z,1384249495702032388,es,0,0,0,0,BielsaPito,"",2019-09-26T12:02:48.000Z,Naciendo en twitter... me dicen que es una rrss de mucha contención emocional. #BotConVoto #YoVotoRechazo,FALSE,BielsaPito,""
1187905855641010177,@dmimica 😴😴😴,2021-04-19T21:00:47.000Z,1384250649529913346,und,0,0,0,0,david enrique,"",2019-10-26T01:36:52.000Z,🍊,FALSE,davidenriqueee,""
1195285031016640512,@ClaudiaDides @dmimica Y somos monofuncionales que no podemos atender distintos temas GRAVES simultáneamente?,2021-04-20T03:12:54.000Z,1384344294966824963,es,0,0,2,0,Feñin,"",2019-11-15T10:19:02.000Z,No soy un bot...or am I?,FALSE,Fein24355643,""
1201692826997809152,@dmimica @laotralechuga Boric blanqueandose,2021-04-20T00:35:23.000Z,1384304654738145280,fr,0,0,0,0,Voly1967 Violeta Beraud Zurita,"",2019-12-03T02:41:27.000Z,"Porteña, Psicóloga, Magister en Educación IDI, Feminista, zurda, #yovotoporJADUE💜, gatera 1000%, no acepto fachos ni nazis qls no insistan",FALSE,Voly1967,"Valparaíso, Chile"
120667184,@dmimica @_calbhach Por el poder” el poder no corrompe desenmascara” como bien canta Rubén Blades .,2021-04-20T22:33:09.000Z,1384636280433164289,es,0,0,0,0,Carmen Penna,"",2010-03-07T04:59:28.000Z,"Profesora de historia , ariqueña demócrata ,cafetera.",FALSE,pennaleon,Arica
120839423,@dmimica https://t.co/GtJIY3Tdwh,2021-04-21T03:35:29.000Z,1384712366131138568,und,0,0,0,0,JuanseBee WerkenApi,http://t.co/hUPM61zXtA,2010-03-07T18:34:03.000Z,"Sanjuanino, Scout, Skater, Geógrafo, Camanchaquero, MSc Energy&Environment, Apicultor, Empresario, Cazador de Anomalías, Aséptico.",FALSE,juanseapi,Chivilcan-Temuko-Chile
1212436900608237568,@dmimica Demás poh 😂🤣😂🤣jajajajaja,2021-04-19T14:36:06.000Z,1384153839071207430,es,0,0,0,0,Mafalda Santiago-- MIXTA NO,"",2020-01-01T18:14:35.000Z,"Mamá orgullosa por sobre todas las cosas.
Humanista , conversadora de 💖
Por el derecho a vivir PAZ 😍
 Si poh, APRUEBO 💪💓",FALSE,MafaldaStgo,""
1214027008029552641,"@dmimica No aportó al crecimiento la inversión de los fondos???, ignorancia veo en este twitter",2021-04-19T22:58:30.000Z,1384280272313622541,es,0,0,0,0,Cristian Vasquez,"",2020-01-06T03:33:01.000Z,Estudiante de Ingeniería de 3er año de Educacion Superior. Pensando en como armar el bloque mas grande de la centro derecha 🇨🇱🙎🏻‍♂️,FALSE,crisvasquez3344,Region del Maule
1228041949946482691,@dmimica Es que es tierra de Orcos,2021-04-21T02:36:37.000Z,1384697551564193792,es,0,0,0,0,Yomismoahora,"",2020-02-13T19:43:27.000Z,"Soy liberal. Vote por el No. Marche contra Pinochet. Detesto el comunismo y el socialismo, es la lacra de la sociedad. No me gustan las dictaduras.",FALSE,Yomismoahora1,"Gy, Suisse"
1229932030361817094,"@dmimica Yo me preguntaría, vale la pena tener congreso?🙄",2021-04-19T19:09:48.000Z,1384222720037068807,es,0,1,1,0,PaoFlilo,"",2020-02-19T00:54:15.000Z,"",FALSE,PaoFlilo,""
123911861,"@dmimica @DemocraciaEnLSD @cronopioaustral Me refería a ti, no a la callampa.",2021-04-21T05:31:10.000Z,1384741479709544449,es,0,1,1,0,Gonzalo Oyarzun,"",2010-03-17T16:17:54.000Z,Bibliotecario,FALSE,gonzaloyarzun,Chile
123911861,@dmimica @DemocraciaEnLSD @cronopioaustral Típico resentido,2021-04-21T05:27:11.000Z,1384740478155886592,es,0,1,1,0,Gonzalo Oyarzun,"",2010-03-17T16:17:54.000Z,Bibliotecario,FALSE,gonzaloyarzun,Chile
123911861,Talking about @DemocraciaEnLSD feat. @dmimica @cronopioaustral https://t.co/gt0AM1q2JS,2021-04-21T04:55:42.000Z,1384732553823801344,en,0,1,1,0,Gonzalo Oyarzun,"",2010-03-17T16:17:54.000Z,Bibliotecario,FALSE,gonzaloyarzun,Chile
1246555633,@dmimica Y esto Davor algo que decir o serás el nuevo funaki https://t.co/Hr9X88vEGA,2021-04-21T01:46:34.000Z,1384684957298315265,es,0,0,0,0,FernandoCZW,"",2013-03-06T17:05:58.000Z,"Como puedes llamarte Dios, sin sentir amor hacia los humanos. Discúlpame pero yo no quiero eso.",FALSE,Radamanthys001,el inframundo
1272323759110852609,"@dmimica Mayores impuestos y mejor modernización no se contradicen. El problema: estamos  10% del PIB por debajo de la recuadación q países desarrollados tenían cuando PIB pc igual al nuestro. Eº Chileno es de los más eficientes. BID calcula que menos de 2% del PIB se ""pierden"", falta 8%",2021-04-19T20:54:26.000Z,1384249048924704775,es,0,0,1,0,Aquiles Baeza V.,"",2020-06-15T00:23:32.000Z,Economist,FALSE,AquilesBaezaV11,""
1275586455658803200,@dmimica Qué parte de ese sketch consideras que fue “de humor”?,2021-04-19T22:12:03.000Z,1384268585535610890,es,0,0,0,0,Mario,"",2020-06-24T00:28:29.000Z,"Marinero,boy scout y ex-ingeniero comercial. No al aborto, y a cualquier derivada del comunismo.",FALSE,marionavegante7,"Viña del Mar, Chile"
1301381286989369344,"@dmimica Es indecente que el FA se preocupe convenientemente de una supuesta ""deliberación"" mientras toleran que una persona como Navarro, amigo y defensor de dictadores activos hoy, presida una comisión de Derechos Humanos. Hipocresía, creo que es la palabra para esa indencencia.",2021-04-20T04:16:35.000Z,1384360319569510402,es,0,0,0,0,Ludwig von Schlotheim,"",2020-09-03T04:47:44.000Z,"Der Mann hat einen großen Geist, und ist so klein von Taten!  Desde la Patagonia con amor.",FALSE,schlottheim,""
1312474042209841152,@GGonzalezVidela @dmimica Que manera de hablar estupideces,2021-04-19T14:00:13.000Z,1384144811062546439,es,0,0,0,0,Javier Miranda arias,"",2020-10-03T19:26:25.000Z,"",FALSE,JavierM03608122,""
1339685389611786246,"@dmimica 15 % a lo.Amigo cuando el dueño de la consultora gano 1000 millones de pesos es el clásico hebreo, debe tener un 6, a lo sumo, todos lo odian nadie lo quiere @Cadem_cl @rizikson",2021-04-19T04:59:27.000Z,1384008721504759818,es,0,0,0,0,Paola Tuteleers,"",2020-12-17T21:36:14.000Z,"Periodista, D Mkt Directo, Community Mánager.
ecofeminista, Social FC Demócrata @Frente_amplio

Hay tiempo para nacer, tiempo para vivir, tiempo para morir",FALSE,PolyTuteleers,"Providencia, Chile"
1347348412237303808,@dmimica 🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨,2021-04-19T02:58:22.000Z,1383978251970760709,und,0,0,0,0,@Alex,"",2021-01-08T01:04:52.000Z,"Café ☕ Veganismo🌱 Silvio ☭ Calistenia 🤸‍♂️

                      'La necedad de vivir sin tener precio'.",FALSE,Alex_Vegan_,Chile
1347348412237303808,"@dmimica Quién va a leer un hilo tuyo pony culiao amarillo, esbirro del centro político. Ni chicha ni limoná. Andai por ahí con Boric y Alemparte.",2021-04-19T02:55:14.000Z,1383977460174184456,es,0,1,0,0,@Alex,"",2021-01-08T01:04:52.000Z,"Café ☕ Veganismo🌱 Silvio ☭ Calistenia 🤸‍♂️

                      'La necedad de vivir sin tener precio'.",FALSE,Alex_Vegan_,Chile
1352299536522293249,@CNNChile @dmimica Lo Mismo para Parlamentarios que saltan desvergonzados la Constitucion..quien es el mas ANIMAL?.,2021-04-20T02:27:17.000Z,1384332813504323586,es,0,0,0,0,Paty,"",2021-01-21T16:59:32.000Z,"Disfrutando mis años ""Maduros""",FALSE,Paty34537425,""
1358179588409602052,@lvillavicenciom @dmimica A un mes del golpe Frei pidio reunirse con la junta pretendia que le entregaran el poder merino saco su pistola y la puso sobre la mesa  al salir le quitaron el auto fiscal volvio en taxi a casa.,2021-04-19T15:46:25.000Z,1384171536534282241,es,0,0,0,0,Porky,"",2021-02-06T22:24:02.000Z,"",FALSE,Porky27835740,""
1413594786,@dmimica 30 personas...felicitaciones.,2021-04-21T02:59:54.000Z,1384703410465816576,es,0,0,0,0,José Manuel,"",2013-05-08T19:09:09.000Z,Un minuto de silencio por @olbapleyos,FALSE,Pepo_UeAstorga,""
157480716,"@dmimica Interpelación me parece perfecto, es la primera herramienta no como cuando se ponen adictos a las acusaciones constitucionales. Primero se interpela y después acusa",2021-04-19T23:37:13.000Z,1384290017967677442,es,0,0,0,0,Nico C.,"",2010-06-19T23:41:26.000Z,Creador y soñador,FALSE,nclagomarsino,Chile
157480716,"@dmimica Davor, Las AFP funcionan bien para lo que son, administradoras de fondos. Chile no tiene sistema de pensiones si no quiere capitalización individual. Un sistema de pensiones serio tendría un aporte estatal fuerte para todos y capitalización individual por AFP.
Sigue",2021-04-19T21:24:19.000Z,1384256570708566022,es,0,1,0,0,Nico C.,"",2010-06-19T23:41:26.000Z,Creador y soñador,FALSE,nclagomarsino,Chile
157480716,@dmimica Mucha ideología detrás y poca idea que mejore las pensiones. Porque pasar la plata de un bolsillo al otro no es la solución si no que una reforma integral al sistema,2021-04-19T21:25:46.000Z,1384256937580122117,es,0,2,0,0,Nico C.,"",2010-06-19T23:41:26.000Z,Creador y soñador,FALSE,nclagomarsino,Chile
157480716,"@dmimica No es su culpa la ausencia del Estado, ni que no se hayan hecho modificaciones en décadas. Hoy la discusión es toda no+AFP y que el Estado administre la capitalización individual, lo que es un error. Hay que crear una base para todos los chilenos pagada por el estado vía impuesto",2021-04-19T21:25:22.000Z,1384256834106658825,es,0,1,0,0,Nico C.,"",2010-06-19T23:41:26.000Z,Creador y soñador,FALSE,nclagomarsino,Chile
157480716,"@dmimica Estamos de acuerdo en tu segundo tweet completamente
Yo no digo q las AFP fracasaron pq básicamente nunca han sido un sistema d pensiones aunque se vendieran así. Son administradoras de fondos como hay miles
AFP rentan tu Plata y te dan lo q tienes y sería. Si tienes poco? Cagast",2021-04-19T21:37:23.000Z,1384259860955471878,es,0,1,0,0,Nico C.,"",2010-06-19T23:41:26.000Z,Creador y soñador,FALSE,nclagomarsino,Chile
157480716,"@dmimica Eso es todo lo q esta mal.
Y estamos de acuerdo que es un sistema mixto el correcto, como dije: base estatal q permita vivir sobre pobreza (hoy 426.000 aprox) y el resto lo q hayas ahorrado. Alguien solo tiene para 1 palo o más podemos sacarle la base a esa persona.",2021-04-19T21:38:57.000Z,1384260254536388608,es,0,0,0,0,Nico C.,"",2010-06-19T23:41:26.000Z,Creador y soñador,FALSE,nclagomarsino,Chile
1575672738,"@dmimica Ya que compartes que debemos erradicar la corrupción podríamos partir por proscribir el pc, culpable del 73 y del actual escenario de incertidumbre del país.",2021-04-19T14:29:29.000Z,1384152174448443395,es,0,1,0,0,lepton,"",2013-07-07T17:51:22.000Z,"",FALSE,lepton_,""
161110553,@PaoFlilo @dmimica https://t.co/Qp9myw3E9v,2021-04-19T22:58:06.000Z,1384280171285385217,und,0,0,0,0,MECEGO,"",2010-06-30T00:57:36.000Z,"",FALSE,MECEGO,""
161110553,@dmimica @rafa_cavada https://t.co/p0E1AkH085,2021-04-19T22:48:40.000Z,1384277800283107335,und,0,0,0,0,MECEGO,"",2010-06-30T00:57:36.000Z,"",FALSE,MECEGO,""
161110553,@matbarr1 @dmimica https://t.co/KC3vlPv4hG,2021-04-19T22:53:02.000Z,1384278899404677120,und,0,0,0,0,MECEGO,"",2010-06-30T00:57:36.000Z,"",FALSE,MECEGO,""
161110553,@rfloreschile @dmimica @rafa_cavada Tengo entendido todas las FFAA del mundo tienen dos escuelas.,2021-04-19T22:55:48.000Z,1384279595877208070,es,0,0,0,0,MECEGO,"",2010-06-30T00:57:36.000Z,"",FALSE,MECEGO,""
16615186,"@dmimica La institución de la fuerzas armadas viola la constitución y acá no ha pasado nada. Portales y su idea que la constitución es como una mujer, que se debe respetar pero violar de vez en cuando más viva que nunca.",2021-04-19T20:56:49.000Z,1384249651814039554,es,0,0,0,0,Rodolfo el Reno,"",2008-10-06T15:40:38.000Z,😏,FALSE,B0b0lf0,Calabozo del Androide.
16615186,"@niko_sepulveda @dmimica Lo que a mí me complica es que esas preguntas las van a responder a la tv, si es que lo hacen. Entonces donde queda el Parlamento?, Por qué no podemos tener sesiones públicas en el Parlamento como los gringos dónde vayan a responder estás preguntas.",2021-04-19T05:06:10.000Z,1384010411251437571,es,0,0,0,0,Rodolfo el Reno,"",2008-10-06T15:40:38.000Z,😏,FALSE,B0b0lf0,Calabozo del Androide.
16615186,"@dmimica Si no es en medio de esta crisis el mejor momento para reformular el sistema de pensiones, cuando.",2021-04-19T21:29:55.000Z,1384257980875505665,es,0,0,0,0,Rodolfo el Reno,"",2008-10-06T15:40:38.000Z,😏,FALSE,B0b0lf0,Calabozo del Androide.
16615186,"@dmimica Los feudalistas vistiendose de capitalistas para exigir modernización del estado, por qué claro, el que se sienta en la moneda es un socialista.",2021-04-19T21:01:02.000Z,1384250713467887632,es,0,0,0,0,Rodolfo el Reno,"",2008-10-06T15:40:38.000Z,😏,FALSE,B0b0lf0,Calabozo del Androide.
168179790,@floro_ceballos @dmimica Este se hizo Weón solo!,2021-04-20T19:31:16.000Z,1384590509700751362,es,0,0,0,0,Antonio Yañez Betanzo,"",2010-07-18T16:34:08.000Z,"Lo importante es Ahora...
Voz y Pensamiento Crítico.",FALSE,conceantonio,CONCEPCION CHILE
18583531,@dmimica El po el más BKN. Anda buscar tu dignidad saco de wea.,2021-04-19T13:33:26.000Z,1384138069389975552,es,0,0,1,0,Andrés Fernández F.🇨🇱🇧🇷🇲🇽🇬🇧🇫🇷🇪🇦🇮🇱,"",2009-01-03T18:14:53.000Z,"No se aceptan Comunistas /Progres ni Flaites/
Colocolino lo vi Campeón de América el 91/
Ex Militar /@uchile/@sociosccs
No pesco a Weones.
Casado con Daniela",FALSE,santossimulador,Mexico
1932979346,"@dmimica Me gustaría saber solo de un país, que no tenga FFAA.
Esto esto es como tener un banco sin guardias de seguridad, sería el punto ideal para qué al que se le ocurra, vaya y le robe todo lo que tiene dentro, total nadie se los impedirá.",2021-04-19T15:16:25.000Z,1384163984295694339,es,0,0,0,0,Pablo🇨🇱👨‍👧‍👧#rechazo,"",2013-10-04T04:02:39.000Z,"Dos princesas siguen mis pasos.
Nadie te golpeará más fuerte que la vida, y no importa que tan fuerte golpeas tu.",FALSE,PabloHenr7,"Pucón, Chile"
195628104,"@lvillavicenciom @dmimica Malo el ejemplo. 
Expresar una molestia a un medio, por esconderse en un seudo humor para enlodar a una institución es absolutamente legítimo.
Nadie está discutiendo q no se puedan hacer parodias. Pero hay una diferencia abismal cuando ésto deja de ser humor y pasa a ser infamia",2021-04-19T15:34:15.000Z,1384168473497010192,es,0,0,1,0,F. Sepúlveda,"",2010-09-27T05:13:43.000Z,"Azúl de corazón, defiendo ideas no ideologías",FALSE,chepitololo,Santiago
2183463488,@DMatamala @dmimica Dicho x el presidente de la CChC nada menos ... que brutalidad!,2021-04-20T16:57:29.000Z,1384551806487957505,es,0,0,1,0,María soledad Pérez,"",2013-11-09T02:59:51.000Z,"Amante de los perros, doctora y patagona.Firmememte convencida de que Chile debe cambiar miembro de RD Xq hay q volver a creer viajera lo+ q se puede",FALSE,msole2912,""
220390309,"@dmimica @DemocraciaEnLSD Salio bueno, agradable formato para explicar cosas",2021-04-19T15:38:28.000Z,1384169533817057291,es,0,0,0,0,커피 애호가,"",2010-11-27T16:59:26.000Z,"",FALSE,David_Oses,""
2562449071,@pilsener201 Ojalá que @dmimica no siga pensando que el femicidio fue una jugada política de bachelet.,2021-04-21T01:43:57.000Z,1384684296733069312,es,0,0,6,0,Nadie G.,"",2014-06-12T01:35:38.000Z,"feminista y antifascista. Odio a lxs cuicxs. 
#JusticiaParaNicoleSaavedra. 
#ACAB",FALSE,nhenriquezbt,Santiago
2576333734,"@dmimica más encima un canal chico con poco rating, una pequeñez, pero es un presidente de pequeñeces así que no sorprende",2021-04-19T03:09:58.000Z,1383981171147612165,es,1,0,5,0,Me dicen Pollo 🐥,"",2014-06-02T00:36:33.000Z,"Soy material pa las vacunas. Él.
Centroizquierda. Apruebo.",FALSE,neumannpollo,""
2794883358,"@dmimica Entiendo el punto, pero creo q justamente la idea es que los sistemas de previsión social se hagan pensando en que sean sostenibles mientras al mismo tiempo incentiven aquello que se busca mejorar",2021-04-19T21:36:19.000Z,1384259590171205635,es,0,1,0,0,Juan Pablo Mena,"",2014-09-06T23:24:57.000Z,Estudiante de Ingeniería civil eléctrica,FALSE,jpmena6,""
2794883358,"@dmimica En ese sentido ley de honorarios es algo bueno xq permite que AFP ya no sea de baquelita, y sea para la mayor cantidad posible de gente, fomentando formalidad. Por supuesto q toma tiempo, y siempre debe existir pensión solidaria, apostando a q ojala sea cada vez menos necesaria",2021-04-19T21:48:59.000Z,1384262777296998405,es,0,0,0,0,Juan Pablo Mena,"",2014-09-06T23:24:57.000Z,Estudiante de Ingeniería civil eléctrica,FALSE,jpmena6,""
2794883358,"@dmimica No se si es tan así. Algo q se ha dicho poco es q muchísimos entraron a cotizar de forma constante recién en los últimos dos años con la nueva ley de honorarios, antes no cotizaron porque no estaban obligados. El problema siempre ha sido la informalidad, lo demás es consecuencia",2021-04-19T21:28:44.000Z,1384257682358501389,es,0,1,1,0,Juan Pablo Mena,"",2014-09-06T23:24:57.000Z,Estudiante de Ingeniería civil eléctrica,FALSE,jpmena6,""
2844580077,@dmimica Maravilloso.,2021-04-21T01:46:48.000Z,1384685014936342528,es,0,0,1,0,gloria diaz,"",2014-10-26T02:32:12.000Z,"",FALSE,gloriaad5,""
284724697,"@VeroPinilla @dmimica Suena a moneda de cambio: si me subes los impuestos ergo debes modernizar el Estado, entre otras cosas para que el gasto sea más efectivo... Pero a la par, necesitamos en Chile un proceso de innovación que va más allá de lo institucional, cambio en estructura y modelo productivo!",2021-04-19T21:33:25.000Z,1384258859397566464,es,0,1,2,0,Álvaro V. Ramírez-Alujas,https://t.co/Wz4WVzR9An,2011-04-19T21:07:41.000Z,Papá de Lucas! Fundador/investigador @GIGAPP Profe @uchile Presidente @FMultitudes Co-Fundador & ED @GovTechHub & @DiploGobAbierto + @SoundCraftLab #OpenGovJedi,FALSE,redmatriz,Santiago/Chile  ✈ Mundo
2875480607,@LorenzoOpazo @gato_rorro @dmimica Es lo que han hecho durante toda la historia,2021-04-21T01:42:46.000Z,1384683999843557378,es,0,0,1,0,Jorge Mellado,"",2014-11-13T19:03:18.000Z,"",FALSE,mellado_jo,""
297702343,@monopolarartico @dmimica que se una colun porque como lo sacaron de los comerciales por no prestarse para la colusión en la que sí están involucrados Nestle y Soprole,2021-04-19T06:19:05.000Z,1384028763613130752,es,1,0,5,0,Diesel,"",2011-05-12T23:41:20.000Z,"",FALSE,Diesel8818,""
307101088,@dmimica me parece más importante el problema de la pandemia y la cesantia. Es prioritario. Les cuesta tanto la empatía con el pueblo de Chile que somos todas y todos.,2021-04-20T00:14:08.000Z,1384299306618822664,es,0,2,4,0,Claudia Dides,"",2011-05-29T01:24:56.000Z,"Socióloga,Mag.Género U.Chile Doctoranda Educación y Soc. U. Barcelona| Polít. Públic. Género, salud sex. reprod.| Académica|@ChileLiteral @Femchi2021 @wghchile",FALSE,ClaudiaDides,Santiago Chile
307356861,"@OscaraAguilera @dmimica Tratando de empatar?
Ayudame con los siguientes hechos: https://t.co/fc2zobR64t",2021-04-19T14:48:23.000Z,1384156932064243717,es,0,0,1,0,Juan Carlos Carocca,"",2011-05-29T13:58:17.000Z,#Bitcoin,FALSE,CaroccaJuan,""
314199295,"@rfloreschile @dmimica @rafa_cavada Uyuyui!!!! Solcialista autodidacta???
Eso está mejor?",2021-04-19T03:34:40.000Z,1383987383650066441,es,0,1,0,0,Victor Morande M.,"",2011-06-09T21:34:44.000Z,"",FALSE,dontitomm,""
314199295,@titobikemtb @dmimica 🤦🏻🤦🏻🤦🏻🤦🏻,2021-04-19T03:09:27.000Z,1383981038892851201,und,0,0,0,0,Victor Morande M.,"",2011-06-09T21:34:44.000Z,"",FALSE,dontitomm,""
314199295,"@dmimica @ellauchagrande Perdón....paso, creo q es como pegarse cabezazos contra la pared tratar de plantearle otra cosa!!",2021-04-19T03:08:50.000Z,1383980885909774340,es,0,0,1,0,Victor Morande M.,"",2011-06-09T21:34:44.000Z,"",FALSE,dontitomm,""
314199295,"@rfloreschile @dmimica @rafa_cavada Todos iguales??? Que comentario más comunista!
La guerra civil española la ganó franco por q los rivales no tenían rangos...eran todos generales!",2021-04-19T03:07:18.000Z,1383980496263127040,es,0,1,1,0,Victor Morande M.,"",2011-06-09T21:34:44.000Z,"",FALSE,dontitomm,""
314199295,"@dmimica Que poca perspectiva de país tiene, inserto en una comunidad de países con hambre de expansión y políticos rascas que para tapar su inoperancia y corrupcion miran para el lado!
Además de ser una locura lo que dice!",2021-04-19T03:05:35.000Z,1383980067668197378,es,0,0,3,0,Victor Morande M.,"",2011-06-09T21:34:44.000Z,"",FALSE,dontitomm,""
314199295,@dmimica Se refiere al congreso!!!,2021-04-19T03:01:55.000Z,1383979143474286600,es,0,0,1,0,Victor Morande M.,"",2011-06-09T21:34:44.000Z,"",FALSE,dontitomm,""
32545623,@dmimica Quien dice que no lo termine comprando 🤷🏻‍♂️,2021-04-19T10:42:47.000Z,1384095123449937928,es,0,0,0,0,JUAN PABLO SALINAS CERDA,"",2009-04-17T20:01:31.000Z,"Psicólogo Educacional. Master en investigación en Educación UABarcelona.  Educación, política, tren, 1/2 ambiente, derechos.",FALSE,JPABLOXXI,"Concepción, Chile"
334692357,"@dmimica No veo cómo un sist de pensiones (afp, reparto o lo que sea) se pueda disociar de los sueldos",2021-04-19T21:24:53.000Z,1384256712954159113,es,0,1,0,0,A N Ducci,"",2011-07-13T14:28:52.000Z,"",FALSE,NicoDucci,""
334692357,@dmimica Quizás otra visión es que las lagunas e informalidad son altas. Si es así tampoco se podría recaudar mucho con reparto.,2021-04-19T21:20:33.000Z,1384255624536461319,es,0,1,0,0,A N Ducci,"",2011-07-13T14:28:52.000Z,"",FALSE,NicoDucci,""
3414867503,"@dmimica 15%???? que wea estay fumando?? 5%, COMO MUCHO.",2021-04-19T06:10:39.000Z,1384026640393531393,es,1,0,5,0,Madman,"",2015-08-11T10:16:33.000Z,"",FALSE,madman9873,""
354607949,@dmimica https://t.co/lRXkPUGz9I,2021-04-19T21:04:41.000Z,1384251630925742084,und,0,0,0,0,Cristobal Peralta,"",2011-08-14T00:50:17.000Z,"Solo otro tipo más con internet y entusiasta de los videojuegos. 
La ignorancia no es un crimen, pero la estupidez no es un derecho.",FALSE,Keno_Kola,"Santiago, Chile"
378387897,@ClaudiaDides @dmimica No sirve de nada interpelar.,2021-04-20T00:27:11.000Z,1384302589118873606,es,0,1,1,0,Pedro Casanueva .Libertad a los presos.,"",2011-09-23T03:35:58.000Z,"abogado, magister en criminologia y justicia penal actualmente ejercicio libre de la profesión.
Votaré apruebo el 25 de octubre  por un Chile justo.",FALSE,PedroalberCasa,"Santiago, Chile"
378614596,@Skoknic @dmimica @DemocraciaEnLSD Glorioso,2021-04-19T13:06:19.000Z,1384131246054285317,pt,0,0,0,0,Emilio Castro,"",2011-09-23T14:19:14.000Z,"",FALSE,emiliocastrosan,""
