author_id,text,created_at.x,id,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,verified,url,username,created_at.y,name,description
1144358287405719557,"@Robertoanibal82 @AlessandriFelip @cmonckeberg @alvaroundurraga Esta fue solo una de las medidas de Alessandri, cual es su problema?",2021-04-19T09:18:12.000Z,1384073839752011780,es,0,0,0,0,FALSE,"",MartinS78275310,2019-06-27T21:34:11.000Z,Martin Salgado,"Historiador y estudiante de la psicología humana, encontrando mucha mas lógica en la mayoría de las razones de la derecha que de izquierda"
1144358287405719557,@laflakitaliza @AlessandriFelip @cmonckeberg @alvaroundurraga Como los socialistas Pablo Neruda y Leonardo Leon? esos pedófilos? y podemos agregar a Florcita Motuda en el ámbito de la violación también,2021-04-19T09:14:25.000Z,1384072884067336197,es,0,0,0,0,FALSE,"",MartinS78275310,2019-06-27T21:34:11.000Z,Martin Salgado,"Historiador y estudiante de la psicología humana, encontrando mucha mas lógica en la mayoría de las razones de la derecha que de izquierda"
114510493,@cmonckeberg basura,2021-04-18T05:40:55.000Z,1383656770015404037,eu,0,0,0,0,FALSE,"",Menex175,2010-02-15T17:19:51.000Z,David meneses,""
1191701833041022976,@cmonckeberg @RNchile Mejor cierren por fuera y no vuelvan más 😘🙌🏼,2021-04-12T21:35:30.000Z,1381722671646453767,es,0,0,0,0,FALSE,https://t.co/74l7Fiwdtz,RoxanaPeailill2,2019-11-05T13:00:44.000Z,Rox Peñailillo,"Moriré bailando🦄 🙌🏼 


Hago lo que quiero, con tintes de lo que debo y no al revés 💜"
1193736830526656512,@aastsotelo @cmonckeberg Usted los va a tener en su casa ? Dónde vive usted ? Parece q no los tiene cerca x eso habla así q descreteriado,2021-04-11T18:37:07.000Z,1381315389989208066,es,0,1,2,0,FALSE,"",chilean1967,2019-11-11T03:47:32.000Z,Chilean1967,Nada de mentiras
1193736830526656512,"@cmonckeberg Bastante tarde ,ya tenemos millones de indeseables ,delincuentes y mal vividores gracias a todos los ANTICHILENOS DEL CONGRESO Y LA SOA BACHELET.🤮",2021-04-11T18:33:00.000Z,1381314353790586883,es,0,0,0,0,FALSE,"",chilean1967,2019-11-11T03:47:32.000Z,Chilean1967,Nada de mentiras
1199767509831958529,"@JORGE_KATANA @HernanLarrainF @sebastianpinera Larrin uno de los peores ministros de este gobierno junto @KarlaEnAccion @nmonckeberg @gblumeI @cmonckeberg Lejos los PEORES populistas,cobardes ,muy mediocres como políticos.",2021-04-16T17:52:13.000Z,1383116030806007812,es,0,0,0,0,FALSE,"",patriota19731,2019-11-27T19:11:28.000Z,@patriota1973,Patriota 100%
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/8IWxXgCdRD,2021-04-11T05:14:17.000Z,1381113352404017153,und,1,0,1,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/qPhSWklZl7,2021-04-11T05:08:36.000Z,1381111921743642626,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/UivX2T4Cjo,2021-04-11T05:08:07.000Z,1381111798875701250,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/c1VaZId16a,2021-04-10T06:45:30.000Z,1380773919834132481,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/OkPTJE4qUJ,2021-04-08T16:27:26.000Z,1380195593117634570,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/FElZeSmOEZ,2021-04-10T17:27:18.000Z,1380935434142900224,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/82gByXKQk3,2021-04-10T17:26:44.000Z,1380935290181795840,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/nlIxAOBSPw,2021-04-09T06:12:27.000Z,1380403211866140672,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/XOL3zz4n92,2021-04-10T17:28:23.000Z,1380935708022603778,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/GI7rm1YAtU,2021-04-10T06:46:19.000Z,1380774122620383238,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/OGEi4ksPib,2021-04-10T06:46:05.000Z,1380774066395746305,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/QG61hfIpLi,2021-04-10T17:21:22.000Z,1380933941553733639,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/03e7gdYP2w,2021-04-09T00:37:53.000Z,1380319016447774724,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/Fn1Oo2mRNN,2021-04-10T06:45:43.000Z,1380773975379283972,und,0,0,1,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
120396105,#TercerRetiroAfpONoHayVotos @sebastianpinera @Bienvenidos13 @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @cmonckeberg @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/dgySY5XBtr,2021-04-09T00:38:33.000Z,1380319185755062279,und,0,0,0,0,FALSE,"",blaskhufu,2010-03-06T09:16:34.000Z,tommy shelby,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos."
1210686380042596352,"@Minvu @sebastianpinera @cmonckeberg DESCRITERIO MANADA DE POLITIQEROS Y DEL COBARDE PIÑERA EL A FOMENTADO ESTA INJUSTICIA, CON UNA ORDEN DE EL Y SE DARA PRIORIDAD A CHILENOS NIÑOS Q NECESITAN UN HOGAR DIGNO EN CHILE BONOS VIVIENDAS PREFERENCIA EN HOSPITALES Q INFELIZ ANTICHILENO https://t.co/qICrsgRSJo",2021-04-10T12:17:24.000Z,1380857442658050050,es,4,0,2,0,FALSE,"",Mercy98088471,2019-12-27T22:18:34.000Z,Mercy 💚💚,Sobreviviente de los saqeos qemas😡
1211391600447803392,"@Eneatipo7 @_belenaza Y como la diputada @paulinanu es esposa de @cmonckeberg y el ha sido parlamentario, ministro y varios cargos mas y nadie reclamo nada . Parece q el motivo d la molestia es porq  @Pablo_Maltes es pareja de @PamJiles",2021-04-15T23:26:04.000Z,1382837660369178624,es,0,1,0,0,FALSE,"",Sylvanayoga,2019-12-29T21:01:06.000Z,Sylvana,yoga
1216941316967452672,"Esperamos que más parlamentarios se suman a esto, tenemos informes y documentos que acreditan la precaria situación. @Claudia_Mix @fuenzalidaRn @ArrendadoresC @cmonckeberg",2021-04-17T02:52:58.000Z,1383252113514323972,es,2,1,7,0,FALSE,"",Nicobarrientoa,2020-01-14T04:33:23.000Z,Nicolás Barrientos Alarcón,"Estudiante de derecho. Partidario por un régimen parlamentario  ➡️  + congreso -- presidente , por una real Socialdemocracia🇨

https://t.co/9UEcYJGlmJ"
1217189151394664455,@cmonckeberg Ojalá nuestros Consulados no entreguen Cédulas de Identidad chilena a cualquiera que se presente!!,2021-04-12T02:58:17.000Z,1381441512370749445,es,0,0,0,0,FALSE,"",RinglerGerman,2020-01-14T20:58:22.000Z,German Ringler,""
1217189151394664455,@chilean1967 @aastsotelo @cmonckeberg Toda la razón!!!,2021-04-12T02:51:58.000Z,1381439925485199361,es,0,0,0,0,FALSE,"",RinglerGerman,2020-01-14T20:58:22.000Z,German Ringler,""
1217189151394664455,"@cmonckeberg Pero ahora, en estos momentos?. Cuando el país sufre una cesantía monumental.  Se debiesen seguir expulsando a los ilegales y con mayor razón a los miles de delincuentes extranjeros.  El país no tiene recursos ilimitados para mantener a todos los que viven acá por la pandemia!!!",2021-04-12T02:46:48.000Z,1381438622260457480,es,0,0,0,0,FALSE,"",RinglerGerman,2020-01-14T20:58:22.000Z,German Ringler,""
1217189151394664455,@aastsotelo @cmonckeberg Y que hace el país con todos nuestros conciudadanos  cesantes?  Esta pandemia tiene para mucho tiempo de acabar.  Eres chileno de nacimiento?,2021-04-12T02:50:58.000Z,1381439672430247936,es,0,0,0,0,FALSE,"",RinglerGerman,2020-01-14T20:58:22.000Z,German Ringler,""
1239684630137184261,NO vote por los candidatos del rechazo 👇🏻... @cmonckeberg @tere_marinovic NO vote por la lista VAMOS POR CHILE ... son El Rechazo... https://t.co/hNWNGr6gp4,2021-04-19T21:07:06.000Z,1384252237266911244,es,0,0,0,0,FALSE,"",Trovich5,2020-03-16T22:47:14.000Z,Trovich,"Observador social con opinión profana, amante del ajedrez y muy lejos de la limitante cordura ..."
1274428469087285252,"@cmonckeberg BUENAS NOCHES..GRACIAS POR EL TIEMPO DEDICADO A NUESTRA ACTIVIDAD...FUE MUY MOTIVADOR SU PARTICIPACION..
AUN ESPERAMOS LA REUNION CON USTED Y CLAUDIO ARRIAGADA..PARA DEFINIR APOYO COMO CONSTITUYENTE
GRACIAS",2021-04-21T02:55:48.000Z,1384702378839052289,es,0,0,0,0,FALSE,"",PEDROHU77015268,2020-06-20T19:46:54.000Z,PEDRO HUERTA,""
1274428469087285252,"@cmonckeberg HOLA CRISTIAN BUENAS TARDES...SOY PEDRO HUERTA UNION COMUNAL VIVIENDA LA GRANJA....TENEMOS UN CONGRESO DE VIVIENDA  VIA ZOOM EL DIA MARTES 20 ABRIL   A LAS 19:00 PODRIAS PARTICIPAR A PARTIR DE TU CALIDAD DE EX MINISTRO DE VIVIENDA ?
MI FONO ES 9.839.82.005
GRACIAS",2021-04-17T20:29:52.000Z,1383518092144246786,es,0,0,0,0,FALSE,"",PEDROHU77015268,2020-06-20T19:46:54.000Z,PEDRO HUERTA,""
1278411007694520320,"¿Será que el abogado y ex ministro de Piñera @cmonckeberg, no se enteró que las campañas políticas se encuentran suspendidas? Digo, porque este video es un explícito llamado a votar por la candidata de la derecha.

Y bueno, Asenjo todavía no renuncia 🤷🏾

#ValdiviaCL https://t.co/fjaLgPUqR1",2021-04-10T21:19:42.000Z,1380993919228465158,es,3,1,3,0,FALSE,"",AsenjoRenuncio,2020-07-01T19:32:17.000Z,Renunció Asenjo?,Monitoreo diario de la situación
1279978621772464128,"@RNchile @cmonckeberg @DiputadosRN @desbordes @MujeresRN @SenadoresRN @JuventudRN @RafaelProhensE @jmarellano_ #TercerRetiro10xCiento
#NoalTPP11
#destitucion_a_piñera",2021-04-08T16:39:52.000Z,1380198721342873600,und,0,0,1,0,FALSE,"",SiAccion,2020-07-06T03:21:21.000Z,Si Eres De Acción Este Es Tu Grupo,somos un grupo no violento con principios
1281417006701522944,@ActivistaEnRRSS @desbordes @allamand @chahuan @cmonckeberg @storrealbaa @camilomoran @DiputadaCidV @lilyperez @gn_mendez @jav_molina @RNchile @DiputadosRN @JuventudRN @presidencia_cl @rnbiobio @Voceriabiobio @GoberdeConce @CoreBioBio @Muni_Concepcion @manueruortiz https://t.co/CrgsJUqou2,2021-04-16T15:51:42.000Z,1383085699918917632,und,0,0,0,0,FALSE,"",Fabyto15,2020-07-10T02:37:06.000Z,Fabyto,CC/Apruebo 💖💖
1281417006701522944,@ActivistaEnRRSS @desbordes @allamand @chahuan @cmonckeberg @storrealbaa @camilomoran @DiputadaCidV @lilyperez @gn_mendez @jav_molina @RNchile @DiputadosRN @JuventudRN @presidencia_cl @rnbiobio @Voceriabiobio @GoberdeConce @CoreBioBio @Muni_Concepcion @manueruortiz https://t.co/iTXc60ElOh,2021-04-16T15:51:49.000Z,1383085729778184194,und,0,0,0,0,FALSE,"",Fabyto15,2020-07-10T02:37:06.000Z,Fabyto,CC/Apruebo 💖💖
1292864726070960128,"@JorgeOrellanaV6 @arturozunigaj @cmonckeberg ""Mira, hasta allá me llega la sinvergüenzura.""",2021-04-12T00:52:05.000Z,1381409756179488769,es,0,1,1,0,FALSE,https://t.co/M64qN7juj1,GobiernoDeChiI,2020-08-10T16:45:55.000Z,Gobierno de ChiIe,"¡Escándalo! es un escándalo. Una colección de chistes malos.

Cuenta parodia no tan parodia"
1299348988836171776,@cmonckeberg @RNchile Y cuáles son las ideas y principios ?,2021-04-12T14:24:21.000Z,1381614167921147908,es,0,0,2,0,FALSE,"",Rodrigo44775214,2020-08-28T14:12:12.000Z,Rodrigo Hermosilla Ahumada .,"Un ciudadano más . soy de Copiarock , apruebo CC y voto solo por independientes"
1304583348141125632,"@cmonckeberg @RNchile EL DELINCUENTE ROÑOSO QUE TENEMOS DE PRESIDENTE Y SU BANDA usando todo el aparato del Estado en contra del RETIRO AFP, IMPUESTO A LOS SÚPER RICOS y demás. Hay que ser muy maldito para enriquecerse mientras tus gobernados se empobrecen y pasan hambre. Acusación constitucional, ya. https://t.co/gYVlGN7Ycd",2021-04-16T17:10:52.000Z,1383105624154763268,es,0,0,0,0,FALSE,"",BosqueAzul1,2020-09-12T00:51:46.000Z,Bosque Azul,Bosqueazul de Chile Bosquejos de Chile Vozquejas de Chile
1304583348141125632,"@tomasfuentes @cmonckeberg EL DELINCUENTE ROÑOSO QUE TENEMOS DE PRESIDENTE Y SU BANDA usando todo el aparato del Estado en contra del RETIRO AFP, IMPUESTO A LOS SÚPER RICOS y demás. Hay que ser muy maldito para enriquecerse mientras tus gobernados se empobrecen y pasan hambre. Acusación constitucional, ya. https://t.co/8L2FUoR6km",2021-04-16T17:11:10.000Z,1383105698884648972,es,0,0,0,0,FALSE,"",BosqueAzul1,2020-09-12T00:51:46.000Z,Bosque Azul,Bosqueazul de Chile Bosquejos de Chile Vozquejas de Chile
131703409,"@cmonckeberg @paulinanu El respaldo se gana con empatía y sinceridad, cero empatía con las personas, estoy muy mal economica%, el 10% es lo que necestamos hoy, y los retiros q sean  necesarios 4 y 5, yo no era vulnerable y hoy si, no califico en nada, y no soy rico, hace 2 meses q no recibo sueldo, 👎🤛",2021-04-12T16:20:10.000Z,1381643313778991106,es,0,0,1,0,FALSE,"",fernando2189,2010-04-11T02:39:56.000Z,Fernando,""
132579938,"@cmonckeberg Ojo con lo que eso conlleva, podrán contratar enfermeros sin revalidar título y unido a la ley de migraciónes.
Podria llevar a trata de personas, luchando por un sueño de salir adelante",2021-04-11T20:00:26.000Z,1381336357113577477,es,1,0,1,0,FALSE,"",pablojh_,2010-04-13T16:36:22.000Z,jotapé for ever,"28 vueltas al sol.
Loco por naturaleza
Acá todo es chiste o sarcasmo"
1330854667966951424,@s_villarrealb @KarlaEnAccion @_alecandia @CarolCBown @danigodoygabler @jaimebellolio @cmonckeberg https://t.co/e0J2ZGnd7W,2021-04-10T21:35:46.000Z,1380997963405787143,und,0,0,0,0,FALSE,"",Papacopa1,2020-11-23T12:44:32.000Z,Papacopa,acá dandole
1332653161945964545,@cmonckeberg @RNchile 🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/3keDRmB6vB,2021-04-13T09:49:57.000Z,1381907500111433729,und,0,0,0,0,FALSE,"",Luisluceroroj13,2020-11-28T11:51:07.000Z,Luislucerorojas,"me gusta leer,cantar"
1346853413271830530,"@GobiernoDeChiI @arturozunigaj @cmonckeberg Y el ql se tira para constituyente, muy care raja 🤦🏻‍♂️",2021-04-12T00:53:17.000Z,1381410058597240834,es,0,0,0,0,FALSE,"",JorgeOrellanaV6,2021-01-06T16:17:57.000Z,Jorge,""
1346853413271830530,@arturozunigaj @cmonckeberg ¿que paso con el hospital? https://t.co/nOyx6nOmDG https://t.co/iOwtNcgWFS,2021-04-12T00:34:51.000Z,1381405418946228227,es,0,1,0,0,FALSE,"",JorgeOrellanaV6,2021-01-06T16:17:57.000Z,Jorge,""
1357142026681262080,@RNchile @cmonckeberg @DiputadosRN @desbordes @MujeresRN @SenadoresRN @JuventudRN @RafaelProhensE @jmarellano_ #TercerRetiro10PorCientoAhora,2021-04-09T14:20:06.000Z,1380525935284391939,und,0,0,0,0,FALSE,"",Antonio63562926,2021-02-04T01:41:22.000Z,Antonio,""
1363863817868951553,"@siemprexlavida @cmonckeberg @Scorread @mtcastanon #ContigoCHV Copia y pega
#TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xCiento #TercerRetiro10xC",2021-04-09T04:26:45.000Z,1380376612240289793,es,0,0,0,0,FALSE,https://t.co/kqAmx8FwyV,CarabineroC,2021-02-22T14:50:57.000Z,Carabinero corrupto,los pacos son put@s del 3stado
